event_ID	gene_id	gene_name	chr	start_gene	end_gene	gene_dge_status	strand_gene	start_prom	end_prom	start_enh	end_enh	detected_prom_enh_loop
PCa51852_4	ENSG00000169016.17	E2F6	chr2	11444375	11466177	up and down	-	11465677	11467677	11154596	11155097	False
PCa51852_4	ENSG00000169016.17	E2F6	chr2	11444375	11466177	up and down	-	11465677	11467677	11204863	11205364	False
PCa51852_4	ENSG00000169016.17	E2F6	chr2	11444375	11466177	up and down	-	11465677	11467677	11411802	11412303	False
PCa51852_4	ENSG00000169016.17	E2F6	chr2	11444375	11466177	up and down	-	11465677	11467677	11465532	11466033	True
PCa51852_4	ENSG00000169016.17	E2F6	chr2	11444375	11466177	up and down	-	11465677	11467677	11478509	11479010	True
PCa51852_4	ENSG00000169016.17	E2F6	chr2	11444375	11466177	up and down	-	11465677	11467677	11480338	11480839	True
PCa51852_4	ENSG00000169016.17	E2F6	chr2	11444375	11466177	up and down	-	11465677	11467677	11482779	11483280	True
PCa51852_4	ENSG00000169016.17	E2F6	chr2	11444375	11466177	up and down	-	11465677	11467677	11565053	11565554	True
PCa51852_4	ENSG00000169016.17	E2F6	chr2	11444375	11466177	up and down	-	11465677	11467677	11568374	11568875	True
PCa51852_4	ENSG00000169016.17	E2F6	chr2	11444375	11466177	up and down	-	11465677	11467677	11569763	11570264	True
PCa51852_4	ENSG00000169016.17	E2F6	chr2	11444375	11466177	up and down	-	11465677	11467677	11570696	11571197	True
PCa51852_4	ENSG00000169016.17	E2F6	chr2	11444375	11466177	up and down	-	11465677	11467677	11573708	11574209	True
PCa51852_4	ENSG00000169016.17	E2F6	chr2	11444375	11466177	up and down	-	11465677	11467677	11577252	11577753	True
PCa51852_4	ENSG00000169016.17	E2F6	chr2	11444375	11466177	up and down	-	11465677	11467677	11580598	11581099	True
PCa51852_4	ENSG00000169016.17	E2F6	chr2	11444375	11466177	up and down	-	11465677	11467677	11582484	11582985	True
PCa51852_4	ENSG00000169016.17	E2F6	chr2	11444375	11466177	up and down	-	11465677	11467677	11681767	11682268	False
PCa51852_4	ENSG00000169016.17	E2F6	chr2	11444375	11466177	up and down	-	11465677	11467677	11688499	11689000	False
PCa51852_4	ENSG00000169016.17	E2F6	chr2	11444375	11466177	up and down	-	11465677	11467677	11697548	11698049	False
PCa51852_4	ENSG00000169016.17	E2F6	chr2	11444375	11466177	up and down	-	11465677	11467677	11784715	11785216	False
PCa51852_4	ENSG00000196208.14	GREB1	chr2	11482341	11642788	up and down	+	11480841	11482841	10829037	10829538	False
PCa51852_4	ENSG00000196208.14	GREB1	chr2	11482341	11642788	up and down	+	11480841	11482841	10835097	10835598	False
PCa51852_4	ENSG00000196208.14	GREB1	chr2	11482341	11642788	up and down	+	11480841	11482841	10844039	10844540	False
PCa51852_4	ENSG00000196208.14	GREB1	chr2	11482341	11642788	up and down	+	11480841	11482841	10845735	10846236	False
PCa51852_4	ENSG00000196208.14	GREB1	chr2	11482341	11642788	up and down	+	11480841	11482841	11129907	11130408	False
PCa51852_4	ENSG00000196208.14	GREB1	chr2	11482341	11642788	up and down	+	11480841	11482841	11132831	11133332	False
PCa51852_4	ENSG00000196208.14	GREB1	chr2	11482341	11642788	up and down	+	11480841	11482841	11154596	11155097	False
PCa51852_4	ENSG00000196208.14	GREB1	chr2	11482341	11642788	up and down	+	11480841	11482841	11204863	11205364	False
PCa51852_4	ENSG00000196208.14	GREB1	chr2	11482341	11642788	up and down	+	11480841	11482841	11411802	11412303	False
PCa51852_4	ENSG00000196208.14	GREB1	chr2	11482341	11642788	up and down	+	11480841	11482841	11465532	11466033	True
PCa51852_4	ENSG00000196208.14	GREB1	chr2	11482341	11642788	up and down	+	11480841	11482841	11478509	11479010	True
PCa51852_4	ENSG00000196208.14	GREB1	chr2	11482341	11642788	up and down	+	11480841	11482841	11480338	11480839	True
PCa51852_4	ENSG00000196208.14	GREB1	chr2	11482341	11642788	up and down	+	11480841	11482841	11482779	11483280	True
PCa51852_4	ENSG00000196208.14	GREB1	chr2	11482341	11642788	up and down	+	11480841	11482841	11565053	11565554	True
PCa51852_4	ENSG00000196208.14	GREB1	chr2	11482341	11642788	up and down	+	11480841	11482841	11568374	11568875	True
PCa51852_4	ENSG00000196208.14	GREB1	chr2	11482341	11642788	up and down	+	11480841	11482841	11569763	11570264	True
PCa51852_4	ENSG00000196208.14	GREB1	chr2	11482341	11642788	up and down	+	11480841	11482841	11570696	11571197	True
PCa51852_4	ENSG00000196208.14	GREB1	chr2	11482341	11642788	up and down	+	11480841	11482841	11573708	11574209	True
PCa51852_4	ENSG00000196208.14	GREB1	chr2	11482341	11642788	up and down	+	11480841	11482841	11577252	11577753	True
PCa51852_4	ENSG00000196208.14	GREB1	chr2	11482341	11642788	up and down	+	11480841	11482841	11580598	11581099	True
PCa51852_4	ENSG00000196208.14	GREB1	chr2	11482341	11642788	up and down	+	11480841	11482841	11582484	11582985	True
PCa51852_4	ENSG00000196208.14	GREB1	chr2	11482341	11642788	up and down	+	11480841	11482841	11681767	11682268	False
PCa51852_4	ENSG00000196208.14	GREB1	chr2	11482341	11642788	up and down	+	11480841	11482841	11688499	11689000	False
PCa51852_4	ENSG00000196208.14	GREB1	chr2	11482341	11642788	up and down	+	11480841	11482841	11697548	11698049	False
PCa51852_4	ENSG00000196208.14	GREB1	chr2	11482341	11642788	up and down	+	11480841	11482841	11784715	11785216	False
PCa51852_4	ENSG00000196208.14	GREB1	chr2	11482341	11642788	up and down	+	11480841	11482841	11822963	11823464	False
PCa51852_4	ENSG00000196208.14	GREB1	chr2	11482341	11642788	up and down	+	11480841	11482841	11829743	11830244	False
PCa51852_4	ENSG00000196208.14	GREB1	chr2	11482341	11642788	up and down	+	11480841	11482841	11830961	11831462	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	41308635	41309136	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	41323552	41324053	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	41324285	41324786	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	41326248	41326749	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	41327571	41328072	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	41519541	41520042	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	41521727	41522228	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	41523628	41524129	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	41527921	41528422	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	41536009	41536510	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	41539429	41539930	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	41548665	41549166	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	41645692	41646193	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	41648381	41648882	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	41650820	41651321	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	41653048	41653549	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	41655384	41655885	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	41658732	41659233	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	41660313	41660814	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	41665532	41666033	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	41678577	41679078	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	41679276	41679777	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	41688861	41689362	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	41690974	41691475	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	41697056	41697557	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	41966822	41967323	True
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	41973233	41973734	True
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	42096977	42097478	True
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	42112167	42112668	True
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	42120967	42121468	True
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	42122337	42122838	True
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	42200902	42201403	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	42309023	42309524	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	42312244	42312745	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	42322939	42323440	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	42324780	42325281	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	42326034	42326535	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	42329271	42329772	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	42394593	42395094	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	42402225	42402726	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	42403076	42403577	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	42407061	42407562	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	42408022	42408523	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	42409443	42409944	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	42411305	42411806	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	42413680	42414181	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	42414863	42415364	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	42508991	42509492	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	42512930	42513431	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	42519133	42519634	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	42523728	42524229	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	42526058	42526559	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	42526946	42527447	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	42529051	42529552	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	42529787	42530288	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	42532041	42532542	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	42815108	42815609	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	42822698	42823199	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	42823828	42824329	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	42833263	42833764	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	42849004	42849505	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	42850011	42850512	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	42851370	42851871	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	42928734	42929235	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	42935698	42936199	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	42936563	42937064	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	42964557	42965058	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	42980654	42981155	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	43019882	43020383	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	43021788	43022289	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	43024634	43025135	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	43029821	43030322	False
PCa51852_5	ENSG00000108771.13	DHX58	chr17	42101404	42112714	up and down	-	42112214	42114214	43170835	43171336	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	41308635	41309136	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	41323552	41324053	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	41324285	41324786	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	41326248	41326749	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	41327571	41328072	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	41519541	41520042	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	41521727	41522228	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	41523628	41524129	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	41527921	41528422	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	41536009	41536510	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	41539429	41539930	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	41548665	41549166	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	41645692	41646193	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	41648381	41648882	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	41650820	41651321	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	41653048	41653549	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	41655384	41655885	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	41658732	41659233	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	41660313	41660814	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	41665532	41666033	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	41678577	41679078	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	41679276	41679777	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	41688861	41689362	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	41690974	41691475	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	41697056	41697557	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	41966822	41967323	True
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	41973233	41973734	True
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	42096977	42097478	True
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	42112167	42112668	True
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	42120967	42121468	True
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	42122337	42122838	True
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	42200902	42201403	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	42309023	42309524	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	42312244	42312745	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	42322939	42323440	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	42324780	42325281	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	42326034	42326535	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	42329271	42329772	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	42394593	42395094	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	42402225	42402726	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	42403076	42403577	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	42407061	42407562	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	42408022	42408523	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	42409443	42409944	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	42411305	42411806	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	42413680	42414181	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	42414863	42415364	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	42508991	42509492	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	42512930	42513431	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	42519133	42519634	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	42523728	42524229	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	42526058	42526559	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	42526946	42527447	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	42529051	42529552	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	42529787	42530288	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	42532041	42532542	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	42815108	42815609	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	42822698	42823199	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	42823828	42824329	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	42833263	42833764	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	42849004	42849505	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	42850011	42850512	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	42851370	42851871	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	42928734	42929235	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	42935698	42936199	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	42936563	42937064	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	42964557	42965058	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	42980654	42981155	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	43019882	43020383	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	43021788	43022289	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	43024634	43025135	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	43029821	43030322	False
PCa51852_5	ENSG00000108773.11	KAT2A	chr17	42113111	42121367	up and down	-	42120867	42122867	43170835	43171336	False
PCa51852_5	ENSG00000108774.14	RAB5C	chr17	42124976	42155044	up and down	-	42154544	42156544	41308635	41309136	False
PCa51852_5	ENSG00000108774.14	RAB5C	chr17	42124976	42155044	up and down	-	42154544	42156544	41323552	41324053	False
PCa51852_5	ENSG00000108774.14	RAB5C	chr17	42124976	42155044	up and down	-	42154544	42156544	41324285	41324786	False
PCa51852_5	ENSG00000108774.14	RAB5C	chr17	42124976	42155044	up and down	-	42154544	42156544	41326248	41326749	False
PCa51852_5	ENSG00000108774.14	RAB5C	chr17	42124976	42155044	up and down	-	42154544	42156544	41327571	41328072	False
PCa51852_5	ENSG00000108774.14	RAB5C	chr17	42124976	42155044	up and down	-	42154544	42156544	41519541	41520042	False
PCa51852_5	ENSG00000108774.14	RAB5C	chr17	42124976	42155044	up and down	-	42154544	42156544	41521727	41522228	False
PCa51852_5	ENSG00000108774.14	RAB5C	chr17	42124976	42155044	up and down	-	42154544	42156544	41523628	41524129	False
PCa51852_5	ENSG00000108774.14	RAB5C	chr17	42124976	42155044	up and down	-	42154544	42156544	41527921	41528422	False
PCa51852_5	ENSG00000108774.14	RAB5C	chr17	42124976	42155044	up and down	-	42154544	42156544	41536009	41536510	False
PCa51852_5	ENSG00000108774.14	RAB5C	chr17	42124976	42155044	up and down	-	42154544	42156544	41539429	41539930	False
PCa51852_5	ENSG00000108774.14	RAB5C	chr17	42124976	42155044	up and down	-	42154544	42156544	41548665	41549166	False
PCa51852_5	ENSG00000108774.14	RAB5C	chr17	42124976	42155044	up and down	-	42154544	42156544	41645692	41646193	False
PCa51852_5	ENSG00000108774.14	RAB5C	chr17	42124976	42155044	up and down	-	42154544	42156544	41648381	41648882	False
PCa51852_5	ENSG00000108774.14	RAB5C	chr17	42124976	42155044	up and down	-	42154544	42156544	41650820	41651321	False
PCa51852_5	ENSG00000108774.14	RAB5C	chr17	42124976	42155044	up and down	-	42154544	42156544	41653048	41653549	False
PCa51852_5	ENSG00000108774.14	RAB5C	chr17	42124976	42155044	up and down	-	42154544	42156544	41655384	41655885	False
PCa51852_5	ENSG00000108774.14	RAB5C	chr17	42124976	42155044	up and down	-	42154544	42156544	41658732	41659233	False
PCa51852_5	ENSG00000108774.14	RAB5C	chr17	42124976	42155044	up and down	-	42154544	42156544	41660313	41660814	False
PCa51852_5	ENSG00000108774.14	RAB5C	chr17	42124976	42155044	up and down	-	42154544	42156544	41665532	41666033	False
PCa51852_5	ENSG00000108774.14	RAB5C	chr17	42124976	42155044	up and down	-	42154544	42156544	41678577	41679078	False
PCa51852_5	ENSG00000108774.14	RAB5C	chr17	42124976	42155044	up and down	-	42154544	42156544	41679276	41679777	False
PCa51852_5	ENSG00000108774.14	RAB5C	chr17	42124976	42155044	up and down	-	42154544	42156544	41688861	41689362	False
PCa51852_5	ENSG00000108774.14	RAB5C	chr17	42124976	42155044	up and down	-	42154544	42156544	41690974	41691475	False
PCa51852_5	ENSG00000108774.14	RAB5C	chr17	42124976	42155044	up and down	-	42154544	42156544	41697056	41697557	False
PCa51852_5	ENSG00000108774.14	RAB5C	chr17	42124976	42155044	up and down	-	42154544	42156544	41966822	41967323	False
PCa51852_5	ENSG00000108774.14	RAB5C	chr17	42124976	42155044	up and down	-	42154544	42156544	41973233	41973734	False
PCa51852_5	ENSG00000108774.14	RAB5C	chr17	42124976	42155044	up and down	-	42154544	42156544	42096977	42097478	False
PCa51852_5	ENSG00000108774.14	RAB5C	chr17	42124976	42155044	up and down	-	42154544	42156544	42112167	42112668	False
PCa51852_5	ENSG00000108774.14	RAB5C	chr17	42124976	42155044	up and down	-	42154544	42156544	42120967	42121468	False
PCa51852_5	ENSG00000108774.14	RAB5C	chr17	42124976	42155044	up and down	-	42154544	42156544	42122337	42122838	False
PCa51852_5	ENSG00000108774.14	RAB5C	chr17	42124976	42155044	up and down	-	42154544	42156544	42200902	42201403	False
PCa51852_5	ENSG00000108774.14	RAB5C	chr17	42124976	42155044	up and down	-	42154544	42156544	42309023	42309524	False
PCa51852_5	ENSG00000108774.14	RAB5C	chr17	42124976	42155044	up and down	-	42154544	42156544	42312244	42312745	False
PCa51852_5	ENSG00000108774.14	RAB5C	chr17	42124976	42155044	up and down	-	42154544	42156544	42322939	42323440	False
PCa51852_5	ENSG00000108774.14	RAB5C	chr17	42124976	42155044	up and down	-	42154544	42156544	42324780	42325281	False
PCa51852_5	ENSG00000108774.14	RAB5C	chr17	42124976	42155044	up and down	-	42154544	42156544	42326034	42326535	False
