Gene	22Rv1	DU145	LNCaP	MDA PCa 2b	NCI-H660	PC3	VCaP
PPARD	-0.0607340008706	-0.0174181262816	0.127445160319	-0.0823105343497	-0.168920543491	0.0904454411172	0.338868367337
CRLS1		-0.133136292494	-0.359906753424	0.0860004333636		-0.136361565923	
GTPBP2	0.000658329982614	0.145882579178	0.278480837846	-0.12338660941	-0.105592667241	0.149546718993	0.00697790406064
CROT	-0.363415946526	-0.125747967744	-0.0489532713747	-0.00634985414574	0.0222544519836	0.207327481353	0.128090059304
PPARG	-0.0957510085048	0.0087216158484	0.00281492072569	-0.0524076959966	-0.165938020034	-0.0199756591012	-0.0531261030147
ZNHIT6		-0.142628656897	-0.0225959883092	-0.23220433157		-0.214345477258	
P4HTM	0.340153974979	-0.0243215403493	0.0295495344601	-0.00304339624622	-0.141741425677	0.0404924186122	-0.0132251893965
MED1	-0.704834361213	-0.420226137915	-0.580474519367	-0.681455418386	-0.310087355588	0.202959863798	-0.320462286557
KIF1A		-0.139823722248	0.199330433655	-0.0983141370882		-0.386601388122	
PPEF2	-0.142993894608	-0.188397935953	-0.220646533397	-0.353178016913	-0.137047600976	-0.193098636085	-0.0577007906486
RRN3	-0.17520551222	-0.36300391119	-0.286949777841	-0.499448095903	-0.274641332836	-0.0220003503063	0.050308845707
PDP1	0.106735379779	0.0990072962317	-0.0265521754633	0.269394816358	0.25274314055	0.335727069467	0.219952029317
GPN2		-0.0523218328555	-0.17006061585	0.14154603168		-0.139515733755	
MARCH5	-0.347703707196	-0.113640782325	0.0370327489113	-0.104555758141	-0.0330172114485	0.0790529484105	-0.309053713846
PPAT	0.111086879102	-0.0633398874723	0.0638376073753	-0.0450250303443	-0.247232253789	-0.0497719180907	-0.10962819154
CNGB3	-0.066899841991	-0.118488885343	-0.0452306215997	0.027829987316	-0.340946077306	0.0436306489207	-0.152825005507
RBFOX1	0.00242261043054	-0.1697911076	-0.287029083173	0.0224252811147	-0.351993466469	-0.219233867039	0.0575268913562
SLC6A20	-0.0465791265868	0.0367308722771	0.0788168564915	0.124416664544	0.0684317872852	-0.0420725610392	-0.0958861581858
BTN2A3P		-0.243515281431	0.0791746452765				
OTUD4		0.269249426095	-0.226924639286	-0.260981369583		0.367580001959	
NKX1-1	-0.0981609127159	0.141863152463	-0.488773074756	-0.140759272924	-0.12120438465	-0.0640904592015	0.0500448824806
PPBP	0.346997515988	-0.0199278730653	-0.0150887718215	0.0414651637827	0.0862048245016	-0.0250707918417	0.225732941879
TMED9	-0.223629172588	-0.0604163578973	0.0911411365901	-0.175246025706	-0.20688285427	-0.130731864232	0.108633897591
SLC35F2	-0.0848900656184	-0.0799278697862	-0.280410264086	-0.0485691883548	-0.0786742219214	0.078900186692	-0.146971741824
RAB39A	0.0218921268479	0.173211822349	0.356395540749	0.191264315434	0.162848954637	0.0482790278517	0.209166644905
MPHOSPH8		-0.18653144666	-0.141446490431	-0.0182798130528		-0.0661639312804	
XAF1		-0.0704363286494	-0.0927896856356	-0.134214710641		0.000553121044227	
LEPROT	0.0347015006028	0.173972529297	0.13066771583	-0.179477610694	0.146278637819	0.508541092771	-0.0693073782233
LY6K		0.0128877532651	-0.108409290372	-0.200285705616		-0.0688068909309	
EPDR1	-0.247506616756	-0.134783072187	-0.0292399150853	-0.174680979509	-0.0250012277783	-0.320407692744	-0.208328134912
PPEF1	-0.164855773563	-0.261704271109	0.0290653661457	-0.241080277816	-0.452331033266	-0.221376782319	-0.522085704655
FBLIM1		-0.0981391104624	-0.22567459163	-0.12457151425		-0.43237207399	
NUTM2F		-0.147857696237	0.0965901069378	-0.0142238700163		0.0758008635347	
IL17RD	0.00198327393467	0.0732717307863	0.101756426099	0.181253339263	0.0108649160897	0.316803169863	0.161048847258
CTSA	-0.279075216017	-0.143734858049	-0.11611177236	0.0805985048259	-0.0107143994372	-0.313706665856	-0.305819929912
PCSK4	0.0304873901051	-0.107446015431	-0.0286176207642	0.0673600636159	-0.0594249954984	-0.109634693265	0.133478064652
ROPN1	-0.0217599032601	0.0804901966127	0.199205013799	0.132857525327	0.0828434070125	0.0718683850491	-0.0922863614664
ZRANB1	-0.209958963841	-0.0271538286608	-0.287991551636	0.0101168676052	0.353973106418	-0.0269376166892	0.114431379458
TRIM44	-0.143956409347	0.286655149198	0.00677903675705	0.109410804414	-0.0684449133437	0.0205877264614	0.105014131
BTG4		0.279721370906	0.266917295303	0.155686299573		0.213122940197	
HYDIN		0.188983370504	-0.0374757773548	0.201692595133		-0.147751187977	
PPP1R12C	0.0242538012243	0.3042692588	0.11296317012	0.0533305546184	-0.0402000826725	0.0971482343028	-0.108744587589
CFAP46		0.0449548816494	0.00896271784737	-0.241824209176		0.024857187983	
RNF111	-0.0969447617105	0.068024850375	-0.199028568887	-0.0648752890189	0.177776252212	0.116782722984	0.255435146121
PPIA	0.225711983542	-0.0400800171844	0.143164072339	-0.0577424680086	-0.0543466291376	-0.128052005182	0.0839687562052
NSMCE4A		-0.124757100605	-0.1329633927	-0.204179089499		-0.130664184126	
ALKBH4		-0.272394935465	-0.0170726948065	0.318400667331		0.0249908676145	
DNAJB12	0.088300043787	-0.0621826080896	0.35205925092	-0.128575191148	-0.0672624447183	0.0190594230732	-0.05858339546
PPIB	-0.00943769085428	0.0253455363356	0.258167709461	0.0327469397006	0.0429591344514	0.220883168721	0.130817121512
TET2		-0.252362431973	-0.0732571393864	-0.109590908603		-0.0483510885118	
KCTD9	0.115230690369	0.0715253616415	0.0324113322191	0.0641187149544	-0.0429528879367	0.157549194043	-0.106819754167
TRPM4	0.274045875491	-0.0716678049986	0.242582006427	0.276726839627	-0.136653063677	0.166828523496	-0.0355608205068
BNC2	-0.075421884575	0.166556155555	-0.192013290333	-0.206990070613	-0.15251927507	-0.197663592402	0.0117264483075
MED18	0.0149003895532	0.0364709437268	-0.255230075901	0.130814426483	-0.421530971368	0.00697810581254	0.00869520030136
DCHS2	0.00327484475254	0.0628146350944	0.10370175677	0.0388779685819	-0.163913863896	0.142860926328	-0.0939237508561
MBTD1		0.143339336651	-0.274463571567	-0.0299767989299		0.0134561868726	
PPIC	0.169576375748	0.221972647476	0.136897257906	-6.02026144396e-05	-0.220510646143	-0.0493917742601	0.101204589163
KLHL24		-0.121933971865	-0.264696353822	-0.153966820211		-0.034337587994	
HAUS6		-0.301477284872	-1.04544520523	-1.01151415847		-0.218900100776	
TRIT1	-0.0453499219593	0.0867245213591	0.255758304915	0.21952779848	-0.0805310028345	0.208394821095	-0.120070013999
CNNM2	0.017036168962	0.100104675045	-0.0713916972903	0.177136892001	-0.0600171908801	0.116071131925	0.191986850285
AHI1		-0.0110692294746	-0.224749319408	-0.0683692893604		-0.216405392247	
ZNF586	0.00516522188707	-0.121580911184	-0.299046799844	-0.184917053531	-0.346389521393	-0.0629624299574	-0.0846646306852
DYM		0.017842248977	0.111101528822	0.318662251605		-0.070246661499	
SAMD9		-0.0914886191195	-0.00150932879924	0.0128655531983		-0.103747613667	
PPID	0.223663762396	0.13084154208	0.254906642705	0.155382151659	0.154716005956	0.336564725033	-0.0080214175201
GIPC2		0.212366328313	0.209317934658	0.0549901749149		-0.0645920405772	
AFTPH		0.0578092690987	0.304715585073	0.123558331616		0.0174102660198	
KLHL28		0.0711849837185	0.131914556697	0.12089938856		0.104829638267	
QPCTL	0.0915829259792	0.428620056484	-0.0421596866612	0.135921088286	-0.0794879988356	-0.0897962061237	-0.0852397644101
GATAD2A	0.0402916113892	-0.0744298927282	-0.245170520266	0.0987899260481	-0.314000855868	-0.0424729458565	-0.0180708890519
ZNF280D		-0.349175325917	-0.474113205124	0.0689715295684		-0.19863936057	
ZCCHC10		-0.193059427221	-0.221793976128	-0.10831845748		-0.1411948424	
ERCC6L	-0.330787238794	-0.50201411793	-0.647587758931	-0.424281915039	-0.628441881896	-0.464502430647	-0.23789756347
TRPM7	-0.289839607954	-0.0603877768599	0.000112180200751	-0.0147064554446	-0.145026548447	-0.103325670598	0.122607795692
CDHR2		0.058858011632	0.0567905174503	0.195596969135		0.304031936432	
NXPE4		-0.042165522247	0.105574038747	0.0939533955644		0.00839372687107	
BCAS3		0.0476136699845	-0.0997945478245	-0.0343622302344		0.0617293701387	
ASPN		-0.141741268487	-0.0600342132146	-0.186523172185		-0.167287765277	
NUP62CL		0.100872445614	-0.301630178967	-0.0905498808609		0.0777828154306	
BEST2		-0.0400515364222	-0.0187788693306	-0.184728756926		0.017689366431	
SSX4B&SSX4	-0.242928588611	-0.226561706619	0.0258321244525	-0.0437849702892	-0.287563357963	-0.0184756590115	-0.49736297223
VPS13C		0.457056620538	-0.0412375289499	0.274894098373		0.0529852110804	
GDAP2		-0.127382632789	-0.0857279451175	0.0654519323507		-0.11247204942	
BSPRY		0.0843474967492	-0.0558584207366	-0.297487062164		-0.226838264421	
APTX	-0.0414204867525	0.105317013928	0.0727447025725	-0.0454607413072	-0.164587153394	0.0148718925854	-0.0404676198449
BIVM		0.0270472607413	-0.255750216767	-0.216182018014		0.0372513450925	
SYTL2	0.138756781642	0.321265263383	0.0231193017113	0.032099564498	-0.0975756228579	0.278631290094	0.148848127144
ESRP1		-0.102014812505	0.189068292444				
SIDT1		-0.340069124421	-0.271263484701	-0.41748318971		-0.160091304682	
ARHGEF38		-0.0235737369951	0.115685199195				
DEF8		0.0614345907486	-0.207573750447	-0.0364757703848		0.0785769759016	
FBXL12	-0.241856117098	-0.222203434027	-0.230328001476	-0.203352844131	-0.193631515454	0.0547867016351	-0.360420847582
ANKRD49	-0.423252879579	-0.11586356592	-0.135317003795	-0.234658926844	-0.224425202296	-0.129659544153	0.137242623145
PAQR5	-0.0205465001236	-0.338096964067	-0.283500607019	-0.0955701139169	0.0160459944615	-0.120833757476	-0.183461440594
WDR55		-0.137466700585	-0.273339821252	-0.177466935092		-0.0608792981057	
FAM46C		-0.115679908522	-0.31882713859				
GON4L		0.25458638	0.106118953194	0.126974061334		0.151027585785	
GDPD2	-0.0652409984802	0.00951316183235	-0.254855426454	0.271510544045	-0.244608961541	-0.108117702871	0.359605422436
PGPEP1	-0.442879811183	-0.0287135057574	-0.0480225421721	0.0280915660175	0.0099402733003	0.104863516987	-0.0871218624428
ELP6		-0.353312329942	-0.236295932862	-0.0811202102327		-0.236491824321	
CKMT1A	-0.0800534169591	-0.0893483367866	0.411468952646	-0.0164221257452	0.0823231055989	0.210421343213	0.00692927360726
MS4A12	0.248972714669	-0.0645946284423	0.0818681782801	0.0215632239267	0.168143741551	-0.0238462696216	0.123240100681
SNRK	0.0740880978021	-0.118649814873	0.154116267218	0.188255175431	0.0857149279368	-0.0575354290651	0.250479896152
CC2D1A	-0.0696182936315	-0.575626851936	-0.202934846732	-0.365316047369	-0.987939600244	-0.449406657557	-0.415251816882
TOR4A		-0.0297252676962	-0.275950808981	0.167309318544		0.162463363465	
POLR2J3	0.53928247355	0.452607783177	0.484707010606	0.271431630578	0.242097343674	0.294419868428	0.122308990312
GPATCH4		-0.202115292985	0.276394588856	-0.0479164701323		0.091572313752	
PPP1R14D	-0.409565806192	-0.123200053963	-0.100560580189	-0.313269388196	-0.433597423814	-0.0791931460174	0.145111001021
TMEM104		0.568417170727	-0.0530314653148	0.0331238962487		0.43089549813	
EPS8L1	-0.400800649419	-0.499091747965	-0.903029190214	-0.878450422499	-0.49236929625	-0.789415094545	-0.928446821984
QRICH1		-0.127943077093	0.191700053862	-0.202899893589		-0.24382990045	
PIGG		-0.256829724788	0.392249264593	0.366066779676		-0.152396847589	
PALMD		-0.230326704407	-0.263265023064	-0.0850333387604		-0.195904669635	
FNBP1L		-0.0468000575872	0.0174309407991	0.183225050538		0.0503560480193	
DCAF16		-0.232972737714	0.151034790364	-0.129896403958		0.0379020994812	
ZCCHC2	-0.0329069847874	-0.073690337506	-0.279300401327	-0.069152043094	-0.479794175451	-0.274281216036	-0.260924244298
DPP8	0.200404870923	0.20812000255	0.508749482232	0.125283515558	0.305481014363	0.154827839046	0.100799455851
ST7L	0.0864616264674	0.289834231669	0.214129044875	0.301586189277	0.108307366694	0.220365906271	0.134034514433
BCOR	-0.501311929944	-0.0623203661232	-0.505343627557	-0.552893395664	-0.309228448717	-0.109974042513	-0.745286060386
TEX10		-0.132229886704	0.0729612096911	-0.0790317104584		0.0355617852076	
ANKHD1		0.0562960813238	-0.0823127942616	0.341764637886		-0.00645500854234	
CWC25		-0.19767494132	0.27493820871	-0.120777235267		0.407656578477	
RETSAT	0.149731418575	0.368061180606	0.458573583033	0.277295347255	0.249413545196	0.299456756121	0.174928269602
TBC1D8B	0.0489683394171	-0.0231351147631	-0.00776405407654	-0.0674002245767	-0.0604267801386	-0.122577273643	0.00394323314877
PLPPR1	-0.499279911558	-0.207524044286	-0.20110517412	-0.233262719968	-0.140450256137	0.157003874276	-0.102980697625
UHRF1BP1	-0.00281911169276	-0.121079965987	0.293935412012	0.0458975265913	-0.0134895610264	-0.00482450145421	-0.268992778428
NSUN2		-0.0392305213465	-0.20740028383	0.0451575891139		-0.239319795168	
ALKBH5	-0.060625159805	-0.0526362832964	0.0219193252862	0.139732377729	0.0852296547486	0.0802586305248	0.0212542521487
INO80D		0.0440400768997	0.0762775136923	0.0363709770794		-0.133664950852	
NCAPG2		-0.0551812206935	-0.205963903289	-0.197500278543		0.0213419677771	
MTMR10	-0.0174249027956	-0.0469861013454	0.160597803451	-0.29900276417	0.0352668964088	-0.0549212998198	-0.133036122533
RNF43	-0.239907304649	0.0157106998396	-0.0206512811187	-0.15395715029	-0.0272246679131	-0.28369575698	-0.0289820439384
PQLC2		0.0495501295454	0.209799327252	-0.0388179622382		-0.238331405533	
CASZ1		0.0862215921401	-0.374372896576	0.188454108613		0.216026904015	
ELOVL2	-0.25019289085	0.0164749809717	0.0194956350302	-0.080980717436	-0.141393645139	0.0233868181632	-0.237567758781
PXK	0.485162933453	-0.0293835116651	0.238941590263	0.16864347494	0.187597560446	0.119661454883	-0.127709713306
AUH	-0.0761693909411	0.13341241511	0.0377496006822	-0.0152216983577	-0.143420058954	-0.0569553311246	-0.117486712129
LAX1		-0.203770657182	-0.106365269522	-0.21808185153		-0.0365521227758	
CDKAL1	0.0323026549333	-0.235463636582	-0.157478484763	-0.153334915033	-0.1538363498	-0.137560655118	-0.312331027125
TTC19		-0.00364274266294	0.0979663202602	-0.0887486358096		-0.463949397207	
MKS1		-0.33766395786	0.0229427078716	-0.280064250712		0.0561071049911	
NSD3	-0.00935131958159	-0.0654290288251	0.157118390722	0.179165747372	-0.187283733755	-0.0310777725851	-0.00647161062722
CYP2W1	-0.288455661309	0.110074217663	-0.193089219334	-0.495236906372	-0.483819711352	-0.415418888014	-0.312513240948
SPDL1		-0.370486629632	-0.219994460888	-0.518827064618		-0.014485106398	
SEMA4C	-0.00306417768168	-0.00360027777101	-0.0138751895293	-0.0455056382742	-0.0824453452902	0.0993691398409	0.238704748097
RPP25	0.0568278528985	-0.0179624116809	0.27912506979	0.154472388711	-0.490288967946	0.0644846917697	-0.0151226279742
FOCAD	-0.00456965691495	-0.262241126577	-0.17293530354	-0.323727967593	-0.507208443136	-0.121508809838	-0.153829974644
YTHDF1	0.208605026071	0.0874572404446	0.491200299529	0.245163611454	0.230559010918	-0.066370757383	0.254777812239
CMTM6		-0.328716007436	0.0734596475146	-0.162166078571		-0.0929911537872	
DNAAF5		0.0509545578673	-0.155205452557	-0.118839961423		-0.0819422250889	
DUS2	-0.0727313164697	-0.25444314118	0.0766035827357	0.211272866528	-0.0722571739695	0.00883069184409	0.122066309548
CHTF8		0.103831184188	-0.260653302688	0.0784076109666		0.095970201942	
RASIP1	0.0164619761693	0.0172541232799	0.0390559519197	0.0958025563694	0.111149683797	-0.0319207968628	-0.0879202207953
LIME1		0.00341590882519	-0.0937848798461	-0.050585169934		-0.0664109071033	
ZSCAN32	-0.0171623137982	-0.0886741026123	0.0953047904403	0.0647682640149	0.085124881232	-0.0819135718577	0.114709812923
UBE2R2	-0.113957618272	-0.0378541384797	-0.218475114348	0.0235150509406	-0.229201112156	0.108725199417	-0.328991821728
CHCHD3		0.113771574329	-0.239181324874	-0.0653158436869		-0.0506272794122	
IMPAD1	0.065822949031	0.17507465953	-0.137366723481	-0.018685354058	0.0478977783435	-0.0397382929396	-0.289431943442
PPL		-0.073786129584	-0.0538780793593	-0.0994000867849		-0.215200471136	
TRMT10C	-0.43505442434	-0.356220688319	-0.585192205739	-0.226630952239	0.0838580902318	-0.280628116305	-0.185508712948
EXD3	-0.303165874893	-0.0698092004425	-0.0627612120706	-0.12964693964	-0.133999410457	-0.20478609901	-0.287759386102
RHBDL2	-0.050073719603	0.128400156197	0.211365259412	-0.127040256583	-0.0182550252706	0.0361175050166	0.130007544995
DUSP23	-0.250312411343	-0.0528000769514	0.0488115299317	-0.0107699819577	-0.205615466033	-0.14322343387	-0.043939969117
ADPRHL2	-0.172138760706	0.0515622224508	0.16261820671	-0.233252571668	-0.0422009494852	0.191472682816	0.162173718538
SOHLH2	0.0483343137063	-0.085684386265	0.0245420441048	0.0656867371593	-0.0732739047228	0.0101915050212	0.00963964482008
COMMD4		0.222269386395	0.305030463064	0.118056725845		0.352229379786	
PPM1A	-0.246538343826	-0.110412900097	-0.283899082514	-0.213555740915	0.170561387443	-0.0762637536368	-0.0132896465974
OCIAD1		0.0940755096648	0.225879793141	0.0932964171761		0.0405066761557	
RNF125	-0.353383783434	-0.101783017422	-0.408647008666	-0.421172656126	-0.25879122867	-0.227289796605	-0.122943997314
FAM206A		-0.184094055246	-0.389166977331	-0.221669924336		-0.30521121452	
SLC41A3	-0.0178472144554	0.0393609831781	0.032969531452	-0.18053734524	-0.667665597456	-0.070066934714	-0.115551007452
LPCAT2	0.0762145311212	-0.0895387367503	-0.016175810151	0.0208948349157	-0.0205988685984	-0.198047308236	-0.247227297828
MRPL16		0.0840088964054	-0.35733986322	-0.237131716366		0.00296625271772	
SDHAF2		0.034381972451	-0.00183487659276	-0.0166388437881		0.181706398187	
PPM1B	-0.0830018815169	-0.160139206947	-0.167600433619	-0.0266005765203	-0.0247878916604	-0.00974107367927	-0.264167284792
COMMD8		-0.178199674379	-0.287472634562	-0.292928229935		-0.0777956022175	
TRNAU1AP		-0.19143812552	-0.0297815632483	0.0355899489519		-0.0127813894349	
C1orf27		-0.0612610224048	-0.00179921944769	0.0506863425857		0.100350052928	
FAM120C		-0.155302281674	0.148058825553	0.0273166673433		-0.152255431194	
C1orf109		-0.195557246997	-0.343856709189	0.135597370503		0.162459741444	
PARP16	-0.261743978057	-0.104752245398	-0.0551215329518	0.0169512169165	0.0513495359366	-0.0145772830734	0.13085797537
TXNL4B	0.055764573547	0.0719005396953	0.0782814332589	-0.0107030612054	0.159807318688	0.130224800064	0.0698421663053
ODAM		-0.154158754839	0.0466476004878	-0.0277954812616		-0.136061874192	
PPM1G	-0.386577707687	-0.02437586828	-0.287555274282	-0.559763461646	-0.147889093755	-0.0687425913798	-0.0496164555621
SSH3	-0.772746727116	-0.298857169613	-0.189679124144	-0.393237232612	0.0765166595752	-0.324345528509	-0.655553271111
TIPIN		0.0113996113573	-0.265994864513	-0.230785816861		0.0469012418325	
UCKL1	-0.229339117734	0.0770629851061	0.240070425259	0.10138371633	0.225088489362	0.225810893654	0.0839434419439
C1orf56	0.00228028984762	0.0351206073284	0.0931671811008	0.188674063965	0.0997367833978	0.097692792007	0.114287065162
PIGX		-0.040054409553	-0.0915622164696	-0.0885754432336		0.00457114545076	
CT55		-0.0433320234205	-0.0411495440053	-0.061280405302		0.125061221853	
TMEM70		-0.604957122942	-0.456835739822	-0.637551770975		-0.352173961956	
HPF1		-0.159397625889	-0.145178061143	-0.00178565457437		0.036322785329	
TTC12		0.0182137351183	-0.0161350738123	-0.0338929234002		0.00873815949968	
INTS11		-0.695662420334	-0.542254915318	-0.559573950279		-0.434679590106	
THG1L		-0.0597925461892	0.21870374962	-0.0840389507108		0.244192091673	
SLC25A38		-0.0713768033648	-0.313102492351	-0.158489935102		-0.166039451721	
SLC35F6		-0.0485704097134	-0.0993893960021	0.0984996472488		0.180586162439	
HRASLS2		0.113648693436	0.235337161281	-0.167367580289		0.249880986929	
PPOX	0.184079491221	0.311020326761	0.161741645737	-0.147029702199	-0.157999981407	0.355173633625	0.141371390416
NMRK1		-0.180608369318	0.00381878985592	-0.156166708658		-0.216331808378	
CLN6	0.0063435654338	-0.0220355280503	0.197324611865	0.243490996865	-0.322433350087	-0.229740895355	0.0197568736837
PINX1		-0.0272120169196	-0.238595770883	-0.173665466828		-0.542541303772	
ULK4	0.0496554271115	-0.0254980734946	-0.161435185775	-0.262242822842	-0.351325240505	-0.00193784637729	-0.27985682677
C1orf123		0.0900154633744	-0.0772815901296	-0.315716306796		-0.481027547282	
ACSM5		-0.0100347105712	0.475670980804	0.205173817113		0.166307728015	
ZNF770		0.151775309483	0.0660657244167	0.120903712649		0.0371990369562	
PPP1CA	-0.239854662272	-0.137121728371	0.213126363984	-0.053672785241	-0.286353823016	-0.0300230138617	-0.0952819226614
C1orf159		-0.0728336006347	-0.24141344247				
ZSCAN2	-0.0587250347822	-0.174423245285	-0.195585896253	-0.0780448333476	-0.117129140636	-0.259501470276	-0.147207299225
OXSM	-0.16016238973	-0.339490000993	-0.374265367802	-0.113300416321	-0.49669275829	0.123618266365	-0.184223737429
MARC2		-0.122431057149	-0.411012719119	-0.183438098923		-0.0640929080135	
TESC	-0.0145687949144	-0.388664516203	-0.20793158425	-0.0657403143118	-0.44776438992	0.0234698237323	-0.081710619426
AURKAIP1	-0.233290784042	-0.184473183151	-0.170640386136	-0.299014382592	-0.191792757593	-0.247030086541	-0.202262211977
ACPP	-0.125655650897	-0.126511387833	0.110414184496	-0.0531373392282	-0.13733975374	-0.0635824814248	-0.00306082667159
AUP1	-0.227011672197	-0.0672319327081	0.043998174358	-0.0380695994202	0.123457778117	-0.313543407748	0.329354103903
PPP1CB	-0.145070816596	-1.05884023176	-0.576653670532	-0.576806089147	-0.438975750406	-0.590026669704	-0.370728804099
TUG1		0.199554854937	0.443223259956	0.164176189888		0.278965247348	
TTC22		0.0162615909147	-0.13289761132	0.126148386582		-0.063172045895	
TMCO3		0.208851454366	-0.0865239348167	-0.258562773083		0.147557396088	
PAK1IP1	-0.699070153785	-0.28087799708	-0.452910195043	-0.538438411904	-0.178903157679	-0.516006003277	-0.674254606038
RMND1		0.126366523898	0.384760102033	0.0797240533914		0.115594353044	
TRMT61B		0.0028875804895	0.174746984733	0.329781300259		0.084305805942	
FAM118A		-0.0158291168883	-0.180085320252	0.0677764232917		-0.136635378191	
HERC6		-0.186870762665	-0.273240101099	0.0667457805835		0.00821448070352	
PPP1CC	0.0858901058284	-0.272525510573	0.176196124614	-0.0172888812488	-0.00645481583087	-0.297438528606	-0.0359009148848
PPP2R3C	-0.134833296324	0.0839467416149	-0.053129510317	-0.132227318334	0.172143229732	0.107870839985	-0.109728826793
MCUB		-0.0370802349264	0.406163113962	-0.102522516523		0.105989868436	
STX17	-0.0824797381722	0.00290873613637	0.0287630964809	0.210778610067	0.135565528584	-0.0551942534515	0.283522929751
PRPF39		-0.0738123999582	-0.213297009424	-0.290066981218		0.0489371026598	
MARCH1	0.277825310133	0.0260440462382	0.132067407075	0.158899005867	0.106093038772	0.157060909824	-0.0636082778525
C14orf119		-0.0622386123863	-0.0863388891763	-0.277178525551		-0.249485816359	
PPP1R1A	0.22185859743	-0.304757662207	-0.0230024980763	-0.0491011503754	0.168960024708	-0.0622127052526	0.107556196334
TTC38		0.112737846463	0.0886872252796	-0.0507622554669		-0.14584586484	
PID1		0.0318606835964	0.180171900627	-0.0406039538947		0.164967726965	
PHIP		-0.183306169391	-0.0697630927481	-0.228975489191		0.0219424473784	
BANK1		-0.0510067709314	0.181062449128	0.187920257779		0.140275667213	
HEATR3		-0.40381331607	-0.369818563282	0.0421187585739		-0.314045664214	
C17orf80		0.0486289466817	0.064194455547	-0.0699744786068		0.0409688615038	
USP47	-0.0465785477799	-0.275482889213	-0.254175769271	-0.145708204185	0.031976552099	-0.0732972463235	-0.0778125343269
SLC35A5	0.199257678118	-0.0132629732581	0.04438184329	0.231223882189	0.0979769840432	0.0978849553928	0.332672351483
FKBP14	-0.135140222112	0.0264241584406	-0.254458346874	-0.0552889266317	0.144115182274	-0.0384608358202	-0.00447052454614
MOCOS		0.175215633183	0.204827777371	-0.0350680932815		-0.270728284737	
NOL8		-0.417348349171	-0.95662083534	-0.865919909918		-0.644604560672	
PTCD3		-0.189592098341	-0.838544374591	-0.39284769111		-0.0806472604573	
CDCA4	-0.220212923747	0.239933888938	0.0235375414733	0.173820610795	0.14855982861	0.0124419733585	0.0769920330151
TRMT12		0.0448888712805	0.397859159489	0.425599254509		-0.144732125678	
PPP1R2	-0.133290493402	-0.0241937955264	-0.0446855742066	0.000995465721742	-0.262528946472	-0.290565283723	-0.131561543463
PLEKHB2		0.0747073498791	0.0310531785197	0.0297167868805		0.0771576775179	
NRDE2		0.190658646683	0.147973793556	0.140290544436		0.0755416309648	
MRPL20		-0.207102825647	-0.255548221447	-0.273234174126		0.0423993735737	
ATG16L1		-0.166077406063	-0.0190377257855	0.0407411505349		0.0741820693876	
ZWILCH	0.157456134008	0.219878718257	0.31928173185	0.26413994703	-0.416070843429	0.21141995054	-0.221645770511
CRYBG2		-0.186358505924	0.0585639416235	0.0246306990499		0.180722051633	
PPP1R3A	-0.129640850228	-0.281401066324	0.030557574337	0.0666595588998	-0.645861572552	-0.0240603392555	0.0739181622733
SUSD4		-0.0204586710685	-0.0739446827344				
WIPI1		-0.014464265869	0.0644313757878	-0.0502808350171		0.0632989499863	
ZCWPW1		0.167054302624	0.0178128350648	0.013209855252		-0.0481690183524	
SLC52A1	-0.223364370888	-0.0566736640922	0.0546559361566	0.0272029167811	-0.148573578393	-0.172101259443	-0.050909003335
PDPR	0.164633267777	0.110677118032	-0.15836469944	-0.197991405647	0.0853958505105	-0.178364398586	-0.0609218357423
ENOX1		-0.0845840022217	-0.139649198848	-0.27518573062		0.225073279825	
PPP1R3C	-0.249133729391	0.297535844058	-0.0440051644702	-0.0978211605531	-0.0408349723993	0.225381686211	-0.0145753884254
DET1		-0.122298475403	-0.107085219067				
C9orf40		0.0366962893844	0.526788571235	0.0998730969009		0.0749604035035	
RNF31		-0.150785822723	-0.285363523441				
OXR1		0.106597778167	-0.0640836790419	0.0351723759583		0.117690528213	
UACA		0.128425426243	0.121138878901	0.119329731224		0.310274013126	
TMEM45A		-0.131799196361	0.0692715527601	-0.240106864081		-0.272934693399	
FEZF2	-0.0279147619882	0.0576235950468	0.0472762487112	0.0624036439798	-0.103216703577	0.0352183422069	-0.245082323664
TAPBPL	-0.184970046731	0.166777749377	-0.213553598553	-0.163858932694	0.0318364105684	-0.132058609359	-0.208167726462
IFT57	-0.105030515599	0.257950791814	-0.329735562807	0.0685353926655	-0.188181513468	0.145785633273	0.167973387187
ARGLU1		-0.509009854739	-0.576592831225	-0.443897096075		-0.331020195895	
KIF26B		-0.216210563902	0.0692561294276				
CXorf57		0.194802570233	-0.0857978466254	-0.0749436293378		-0.309625322807	
CCDC186		-0.157208345984	-0.0383520388219	-0.0896928255887		-0.310359678239	
SLC38A4	0.0284371281284	0.11159375573	-0.0158422470543	0.0700212948627	-0.0543890200694	0.159504443854	0.0623659103499
PPP1R3D	0.192129614539	0.0822130465059	0.103269174622	0.142741036095	-0.267629475135	0.137369351755	0.197401764584
MED9	-0.365785230853	-0.68358838886	-0.265744466635	-0.480009073182	-0.266076377968	-0.322795947795	-0.421338907156
TMEM51		0.200122147169	0.256957082516	-0.0354086881362		0.230745397106	
WDYHV1		-0.0297244482626	-0.0626944754327				
GPATCH1	-0.0932355323422	-0.0602574980813	0.0258062873136	-0.033553896253	0.129326109351	-0.0968694674144	-0.067793268107
