ens_gene	gene_name	log2exprs_fc	exprs_pval	exprs_qval	test_ID	log2acetyl_fc	acetyl_pval	acetyl_qval	sig
ENSG00000125434.11	SLC25A35	-0.0231546582860373	0.834365774569223	0.992153402484889	124	0.277372262773723	0.638097314162076	0.638097314162076	FALSE
ENSG00000125810.10	CD93	0.859765174067458	0.20476751871683	0.546046716578213	22	0.161358589157413	1	1	FALSE
ENSG00000125812.16	GZF1	0.178959076108166	0.867593322876512	0.940386170591887	22	-0.18	0.998118829428084	0.998118829428084	FALSE
ENSG00000125813.13	PAX1	0.588831791745668	0.940386170591887	0.940386170591887	22	0.0430150214592275	1	1	FALSE
ENSG00000125814.17	NAPB	0.0669371314927356	0.929087596684899	0.940386170591887	22	-0.216966115051221	0.999995050969503	0.999995050969503	FALSE
ENSG00000125823.12	CSTL1	-0.579976303842064	0.725465564588544	0.940386170591887	22	-0.0872340425531915	0.999999999966457	0.999999999966457	FALSE
ENSG00000126012.11	KDM5C	0.468200484570157	0.815597040124111	0.999251949768563	261	0.35	0.290571095590149	0.290571095590149	FALSE
ENSG00000126214.21	KLC1	0.11199664213764	0.99571052268703	0.99571052268703	269	-0.0511112797935327	5.99954385509367e-07	5.99954385509367e-07	FALSE
ENSG00000126432.14	PRDX5	0.242743299175856	0.95094838351227	0.986236012727249	120	0.449024	0.00625334682450533	0.00625334682450533	FALSE
ENSG00000127325.19	BEST3	-0.183421974172556	0.0923347856658367	0.692510892493775	246	-0.80961137646548	4.66603794411711e-31	4.66603794411711e-31	FALSE
ENSG00000127328.21	RAB3IP	0.303090602835323	0.870372718524651	0.974642463246147	246	-0.502174267100977	1.21247296491367e-34	1.21247296491367e-34	FALSE
ENSG00000127329.15	PTPRB	1.31879696329087	0.283898625629315	0.425847938443973	142	0.121902862505866	0.222999192367422	0.222999192367422	FALSE
ENSG00000127337.7	YEATS4	0.271622055652649	0.712386376673126	0.974642463246147	246	0.0550357426528991	1	1	FALSE
ENSG00000128573.26	FOXP2	1.31760058302043	0.286842023444872	0.860526070334616	309	0.76	0.00257119250382911	0.00257119250382911	FALSE
ENSG00000128731.17	HERC2	0.0314941353630724	0.97746631323445	0.993844260525659	203	0.020442098317387	1	1	FALSE
ENSG00000129028.9	THAP10	-0.331416615553488	0.27508660800146	0.980051544451755	192	-0.19	0.956304849772138	0.956304849772138	FALSE
ENSG00000129055.12	ANAPC13	-0.361857897264032	0.953651746124862	0.953651746124862	206	-0.01	1	1	FALSE
ENSG00000129195.16	PIMREG	0.52826376354185	0.920041786526138	0.999202909233807	152	-0.13	0.999999979691378	0.999999979691378	FALSE
ENSG00000129197.14	RPAIN	0.147545322745113	0.969952002974443	0.999202909233807	152	0.17	0.99640448331346	0.99640448331346	FALSE
ENSG00000129221.16	AIPL1	-0.276708195152677	0.825019929905001	0.999202909233807	152	-0.21	0.999999999574675	0.999999999574675	FALSE
ENSG00000129235.11	TXNDC17	-0.547182425345413	0.721727801073973	0.999202909233807	152	0.15	0.999999394781011	0.999999394781011	FALSE
ENSG00000129315.11	CCNT1	0.10566062870931	0.90922661472525	0.999619514255398	262	0.161525691699605	0.999999999844244	0.999999999844244	FALSE
ENSG00000129460.16	NGDN	0.105741091044212	0.938995382772564	0.985728601761048	275	0.0695713229859571	1	1	FALSE
ENSG00000129472.15	RAB2B	-0.7015392629532	0.272072604614089	0.970414177087695	263	-0.578781818181818	1.13705319390484e-07	1.13705319390484e-07	FALSE
ENSG00000129535.12	NRL	0.899773623670779	0.797195818921338	0.999564949679421	277	0.260202275600506	7.30479595358819e-11	7.30479595358819e-11	FALSE
ENSG00000129559.13	NEDD8	0.222355618506809	0.992110083374347	0.999564949679421	277	0.09	1	1	FALSE
ENSG00000129562.11	DAD1	0.346893687868494	0.644865406965535	0.975650705685358	273	-0.265026833631485	0.999999999999969	0.999999999999969	FALSE
ENSG00000131773.14	KHDRBS3	2.09262490712569	0.0838285089967444	0.251485526990233	166	0.494389613309353	0.527158232099154	0.527158232099154	FALSE
ENSG00000132170.21	PPARG	2.01648303866915	0.616610387408546	0.924915581112819	126	0.444858490566038	0.944383059087378	0.944383059087378	FALSE
ENSG00000132661.4	NXT1	0.922473847935004	0.0816908527396268	0.409306518189708	22	-0.63975813177648	0.000111534444982811	0.000111534444982811	FALSE
ENSG00000132952.12	USPL1	-1.46891466169345	0.172282651417851	0.516847954253553	315	-0.680059970014993	7.30819245311113e-06	7.30819245311113e-06	FALSE
ENSG00000133026.12	MYH10	0.0943119447305056	0.981797599100244	0.992153402484889	124	-0.322205249569707	0.264678898573637	0.264678898573637	FALSE
ENSG00000133028.12	SCO1	-0.14844875962999	0.818565366440964	0.973756734288009	154	-0.583671328671329	2.59932854011224e-12	2.59932854011224e-12	FALSE
ENSG00000133059.17	DSTYK	0.252526299690023	0.792412021589404	0.793120744896101	8	-0.00265193370165746	1	1	FALSE
ENSG00000133069.17	TMCC2	0.20888324324195	0.66314072050597	0.793120744896101	8	-0.0126133166614567	0.975885164521791	0.975885164521791	FALSE
ENSG00000133103.17	COG6	-0.549992361651804	0.542443867596481	0.748008823362086	37	0.0037602523659306	0.999999999999988	0.999999999999988	FALSE
ENSG00000133302.13	SLF1	0.15631524127839	0.829137340706063	0.829137340706063	92	-0.592660256410256	5.62048412255581e-06	5.62048412255581e-06	FALSE
ENSG00000133315.11	MACROD1	-0.135733566042415	0.850044640309957	0.986236012727249	120	-0.162546171171171	1	1	FALSE
ENSG00000133597.11	ADCK2	0.133056656976071	0.865724018533675	0.99731396594552	201	-0.478842224744608	0.172526634588851	0.172526634588851	FALSE
ENSG00000133678.14	TMEM254	-0.150976479674803	0.775086890417368	0.965875170279214	101	0.48	3.78404103157316e-09	3.78404103157316e-09	FALSE
ENSG00000134056.12	MRPS36	0.431920586844039	0.623493204206356	0.979330667656778	67	0.135	0.564189564249181	0.564189564249181	FALSE
ENSG00000134056.12	MRPS36	0.431920586844039	0.683027999392929	0.999610893393072	129	0.135	0.564189564249181	0.564189564249181	FALSE
ENSG00000134057.15	CCNB1	0.351530019660075	0.545856691904644	0.979330667656778	67	0.129957446808511	0.708909002125966	0.708909002125966	FALSE
ENSG00000134057.15	CCNB1	0.351530019660075	0.918038169228093	0.999610893393072	129	0.129957446808511	0.708909002125966	0.708909002125966	FALSE
ENSG00000134058.12	CDK7	0.182215582831131	0.925723177327193	0.979330667656778	67	-0.316798071469087	0.410406437564375	0.410406437564375	FALSE
ENSG00000134058.12	CDK7	0.182215582831131	0.985870448546942	0.999610893393072	129	-0.316798071469087	0.410406437564375	0.410406437564375	FALSE
ENSG00000134186.12	PRPF38B	-0.0637605984096713	0.940887992916621	0.997222452435638	119	0.132444260941371	0.00800977627288287	0.00800977627288287	FALSE
ENSG00000134215.16	VAV3	-0.59756146939719	0.448636548774081	0.997222452435638	119	-0.506149831132944	0.00874242367614238	0.00874242367614238	FALSE
ENSG00000134285.11	FKBP11	0.376979752534105	0.786365963706527	0.999619514255398	262	0.19	0.999999998090864	0.999999998090864	FALSE
ENSG00000134287.10	ARF3	0.254896350095581	0.813155150634391	0.999619514255398	262	0.48	4.32449979973093e-06	4.32449979973093e-06	FALSE
ENSG00000134291.12	TMEM106C	0.164644744649443	0.85076380675239	0.999619514255398	262	0.29	0.589046185982874	0.589046185982874	FALSE
ENSG00000134294.14	SLC38A2	0.45188754323092	0.872059387999293	0.999619514255398	262	-0.18536013400335	1.84657944506603e-12	1.84657944506603e-12	FALSE
ENSG00000134297.6	PLEKHA8P1	0.0469030730680229	0.763398280028903	0.999619514255398	262	0.28	0.987559280595669	0.987559280595669	FALSE
ENSG00000134321.12	RSAD2	0.288285056928102	0.748788912966592	0.748788912966592	164	-0.140234375	0.970206563999587	0.970206563999587	FALSE
ENSG00000134326.11	CMPK2	0.77134731852422	0.599248789004592	0.748788912966592	164	-0.252275449101796	0.849661894675159	0.849661894675159	FALSE
ENSG00000134369.15	NAV1	0.291515879076454	0.961262608653	0.990194374345374	29	-0.042037845705968	1	1	FALSE
ENSG00000134375.11	TIMM17A	0.58196988762171	0.407726939433993	0.92112483154874	29	-0.44	1.78033044362424e-05	1.78033044362424e-05	FALSE
ENSG00000134440.12	NARS1	-0.367983294197488	0.972232184506353	0.999993883950123	159	0.04	1	1	FALSE
ENSG00000134452.19	FBH1	-0.599671575087955	0.477278674997887	0.954557349995774	20	-0.374921098772648	0.82525270874734	0.82525270874734	FALSE
ENSG00000134453.16	RBM17	0.0989679992504379	0.947990979666518	0.975853860841612	20	-0.298638480831243	0.379809599017972	0.379809599017972	FALSE
ENSG00000134460.18	IL2RA	1.03554138836351	0.776210023291515	0.975853860841612	20	-0.438328246863343	0.999710125359766	0.999710125359766	FALSE
ENSG00000134461.16	ANKRD16	-1.64773823561001	0.00556011219605987	0.0333606731763592	20	-0.535620316402998	8.21470108413359e-08	8.21470108413359e-08	TRUE
ENSG00000134470.21	IL15RA	0.707773574025103	0.975853860841612	0.975853860841612	20	0.110170268500327	0.999998642672732	0.999998642672732	FALSE
ENSG00000134882.16	UBAC2	0.360950955162452	0.968523841399109	0.98001821557428	28	-0.286718762395875	0.999729934609444	0.999729934609444	FALSE
ENSG00000134962.7	KLB	0.847873143338729	0.33075617521316	0.986069132346048	242	-0.740509857239973	0.000470746985055726	0.000470746985055726	FALSE
ENSG00000135094.11	SDS	-0.92275459869888	0.284530393973032	0.891245938545204	299	-0.269633080955154	0.947056538240484	0.947056538240484	FALSE
ENSG00000135111.16	TBX3	-0.400171347320248	0.36633149837888	0.891245938545204	299	0.62	0.0820368956482822	0.0820368956482822	FALSE
ENSG00000135249.8	RINT1	0.201449910380963	0.963816365840005	0.98989832258693	228	0.06	1	1	FALSE
ENSG00000135250.17	SRPK2	0.680592747128876	0.929066675962892	0.98989832258693	228	-0.133913679590344	0.999999380351826	0.999999380351826	FALSE
ENSG00000135272.10	MDFIC	-0.299371713012768	0.922391438436624	0.999773337350542	309	0.101838989739542	0.998635113662212	0.998635113662212	FALSE
ENSG00000135333.14	EPHA7	0.331832559426621	0.894437117032698	0.894437117032698	225	-0.23	0.999999999996858	0.999999999996858	FALSE
ENSG00000135451.13	TROAP	0.642077570787791	0.978449754647839	0.999619514255398	262	0.17208155812538	1	1	FALSE
ENSG00000135457.10	TFCP2	-0.0597473999200759	0.989280693592507	0.989280693592507	105	-0.029451395572666	0.976218036269035	0.976218036269035	FALSE
ENSG00000135525.18	MAP7	1.251884285733	0.457629884353073	0.978588559295703	227	-0.811394279877426	3.35999589550426e-11	3.35999589550426e-11	FALSE
ENSG00000135535.17	CD164	-0.675965897446908	0.876551447640852	0.971857508184791	226	-0.04	0.915	0.915	FALSE
ENSG00000135587.9	SMPD2	0.0293234830819528	0.40760652319961	0.952463010521528	9	-0.0133148936170213	0.712092938625581	0.712092938625581	FALSE
ENSG00000135587.9	SMPD2	0.0293234830819528	0.313514704421014	0.971857508184791	226	-0.0133148936170213	0.712092938625581	0.712092938625581	FALSE
ENSG00000135596.18	MICAL1	0.382062748445247	0.0220187616366288	0.121103189001458	9	-0.304184523809524	0.24341346322522	0.24341346322522	FALSE
ENSG00000135596.18	MICAL1	0.382062748445247	0.73625256695725	0.971857508184791	226	-0.304184523809524	0.24341346322522	0.24341346322522	FALSE
ENSG00000135643.5	KCNMB4	0.307037836156805	0.961132333582299	0.961132333582299	142	-0.44	0.999950325355814	0.999950325355814	FALSE
ENSG00000135655.16	USP15	-0.0186351616508384	0.999919847844458	0.999930928796268	250	-0.171043194784026	0.993774285025764	0.993774285025764	FALSE
ENSG00000135678.12	CPM	2.7918331291567	0.0321810210771867	0.482715316157801	246	0.772522167487685	2.80042648969456e-26	2.80042648969456e-26	FALSE
ENSG00000135679.25	MDM2	0.788368880927154	0.747245642386385	0.974642463246147	246	0.17	0.999997980303564	0.999997980303564	FALSE
ENSG00000135697.10	BCO1	-0.965739594454045	0.452423531328754	0.995078839285448	149	-0.33411235257604	0.983573475873217	0.983573475873217	FALSE
ENSG00000135744.8	AGT	1.87270893141137	0.266710084439098	0.992257647919541	121	0.35	0.685457529413598	0.685457529413598	FALSE
ENSG00000135773.13	CAPN9	2.11418736447529	0.395672254714706	0.992257647919541	121	-0.218457877201333	0.999999999928967	0.999999999928967	FALSE
ENSG00000135775.14	COG2	0.500137049226876	0.979890561537068	0.992257647919541	121	0.169780821917808	0.880255368458837	0.880255368458837	FALSE
ENSG00000135940.7	COX5B	-0.585853627554153	0.860255224588952	0.978897282679787	286	-0.26	0.87498208448589	0.87498208448589	FALSE
ENSG00000136003.15	ISCU	-0.0491650829935069	0.489860695121218	0.997491111291168	308	0.138617251842219	0.999999999186069	0.999999999186069	FALSE
ENSG00000136011.15	STAB2	0.622761129915887	0.7133056293996	0.993771116370603	256	-0.118333333333333	0.999926834931646	0.999926834931646	FALSE
ENSG00000136026.14	CKAP4	0.114156241829408	0.943094131672667	0.943094131672667	313	0.628822706935123	0.00561377525506491	0.00561377525506491	FALSE
ENSG00000136111.14	TBC1D4	-0.978179674211704	0.0271243421168938	0.0542486842337876	316	-0.546546296296296	2.02629357293814e-07	2.02629357293814e-07	FALSE
ENSG00000136267.13	DGKB	0.51374681153037	0.899953479894327	0.999559656713946	117	-0.620304259634889	0.165404739246081	0.165404739246081	FALSE
ENSG00000136367.14	ZFHX2	-1.16766356162781	0.150546835197755	0.470552009960424	275	-0.24305740987984	0.639646337653286	0.639646337653286	FALSE
ENSG00000136444.10	RSAD1	-1.40553311534028	0.00135208687819852	0.0114927384646874	157	-0.154754385964912	0.999999096756186	0.999999096756186	FALSE
ENSG00000136449.15	MYCBPAP	-0.611829256858369	0.654941229751739	0.997231194553082	157	-0.160055292259084	0.998900565775275	0.998900565775275	FALSE
ENSG00000136928.7	GABBR2	1.0368103959602	0.686470843039517	0.943897409179336	17	0.95	9.17585929541355e-14	9.17585929541355e-14	FALSE
ENSG00000136932.14	TRMO	0.190883341365977	0.55056012028877	0.865165903310924	17	-0.609565217391304	1.26701023455282e-22	1.26701023455282e-22	FALSE
ENSG00000136938.9	ANP32B	0.564448256959806	0.469317571957965	0.860415548589602	17	0.0254109031733116	1	1	FALSE
ENSG00000137752.24	CASP1	0.615157175065052	0.171994100254984	0.659101889650721	23	0.3	0.999294952504075	0.999294952504075	FALSE
ENSG00000137821.11	LRRC49	-0.0410683362332872	0.975481277876921	0.980051544451755	192	0.139492822966507	0.00141553507202584	0.00141553507202584	FALSE
ENSG00000137831.15	UACA	-0.183402400854925	0.921854061026136	0.980051544451755	192	0.0620235998591053	0.990413205446663	0.990413205446663	FALSE
ENSG00000137872.16	SEMA6D	-0.790869832230667	0.01616204011936	0.01616204011936	191	-0.41635300993571	0.88403732168147	0.88403732168147	FALSE
ENSG00000137968.16	SLC44A5	-0.993945383642093	0.550671594992678	0.673293976822435	6	-1.23440298507463	4.00147452519982e-30	4.00147452519982e-30	FALSE
ENSG00000137992.14	DBT	-0.109872543781065	0.877158651784101	0.981689477289515	202	-0.380440301467672	1	1	FALSE
ENSG00000137996.12	RTCA	-0.218603328946669	0.903843197022423	0.981689477289515	202	0.3	0.484690652146454	0.484690652146454	FALSE
ENSG00000138107.13	ACTR1A	0.503491333624263	0.778365758056557	0.934038909667868	272	0.218135541245017	0.141934701697804	0.141934701697804	FALSE
ENSG00000138111.14	MFSD13A	0.587438059887768	0.601667177512937	0.934038909667868	272	0.201869455006337	8.60122156231755e-14	8.60122156231755e-14	FALSE
ENSG00000138119.17	MYOF	0.0432020153174622	0.834703702000772	0.98567429373655	140	0.483575942915392	1.55463337057676e-06	1.55463337057676e-06	FALSE
ENSG00000138131.4	LOXL4	-0.306445219813589	0.853711184971186	0.998482352995313	21	0.297896066402021	0.999444619951958	0.999444619951958	FALSE
ENSG00000138160.6	KIF11	0.493122504086622	0.302696041307538	0.444443731944527	100	0.349296187683285	0.198522905653611	0.198522905653611	FALSE
ENSG00000138160.6	KIF11	0.493122504086622	0.499149345750043	0.98550788870023	240	0.349296187683285	0.198522905653611	0.198522905653611	FALSE
ENSG00000138172.11	CALHM2	0.3896680453218	0.867449617379429	0.992677216616557	267	0.294188191881919	0.999999999999972	0.999999999999972	FALSE
ENSG00000138175.9	ARL3	-0.255870921749324	0.634217197137596	0.934038909667868	272	0.0225302872966424	1	1	FALSE
ENSG00000138180.16	CEP55	-0.10502794782825	0.956763105501097	0.98567429373655	140	0.0854288240495137	0.965632125138035	0.965632125138035	FALSE
ENSG00000138190.17	EXOC6	-0.228748979728115	0.189935539741378	0.444443731944527	100	-0.0312256809338522	0.102703143283688	0.102703143283688	FALSE
ENSG00000138207.14	RBP4	2.57170630107226	0.274425309968822	0.98567429373655	140	0.0723785425101215	0.95790324659028	0.95790324659028	FALSE
ENSG00000138271.6	GPR87	0.655602292484792	0.748121066601723	0.981061899303491	125	0.25	0.999999998501459	0.999999998501459	FALSE
ENSG00000138336.9	TET1	-0.323706943953095	0.577911176280039	0.876964206507847	234	-0.259625899280576	0.685552230878369	0.685552230878369	FALSE
ENSG00000138346.15	DNA2	-0.706139206752757	0.273291716209042	0.819875148627126	234	-1.29435783879539	0.00193628133973146	0.00193628133973146	FALSE
ENSG00000138376.11	BARD1	-1.07178783412957	0.46571501038288	0.807586922258439	10	-0.5	6.6946854330686e-08	6.6946854330686e-08	FALSE
ENSG00000138696.11	BMPR1B	-0.497438729151726	0.582556342876533	0.8738345143148	116	0.0859196087038315	0.99208448345247	0.99208448345247	FALSE
ENSG00000138735.16	PDE5A	0.0272774270362643	0.999330981716923	0.999330981716923	90	0.30226586102719	0.0823470637668064	0.0823470637668064	FALSE
ENSG00000138756.17	BMP2K	0.786094303384034	0.481761820699513	0.993979810333557	190	-0.0450940170940171	0.0133202517360011	0.0133202517360011	FALSE
ENSG00000138758.11	SEPTIN11	0.227381477736502	0.839444711609436	0.993979810333557	190	-0.255981761185523	0.994927858753799	0.994927858753799	FALSE
ENSG00000138759.19	FRAS1	-1.07349114051174	0.391017195364292	0.993979810333557	190	-0.351026272577997	0.949880791237392	0.949880791237392	FALSE
ENSG00000138764.15	CCNG2	0.892711587008204	0.0673011106132355	0.807613327358826	190	0.365171957671958	0.0285134623432291	0.0285134623432291	FALSE
ENSG00000138767.13	CNOT6L	0.436372100347089	0.973691386775989	0.993979810333557	190	-0.0238995215311004	3.50229098606797e-11	3.50229098606797e-11	FALSE
ENSG00000138771.16	SHROOM3	0.315034077168266	0.742206994262697	0.993979810333557	190	0.48336697407343	3.34622481317593e-07	3.34622481317593e-07	FALSE
ENSG00000138772.13	ANXA3	-0.0993965247306852	0.993979810333557	0.993979810333557	190	-0.184501290776813	0.210466216236717	0.210466216236717	FALSE
ENSG00000139112.11	GABARAPL1	0.40579557011921	0.892781549192386	0.99725152105909	241	-0.0780669710806697	0.998307572845121	0.998307572845121	FALSE
ENSG00000139209.16	SLC38A4	1.81513223535276	0.589821907895715	0.999619514255398	262	0.04	1	1	FALSE
ENSG00000139211.6	AMIGO2	1.43928055494127	0.161168961135243	0.999619514255398	262	0.018489932885906	1	1	FALSE
ENSG00000139218.18	SCAF11	-0.195574152742127	0.932357844761303	0.999619514255398	262	-0.438512642538423	5.66213685504743e-28	5.66213685504743e-28	FALSE
ENSG00000139219.19	COL2A1	5.43190681013332	0.152758962983894	0.999619514255398	262	0.265372670807454	8.85745573548091e-07	8.85745573548091e-07	FALSE
ENSG00000139263.11	LRIG3	-0.874177040810075	0.0351226597846827	0.0351226597846827	247	-1.73309197651663	5.16010125616559e-225	5.16010125616559e-225	TRUE
ENSG00000139364.10	TMEM132B	-0.0958113545501775	0.934267866648856	0.999859607992031	167	-1.86876071193144	1.22659747942826e-06	1.22659747942826e-06	FALSE
ENSG00000139364.10	TMEM132B	-0.0958113545501775	0.726949312137011	0.83079921387087	301	-1.86876071193144	1.22659747942826e-06	1.22659747942826e-06	FALSE
ENSG00000139372.15	TDG	0.221893316216191	0.938655830042544	0.993771116370603	256	0.1	1	1	FALSE
ENSG00000139410.15	SDSL	-0.27451035137377	0.47514298023874	0.891245938545204	299	-0.231236514522822	0.923917968579361	0.923917968579361	FALSE
ENSG00000139549.4	DHH	-0.133959187675595	0.851188262371025	0.999619514255398	262	0.594986595174263	0.0423910328327023	0.0423910328327023	FALSE
ENSG00000139620.12	KANSL2	0.412766740743012	0.917932399125458	0.999619514255398	262	0.28	0.622606446898389	0.622606446898389	FALSE
ENSG00000139629.16	GALNT6	0.861098124093182	0.846086060292677	0.989280693592507	105	0.804460500963391	0.00011729174071671	0.00011729174071671	FALSE
ENSG00000139636.15	LMBR1L	-0.268720041093116	0.909051684887163	0.999619514255398	262	-0.0340439381611066	0.334470075603818	0.334470075603818	FALSE
ENSG00000139718.10	SETD1B	0.945352396848546	0.648618204455502	0.949134420013769	258	0.217049504950495	0.999999980418224	0.999999980418224	FALSE
ENSG00000139725.8	RHOF	-0.141911218299825	0.845296005174282	0.949134420013769	258	0.15428631138976	1	1	FALSE
ENSG00000139800.8	ZIC5	0.668150459565121	0.80059841452934	0.98001821557428	28	-0.69	0.194391938382356	0.194391938382356	FALSE
ENSG00000139914.6	FITM1	0.337480243272986	0.958547455970454	0.999564949679421	277	0.86	0.983776869612013	0.983776869612013	FALSE
ENSG00000139946.10	PELI2	0.0402005975244566	0.969361580699759	0.989902340456078	294	-0.23486030089039	2.90299884333105e-24	2.90299884333105e-24	FALSE
ENSG00000139977.14	NAA30	0.798440435919398	0.259055608142336	0.989902340456078	294	0.49	9.52818634497733e-08	9.52818634497733e-08	FALSE
ENSG00000140025.16	EFCAB11	0.15766370000293	0.985626461699929	0.999910141607811	293	-0.174876080691643	8.02998839886177e-06	8.02998839886177e-06	FALSE
ENSG00000140153.17	WDR20	0.162447906316785	0.999550701590619	0.999550701590619	278	-0.24	0.999363790237352	0.999363790237352	FALSE
ENSG00000140632.17	GLYR1	0.1190625830627	0.998365175236794	0.999186206995136	71	-1.23728986645719	1.92004618086133e-13	1.92004618086133e-13	FALSE
ENSG00000140694.17	PARN	-0.0684007809353634	0.999658438339161	0.999658438339161	144	-0.207516691889967	0.00023870898002164	0.00023870898002164	FALSE
ENSG00000140694.17	PARN	-0.0684007809353634	0.161525583119964	0.594542181587991	297	-0.207516691889967	0.00023870898002164	0.00023870898002164	FALSE
ENSG00000140832.9	MARVELD3	-0.3214944317114	0.888271965359727	0.985552147422135	74	-0.733582474226804	3.53893915597368e-08	3.53893915597368e-08	FALSE
ENSG00000140876.11	NUDT7	-0.0611178551615957	0.982086622786566	0.982086622786566	151	0.0356285028022418	1	1	FALSE
ENSG00000141027.21	NCOR1	-0.105406817650975	0.564570044922585	0.892052386414865	108	-0.305335391523997	0.703096815622858	0.703096815622858	FALSE
ENSG00000141068.14	KSR1	0.818205580591487	0.835406044167945	0.997162061632147	279	0.545298162552136	0.999999999178319	0.999999999178319	FALSE
ENSG00000141279.16	NPEPPS	0.252893592957301	0.964696347063276	0.997463177146393	153	-0.0357374784110535	0.99995598922877	0.99995598922877	FALSE
ENSG00000141506.13	PIK3R5	1.69450079760551	0.787135174349955	0.992153402484889	124	0.19	1	1	FALSE
ENSG00000142149.9	HUNK	1.44609012730124	0.00832442722777322	0.0582709905944125	260	0.944460722404648	1.78139048646177e-34	1.78139048646177e-34	FALSE
ENSG00000142207.7	URB1	-0.131420727811663	0.977852582835635	0.977852582835635	260	0.0671800136892539	1	1	FALSE
ENSG00000142867.14	BCL10	0.861105383314907	0.431877099421368	0.755784923987394	181	0.68	0.243445847761356	0.243445847761356	FALSE
ENSG00000143061.17	IGSF3	0.231375413081445	0.296000052166378	0.888000156499134	185	0.0729300833867864	0.998829390778485	0.998829390778485	FALSE
ENSG00000143363.17	PRUNE1	-0.52803903139816	0.859679240305575	0.99881732201492	31	-0.15774230992455	0.981520970993436	0.981520970993436	FALSE
ENSG00000143373.18	ZNF687	0.00933752077371241	0.954993342683095	0.99881732201492	31	-0.24	0.846240072904261	0.846240072904261	FALSE
ENSG00000143379.12	SETDB1	0.395340916553805	0.585640280187392	0.99881732201492	31	-0.468417085427136	0.0194432278422232	0.0194432278422232	FALSE
ENSG00000143390.17	RFX5	0.241032396617681	0.99881732201492	0.99881732201492	31	-0.509850746268657	1.10466082423039e-07	1.10466082423039e-07	FALSE
ENSG00000143393.16	PI4KB	0.255032084561743	0.990075469953818	0.99881732201492	31	0.258746908491344	0.222015762943753	0.222015762943753	FALSE
ENSG00000143398.20	PIP5K1A	0.980023186357769	0.106582237135558	0.99881732201492	31	-0.0219750231267345	1	1	FALSE
ENSG00000143409.15	MINDY1	-0.445622860544501	0.59763605363955	0.99881732201492	31	-0.15774230992455	0.981520970993436	0.981520970993436	FALSE
ENSG00000143412.10	ANXA9	0.0952372969353254	0.941282067268328	0.99881732201492	31	0.157142857142857	0.921269154631472	0.921269154631472	FALSE
ENSG00000143416.21	SELENBP1	-1.49947633436781	0.00161866977533416	0.0339920652820174	31	-0.341672862453532	0.29094869092577	0.29094869092577	FALSE
ENSG00000143418.19	CERS2	-0.220777686080409	0.847480445182753	0.99881732201492	31	0.103413897280967	0.999999999722094	0.999999999722094	FALSE
ENSG00000143434.15	SEMA6C	-0.656542924187705	0.174899269558453	0.99881732201492	31	-0.35	0.483344173639834	0.483344173639834	FALSE
ENSG00000143443.10	C1orf56	-0.205732994554977	0.829142688576201	0.99881732201492	31	-0.22	0.943966310229368	0.943966310229368	FALSE
ENSG00000143458.12	GABPB2	-0.427663345193268	0.625454491466638	0.99881732201492	31	-0.4	0.000486892404680099	0.000486892404680099	FALSE
ENSG00000143502.15	SUSD4	0.933004978240878	0.576566291893523	0.996264094191453	136	-0.0409879518072289	0.970282465331319	0.970282465331319	FALSE
ENSG00000143514.17	TP53BP2	0.0606044835446908	0.996264094191453	0.996264094191453	136	-0.246178635694422	0.00136946348781815	0.00136946348781815	FALSE
ENSG00000143537.13	ADAM15	0.91692086376939	0.886569524551973	0.986939440965136	183	-0.71	2.35277434029909e-09	2.35277434029909e-09	FALSE
ENSG00000143590.14	EFNA3	2.15092792333336	0.0299581024402984	0.225484719749274	183	-0.55	4.5737652039683e-05	4.5737652039683e-05	FALSE
ENSG00000143603.19	KCNN3	0.808232546726636	0.936888008425769	0.986939440965136	183	-0.564133697135061	0.0219585037655218	0.0219585037655218	FALSE
ENSG00000143643.13	TTC13	-0.334588619736945	0.97994160873452	0.992257647919541	121	0.44	0.0905364648467845	0.0905364648467845	FALSE
ENSG00000144034.16	TPRKB	0.657501944124223	0.791593809710368	0.993894366846682	59	0.492250287026406	0.00823867004406368	0.00823867004406368	FALSE
ENSG00000144048.10	DUSP11	0.195907239464918	0.878270282185633	0.993894366846682	59	-0.25	0.668748898939047	0.668748898939047	FALSE
ENSG00000144451.19	SPAG16	-0.228917106886031	0.605690191693829	0.807586922258439	10	-0.692385993485342	0.0115118405318012	0.0115118405318012	FALSE
ENSG00000144468.17	RHBDD1	-0.10191410079398	0.98087844241181	0.98087844241181	12	-0.0966078613432374	0.574428165600308	0.574428165600308	FALSE
ENSG00000144681.10	STAC	1.71797685282186	0.134551863365892	0.134551863365892	187	0.17	0.999999450979358	0.999999450979358	FALSE
ENSG00000144724.20	PTPRG	0.510090121701764	0.800900098674934	0.949023156940713	210	0.682527190332326	0.000309874068192677	0.000309874068192677	FALSE
ENSG00000144741.17	SLC25A26	-0.262635213112541	0.791329774367889	0.93897038384747	212	0.0207531172069825	1	1	FALSE
ENSG00000144744.17	UBA3	-0.0892767685700132	0.988205415836759	0.996824310512339	68	-0.0194660445826853	1	1	FALSE
ENSG00000144746.7	ARL6IP5	-0.101022336508273	0.931660891483422	0.996824310512339	68	-0.182161679321126	0.999646250532609	0.999646250532609	FALSE
ENSG00000144747.17	TMF1	-0.0272822938056358	0.990464752247213	0.996824310512339	68	0.04	0.999999918898145	0.999999918898145	FALSE
