chr_x	start_x	end_x	chr_y	start_y	end_y	Replicate	Seq_Depth	anchor_ID_x	anchor_ID_y	loop_ID	fdr	detection_scale
chr2	240230000	240240000	chr2	240430000	240450000	10	250000000	3345	3346	3345_3346	0.103191190898196	2.11121265723663
chr3	4700000	4740000	chr3	5040000	5060000	10	250000000	3349	3350	3349_3350	0.124534389554556	3.67583473599051
chr3	13490000	13500000	chr3	13640000	13660000	10	250000000	3355	3356	3355_3356	0.0702031690768267	2.59920766833995
chr3	16280000	16300000	chr3	16520000	16550000	10	250000000	3362	3364	3362_3364	0.0702031690768267	2.11121265723663
chr3	36730000	36740000	chr3	36850000	36870000	10	250000000	3369	3370	3369_3370	0.129092947254016	2.11121265723663
chr3	37010000	37040000	chr3	37180000	37210000	10	250000000	3371	3372	3371_3372	0.0743071738189565	2.59920766833995
chr3	47510000	47540000	chr3	47780000	47800000	10	250000000	3395	3396	3395_3396	0.197343054454202	2.11121265723663
chr3	52000000	52020000	chr3	52130000	52150000	10	250000000	3418	3419	3418_3419	0.112300974828909	2.11121265723663
chr3	53370000	53390000	chr3	53700000	53720000	10	250000000	3425	3426	3425_3426	0.197343054454202	2.59920766833995
chr3	113120000	113130000	chr3	113280000	113290000	10	250000000	3459	3460	3459_3460	0.198238237855636	2.11121265723663
chr3	126240000	126270000	chr3	126380000	126410000	10	250000000	3475	3476	3475_3476	0.162138283592215	2.59920766833995
chr3	128280000	128290000	chr3	128560000	128580000	10	250000000	3484	3488	3484_3488	0.173256419263089	2.11121265723663
chr3	134300000	134320000	chr3	134450000	134480000	10	250000000	3500	3501	3500_3501	0.13782205515702	2.11121265723663
chr3	136760000	136780000	chr3	137000000	137020000	10	250000000	3505	3506	3505_3506	0.13782205515702	2.11121265723663
chr3	183110000	183160000	chr3	183370000	183400000	10	250000000	3550	3552	3550_3552	0.0759839294745497	3.67583473599051
chr3	183900000	183930000	chr3	184230000	184260000	10	250000000	3555	3557	3555_3557	0.108209996579923	2.59920766833995
chr3	184370000	184400000	chr3	184530000	184550000	10	250000000	3559	3560	3559_3560	0.145847571055593	2.59920766833995
chr3	184560000	184580000	chr3	184750000	184790000	10	250000000	3561	3564	3561_3564	0.0827294088515527	2.11121265723663
chr3	185960000	186000000	chr3	186230000	186280000	10	250000000	3569	3570	3569_3570	0.0507646232113034	2.59920766833995
chr3	186230000	186280000	chr3	186510000	186550000	10	250000000	3570	3571	3570_3571	0.134943238617095	2.59920766833995
chr3	187310000	187330000	chr3	187670000	187700000	10	250000000	3574	3576	3574_3576	0.051616996868742	2.11121265723663
chr3	187310000	187330000	chr3	187600000	187610000	10	250000000	3574	3575	3574_3575	0.178755978827661	2.11121265723663
chr3	192550000	192580000	chr3	192780000	192800000	10	250000000	3594	3595	3594_3595	0.0663601320153303	2.59920766833995
chr3	192810000	192830000	chr3	193020000	193040000	10	250000000	3596	3597	3596_3597	0.10437036263021	2.59920766833995
chr3	193770000	193810000	chr3	194290000	194330000	10	250000000	3598	3603	3598_3603	0.0507646232113034	2.59920766833995
chr3	194120000	194140000	chr3	194290000	194330000	10	250000000	3601	3603	3601_3603	0.135032029251391	3.2
chr3	194670000	194750000	chr3	195090000	195120000	10	250000000	3606	3609	3606_3609	0.0741410637424159	3.67583473599051
chr3	194670000	194750000	chr3	194930000	195030000	10	250000000	3606	3608	3606_3608	0.197900827477634	2.11121265723663
chr4	6710000	6730000	chr4	6860000	6880000	10	250000000	4742	4745	4742_4745	0.17825294856815	2.11121265723663
chr4	8240000	8280000	chr4	8380000	8420000	10	250000000	4754	4755	4754_4755	0.120067762356228	3.2
chr4	12840000	12870000	chr4	13530000	13560000	10	250000000	4764	4765	4764_4765	0.0417357298648438	3.2
chr4	16000000	16050000	chr4	16230000	16260000	10	250000000	4773	4775	4773_4775	0.133164554680938	2.59920766833995
chr4	38310000	38320000	chr4	38720000	38740000	10	250000000	4797	4798	4797_4798	0.187609470177338	2.11121265723663
chr4	41260000	41290000	chr4	41640000	41710000	10	250000000	4808	4812	4808_4812	0.0600034951388775	2.11121265723663
chr4	41640000	41710000	chr4	41870000	41890000	10	250000000	4812	4813	4812_4813	0.134085808613416	2.11121265723663
chr4	42570000	42590000	chr4	42840000	42860000	10	250000000	4816	4817	4816_4817	0.134085808613416	2.59920766833995
chr4	53900000	53940000	chr4	54190000	54230000	10	250000000	4824	4826	4824_4826	0.0600034951388775	2.11121265723663
chr4	56510000	56550000	chr4	56780000	56830000	10	250000000	4829	4832	4829_4832	0.160858671703307	3.2
chr4	56590000	56610000	chr4	56780000	56830000	10	250000000	4830	4832	4830_4832	0.192485160067575	2.11121265723663
chr4	73670000	73690000	chr4	73850000	73870000	10	250000000	4843	4845	4843_4845	0.143942639665988	2.11121265723663
chr4	114380000	114400000	chr4	114670000	114700000	10	250000000	4917	4921	4917_4921	0.0471289684563852	2.11121265723663
chr4	127600000	127610000	chr4	127710000	127730000	10	250000000	4930	4931	4930_4931	0.0413700594074063	2.11121265723663
chr4	173020000	173040000	chr4	173240000	173270000	10	250000000	4975	4977	4975_4977	0.150549694853483	2.11121265723663
chr4	174340000	174360000	chr4	174620000	174640000	10	250000000	4978	4979	4978_4979	0.150549694853483	2.11121265723663
chr4	183070000	183080000	chr4	183250000	183270000	10	250000000	4982	4983	4982_4983	0.0853394621105649	2.11121265723663
chr5	5140000	5160000	chr5	5380000	5420000	10	250000000	3624	3625	3624_3625	0.0216038948992029	2.11121265723663
chr5	10270000	10300000	chr5	10420000	10470000	10	250000000	3628	3630	3628_3630	0.100165261374145	2.59920766833995
chr5	10420000	10470000	chr5	10620000	10650000	10	250000000	3630	3631	3630_3631	0.0988203062725917	2.11121265723663
chr5	15440000	15490000	chr5	15980000	16010000	10	250000000	3640	3642	3640_3642	0.147665382939272	2.11121265723663
chr5	16780000	16810000	chr5	17170000	17190000	10	250000000	3645	3649	3645_3649	0.0714125784625311	2.59920766833995
chr5	38410000	38470000	chr5	38790000	38820000	10	250000000	3672	3674	3672_3674	0.0611387446176985	2.59920766833995
chr5	54500000	54520000	chr5	54870000	54880000	10	250000000	3690	3693	3690_3693	0.180643015695784	2.11121265723663
chr5	54500000	54520000	chr5	54830000	54860000	10	250000000	3690	3692	3690_3692	0.0283075364356891	2.11121265723663
chr5	54890000	54910000	chr5	55140000	55160000	10	250000000	3694	3695	3694_3695	0.077722795166346	2.11121265723663
chr5	71790000	71800000	chr5	72320000	72340000	10	250000000	3747	3750	3747_3750	0.196290737932641	2.11121265723663
chr5	73590000	73610000	chr5	73780000	73800000	10	250000000	3755	3756	3755_3756	0.195859137174146	2.11121265723663
chr5	80100000	80120000	chr5	80300000	80320000	10	250000000	3762	3763	3762_3763	0.111532614804646	2.11121265723663
chr5	88730000	88740000	chr5	90250000	90280000	10	250000000	3767	3768	3767_3768	0.166475207945537	2.11121265723663
chr5	91090000	91120000	chr5	91370000	91390000	10	250000000	3770	3771	3770_3771	0.0824683255019428	2.11121265723663
chr5	94960000	94990000	chr5	95230000	95260000	10	250000000	3775	3777	3775_3777	0.0898997054929424	3.2
chr5	146540000	146580000	chr5	146920000	146970000	10	250000000	3864	3865	3864_3865	0.18430066472374	3.67583473599051
chr5	148720000	148750000	chr5	149000000	149040000	10	250000000	3874	3875	3874_3875	0.134611938038219	2.59920766833995
chr5	149430000	149450000	chr5	149560000	149570000	10	250000000	3878	3879	3878_3879	0.134611938038219	2.59920766833995
chr5	149810000	149860000	chr5	149960000	149980000	10	250000000	3881	3882	3881_3882	0.134611938038219	2.59920766833995
chr5	154640000	154670000	chr5	154790000	154820000	10	250000000	3892	3893	3892_3893	0.134611938038219	2.11121265723663
chr5	160180000	160210000	chr5	160330000	160370000	10	250000000	3903	3905	3903_3905	0.18430066472374	2.11121265723663
chr5	167700000	167730000	chr5	168040000	168070000	10	250000000	3908	3909	3908_3909	0.106219522884481	2.59920766833995
chr5	170220000	170250000	chr5	170400000	170450000	10	250000000	3919	3921	3919_3921	0.183243928602863	2.59920766833995
chr5	171400000	171430000	chr5	172020000	172060000	10	250000000	3925	3928	3925_3928	0.137461750371137	2.11121265723663
chr5	171890000	171920000	chr5	172020000	172060000	10	250000000	3927	3928	3927_3928	0.119625965310123	2.11121265723663
chr5	172470000	172500000	chr5	172660000	172700000	10	250000000	3931	3932	3931_3932	0.0951346550798698	2.11121265723663
chr5	172710000	172740000	chr5	172900000	172950000	10	250000000	3933	3936	3933_3936	0.0772217472965144	3.2
chr5	172770000	172780000	chr5	172900000	172950000	10	250000000	3935	3936	3935_3936	0.137461750371137	2.11121265723663
chr5	173290000	173320000	chr5	173570000	173590000	10	250000000	3939	3940	3939_3940	0.174079343681015	2.11121265723663
chr5	173610000	173630000	chr5	173950000	173980000	10	250000000	3941	3945	3941_3945	0.056814701142597	2.11121265723663
chr5	173750000	173770000	chr5	173950000	173980000	10	250000000	3943	3945	3943_3945	0.144325452277078	2.11121265723663
chr5	174390000	174450000	chr5	174730000	174750000	10	250000000	3948	3950	3948_3950	0.178730952291787	2.11121265723663
chr5	174940000	174970000	chr5	175440000	175460000	10	250000000	3952	3953	3952_3953	0.056814701142597	2.11121265723663
chr5	176410000	176430000	chr5	176550000	176580000	10	250000000	3956	3957	3956_3957	0.095283371442671	2.11121265723663
chr5	176640000	176670000	chr5	176950000	176980000	10	250000000	3958	3961	3958_3961	0.0979811359448247	3.67583473599051
chr5	177080000	177110000	chr5	177260000	177290000	10	250000000	3962	3964	3962_3964	0.106219522884481	2.11121265723663
chr5	178260000	178310000	chr5	178530000	178570000	10	250000000	3968	3970	3968_3970	0.0933975140806644	3.67583473599051
chr5	180340000	180350000	chr5	180470000	180480000	10	250000000	3973	3974	3973_3974	0.174079343681015	2.11121265723663
chr6	3280000	3330000	chr6	3430000	3480000	10	250000000	1754	1755	1754_1755	0.16052577302811	3.2
chr6	3430000	3480000	chr6	3700000	3760000	10	250000000	1755	1756	1755_1756	0.16052577302811	2.59920766833995
chr6	7290000	7300000	chr6	7580000	7620000	10	250000000	1762	1764	1762_1764	0.16052577302811	2.59920766833995
chr6	7400000	7420000	chr6	7580000	7620000	10	250000000	1763	1764	1763_1764	0.178018559555064	2.11121265723663
chr6	7710000	7740000	chr6	7990000	8010000	10	250000000	1765	1767	1765_1767	0.16052577302811	3.2
chr6	11130000	11160000	chr6	11480000	11520000	10	250000000	1772	1773	1772_1773	0.16052577302811	3.67583473599051
chr6	20280000	20310000	chr6	20500000	20530000	10	250000000	1795	1796	1795_1796	0.0980701002677785	2.59920766833995
chr6	24850000	24870000	chr6	24990000	25040000	10	250000000	1797	1798	1797_1798	0.09979368020925	3.67583473599051
chr6	26610000	26630000	chr6	27070000	27100000	10	250000000	1818	1819	1818_1819	0.155291189005064	2.59920766833995
chr6	34200000	34220000	chr6	34390000	34430000	10	250000000	1855	1857	1855_1857	0.0736730119788265	3.67583473599051
chr6	34230000	34260000	chr6	34390000	34430000	10	250000000	1856	1857	1856_1857	0.0736730119788265	2.11121265723663
chr6	35510000	35560000	chr6	35730000	35760000	10	250000000	1864	1866	1864_1866	0.0736730119788265	2.59920766833995
chr6	42230000	42260000	chr6	42540000	42560000	10	250000000	1892	1895	1892_1895	0.139400161174033	2.11121265723663
chr6	43650000	43670000	chr6	44070000	44090000	10	250000000	1899	1903	1899_1903	0.139400161174033	2.11121265723663
chr6	46220000	46240000	chr6	46390000	46410000	10	250000000	1911	1912	1911_1912	0.139400161174033	2.59920766833995
chr6	49610000	49630000	chr6	49840000	49860000	10	250000000	1917	1918	1917_1918	0.0763336509996115	2.11121265723663
chr6	52400000	52420000	chr6	52640000	52670000	10	250000000	1922	1923	1922_1923	0.139400161174033	2.11121265723663
chr6	56350000	56380000	chr6	56560000	56590000	10	250000000	1933	1935	1933_1935	0.016352560004622	2.11121265723663
chr6	89930000	89970000	chr6	90460000	90490000	10	250000000	1962	1967	1962_1967	0.112712490612954	4.22242531447326
chr6	123410000	123430000	chr6	123700000	123730000	10	250000000	1999	2000	1999_2000	0.145785284414209	2.11121265723663
chr6	134130000	134180000	chr6	134810000	134830000	10	250000000	2015	2017	2015_2017	0.0861809211423412	2.11121265723663
chr6	135120000	135140000	chr6	135410000	135430000	10	250000000	2019	2020	2019_2020	0.0861809211423412	2.11121265723663
chr6	143560000	143580000	chr6	144000000	144030000	10	250000000	2041	2042	2041_2042	0.0521768026652838	2.59920766833995
chr6	149020000	149090000	chr6	149410000	149450000	10	250000000	2064	2065	2064_2065	0.145562728831177	2.11121265723663
chr6	149020000	149090000	chr6	149410000	149450000	10	250000000	2064	2065	2064_2065	0.151406668483162	4.22242531447326
chr6	150070000	150090000	chr6	150310000	150350000	10	250000000	2067	2068	2067_2068	0.083338956004668	3.2
chr6	150410000	150430000	chr6	150800000	150820000	10	250000000	2069	2070	2069_2070	0.0587351760384702	2.11121265723663
chr6	151000000	151030000	chr6	151300000	151350000	10	250000000	2072	2074	2072_2074	0.083338956004668	2.11121265723663
chr6	154900000	154950000	chr6	155140000	155170000	10	250000000	2085	2086	2085_2086	0.083338956004668	2.11121265723663
chr6	158700000	158740000	chr6	158940000	158990000	10	250000000	2098	2099	2098_2099	0.116824689919255	3.67583473599051
chr6	165880000	165900000	chr6	166090000	166120000	10	250000000	2110	2111	2110_2111	0.0439894520971836	2.59920766833995
chr7	300000	360000	chr7	750000	770000	10	250000000	4993	4997	4993_4997	0.0812253430914019	2.11121265723663
chr7	300000	360000	chr7	630000	640000	10	250000000	4993	4996	4993_4996	0.111799612265595	2.11121265723663
chr7	1650000	1670000	chr7	2210000	2230000	10	250000000	5007	5012	5007_5012	0.0976137365847536	2.11121265723663
chr7	3300000	3310000	chr7	3880000	3900000	10	250000000	5020	5021	5020_5021	0.18890484428222	3.2
chr7	4640000	4650000	chr7	4760000	4770000	10	250000000	5022	5023	5022_5023	0.198929298867617	2.11121265723663
chr7	6150000	6180000	chr7	6300000	6350000	10	250000000	5029	5031	5029_5031	0.141486717642984	2.59920766833995
chr7	8430000	8460000	chr7	8710000	8740000	10	250000000	5034	5036	5034_5036	0.10957185624319	2.11121265723663
chr7	12150000	12170000	chr7	12310000	12340000	10	250000000	5038	5039	5038_5039	0.0880480797349179	2.11121265723663
chr7	12640000	12670000	chr7	13240000	13270000	10	250000000	5040	5045	5040_5045	0.10957185624319	2.11121265723663
chr7	12700000	12720000	chr7	12930000	12940000	10	250000000	5041	5042	5041_5042	0.156839863835962	2.11121265723663
chr7	18350000	18370000	chr7	18560000	18580000	10	250000000	5057	5058	5057_5058	0.10957185624319	2.11121265723663
chr7	22140000	22150000	chr7	22440000	22450000	10	250000000	5063	5064	5063_5064	0.187985447772751	2.59920766833995
chr7	23560000	23580000	chr7	23700000	23720000	10	250000000	5065	5066	5065_5066	0.070517179441741	2.11121265723663
chr7	24810000	24830000	chr7	25070000	25090000	10	250000000	5067	5068	5067_5068	0.0444870573301778	2.11121265723663
chr7	73330000	73340000	chr7	73440000	73460000	10	250000000	5164	5165	5164_5165	0.152832590730801	2.11121265723663
chr7	74200000	74220000	chr7	74390000	74410000	10	250000000	5172	5175	5172_5175	0.0440568756383005	2.59920766833995
chr7	74420000	74440000	chr7	74520000	74570000	10	250000000	5176	5177	5176_5177	0.195344207250521	2.11121265723663
chr7	75860000	75880000	chr7	76000000	76030000	10	250000000	5181	5182	5181_5182	0.195344207250521	3.67583473599051
chr7	80050000	80120000	chr7	80380000	80450000	10	250000000	5194	5197	5194_5197	0.0284141002758021	3.2
chr7	82210000	82230000	chr7	82390000	82410000	10	250000000	5207	5210	5207_5210	0.194519970586231	2.11121265723663
chr7	83940000	83970000	chr7	85010000	85060000	10	250000000	5218	5219	5218_5219	0.0533309243586399	2.59920766833995
chr7	87290000	87320000	chr7	87410000	87440000	10	250000000	5233	5234	5233_5234	0.0567897096596335	2.11121265723663
chr7	92100000	92110000	chr7	92460000	92470000	10	250000000	5245	5248	5245_5248	0.151698774445538	2.11121265723663
chr7	92240000	92260000	chr7	92400000	92410000	10	250000000	5246	5247	5246_5247	0.118046387220244	2.11121265723663
chr7	94280000	94300000	chr7	94390000	94420000	10	250000000	5256	5257	5256_5257	0.118046387220244	2.11121265723663
chr7	95510000	95530000	chr7	95680000	95700000	10	250000000	5258	5259	5258_5259	0.0188781627093115	2.11121265723663
chr7	95720000	95730000	chr7	95870000	95890000	10	250000000	5260	5261	5260_5261	0.178863831723425	2.11121265723663
chr7	98430000	98450000	chr7	98830000	98860000	10	250000000	5264	5269	5264_5269	0.0341843210943875	2.59920766833995
chr7	98890000	98940000	chr7	99290000	99370000	10	250000000	5270	5275	5270_5275	0.136315790534402	3.67583473599051
chr7	99020000	99060000	chr7	99290000	99370000	10	250000000	5272	5275	5272_5275	0.118046387220244	2.11121265723663
chr7	100550000	100580000	chr7	100680000	100700000	10	250000000	5279	5280	5279_5280	0.143996773346413	2.59920766833995
chr7	103530000	103560000	chr7	104150000	104170000	10	250000000	5299	5300	5299_5300	0.0997879986401426	2.11121265723663
chr7	106020000	106060000	chr7	106150000	106160000	10	250000000	5307	5308	5307_5308	0.17751647611193	2.11121265723663
chr7	106170000	106200000	chr7	106450000	106490000	10	250000000	5309	5310	5309_5310	0.0863716093211815	2.11121265723663
chr7	129650000	129680000	chr7	130000000	130020000	10	250000000	5334	5336	5334_5336	0.0939108532528128	3.2
chr7	130880000	130900000	chr7	131020000	131050000	10	250000000	5337	5338	5337_5338	0.18527646941591	2.59920766833995
chr7	131500000	131520000	chr7	131640000	131660000	10	250000000	5341	5342	5341_5342	0.138558709443644	2.11121265723663
chr7	132300000	132330000	chr7	132560000	132590000	10	250000000	5347	5351	5347_5351	0.0939108532528128	2.11121265723663
chr7	134970000	134980000	chr7	135180000	135190000	10	250000000	5356	5357	5356_5357	0.179230339211789	2.11121265723663
chr7	137890000	137920000	chr7	138000000	138020000	10	250000000	5364	5365	5364_5365	0.189133440503325	2.59920766833995
chr7	138140000	138170000	chr7	138740000	138770000	10	250000000	5366	5371	5366_5371	0.126043157832065	2.11121265723663
chr7	139600000	139640000	chr7	139970000	140010000	10	250000000	5373	5378	5373_5378	0.0436487371611995	2.59920766833995
chr7	140140000	140170000	chr7	140310000	140330000	10	250000000	5380	5381	5380_5381	0.116336350658921	2.11121265723663
chr7	140800000	140820000	chr7	140980000	141000000	10	250000000	5385	5386	5385_5386	0.159737149827391	3.2
chr7	142680000	142690000	chr7	142780000	142810000	10	250000000	5396	5397	5396_5397	0.184476702359607	2.11121265723663
chr7	143000000	143030000	chr7	143200000	143220000	10	250000000	5399	5400	5399_5400	0.0806752470869542	2.11121265723663
chr7	148270000	148310000	chr7	148460000	148500000	10	250000000	5401	5402	5401_5402	0.0953511635442185	2.59920766833995
chr7	155580000	155610000	chr7	155720000	155760000	10	250000000	5424	5425	5424_5425	0.184355355950093	2.59920766833995
chr8	1890000	1900000	chr8	2020000	2040000	10	250000000	5443	5444	5443_5444	0.075452358027789	2.11121265723663
chr8	2590000	2640000	chr8	2790000	2860000	10	250000000	5445	5447	5445_5447	0.0590499152206604	2.59920766833995
chr8	8270000	8300000	chr8	8580000	8590000	10	250000000	5460	5463	5460_5463	0.168548904381084	2.59920766833995
chr8	8740000	8810000	chr8	8940000	9000000	10	250000000	5466	5468	5466_5468	0.0629048361443434	3.67583473599051
chr8	10560000	10600000	chr8	10810000	10860000	10	250000000	5476	5477	5476_5477	0.0867520115269101	2.11121265723663
chr8	11390000	11430000	chr8	11540000	11580000	10	250000000	5478	5479	5478_5479	0.017873830613632	2.59920766833995
chr8	11540000	11580000	chr8	11720000	11760000	10	250000000	5479	5480	5479_5480	0.0716526702131598	2.59920766833995
chr8	17690000	17750000	chr8	17870000	17910000	10	250000000	5498	5500	5498_5500	0.103529280402005	2.11121265723663
chr8	19380000	19420000	chr8	19740000	19780000	10	250000000	5517	5524	5517_5524	0.0348315259694189	2.11121265723663
chr8	19430000	19460000	chr8	19620000	19640000	10	250000000	5518	5522	5518_5522	0.191267817316767	2.59920766833995
chr8	20230000	20240000	chr8	20370000	20390000	10	250000000	5529	5530	5529_5530	0.193791903645049	2.59920766833995
chr8	22410000	22450000	chr8	22560000	22590000	10	250000000	5531	5532	5531_5532	0.193791903645049	2.59920766833995
chr8	23470000	23490000	chr8	23690000	23730000	10	250000000	5538	5539	5538_5539	0.193791903645049	3.67583473599051
chr8	28050000	28080000	chr8	28310000	28340000	10	250000000	5548	5550	5548_5550	0.0815212401424997	2.11121265723663
chr8	38840000	38860000	chr8	38960000	38990000	10	250000000	5575	5576	5575_5576	0.167321460375795	3.2
chr8	41680000	41710000	chr8	41820000	41840000	10	250000000	5586	5587	5586_5587	0.0801310974685778	2.11121265723663
chr8	41980000	42010000	chr8	42120000	42150000	10	250000000	5589	5590	5589_5590	0.0886222470833831	2.11121265723663
chr8	42410000	42450000	chr8	42660000	42700000	10	250000000	5593	5594	5593_5594	0.0190203935378968	2.11121265723663
chr8	48150000	48200000	chr8	48880000	48940000	10	250000000	5601	5607	5601_5607	0.0322702485997815	3.2
chr8	48280000	48340000	chr8	48880000	48940000	10	250000000	5602	5607	5602_5607	0.0801310974685778	3.2
chr8	48420000	48430000	chr8	48880000	48940000	10	250000000	5603	5607	5603_5607	0.11577764697379	2.11121265723663
chr8	51840000	51860000	chr8	51990000	52010000	10	250000000	5608	5609	5608_5609	0.103697499556979	2.11121265723663
chr8	80600000	80620000	chr8	80980000	81010000	10	250000000	5648	5651	5648_5651	0.111616203210776	2.11121265723663
chr8	132870000	132890000	chr8	133190000	133270000	10	250000000	5730	5731	5730_5731	0.0181127749407513	2.11121265723663
chr8	133190000	133270000	chr8	133440000	133460000	10	250000000	5731	5732	5731_5732	0.0853913754684436	2.59920766833995
chr8	133570000	133580000	chr8	133860000	133890000	10	250000000	5733	5734	5733_5734	0.0853913754684436	2.11121265723663
chr8	134690000	134710000	chr8	134850000	134880000	10	250000000	5737	5738	5737_5738	0.176589127027457	2.11121265723663
chr8	139690000	139720000	chr8	140140000	140170000	10	250000000	5747	5750	5747_5750	0.067259991801315	2.11121265723663
chr8	140460000	140500000	chr8	140630000	140640000	10	250000000	5751	5752	5751_5752	0.0181127749407513	2.11121265723663
chr8	144020000	144040000	chr8	144260000	144280000	10	250000000	5764	5767	5764_5767	0.161847886643607	2.59920766833995
chr9	600000	630000	chr9	740000	770000	10	250000000	5772	5773	5772_5773	0.170592800768558	2.59920766833995
chr9	4390000	4410000	chr9	4610000	4630000	10	250000000	5780	5781	5780_5781	0.154569185111846	2.11121265723663
chr9	13420000	13440000	chr9	14340000	14370000	10	250000000	5791	5792	5791_5792	0.161391453939185	2.59920766833995
chr9	17800000	17820000	chr9	18190000	18210000	10	250000000	5797	5798	5797_5798	0.154569185111846	3.2
chr9	21820000	21830000	chr9	22160000	22170000	10	250000000	5803	5804	5803_5804	0.191208036924466	2.11121265723663
chr9	27320000	27340000	chr9	27520000	27550000	10	250000000	5809	5810	5809_5810	0.109965305509252	2.11121265723663
chr9	32370000	32390000	chr9	32570000	32600000	10	250000000	5811	5812	5811_5812	0.113074741783053	2.11121265723663
chr9	69050000	69070000	chr9	69180000	69210000	10	250000000	5834	5835	5834_5835	0.0302520848607257	2.11121265723663
chr9	70330000	70350000	chr9	70580000	70600000	10	250000000	5838	5839	5838_5839	0.157110735437998	2.11121265723663
chr9	72030000	72050000	chr9	72260000	72270000	10	250000000	5846	5847	5846_5847	0.0751140640819756	2.59920766833995
chr9	72280000	72320000	chr9	72810000	72830000	10	250000000	5848	5850	5848_5850	0.0959099695949653	2.11121265723663
chr9	72840000	72890000	chr9	73000000	73070000	10	250000000	5851	5852	5851_5852	0.184311087189995	2.59920766833995
chr9	94670000	94700000	chr9	95100000	95160000	10	250000000	5891	5895	5891_5895	0.193636271081624	2.59920766833995
chr9	94770000	94810000	chr9	95100000	95160000	10	250000000	5892	5895	5892_5895	0.193636271081624	3.2
chr9	98070000	98090000	chr9	98190000	98210000	10	250000000	5901	5902	5901_5902	0.19791454202762	2.11121265723663
chr9	122110000	122140000	chr9	122340000	122360000	10	250000000	5946	5947	5946_5947	0.126335604941351	2.11121265723663
chr9	129120000	129150000	chr9	129590000	129640000	10	250000000	5978	5988	5978_5988	0.0687027666181139	2.11121265723663
chr9	129890000	129930000	chr9	130040000	130060000	10	250000000	5991	5992	5991_5992	0.16374952083181	2.59920766833995
chr9	130440000	130470000	chr9	130670000	130690000	10	250000000	5993	5995	5993_5995	0.0897178359311117	2.11121265723663
chr9	130700000	130720000	chr9	130850000	130870000	10	250000000	5996	5997	5996_5997	0.158115409850351	2.11121265723663
chr9	131760000	131780000	chr9	132230000	132260000	10	250000000	6007	6011	6007_6011	0.0687027666181139	2.11121265723663
chr9	131790000	131830000	chr9	132100000	132130000	10	250000000	6008	6009	6008_6009	0.153340468586148	2.59920766833995
chr9	133790000	133820000	chr9	133970000	134010000	10	250000000	6015	6016	6015_6016	0.153340468586148	3.2
chr9	135070000	135110000	chr9	135400000	135420000	10	250000000	6019	6021	6019_6021	0.0958411111395224	2.11121265723663
chr9	135960000	136000000	chr9	136100000	136130000	10	250000000	6022	6023	6022_6023	0.172349479447204	2.11121265723663
chr10	5430000	5460000	chr10	5610000	5630000	10	250000000	2426	2427	2426_2427	0.17608722018709	3.2
chr10	7520000	7540000	chr10	7680000	7700000	10	250000000	2432	2433	2432_2433	0.124977669885311	2.59920766833995
chr10	15420000	15430000	chr10	15710000	15740000	10	250000000	2444	2447	2444_2447	0.154431095423044	2.59920766833995
chr10	16830000	16850000	chr10	17230000	17270000	10	250000000	2453	2455	2453_2455	0.0846667324728367	2.59920766833995
chr10	28250000	28270000	chr10	28370000	28390000	10	250000000	2468	2469	2468_2469	0.135121656564954	2.11121265723663
chr10	44350000	44370000	chr10	44840000	44880000	10	250000000	2497	2498	2497_2498	0.1563602787112	2.59920766833995
chr10	45450000	45470000	chr10	45600000	45620000	10	250000000	2499	2500	2499_2500	0.177366947119184	2.59920766833995
chr10	47050000	47070000	chr10	47250000	47370000	10	250000000	2502	2507	2502_2507	0.107868852579543	2.11121265723663
chr10	47110000	47160000	chr10	47250000	47370000	10	250000000	2504	2507	2504_2507	0.0810270392907916	2.59920766833995
chr10	49390000	49410000	chr10	49510000	49530000	10	250000000	2515	2516	2515_2516	0.112767800714206	2.11121265723663
chr10	52300000	52330000	chr10	52470000	52500000	10	250000000	2521	2523	2521_2523	0.109134024250313	3.2
chr10	58940000	58960000	chr10	59170000	59200000	10	250000000	2530	2531	2530_2531	0.12637938769617	2.59920766833995
chr10	70910000	70930000	chr10	71270000	71300000	10	250000000	2559	2560	2559_2560	0.0992202682172058	2.59920766833995
chr10	72370000	72390000	chr10	72860000	72880000	10	250000000	2570	2575	2570_2575	0.12637938769617	2.11121265723663
chr10	77150000	77200000	chr10	77420000	77440000	10	250000000	2592	2595	2592_2595	0.184664701716642	2.59920766833995
chr10	77150000	77200000	chr10	77610000	77650000	10	250000000	2592	2598	2592_2598	0.0708107012917377	3.2
chr10	78040000	78060000	chr10	79170000	79220000	10	250000000	2602	2609	2602_2609	0.0708107012917377	2.59920766833995
chr10	78190000	78230000	chr10	79170000	79220000	10	250000000	2603	2609	2603_2609	0.0708107012917377	2.59920766833995
chr10	78190000	78230000	chr10	78950000	78960000	10	250000000	2603	2607	2603_2607	0.144107950477643	2.11121265723663
chr10	86700000	86710000	chr10	86880000	86910000	10	250000000	2623	2626	2623_2626	0.188343415001336	2.59920766833995
chr10	87530000	87550000	chr10	87730000	87740000	10	250000000	2627	2628	2627_2628	0.169874191455509	2.11121265723663
chr10	89420000	89430000	chr10	89550000	89570000	10	250000000	2637	2638	2637_2638	0.0708107012917377	2.11121265723663
chr10	92040000	92070000	chr10	92420000	92460000	10	250000000	2641	2643	2641_2643	0.149515286843899	3.67583473599051
