chr_x	start_x	end_x	chr_y	start_y	end_y	Replicate	Seq_Depth	anchor_ID_x	anchor_ID_y	loop_ID	fdr	detection_scale
chr16	89300000	89340000	chr16	89500000	89530000	3	250000000	2371	2372	2371_2372	0.166371988947421	2.59920766833995
chr16	89720000	89730000	chr16	89860000	89870000	3	250000000	2373	2374	2373_2374	0.158261974348351	2.59920766833995
chr17	780000	800000	chr17	970000	1000000	3	250000000	1014	1017	1014_1017	0.0230572697305949	2.11121265723663
chr17	1260000	1290000	chr17	1550000	1580000	3	250000000	1018	1021	1018_1021	0.123812732529353	2.59920766833995
chr17	1260000	1290000	chr17	1490000	1540000	3	250000000	1018	1020	1018_1020	0.0952125063355159	3.67583473599051
chr17	1900000	1920000	chr17	2020000	2100000	3	250000000	1026	1028	1026_1028	0.113767563287635	2.59920766833995
chr17	2020000	2100000	chr17	2230000	2260000	3	250000000	1028	1029	1028_1029	0.0179531549479914	2.59920766833995
chr17	2830000	2860000	chr17	3000000	3020000	3	250000000	1035	1036	1035_1036	0.0763548259694621	2.11121265723663
chr17	4190000	4240000	chr17	4390000	4430000	3	250000000	1044	1047	1044_1047	0.0523149238058667	3.2
chr17	5780000	5790000	chr17	6220000	6230000	3	250000000	1056	1057	1056_1057	0.183423534133128	2.11121265723663
chr17	9920000	9970000	chr17	10200000	10240000	3	250000000	1077	1079	1077_1079	0.105703831148729	3.67583473599051
chr17	17000000	17010000	chr17	17140000	17180000	3	250000000	1092	1093	1092_1093	0.0713487686080923	2.11121265723663
chr17	17350000	17380000	chr17	17490000	17530000	3	250000000	1094	1096	1094_1096	0.183423534133128	2.11121265723663
chr17	17350000	17380000	chr17	17610000	17650000	3	250000000	1094	1099	1094_1099	0.0405822093217883	2.59920766833995
chr17	17670000	17690000	chr17	17780000	17800000	3	250000000	1100	1101	1100_1101	0.145512835630685	2.11121265723663
chr17	19470000	19560000	chr17	19740000	19780000	3	250000000	1105	1107	1105_1107	0.0570027283664505	2.11121265723663
chr17	19990000	20000000	chr17	20110000	20120000	3	250000000	1108	1109	1108_1109	0.0432535443160043	2.11121265723663
chr17	21120000	21130000	chr17	21240000	21270000	3	250000000	1110	1111	1110_1111	0.13574584384059	2.11121265723663
chr17	27360000	27380000	chr17	27570000	27610000	3	250000000	1114	1116	1114_1116	0.0807438951978816	2.59920766833995
chr17	27640000	27660000	chr17	27750000	27770000	3	250000000	1117	1118	1117_1118	0.0862267407856199	2.11121265723663
chr17	27750000	27770000	chr17	27870000	27890000	3	250000000	1118	1119	1118_1119	0.125731342554673	2.59920766833995
chr17	28660000	28680000	chr17	28880000	28930000	3	250000000	1120	1122	1120_1122	0.159689375624262	2.11121265723663
chr17	28730000	28760000	chr17	28880000	28930000	3	250000000	1121	1122	1121_1122	0.0330837260148306	2.11121265723663
chr17	31550000	31590000	chr17	31810000	31850000	3	250000000	1141	1145	1141_1145	0.086193935569475	2.59920766833995
chr17	33520000	33530000	chr17	33650000	33680000	3	250000000	1160	1161	1160_1161	0.191459811635442	2.11121265723663
chr17	34410000	34440000	chr17	35110000	35130000	3	250000000	1167	1175	1167_1175	0.0495149039034406	2.11121265723663
chr17	35160000	35200000	chr17	35500000	35540000	3	250000000	1176	1179	1176_1179	0.0251790203769091	3.2
chr17	36610000	36660000	chr17	37040000	37070000	3	250000000	1182	1189	1182_1189	0.045262588233979	2.11121265723663
chr17	37220000	37260000	chr17	37360000	37390000	3	250000000	1191	1192	1191_1192	0.121926163113771	2.11121265723663
chr17	38970000	39010000	chr17	39140000	39170000	3	250000000	1198	1201	1198_1201	0.0475132375576586	2.11121265723663
chr17	40000000	40040000	chr17	40160000	40190000	3	250000000	1207	1208	1207_1208	0.10870225213745	2.59920766833995
chr17	40320000	40330000	chr17	40510000	40570000	3	250000000	1209	1213	1209_1213	0.186237555730359	2.59920766833995
chr17	40430000	40460000	chr17	40510000	40570000	3	250000000	1212	1213	1212_1213	0.0472338997815213	2.11121265723663
chr17	40880000	40920000	chr17	41310000	41350000	3	250000000	1217	1218	1217_1218	0.108968973541945	2.59920766833995
chr17	41540000	41570000	chr17	41650000	41680000	3	250000000	1221	1222	1221_1222	0.083316746640916	2.11121265723663
chr17	41950000	41970000	chr17	42100000	42120000	3	250000000	1223	1224	1223_1224	0.187248158151602	2.59920766833995
chr17	42840000	42860000	chr17	42930000	42960000	3	250000000	1234	1235	1234_1235	0.117055030171347	2.11121265723663
chr17	43550000	43580000	chr17	43750000	43770000	3	250000000	1241	1243	1241_1243	0.149377701691785	2.11121265723663
chr17	44200000	44220000	chr17	44330000	44350000	3	250000000	1246	1247	1246_1247	0.0371995705824537	2.11121265723663
chr17	44710000	44720000	chr17	44870000	44930000	3	250000000	1251	1254	1251_1254	0.1972107840616	2.11121265723663
chr17	44870000	44930000	chr17	45010000	45030000	3	250000000	1254	1255	1254_1255	0.121227931210048	2.11121265723663
chr17	44870000	44930000	chr17	45100000	45130000	3	250000000	1254	1256	1254_1256	0.117055030171347	2.11121265723663
chr17	45210000	45250000	chr17	45380000	45410000	3	250000000	1257	1259	1257_1259	0.063144780577252	2.59920766833995
chr17	45660000	45670000	chr17	45810000	45840000	3	250000000	1260	1261	1260_1261	0.132963981363568	2.59920766833995
chr17	48150000	48200000	chr17	48570000	48620000	3	250000000	1273	1279	1273_1279	0.0450918433388665	2.11121265723663
chr17	48320000	48360000	chr17	48570000	48620000	3	250000000	1275	1279	1275_1279	0.0224146707525782	3.67583473599051
chr17	48450000	48500000	chr17	48570000	48620000	3	250000000	1278	1279	1278_1279	0.144012183102498	3.2
chr17	48660000	48690000	chr17	48860000	48880000	3	250000000	1280	1282	1280_1282	0.110864507939057	2.59920766833995
chr17	49560000	49580000	chr17	49680000	49720000	3	250000000	1287	1288	1287_1288	0.0475132375576586	2.11121265723663
chr17	49850000	49880000	chr17	49990000	50010000	3	250000000	1290	1291	1290_1291	0.0212027080957802	2.11121265723663
chr17	57120000	57170000	chr17	57730000	57790000	3	250000000	1318	1328	1318_1328	0.142446850086832	2.11121265723663
chr17	57190000	57200000	chr17	57800000	57820000	3	250000000	1319	1329	1319_1329	0.150830930310071	3.2
chr17	57220000	57270000	chr17	57630000	57670000	3	250000000	1320	1327	1320_1327	0.154118236972774	2.11121265723663
chr17	57410000	57490000	chr17	57630000	57670000	3	250000000	1324	1327	1324_1327	0.188036407838618	2.11121265723663
chr17	58290000	58320000	chr17	58430000	58450000	3	250000000	1333	1334	1333_1334	0.0525136742788892	2.11121265723663
chr17	59300000	59330000	chr17	59430000	59460000	3	250000000	1338	1339	1338_1339	0.0525136742788892	2.11121265723663
chr17	59730000	59760000	chr17	59850000	59880000	3	250000000	1341	1342	1341_1342	0.176187348021545	2.59920766833995
chr17	62670000	62710000	chr17	62960000	62990000	3	250000000	1348	1349	1348_1349	0.0826208833352712	2.11121265723663
chr17	63420000	63430000	chr17	63680000	63690000	3	250000000	1351	1354	1351_1354	0.176187348021545	2.11121265723663
chr17	63440000	63460000	chr17	63590000	63620000	3	250000000	1352	1353	1352_1353	0.0396512320392261	2.59920766833995
chr17	64130000	64160000	chr17	64270000	64290000	3	250000000	1356	1357	1356_1357	0.187651948230512	2.11121265723663
chr17	64300000	64330000	chr17	64410000	64440000	3	250000000	1358	1359	1358_1359	0.0811451134615446	2.11121265723663
chr17	66710000	66730000	chr17	66890000	66920000	3	250000000	1375	1376	1375_1376	0.0519296865054001	2.11121265723663
chr17	68250000	68280000	chr17	68410000	68440000	3	250000000	1385	1387	1385_1387	0.0701201248010506	2.59920766833995
chr17	68770000	68800000	chr17	69220000	69240000	3	250000000	1391	1393	1391_1393	0.0473113337671947	2.59920766833995
chr17	68770000	68800000	chr17	69120000	69130000	3	250000000	1391	1392	1391_1392	0.137005514907612	2.11121265723663
chr17	72120000	72130000	chr17	72520000	72540000	3	250000000	1398	1400	1398_1400	0.05610804995982	2.11121265723663
chr17	73240000	73270000	chr17	73360000	73380000	3	250000000	1405	1406	1405_1406	0.0280728114407412	2.11121265723663
chr17	74370000	74380000	chr17	74460000	74490000	3	250000000	1409	1410	1409_1410	0.197057372107904	2.11121265723663
chr17	76080000	76130000	chr17	76370000	76420000	3	250000000	1426	1428	1426_1428	0.169942314152457	2.11121265723663
chr17	76540000	76550000	chr17	76700000	76710000	3	250000000	1431	1434	1431_1434	0.169460314593564	2.11121265723663
chr17	77080000	77100000	chr17	77220000	77260000	3	250000000	1438	1439	1438_1439	0.0419422628661024	2.59920766833995
chr17	77530000	77560000	chr17	78000000	78030000	3	250000000	1443	1449	1443_1449	0.0257013804750135	2.11121265723663
chr17	78850000	78870000	chr17	78960000	78990000	3	250000000	1457	1458	1457_1458	0.189580883752943	2.59920766833995
chr17	79070000	79100000	chr17	79370000	79420000	3	250000000	1460	1466	1460_1466	0.0651757885046427	3.2
chr17	79150000	79170000	chr17	79620000	79630000	3	250000000	1463	1468	1463_1468	0.169460314593564	2.59920766833995
chr17	79370000	79420000	chr17	79690000	79720000	3	250000000	1466	1469	1466_1469	0.0388726164813881	2.11121265723663
chr17	80410000	80460000	chr17	80960000	81010000	3	250000000	1478	1483	1478_1483	0.0569895627758863	3.2
chr17	81230000	81330000	chr17	81560000	81580000	3	250000000	1485	1488	1485_1488	0.161944616502128	2.11121265723663
chr17	81230000	81330000	chr17	81460000	81500000	3	250000000	1485	1487	1485_1487	0.0607723373057177	3.67583473599051
chr17	81920000	81960000	chr17	82140000	82180000	3	250000000	1489	1491	1489_1491	0.169460314593564	2.11121265723663
chr18	3270000	3300000	chr18	3650000	3680000	3	250000000	6164	6168	6164_6168	0.0937295986440673	2.59920766833995
chr18	5860000	5890000	chr18	6490000	6560000	3	250000000	6175	6178	6175_6178	0.0836792687445267	2.59920766833995
chr18	6490000	6560000	chr18	6860000	6890000	3	250000000	6178	6179	6178_6179	0.0867749910445446	2.59920766833995
chr18	8650000	8690000	chr18	8970000	9010000	3	250000000	6185	6188	6185_6188	0.0578596981354436	2.11121265723663
chr18	9970000	10030000	chr18	10490000	10530000	3	250000000	6191	6197	6191_6197	0.0470763360722822	2.11121265723663
chr18	12720000	12750000	chr18	12910000	12940000	3	250000000	6200	6201	6200_6201	0.199569232291356	2.11121265723663
chr18	13220000	13230000	chr18	13530000	13550000	3	250000000	6202	6205	6202_6205	0.0279798906267278	2.11121265723663
chr18	23130000	23160000	chr18	23340000	23400000	3	250000000	6214	6217	6214_6217	0.194326735255704	2.11121265723663
chr18	58780000	58800000	chr18	59040000	59070000	3	250000000	6240	6241	6240_6241	0.0798850102849267	2.11121265723663
chr18	61580000	61650000	chr18	61870000	61900000	3	250000000	6242	6243	6242_6243	0.197762879832322	2.59920766833995
chr19	840000	860000	chr19	960000	1000000	3	250000000	2376	2378	2376_2378	0.151770531776198	2.11121265723663
chr19	1110000	1120000	chr19	1180000	1230000	3	250000000	2380	2381	2380_2381	0.186979748592805	2.11121265723663
chr19	2210000	2230000	chr19	2410000	2420000	3	250000000	2391	2394	2391_2394	0.181162852964427	2.11121265723663
chr19	2440000	2480000	chr19	2580000	2620000	3	250000000	2395	2396	2395_2396	0.0900242562627777	2.11121265723663
chr19	3300000	3340000	chr19	3450000	3480000	3	250000000	2403	2405	2403_2405	0.0481990860926932	3.2
chr19	7100000	7190000	chr19	7300000	7350000	3	250000000	2430	2431	2430_2431	0.137649390268278	3.2
chr19	8340000	8360000	chr19	8490000	8520000	3	250000000	2436	2437	2436_2437	0.181162852964427	2.11121265723663
chr19	8650000	8670000	chr19	9070000	9090000	3	250000000	2438	2439	2438_2439	0.137263066661723	2.11121265723663
chr19	9610000	9640000	chr19	9780000	9800000	3	250000000	2440	2441	2440_2441	0.0622746255556025	2.11121265723663
chr19	10260000	10280000	chr19	10380000	10400000	3	250000000	2442	2443	2442_2443	0.0725594399093382	2.11121265723663
chr19	11280000	11300000	chr19	11440000	11450000	3	250000000	2451	2452	2451_2452	0.181636223739604	2.11121265723663
chr19	13250000	13310000	chr19	13570000	13600000	3	250000000	2460	2462	2460_2462	0.12593366311588	2.11121265723663
chr19	13870000	13890000	chr19	14040000	14090000	3	250000000	2464	2466	2464_2466	0.137649390268278	2.11121265723663
chr19	14130000	14180000	chr19	14330000	14370000	3	250000000	2467	2469	2467_2469	0.137649390268278	2.11121265723663
chr19	18430000	18490000	chr19	18840000	18880000	3	250000000	2496	2502	2496_2502	0.178077059783157	3.2
chr19	18590000	18620000	chr19	18840000	18880000	3	250000000	2498	2502	2498_2502	0.129069297124772	2.11121265723663
chr19	29600000	29620000	chr19	29700000	29760000	3	250000000	2509	2510	2509_2510	0.141822305129346	2.11121265723663
chr19	33230000	33260000	chr19	33390000	33440000	3	250000000	2532	2533	2532_2533	0.0168270796857961	2.11121265723663
chr19	33390000	33440000	chr19	33750000	33820000	3	250000000	2533	2537	2533_2537	0.0124768410720168	2.11121265723663
chr19	33750000	33820000	chr19	33980000	34010000	3	250000000	2537	2538	2537_2538	0.0915858686179164	2.11121265723663
chr19	34220000	34250000	chr19	34340000	34350000	3	250000000	2541	2542	2541_2542	0.076488010490828	2.11121265723663
chr19	35300000	35320000	chr19	35500000	35510000	3	250000000	2547	2549	2547_2549	0.167293479708278	3.2
chr19	37890000	37940000	chr19	38200000	38230000	3	250000000	2555	2557	2555_2557	0.137182654138271	2.59920766833995
chr19	37890000	37940000	chr19	38040000	38110000	3	250000000	2555	2556	2555_2556	0.151254569638222	2.11121265723663
chr19	38240000	38250000	chr19	38320000	38340000	3	250000000	2558	2559	2558_2559	0.0592052687499051	2.11121265723663
chr19	39110000	39130000	chr19	39320000	39340000	3	250000000	2567	2569	2567_2569	0.0391287043456582	2.11121265723663
chr19	41450000	41460000	chr19	41570000	41580000	3	250000000	2579	2580	2579_2580	0.15864693783787	2.11121265723663
chr19	46040000	46060000	chr19	46250000	46270000	3	250000000	2588	2591	2588_2591	0.183038006810399	2.11121265723663
chr19	46840000	46870000	chr19	46990000	47010000	3	250000000	2596	2597	2596_2597	0.0461316716408519	2.11121265723663
chr19	47290000	47320000	chr19	47680000	47730000	3	250000000	2598	2602	2598_2602	0.107947672260977	2.11121265723663
chr19	47430000	47460000	chr19	47680000	47730000	3	250000000	2599	2602	2599_2602	0.0228417980583433	2.11121265723663
chr19	47480000	47530000	chr19	47680000	47730000	3	250000000	2600	2602	2600_2602	0.138170671574805	2.59920766833995
chr19	48480000	48500000	chr19	48590000	48610000	3	250000000	2603	2604	2603_2604	0.10237792675042	2.59920766833995
chr19	49070000	49090000	chr19	49200000	49220000	3	250000000	2608	2609	2608_2609	0.0808207321060793	2.59920766833995
chr19	49540000	49560000	chr19	49660000	49700000	3	250000000	2613	2614	2613_2614	0.158581082353094	2.59920766833995
chr19	49660000	49700000	chr19	49820000	49830000	3	250000000	2614	2615	2614_2615	0.151254569638222	2.11121265723663
chr19	53810000	53820000	chr19	54010000	54040000	3	250000000	2623	2626	2623_2626	0.15284416622363	3.67583473599051
chr19	55120000	55160000	chr19	55410000	55450000	3	250000000	2631	2633	2631_2633	0.0653766170805305	2.59920766833995
chr19	55490000	55520000	chr19	55600000	55640000	3	250000000	2634	2636	2634_2636	0.0587014432097775	2.11121265723663
chr20	1290000	1310000	chr20	1440000	1460000	3	250000000	3373	3374	3373_3374	0.123357552111604	2.59920766833995
chr20	5540000	5570000	chr20	5780000	5800000	3	250000000	3393	3394	3393_3394	0.0907572749624576	2.59920766833995
chr20	17510000	17540000	chr20	17870000	17920000	3	250000000	3412	3415	3412_3415	0.0802601201301619	2.11121265723663
chr20	17630000	17710000	chr20	17870000	17920000	3	250000000	3414	3415	3414_3415	0.121761442002303	3.2
chr20	19190000	19230000	chr20	19590000	19600000	3	250000000	3416	3417	3416_3417	0.11580861490101	2.11121265723663
chr20	22330000	22400000	chr20	22640000	22720000	3	250000000	3428	3431	3428_3431	0.0344252356298921	2.11121265723663
chr20	22470000	22490000	chr20	22640000	22720000	3	250000000	3429	3431	3429_3431	0.157130396257162	2.11121265723663
chr20	25060000	25080000	chr20	25180000	25190000	3	250000000	3438	3439	3438_3439	0.167384279001626	2.11121265723663
chr20	32490000	32540000	chr20	32650000	32680000	3	250000000	3448	3449	3448_3449	0.152802283556318	2.11121265723663
chr20	32900000	32920000	chr20	33070000	33090000	3	250000000	3451	3453	3451_3453	0.166560189462026	2.11121265723663
chr20	33460000	33480000	chr20	33650000	33670000	3	250000000	3456	3458	3456_3458	0.0454480044246731	2.11121265723663
chr20	33840000	33870000	chr20	34060000	34090000	3	250000000	3459	3461	3459_3461	0.0353918133832764	2.11121265723663
chr20	34570000	34590000	chr20	34750000	34760000	3	250000000	3463	3464	3463_3464	0.193883474292337	3.2
chr20	35130000	35150000	chr20	35260000	35270000	3	250000000	3466	3467	3466_3467	0.197471422218749	2.59920766833995
chr20	36630000	36660000	chr20	36900000	36920000	3	250000000	3481	3482	3481_3482	0.113898645046059	2.59920766833995
chr20	37260000	37290000	chr20	37370000	37410000	3	250000000	3483	3484	3483_3484	0.105532958150909	2.11121265723663
chr20	37260000	37290000	chr20	37510000	37540000	3	250000000	3483	3485	3483_3485	0.0331131330673848	2.11121265723663
chr20	41170000	41190000	chr20	41320000	41340000	3	250000000	3498	3499	3498_3499	0.0841194675782531	2.11121265723663
chr20	48610000	48670000	chr20	48890000	48910000	3	250000000	3529	3532	3529_3532	0.0841194675782531	2.59920766833995
chr20	49330000	49350000	chr20	49480000	49530000	3	250000000	3535	3536	3535_3536	0.0841194675782531	2.11121265723663
chr20	49610000	49620000	chr20	49830000	49860000	3	250000000	3537	3539	3537_3539	0.122055298268148	2.11121265723663
chr20	50170000	50200000	chr20	50440000	50470000	3	250000000	3543	3546	3543_3546	0.128097881299699	2.11121265723663
chr20	51360000	51390000	chr20	51580000	51600000	3	250000000	3551	3552	3551_3552	0.0888661589246997	3.2
chr20	57050000	57110000	chr20	57260000	57350000	3	250000000	3572	3573	3572_3573	0.0864262557781225	3.67583473599051
chr20	57370000	57390000	chr20	57490000	57540000	3	250000000	3574	3575	3574_3575	0.151488489853331	2.11121265723663
chr20	57590000	57630000	chr20	58170000	58220000	3	250000000	3576	3581	3576_3581	0.0311090516023915	2.59920766833995
chr20	57640000	57670000	chr20	58170000	58220000	3	250000000	3577	3581	3577_3581	0.0864262557781225	2.11121265723663
chr20	62650000	62690000	chr20	62780000	62820000	3	250000000	3595	3596	3595_3596	0.0688222246099495	2.59920766833995
chr20	63530000	63540000	chr20	63640000	63650000	3	250000000	3601	3603	3601_3603	0.123603958686501	2.11121265723663
chr21	17370000	17400000	chr21	17560000	17590000	3	250000000	6261	6262	6261_6262	0.0253555569397651	2.11121265723663
chr21	31180000	31210000	chr21	31570000	31590000	3	250000000	6269	6270	6269_6270	0.192338037259381	2.11121265723663
chr21	38150000	38170000	chr21	38340000	38370000	3	250000000	6285	6287	6285_6287	0.177491279401899	2.11121265723663
chr21	38200000	38230000	chr21	38340000	38370000	3	250000000	6286	6287	6286_6287	0.137999681495596	2.59920766833995
chr21	38730000	38750000	chr21	39110000	39140000	3	250000000	6288	6292	6288_6292	0.0632749318165038	2.11121265723663
chr21	41610000	41620000	chr21	41770000	41790000	3	250000000	6295	6296	6295_6296	0.168207310570004	2.59920766833995
chr21	41820000	41840000	chr21	42100000	42170000	3	250000000	6297	6301	6297_6301	0.120412748228305	2.11121265723663
chr21	43790000	43830000	chr21	43960000	44000000	3	250000000	6313	6315	6313_6315	0.197689082056951	2.11121265723663
chr21	44500000	44530000	chr21	44740000	44770000	3	250000000	6317	6318	6317_6318	0.197689082056951	2.11121265723663
chr21	44950000	44980000	chr21	45120000	45150000	3	250000000	6319	6320	6319_6320	0.1046855665179	2.11121265723663
chr21	45280000	45320000	chr21	45440000	45450000	3	250000000	6321	6322	6321_6322	0.139174316716138	2.11121265723663
chr22	23380000	23400000	chr22	23540000	23570000	3	250000000	1504	1505	1504_1505	0.0925246368746859	2.59920766833995
chr22	25760000	25810000	chr22	26320000	26350000	3	250000000	1515	1516	1515_1516	0.0918731573939347	2.11121265723663
chr22	26500000	26520000	chr22	26630000	26650000	3	250000000	1519	1520	1519_1520	0.129509798137198	2.11121265723663
chr22	26980000	26990000	chr22	27230000	27250000	3	250000000	1522	1524	1522_1524	0.183318733317287	2.11121265723663
chr22	27470000	27480000	chr22	27790000	27810000	3	250000000	1527	1529	1527_1529	0.19389015047546	2.11121265723663
chr22	28840000	28880000	chr22	29020000	29060000	3	250000000	1537	1539	1537_1539	0.0619822883744081	2.11121265723663
chr22	29690000	29830000	chr22	29990000	30090000	3	250000000	1545	1547	1545_1547	0.0786256965154813	2.11121265723663
chr22	29690000	29830000	chr22	29990000	30090000	3	250000000	1545	1547	1545_1547	0.119183966241106	2.11121265723663
chr22	30100000	30120000	chr22	30250000	30280000	3	250000000	1548	1549	1548_1549	0.128375308243318	3.2
chr22	30250000	30280000	chr22	30370000	30390000	3	250000000	1549	1550	1549_1550	0.194491711854815	2.11121265723663
chr22	30870000	30960000	chr22	31070000	31120000	3	250000000	1553	1554	1553_1554	0.0925246368746859	2.11121265723663
chr22	32510000	32540000	chr22	32780000	32810000	3	250000000	1565	1570	1565_1570	0.0374920257695413	2.11121265723663
chr22	33920000	33940000	chr22	34100000	34120000	3	250000000	1576	1577	1576_1577	0.185072031328859	2.11121265723663
chr22	35410000	35450000	chr22	35560000	35660000	3	250000000	1583	1584	1583_1584	0.070540453057672	2.59920766833995
chr22	35560000	35660000	chr22	35810000	35840000	3	250000000	1584	1586	1584_1586	0.13545912532912	3.2
chr22	35560000	35660000	chr22	36100000	36140000	3	250000000	1584	1590	1584_1590	0.148532872185834	2.11121265723663
chr22	36300000	36330000	chr22	36450000	36480000	3	250000000	1592	1593	1592_1593	0.0159947670668837	3.2
chr22	36780000	36790000	chr22	36980000	36990000	3	250000000	1599	1601	1599_1601	0.194193074816492	2.11121265723663
chr22	36860000	36880000	chr22	36980000	36990000	3	250000000	1600	1601	1600_1601	0.132407892231245	2.11121265723663
chr22	38850000	38880000	chr22	38980000	39010000	3	250000000	1619	1620	1619_1620	0.186175501540026	2.11121265723663
chr22	38850000	38880000	chr22	39110000	39140000	3	250000000	1619	1621	1619_1621	0.142371662739975	2.11121265723663
chr22	39160000	39180000	chr22	39300000	39320000	3	250000000	1622	1623	1622_1623	0.0354896351548241	2.59920766833995
chr22	39540000	39610000	chr22	40010000	40040000	3	250000000	1624	1627	1624_1627	0.0300496037667772	2.59920766833995
chr22	39540000	39610000	chr22	39910000	39960000	3	250000000	1624	1626	1624_1626	0.148482513037957	2.11121265723663
chr22	42130000	42190000	chr22	42420000	42450000	3	250000000	1643	1645	1643_1645	0.120629881808735	3.67583473599051
chr22	42870000	42900000	chr22	43020000	43050000	3	250000000	1651	1652	1651_1652	0.120629881808735	2.59920766833995
chr22	43980000	44000000	chr22	44580000	44640000	3	250000000	1658	1662	1658_1662	0.148216216105273	2.59920766833995
chr22	44060000	44110000	chr22	44580000	44640000	3	250000000	1659	1662	1659_1662	0.126698272613214	2.11121265723663
chr22	44820000	44840000	chr22	45070000	45090000	3	250000000	1664	1666	1664_1666	0.141535575257993	2.59920766833995
chr22	44910000	44920000	chr22	45070000	45090000	3	250000000	1665	1666	1665_1666	0.130173736040735	2.11121265723663
chr22	45100000	45110000	chr22	45250000	45280000	3	250000000	1667	1668	1667_1668	0.141535575257993	2.11121265723663
chr22	45250000	45280000	chr22	45420000	45440000	3	250000000	1668	1669	1668_1669	0.0388684400448577	2.11121265723663
chr22	45630000	45660000	chr22	45960000	46020000	3	250000000	1672	1674	1672_1674	0.0208216302225197	2.11121265723663
chr22	46350000	46380000	chr22	46510000	46550000	3	250000000	1677	1678	1677_1678	0.0800157145076077	2.11121265723663
chr22	46570000	46590000	chr22	46730000	46750000	3	250000000	1679	1680	1679_1680	0.154344047835109	2.11121265723663
chr22	49920000	49940000	chr22	50020000	50040000	3	250000000	1687	1688	1687_1688	0.107113436203689	2.11121265723663
chr1	2190000	2220000	chr1	2380000	2400000	4	250000000	3	5	3_5	0.0656027634940569	2.11121265723663
chr1	3010000	3060000	chr1	3390000	3430000	4	250000000	10	18	10_18	0.039429413031979	2.59920766833995
chr1	3010000	3060000	chr1	3250000	3290000	4	250000000	10	16	10_16	0.165389597873463	2.11121265723663
chr1	3450000	3500000	chr1	3610000	3650000	4	250000000	19	20	19_20	0.0778285214751074	2.11121265723663
chr1	7460000	7470000	chr1	7630000	7640000	4	250000000	36	37	36_37	0.164836689375679	2.11121265723663
chr1	7970000	8010000	chr1	8280000	8350000	4	250000000	38	42	38_42	0.039429413031979	2.59920766833995
chr1	8040000	8060000	chr1	8180000	8210000	4	250000000	39	41	39_41	0.1908564244207	2.11121265723663
chr1	9270000	9320000	chr1	9450000	9500000	4	250000000	47	50	47_50	0.104321230185469	2.11121265723663
chr1	10500000	10540000	chr1	10670000	10740000	4	250000000	54	56	54_56	0.195807507482011	2.11121265723663
chr1	10500000	10540000	chr1	10850000	10910000	4	250000000	54	58	54_58	0.0397017406945901	2.11121265723663
chr1	10500000	10540000	chr1	10930000	10970000	4	250000000	54	59	54_59	0.166347716345162	2.59920766833995
chr1	10500000	10540000	chr1	10630000	10660000	4	250000000	54	55	54_55	0.0778285214751074	2.11121265723663
chr1	10500000	10540000	chr1	10780000	10810000	4	250000000	54	57	54_57	0.161393848505114	2.59920766833995
chr1	10630000	10660000	chr1	10850000	10910000	4	250000000	55	58	55_58	0.1908564244207	2.11121265723663
chr1	11040000	11050000	chr1	11610000	11660000	4	250000000	60	65	60_65	0.10615734924353	2.11121265723663
chr1	11310000	11340000	chr1	11610000	11660000	4	250000000	61	65	61_65	0.100814044390246	2.59920766833995
chr1	12280000	12310000	chr1	12640000	12660000	4	250000000	68	72	68_72	0.039429413031979	3.2
chr1	12400000	12450000	chr1	12590000	12610000	4	250000000	70	71	70_71	0.175490825631244	3.67583473599051
chr1	15120000	15160000	chr1	15290000	15330000	4	250000000	78	79	78_79	0.0656027634940569	2.11121265723663
chr1	15770000	15820000	chr1	15940000	16000000	4	250000000	81	82	81_82	0.13199635940242	3.67583473599051
chr1	17100000	17130000	chr1	17330000	17350000	4	250000000	87	89	87_89	0.143626379652249	2.11121265723663
chr1	17490000	17510000	chr1	17610000	17620000	4	250000000	90	91	90_91	0.0844949852730739	2.11121265723663
chr1	18400000	18410000	chr1	18520000	18530000	4	250000000	99	100	99_100	0.196835015239449	2.11121265723663
chr1	18900000	18930000	chr1	19070000	19110000	4	250000000	105	106	105_106	0.039429413031979	2.59920766833995
chr1	21220000	21270000	chr1	21340000	21380000	4	250000000	125	126	125_126	0.185212787003153	2.11121265723663
chr1	22420000	22440000	chr1	22630000	22650000	4	250000000	131	132	131_132	0.185212787003153	2.11121265723663
chr1	24670000	24700000	chr1	24820000	24840000	4	250000000	142	143	142_143	0.185212787003153	3.2
chr1	35570000	35580000	chr1	35760000	35770000	4	250000000	181	182	181_182	0.185212787003153	2.11121265723663
chr1	47430000	47440000	chr1	47700000	47720000	4	250000000	223	225	223_225	0.0552154206016759	2.11121265723663
chr1	52110000	52130000	chr1	52310000	52330000	4	250000000	231	232	231_232	0.188043305407022	2.11121265723663
chr1	53270000	53280000	chr1	53390000	53410000	4	250000000	235	236	235_236	0.163800084357211	2.11121265723663
chr1	55120000	55150000	chr1	55270000	55290000	4	250000000	242	243	242_243	0.089191224291883	2.11121265723663
chr1	67340000	67360000	chr1	67480000	67500000	4	250000000	260	261	260_261	0.195679374754984	2.11121265723663
chr1	78160000	78170000	chr1	78320000	78330000	4	250000000	270	271	270_271	0.108565618077663	2.59920766833995
chr1	92850000	92870000	chr1	92960000	92980000	4	250000000	288	289	288_289	0.124203767942891	2.11121265723663
chr1	93440000	93450000	chr1	93600000	93640000	4	250000000	291	292	291_292	0.153196908695983	2.59920766833995
