chr_x	start_x	end_x	chr_y	start_y	end_y	Replicate	Seq_Depth	anchor_ID_x	anchor_ID_y	loop_ID	fdr	detection_scale
chr17	5570000	5640000	chr17	6400000	6430000	8	250000000	5065	5074	5065_5074	0.00744955779108321	2.11121265723663
chr17	7850000	7880000	chr17	7960000	8020000	8	250000000	5087	5089	5087_5089	0.188674461661903	2.11121265723663
chr17	8510000	8540000	chr17	8720000	8770000	8	250000000	5091	5093	5091_5093	0.153403675877673	2.11121265723663
chr17	10310000	10340000	chr17	10600000	10620000	8	250000000	5102	5106	5102_5106	0.019868820199656	3.2
chr17	12360000	12370000	chr17	12530000	12540000	8	250000000	5116	5117	5116_5117	0.190029614853243	2.11121265723663
chr17	17340000	17370000	chr17	17560000	17590000	8	250000000	5128	5131	5128_5131	0.0996473293200223	2.59920766833995
chr17	17340000	17370000	chr17	17600000	17660000	8	250000000	5128	5132	5128_5132	0.0105512675061247	2.11121265723663
chr17	17870000	17890000	chr17	18020000	18040000	8	250000000	5137	5139	5137_5139	0.161592040875753	2.11121265723663
chr17	19510000	19540000	chr17	19750000	19770000	8	250000000	5142	5143	5142_5143	0.0270854400733296	2.59920766833995
chr17	27340000	27370000	chr17	27570000	27620000	8	250000000	5150	5151	5150_5151	0.0905525708225739	2.59920766833995
chr17	28960000	28980000	chr17	29110000	29130000	8	250000000	5159	5160	5159_5160	0.103031083581702	2.59920766833995
chr17	35590000	35620000	chr17	35730000	35750000	8	250000000	5188	5189	5188_5189	0.0846066145884439	2.11121265723663
chr17	36660000	36670000	chr17	36840000	36850000	8	250000000	5191	5194	5191_5194	0.137463357254036	3.2
chr17	43560000	43580000	chr17	43670000	43690000	8	250000000	5243	5244	5243_5244	0.0789474896581772	2.59920766833995
chr17	48300000	48380000	chr17	48570000	48610000	8	250000000	5266	5268	5266_5268	0.177657346277073	2.11121265723663
chr17	49560000	49590000	chr17	49680000	49700000	8	250000000	5276	5277	5276_5277	0.0253498228586925	2.11121265723663
chr17	49840000	49880000	chr17	49980000	50010000	8	250000000	5279	5280	5279_5280	0.174047340576623	2.59920766833995
chr17	50190000	50210000	chr17	50270000	50310000	8	250000000	5284	5285	5284_5285	0.100009560267475	2.59920766833995
chr17	56560000	56600000	chr17	56700000	56730000	8	250000000	5314	5315	5314_5315	0.139479137642701	2.11121265723663
chr17	57220000	57290000	chr17	57490000	57520000	8	250000000	5321	5325	5321_5325	0.174470492028628	2.11121265723663
chr17	58280000	58290000	chr17	58420000	58460000	8	250000000	5338	5340	5338_5340	0.0982998270234111	3.67583473599051
chr17	61200000	61220000	chr17	61370000	61380000	8	250000000	5350	5351	5350_5351	0.199047726395928	2.11121265723663
chr17	61410000	61430000	chr17	61550000	61570000	8	250000000	5353	5354	5353_5354	0.0716867453641271	2.11121265723663
chr17	62690000	62710000	chr17	62960000	62990000	8	250000000	5359	5360	5359_5360	0.0137095980109879	2.59920766833995
chr17	63430000	63450000	chr17	63580000	63620000	8	250000000	5364	5365	5364_5365	0.106482005921201	2.11121265723663
chr17	65230000	65320000	chr17	66120000	66170000	8	250000000	5378	5390	5378_5390	0.0344665854561109	3.2
chr17	66210000	66300000	chr17	66630000	66670000	8	250000000	5391	5398	5391_5398	0.0205276674244567	3.67583473599051
chr17	66700000	66730000	chr17	66890000	66910000	8	250000000	5399	5400	5399_5400	0.0307442850009913	2.11121265723663
chr17	67360000	67390000	chr17	67470000	67500000	8	250000000	5401	5402	5401_5402	0.107708682246769	2.11121265723663
chr17	73240000	73270000	chr17	73360000	73380000	8	250000000	5427	5428	5427_5428	0.026913101227092	2.59920766833995
chr17	73810000	73820000	chr17	74070000	74080000	8	250000000	5435	5438	5435_5438	0.163984885436446	2.11121265723663
chr17	74350000	74380000	chr17	74460000	74500000	8	250000000	5443	5444	5443_5444	0.0280505616515677	2.11121265723663
chr17	76110000	76140000	chr17	76270000	76310000	8	250000000	5460	5461	5460_5461	0.119922358949313	2.11121265723663
chr17	76860000	76890000	chr17	77040000	77100000	8	250000000	5462	5464	5462_5464	0.0773839592530885	2.59920766833995
chr17	77040000	77100000	chr17	77230000	77250000	8	250000000	5464	5465	5464_5465	0.0664279920008793	3.2
chr17	77320000	77340000	chr17	77490000	77520000	8	250000000	5466	5467	5466_5467	0.0978363181969164	2.59920766833995
chr17	77530000	77590000	chr17	77840000	77870000	8	250000000	5468	5471	5468_5471	0.143545179055427	2.11121265723663
chr17	78120000	78130000	chr17	78240000	78250000	8	250000000	5475	5476	5475_5476	0.148456758112368	2.11121265723663
chr17	78850000	78870000	chr17	78960000	78980000	8	250000000	5481	5482	5481_5482	0.130240800386399	2.11121265723663
chr17	79060000	79100000	chr17	79360000	79450000	8	250000000	5483	5486	5483_5486	0.00614397851193615	2.11121265723663
chr17	79160000	79210000	chr17	79360000	79450000	8	250000000	5484	5486	5484_5486	0.0706837928027115	2.59920766833995
chr17	79810000	79830000	chr17	79970000	79990000	8	250000000	5492	5493	5492_5493	0.0408291889022029	2.11121265723663
chr17	80420000	80450000	chr17	80960000	80990000	8	250000000	5496	5506	5496_5506	0.0127875337681987	2.11121265723663
chr17	81250000	81280000	chr17	81460000	81510000	8	250000000	5509	5513	5509_5513	0.0643988232210353	2.11121265723663
chr17	82780000	82800000	chr17	82910000	82940000	8	250000000	5524	5525	5524_5525	0.189946187714863	2.11121265723663
chr18	2920000	2960000	chr18	3130000	3160000	8	250000000	8204	8206	8204_8206	0.105736034808166	3.67583473599051
chr18	3270000	3300000	chr18	3560000	3600000	8	250000000	8208	8211	8208_8211	0.0911541808374259	3.67583473599051
chr18	3760000	3790000	chr18	3980000	4000000	8	250000000	8215	8217	8215_8217	0.148608699128779	2.11121265723663
chr18	7040000	7050000	chr18	7170000	7180000	8	250000000	8233	8234	8233_8234	0.0695079005980587	2.11121265723663
chr18	7360000	7380000	chr18	7540000	7560000	8	250000000	8237	8238	8237_8238	0.186797635092318	2.11121265723663
chr18	8650000	8700000	chr18	8980000	9010000	8	250000000	8244	8246	8244_8246	0.0672448387111638	3.67583473599051
chr18	10060000	10090000	chr18	10450000	10470000	8	250000000	8259	8261	8259_8261	0.131405792698309	2.11121265723663
chr18	12390000	12420000	chr18	12640000	12690000	8	250000000	8263	8265	8263_8265	0.0259905900882144	2.11121265723663
chr18	22160000	22190000	chr18	22340000	22350000	8	250000000	8279	8281	8279_8281	0.18709211212964	3.2
chr18	22810000	22840000	chr18	22970000	23000000	8	250000000	8285	8286	8285_8286	0.0817859406698063	2.59920766833995
chr18	23120000	23140000	chr18	23360000	23390000	8	250000000	8287	8288	8287_8288	0.0245121322027111	2.11121265723663
chr18	31550000	31570000	chr18	31710000	31730000	8	250000000	8299	8300	8299_8300	0.159002144132159	2.11121265723663
chr18	45680000	45720000	chr18	45850000	45890000	8	250000000	8310	8311	8310_8311	0.0507904519415949	3.2
chr18	46290000	46300000	chr18	46500000	46510000	8	250000000	8314	8315	8314_8315	0.167803165271743	2.11121265723663
chr18	48030000	48050000	chr18	48430000	48460000	8	250000000	8322	8324	8322_8324	0.0507904519415949	2.11121265723663
chr18	57860000	57870000	chr18	58010000	58020000	8	250000000	8337	8338	8337_8338	0.0752158110186062	3.2
chr18	63100000	63150000	chr18	63310000	63340000	8	250000000	8355	8356	8355_8356	0.0194651990672012	2.11121265723663
chr18	79370000	79400000	chr18	79520000	79560000	8	250000000	8376	8377	8376_8377	0.0746942040595675	2.59920766833995
chr19	770000	790000	chr19	980000	1010000	8	250000000	5526	5529	5526_5529	0.178807800631662	3.2
chr19	1090000	1130000	chr19	1190000	1240000	8	250000000	5530	5531	5530_5531	0.175409209938572	3.67583473599051
chr19	2450000	2480000	chr19	2590000	2620000	8	250000000	5551	5552	5551_5552	0.0578666736441883	2.11121265723663
chr19	3300000	3330000	chr19	3450000	3490000	8	250000000	5557	5559	5557_5559	0.0135780449704794	2.59920766833995
chr19	4260000	4280000	chr19	4420000	4430000	8	250000000	5568	5569	5568_5569	0.198649366454217	2.11121265723663
chr19	4860000	4900000	chr19	5040000	5090000	8	250000000	5572	5573	5572_5573	0.195612111857315	2.59920766833995
chr19	5040000	5090000	chr19	5480000	5500000	8	250000000	5573	5579	5573_5579	0.146780857011889	2.11121265723663
chr19	5040000	5090000	chr19	5190000	5230000	8	250000000	5573	5575	5573_5575	0.157564353219054	2.59920766833995
chr19	6150000	6190000	chr19	6300000	6350000	8	250000000	5584	5587	5584_5587	0.175409209938572	2.59920766833995
chr19	6610000	6660000	chr19	6850000	6880000	8	250000000	5589	5590	5589_5590	0.0368618348882765	2.11121265723663
chr19	7110000	7180000	chr19	7320000	7350000	8	250000000	5592	5594	5592_5594	0.0140071060462074	3.67583473599051
chr19	7670000	7690000	chr19	7780000	7810000	8	250000000	5597	5598	5597_5598	0.175409209938572	2.11121265723663
chr19	10250000	10280000	chr19	10380000	10400000	8	250000000	5607	5608	5607_5608	0.180578030787572	2.11121265723663
chr19	11260000	11310000	chr19	11440000	11450000	8	250000000	5618	5620	5618_5620	0.120935994205955	2.59920766833995
chr19	12960000	12990000	chr19	13080000	13110000	8	250000000	5624	5625	5624_5625	0.0804015344927786	2.11121265723663
chr19	13880000	13910000	chr19	14050000	14070000	8	250000000	5631	5633	5631_5633	0.159977324343006	2.59920766833995
chr19	14200000	14230000	chr19	14330000	14360000	8	250000000	5636	5637	5636_5637	0.146682609657741	2.11121265723663
chr19	15170000	15200000	chr19	15420000	15450000	8	250000000	5641	5646	5641_5646	0.0987715913351011	2.11121265723663
chr19	16040000	16070000	chr19	16170000	16190000	8	250000000	5652	5653	5652_5653	0.120418601418439	2.11121265723663
chr19	16220000	16260000	chr19	16370000	16400000	8	250000000	5654	5655	5654_5655	0.0980290484077132	2.11121265723663
chr19	16750000	16810000	chr19	17030000	17070000	8	250000000	5659	5663	5659_5663	0.0720150084066649	2.59920766833995
chr19	17530000	17560000	chr19	17720000	17740000	8	250000000	5667	5669	5667_5669	0.157564353219054	3.2
chr19	30220000	30250000	chr19	30610000	30650000	8	250000000	5701	5705	5701_5705	0.0762751911464646	3.67583473599051
chr19	33230000	33250000	chr19	33390000	33450000	8	250000000	5722	5723	5722_5723	0.00582737808572536	2.11121265723663
chr19	35330000	35360000	chr19	35470000	35510000	8	250000000	5734	5735	5734_5735	0.0688863094297495	2.59920766833995
chr19	39090000	39150000	chr19	39290000	39340000	8	250000000	5757	5759	5757_5759	0.0160232344534171	2.11121265723663
chr19	40990000	41000000	chr19	41140000	41160000	8	250000000	5766	5767	5766_5767	0.105267128501407	2.11121265723663
chr19	44970000	44980000	chr19	45330000	45360000	8	250000000	5775	5781	5775_5781	0.182819074864968	2.59920766833995
chr19	45980000	46000000	chr19	46220000	46290000	8	250000000	5787	5790	5787_5790	0.184853330577728	3.2
chr19	46380000	46420000	chr19	46480000	46510000	8	250000000	5792	5793	5792_5793	0.122133964837298	2.11121265723663
chr19	46850000	46880000	chr19	46970000	47020000	8	250000000	5794	5795	5794_5795	0.0682080914172594	2.11121265723663
chr19	49090000	49120000	chr19	49200000	49210000	8	250000000	5807	5808	5807_5808	0.179489614082563	2.11121265723663
chr19	51130000	51140000	chr19	51260000	51280000	8	250000000	5819	5821	5819_5821	0.136922768926753	2.11121265723663
chr19	51450000	51500000	chr19	51640000	51660000	8	250000000	5822	5823	5822_5823	0.0300120549655117	2.59920766833995
chr19	54580000	54590000	chr19	54920000	54950000	8	250000000	5830	5832	5830_5832	0.122001084923013	2.11121265723663
chr19	58010000	58020000	chr19	58120000	58180000	8	250000000	5858	5859	5858_5859	0.140661918547072	2.11121265723663
chr20	800000	830000	chr20	950000	970000	8	250000000	5865	5866	5865_5866	0.0190003163152648	2.59920766833995
chr20	1280000	1290000	chr20	1490000	1500000	8	250000000	5867	5870	5867_5870	0.189270203566533	2.11121265723663
chr20	1300000	1320000	chr20	1420000	1460000	8	250000000	5868	5869	5868_5869	0.00869569341969699	2.11121265723663
chr20	4240000	4250000	chr20	4580000	4620000	8	250000000	5882	5883	5882_5883	0.0295235896071021	2.59920766833995
chr20	4580000	4620000	chr20	4710000	4730000	8	250000000	5883	5884	5883_5884	0.182400927776616	3.2
chr20	4740000	4770000	chr20	4950000	4980000	8	250000000	5885	5888	5885_5888	0.0490156565476242	2.59920766833995
chr20	16510000	16520000	chr20	16630000	16640000	8	250000000	5922	5923	5922_5923	0.175652178735622	2.11121265723663
chr20	17620000	17670000	chr20	17890000	17930000	8	250000000	5929	5930	5929_5930	0.015647739837773	2.59920766833995
chr20	19200000	19230000	chr20	19550000	19590000	8	250000000	5931	5935	5931_5935	0.184175552091122	2.59920766833995
chr20	19250000	19260000	chr20	19490000	19500000	8	250000000	5932	5934	5932_5934	0.187007092897575	2.11121265723663
chr20	20850000	20880000	chr20	21480000	21520000	8	250000000	5941	5945	5941_5945	0.0149197407867481	2.11121265723663
chr20	21220000	21260000	chr20	21480000	21520000	8	250000000	5944	5945	5944_5945	0.0847783619831181	3.67583473599051
chr20	22340000	22360000	chr20	22660000	22730000	8	250000000	5950	5953	5950_5953	0.00669833373357629	2.11121265723663
chr20	22660000	22730000	chr20	23180000	23200000	8	250000000	5953	5957	5953_5957	0.174043581322268	2.59920766833995
chr20	31820000	31860000	chr20	31950000	31960000	8	250000000	5978	5979	5978_5979	0.180285782704708	2.11121265723663
chr20	31820000	31860000	chr20	31990000	32070000	8	250000000	5978	5980	5978_5980	0.092003754322351	3.67583473599051
chr20	32500000	32540000	chr20	32640000	32660000	8	250000000	5984	5985	5984_5985	0.10623697347254	2.11121265723663
chr20	32870000	32940000	chr20	33070000	33100000	8	250000000	5986	5987	5986_5987	0.0779163301617124	3.2
chr20	33430000	33490000	chr20	33640000	33700000	8	250000000	5991	5993	5991_5993	0.128267571819652	2.11121265723663
chr20	34570000	34590000	chr20	34700000	34710000	8	250000000	6004	6006	6004_6006	0.162416954103148	2.11121265723663
chr20	35980000	36010000	chr20	36110000	36120000	8	250000000	6021	6022	6021_6022	0.162107689800595	2.59920766833995
chr20	41140000	41190000	chr20	41330000	41380000	8	250000000	6056	6057	6056_6057	0.190204361502279	2.11121265723663
chr20	43740000	43760000	chr20	44060000	44090000	8	250000000	6063	6064	6063_6064	0.0166373135896469	2.59920766833995
chr20	44220000	44230000	chr20	44380000	44390000	8	250000000	6065	6066	6065_6066	0.138604879046711	2.11121265723663
chr20	45110000	45120000	chr20	45290000	45300000	8	250000000	6070	6072	6070_6072	0.110605627526285	2.11121265723663
chr20	46120000	46150000	chr20	46400000	46420000	8	250000000	6081	6084	6081_6084	0.0999626795814656	2.11121265723663
chr20	47240000	47290000	chr20	47370000	47390000	8	250000000	6092	6093	6092_6093	0.112132512985839	2.11121265723663
chr20	47670000	47710000	chr20	48600000	48630000	8	250000000	6094	6098	6094_6098	0.00707528427529116	3.2
chr20	49330000	49350000	chr20	49480000	49530000	8	250000000	6106	6107	6106_6107	0.007688826646805	2.11121265723663
chr20	49960000	49980000	chr20	50060000	50090000	8	250000000	6113	6114	6113_6114	0.0338184354959422	2.11121265723663
chr20	50990000	51020000	chr20	51300000	51340000	8	250000000	6123	6125	6123_6125	0.00316857911687049	2.11121265723663
chr20	51350000	51390000	chr20	51590000	51620000	8	250000000	6126	6127	6126_6127	0.0212034097318668	2.59920766833995
chr20	53630000	53650000	chr20	53760000	53770000	8	250000000	6132	6133	6132_6133	0.169126038831091	2.11121265723663
chr20	53630000	53650000	chr20	53900000	53910000	8	250000000	6132	6134	6132_6134	0.0480561720105216	2.59920766833995
chr20	56620000	56650000	chr20	56960000	56990000	8	250000000	6139	6143	6139_6143	0.180853236562884	2.11121265723663
chr20	57070000	57120000	chr20	57320000	57350000	8	250000000	6144	6147	6144_6147	0.0167802248347143	2.59920766833995
chr20	57580000	57650000	chr20	58170000	58210000	8	250000000	6150	6157	6150_6157	0.00109976547024693	2.59920766833995
chr20	57580000	57650000	chr20	58070000	58100000	8	250000000	6150	6156	6150_6156	0.063670556534426	2.11121265723663
chr20	58880000	58900000	chr20	59000000	59010000	8	250000000	6163	6164	6163_6164	0.0569213565135508	2.11121265723663
chr20	62010000	62040000	chr20	62140000	62180000	8	250000000	6177	6178	6177_6178	0.128004765234628	2.11121265723663
chr20	63300000	63310000	chr20	63390000	63410000	8	250000000	6186	6187	6186_6187	0.122527446124078	2.11121265723663
chr21	31190000	31220000	chr21	31570000	31600000	8	250000000	8100	8102	8100_8102	0.0128279734803134	2.59920766833995
chr21	31850000	31880000	chr21	32230000	32270000	8	250000000	8104	8107	8104_8107	0.0503712913983486	2.11121265723663
chr21	33200000	33220000	chr21	33340000	33360000	8	250000000	8114	8115	8114_8115	0.156446106467399	2.11121265723663
chr21	36730000	36760000	chr21	36910000	36930000	8	250000000	8134	8135	8134_8135	0.07624369023154	2.11121265723663
chr21	38190000	38220000	chr21	38320000	38350000	8	250000000	8140	8141	8140_8141	0.111298141682148	2.59920766833995
chr21	38510000	38530000	chr21	38670000	38770000	8	250000000	8143	8144	8143_8144	0.158975837631826	2.11121265723663
chr21	38670000	38770000	chr21	39100000	39140000	8	250000000	8144	8147	8144_8147	0.0155053615753691	2.11121265723663
chr21	38800000	38830000	chr21	39100000	39140000	8	250000000	8145	8147	8145_8147	0.0152183103969201	2.11121265723663
chr21	39850000	39880000	chr21	40090000	40130000	8	250000000	8153	8154	8153_8154	0.090293884738835	2.59920766833995
chr21	41610000	41630000	chr21	41770000	41790000	8	250000000	8163	8165	8163_8165	0.0313646782482629	2.11121265723663
chr21	41870000	41950000	chr21	42030000	42040000	8	250000000	8167	8168	8167_8168	0.140231860069922	2.11121265723663
chr21	41870000	41950000	chr21	42100000	42130000	8	250000000	8167	8169	8167_8169	0.107224394505987	2.59920766833995
chr21	42140000	42180000	chr21	42260000	42320000	8	250000000	8170	8171	8170_8171	0.117472514296662	2.11121265723663
chr21	43800000	43830000	chr21	43950000	43980000	8	250000000	8179	8180	8179_8180	0.117472514296662	2.59920766833995
chr21	44940000	44960000	chr21	45120000	45140000	8	250000000	8186	8187	8186_8187	0.0893436120498688	2.11121265723663
chr21	45280000	45310000	chr21	45440000	45460000	8	250000000	8188	8189	8188_8189	0.0418221035305092	2.59920766833995
chr21	45570000	45630000	chr21	45800000	45830000	8	250000000	8190	8191	8190_8191	0.07011029968755	2.11121265723663
chr22	22940000	22970000	chr22	23100000	23140000	8	250000000	6201	6202	6201_6202	0.032269066542139	2.11121265723663
chr22	24930000	24950000	chr22	25050000	25060000	8	250000000	6207	6208	6207_6208	0.150650624049982	2.11121265723663
chr22	25450000	25480000	chr22	25780000	25790000	8	250000000	6209	6212	6209_6212	0.140149304522618	2.11121265723663
chr22	28850000	28880000	chr22	29030000	29060000	8	250000000	6243	6244	6243_6244	0.0366248799926336	3.67583473599051
chr22	29620000	29660000	chr22	30050000	30090000	8	250000000	6247	6254	6247_6254	0.0504665289011232	2.59920766833995
chr22	33300000	33330000	chr22	33560000	33600000	8	250000000	6276	6280	6276_6280	0.0585148250124762	2.11121265723663
chr22	35410000	35440000	chr22	35560000	35600000	8	250000000	6287	6288	6287_6288	0.0667716500356799	2.11121265723663
chr22	36300000	36320000	chr22	36460000	36480000	8	250000000	6295	6297	6295_6297	0.00967669650408609	2.11121265723663
chr22	37280000	37330000	chr22	37440000	37470000	8	250000000	6309	6310	6309_6310	0.0705859112353727	3.67583473599051
chr22	38040000	38090000	chr22	38300000	38320000	8	250000000	6314	6319	6314_6319	0.124762234534289	3.2
chr22	38850000	38880000	chr22	38980000	39020000	8	250000000	6325	6326	6325_6326	0.0949678254745438	2.59920766833995
chr22	39160000	39180000	chr22	39300000	39330000	8	250000000	6328	6329	6328_6329	0.161741752882208	3.2
chr22	40430000	40450000	chr22	40620000	40650000	8	250000000	6342	6343	6342_6343	0.142010635235056	2.11121265723663
chr22	41690000	41720000	chr22	41940000	41960000	8	250000000	6354	6357	6354_6357	0.14821554286456	3.2
chr22	42150000	42180000	chr22	42400000	42450000	8	250000000	6359	6361	6359_6361	0.138671925571888	2.11121265723663
chr22	42860000	42900000	chr22	43010000	43050000	8	250000000	6365	6366	6365_6366	0.0685632672488809	2.59920766833995
chr22	43970000	44020000	chr22	44600000	44650000	8	250000000	6378	6384	6378_6384	0.0463918084953692	3.67583473599051
chr22	44090000	44110000	chr22	44600000	44650000	8	250000000	6379	6384	6379_6384	0.0160475557016293	2.11121265723663
chr22	44090000	44110000	chr22	44540000	44550000	8	250000000	6379	6383	6379_6383	0.0343878065537695	2.11121265723663
chr22	44830000	44840000	chr22	45070000	45100000	8	250000000	6386	6388	6386_6388	0.109382984751086	2.59920766833995
chr22	45260000	45280000	chr22	45420000	45460000	8	250000000	6389	6390	6389_6390	0.0673539062111247	2.59920766833995
chr22	45420000	45460000	chr22	45550000	45600000	8	250000000	6390	6391	6390_6391	0.0804760573367424	2.59920766833995
chr22	45610000	45680000	chr22	45950000	46010000	8	250000000	6392	6395	6392_6395	0.0631358243860278	3.67583473599051
chr22	45840000	45880000	chr22	45950000	46010000	8	250000000	6394	6395	6394_6395	0.164357244058418	2.59920766833995
chr22	45950000	46010000	chr22	46280000	46320000	8	250000000	6395	6397	6395_6397	0.0888627013792407	2.59920766833995
chr22	45950000	46010000	chr22	46110000	46150000	8	250000000	6395	6396	6395_6396	0.0443387442399605	2.11121265723663
chr22	46110000	46150000	chr22	46280000	46320000	8	250000000	6396	6397	6396_6397	0.0550392297103458	2.11121265723663
chr22	46570000	46590000	chr22	46740000	46770000	8	250000000	6400	6401	6400_6401	0.160834624154451	3.2
chr1	1780000	1790000	chr1	1900000	1910000	9	250000000	876	877	876_877	0.173412235782128	2.11121265723663
chr1	3480000	3500000	chr1	3610000	3640000	9	250000000	889	890	889_890	0.0180440050332865	2.11121265723663
chr1	4640000	4670000	chr1	4810000	4830000	9	250000000	891	892	891_892	0.0465520606802719	2.11121265723663
chr1	6030000	6060000	chr1	6220000	6240000	9	250000000	897	900	897_900	0.149136827070049	2.11121265723663
chr1	6710000	6750000	chr1	7180000	7220000	9	250000000	906	910	906_910	0.0600733671791183	3.67583473599051
chr1	6710000	6750000	chr1	6870000	6900000	9	250000000	906	907	906_907	0.1062853024219	2.11121265723663
chr1	7650000	7680000	chr1	7750000	7770000	9	250000000	911	912	911_912	0.0620154440209567	2.11121265723663
chr1	8010000	8050000	chr1	8290000	8330000	9	250000000	914	919	914_919	0.0780498651221526	4.22242531447326
chr1	9270000	9300000	chr1	9460000	9500000	9	250000000	927	929	927_929	0.033513554841888	3.2
chr1	9760000	9780000	chr1	9860000	9880000	9	250000000	930	931	930_931	0.102486629708081	2.11121265723663
chr1	10500000	10540000	chr1	10920000	10950000	9	250000000	939	945	939_945	0.175637561001806	2.11121265723663
chr1	10500000	10540000	chr1	10850000	10910000	9	250000000	939	944	939_944	0.188359828700851	2.11121265723663
chr1	12280000	12330000	chr1	12590000	12660000	9	250000000	957	961	957_961	0.0235842775352074	2.11121265723663
chr1	12390000	12430000	chr1	12590000	12660000	9	250000000	959	961	959_961	0.0877850452862094	2.11121265723663
chr1	15120000	15150000	chr1	15270000	15310000	9	250000000	971	972	971_972	0.0639905277848852	2.11121265723663
chr1	15530000	15550000	chr1	15710000	15740000	9	250000000	975	978	975_978	0.152136972163365	2.11121265723663
chr1	17660000	17700000	chr1	18540000	18620000	9	250000000	992	1003	992_1003	0.0662029346521872	2.11121265723663
chr1	18540000	18620000	chr1	18800000	18870000	9	250000000	1003	1005	1003_1005	0.0483391315364868	3.67583473599051
chr1	18900000	18930000	chr1	19080000	19110000	9	250000000	1006	1007	1006_1007	0.0465520606802719	2.11121265723663
chr1	19320000	19420000	chr1	19630000	19670000	9	250000000	1008	1010	1008_1010	0.0412169902109676	2.11121265723663
chr1	19320000	19420000	chr1	19630000	19670000	9	250000000	1008	1010	1008_1010	0.164815804064255	3.2
chr1	20210000	20240000	chr1	20480000	20530000	9	250000000	1015	1018	1015_1018	0.116733341796125	4.22242531447326
chr1	20710000	20750000	chr1	21170000	21200000	9	250000000	1020	1024	1020_1024	0.0800793040616297	2.59920766833995
chr1	21220000	21260000	chr1	21350000	21380000	9	250000000	1025	1026	1025_1026	0.0121880209417942	2.11121265723663
chr1	22390000	22440000	chr1	22630000	22660000	9	250000000	1033	1035	1033_1035	0.0616513365696835	2.59920766833995
chr1	22670000	22710000	chr1	22880000	22920000	9	250000000	1036	1038	1036_1038	0.0187047286711529	3.67583473599051
chr1	23530000	23550000	chr1	23630000	23660000	9	250000000	1046	1047	1046_1047	0.0813133051548788	2.11121265723663
chr1	24930000	24940000	chr1	25200000	25210000	9	250000000	1053	1055	1053_1055	0.127892224014505	2.11121265723663
chr1	25830000	25860000	chr1	26000000	26010000	9	250000000	1061	1063	1061_1063	0.109129162341793	2.11121265723663
chr1	26580000	26610000	chr1	26780000	26810000	9	250000000	1066	1068	1066_1068	0.0246213234313365	2.11121265723663
chr1	27100000	27120000	chr1	27270000	27310000	9	250000000	1071	1073	1071_1073	0.111551549249134	2.11121265723663
chr1	27390000	27430000	chr1	27560000	27570000	9	250000000	1074	1076	1074_1076	0.113052437366021	2.11121265723663
chr1	27840000	27860000	chr1	27960000	27990000	9	250000000	1078	1079	1078_1079	0.106395330235404	2.11121265723663
chr1	28870000	28900000	chr1	29020000	29040000	9	250000000	1082	1083	1082_1083	0.109829871586364	3.2
chr1	30780000	30810000	chr1	30900000	30920000	9	250000000	1093	1094	1093_1094	0.0101117727305088	2.11121265723663
chr1	32220000	32240000	chr1	32350000	32360000	9	250000000	1102	1103	1102_1103	0.0918806847795132	2.11121265723663
chr1	32920000	32970000	chr1	33050000	33080000	9	250000000	1108	1109	1108_1109	0.126917442774764	2.11121265723663
chr1	34330000	34340000	chr1	34460000	34470000	9	250000000	1114	1115	1114_1115	0.153961635357521	2.11121265723663
chr1	35560000	35590000	chr1	35710000	35740000	9	250000000	1117	1118	1117_1118	0.0834950271315585	2.11121265723663
chr1	36560000	36580000	chr1	37420000	37430000	9	250000000	1127	1136	1127_1136	0.0423422470717241	2.11121265723663
chr1	36690000	36710000	chr1	37250000	37260000	9	250000000	1130	1132	1130_1132	0.182277406681993	2.59920766833995
chr1	40070000	40100000	chr1	40310000	40350000	9	250000000	1160	1162	1160_1162	0.182334054501118	2.11121265723663
chr1	40140000	40180000	chr1	40310000	40350000	9	250000000	1161	1162	1161_1162	0.178492705573365	3.2
chr1	41260000	41290000	chr1	41400000	41440000	9	250000000	1169	1170	1169_1170	0.0628836612841191	2.59920766833995
chr1	42890000	42920000	chr1	43060000	43090000	9	250000000	1182	1183	1182_1183	0.0147562881565641	2.11121265723663
chr1	43200000	43250000	chr1	43370000	43430000	9	250000000	1184	1185	1184_1185	0.0459301702695406	2.59920766833995
chr1	43750000	43770000	chr1	43930000	43960000	9	250000000	1186	1187	1186_1187	0.133886627735365	2.59920766833995
chr1	44360000	44400000	chr1	44570000	44600000	9	250000000	1190	1191	1190_1191	0.104306346206304	3.2
chr1	47430000	47460000	chr1	47700000	47720000	9	250000000	1212	1215	1212_1215	0.0469805191191079	2.59920766833995
chr1	47730000	47760000	chr1	47920000	47940000	9	250000000	1216	1217	1216_1217	0.123451244157526	2.11121265723663
chr1	52110000	52150000	chr1	52280000	52300000	9	250000000	1230	1231	1230_1231	0.143778177562834	3.2
chr1	53260000	53290000	chr1	53380000	53420000	9	250000000	1232	1233	1232_1233	0.145086755221072	2.59920766833995
chr1	54080000	54140000	chr1	54470000	54520000	9	250000000	1240	1247	1240_1247	0.0602670783771767	2.59920766833995
chr1	54210000	54220000	chr1	54430000	54450000	9	250000000	1243	1246	1243_1246	0.104306346206304	2.11121265723663
chr1	58890000	58900000	chr1	59060000	59070000	9	250000000	1256	1257	1256_1257	0.194459095155207	2.59920766833995
