Iteration	Median_Both_DGE_Enhns	Median_Some_NonDGE_Enhns	log2FC
5596	42	22	0.932885804141463
5597	19	22	-0.21150410519371174
5598	22	22	0.0
5599	19	22	-0.21150410519371174
5600	25	22	0.18442457113742758
5601	25	22	0.18442457113742758
5602	23	22	0.06413033741971556
5603	20	22	-0.13750352374993496
5604	18	22	-0.2895066171949848
5605	21	22	-0.06711419585853691
5606	18	22	-0.2895066171949848
5607	33	22	0.5849625007211562
5608	18	22	-0.2895066171949848
5609	32	22	0.5405683813627028
5610	20	22	-0.13750352374993496
5611	21	22	-0.06711419585853691
5612	38	22	0.7884958948062882
5613	20	22	-0.13750352374993496
5614	29	22	0.3985493764902748
5615	27	22	0.2954558835261713
5616	25	22	0.18442457113742758
5617	35	22	0.6698513983076692
5618	25	22	0.18442457113742758
5619	46	22	1.0641303374197155
5620	39	22	0.8259706002249511
5621	3	22	-2.8744691179161412
5622	2	22	-3.4594316186372973
5623	18	22	-0.2895066171949848
5624	23	22	0.06413033741971556
5625	32	22	0.5405683813627028
5626	23	22	0.06413033741971556
5627	5	22	-2.137503523749935
5628	21	22	-0.06711419585853691
5629	38	22	0.7884958948062882
5630	21	22	-0.06711419585853691
5631	35	22	0.6698513983076692
5632	29	22	0.3985493764902748
5633	14	22	-0.6520766965796931
5634	25	22	0.18442457113742758
5635	2	22	-3.4594316186372973
5636	23	22	0.06413033741971556
5637	4	22	-2.4594316186372973
5638	26	22	0.24100809950379498
5639	27	22	0.2954558835261713
5640	8	22	-1.4594316186372973
5641	22	22	0.0
5642	21	22	-0.06711419585853691
5643	0	22	-inf
5644	20	22	-0.13750352374993496
5645	22	22	0.0
5646	21	22	-0.06711419585853691
5647	20	22	-0.13750352374993496
5648	18	22	-0.2895066171949848
5649	15	22	-0.5525410230287788
5650	14	22	-0.6520766965796931
5651	13	22	-0.758991900496205
5652	18	22	-0.2895066171949848
5653	13	22	-0.758991900496205
5654	26	22	0.24100809950379498
5655	25	22	0.18442457113742758
5656	21	22	-0.06711419585853691
5657	26	22	0.24100809950379498
5658	36	22	0.7104933828050152
5659	6	22	-1.8744691179161412
5660	29	22	0.3985493764902748
5661	25	22	0.18442457113742758
5662	33	22	0.5849625007211562
5663	42	22	0.932885804141463
5664	14	22	-0.6520766965796931
5665	21	22	-0.06711419585853691
5666	14	22	-0.6520766965796931
5667	38	22	0.7884958948062882
5668	15	22	-0.5525410230287788
5669	22	22	0.0
5670	42	22	0.932885804141463
5671	29	22	0.3985493764902748
5672	25	22	0.18442457113742758
5673	27	22	0.2954558835261713
5674	20	22	-0.13750352374993496
5675	18	22	-0.2895066171949848
5676	23	22	0.06413033741971556
5677	6	22	-1.8744691179161412
5678	6	22	-1.8744691179161412
5679	3	22	-2.8744691179161412
5680	24	22	0.12553088208385882
5681	21	22	-0.06711419585853691
5682	15	22	-0.5525410230287788
5683	32	22	0.5405683813627028
5684	15	22	-0.5525410230287788
5685	32	22	0.5405683813627028
5686	24	22	0.12553088208385882
5687	35	22	0.6698513983076692
5688	18	22	-0.2895066171949848
5689	15	22	-0.5525410230287788
5690	33	22	0.5849625007211562
5691	29	22	0.3985493764902748
5692	30	22	0.44745897697122117
5693	30	22	0.44745897697122117
5694	38	22	0.7884958948062882
5695	27	22	0.2954558835261713
5696	21	22	-0.06711419585853691
5697	22	22	0.0
5698	4	22	-2.4594316186372973
5699	23	22	0.06413033741971556
5700	23	22	0.06413033741971556
5701	21	22	-0.06711419585853691
5702	15	22	-0.5525410230287788
5703	18	22	-0.2895066171949848
5704	36	22	0.7104933828050152
5705	18	22	-0.2895066171949848
5706	16	22	-0.4594316186372972
5707	18	22	-0.2895066171949848
5708	25	22	0.18442457113742758
5709	29	22	0.3985493764902748
5710	39	22	0.8259706002249511
5711	18	22	-0.2895066171949848
5712	15	22	-0.5525410230287788
5713	27	22	0.2954558835261713
5714	6	22	-1.8744691179161412
5715	2	22	-3.4594316186372973
5716	32	22	0.5405683813627028
5717	20	22	-0.13750352374993496
5718	21	22	-0.06711419585853691
5719	18	22	-0.2895066171949848
5720	22	22	0.0
5721	12	22	-0.8744691179161412
5722	30	22	0.44745897697122117
5723	14	22	-0.6520766965796931
5724	22	22	0.0
5725	35	22	0.6698513983076692
5726	29	22	0.3985493764902748
5727	27	22	0.2954558835261713
5728	35	22	0.6698513983076692
5729	42	22	0.932885804141463
5730	3	22	-2.8744691179161412
5731	21	22	-0.06711419585853691
5732	6	22	-1.8744691179161412
5733	21	22	-0.06711419585853691
5734	21	22	-0.06711419585853691
5735	21	22	-0.06711419585853691
5736	22	22	0.0
5737	25	22	0.18442457113742758
5738	13	22	-0.758991900496205
5739	27	22	0.2954558835261713
5740	25	22	0.18442457113742758
5741	27	22	0.2954558835261713
5742	18	22	-0.2895066171949848
5743	21	22	-0.06711419585853691
5744	35	22	0.6698513983076692
5745	3	22	-2.8744691179161412
5746	25	22	0.18442457113742758
5747	22	22	0.0
5748	23	22	0.06413033741971556
5749	12	22	-0.8744691179161412
5750	25	22	0.18442457113742758
5751	21	22	-0.06711419585853691
5752	14	22	-0.6520766965796931
5753	2	22	-3.4594316186372973
5754	10	22	-1.137503523749935
5755	15	22	-0.5525410230287788
5756	12	22	-0.8744691179161412
5757	21	22	-0.06711419585853691
5758	23	22	0.06413033741971556
5759	40	22	0.8624964762500651
5760	23	22	0.06413033741971556
5761	25	22	0.18442457113742758
5762	26	22	0.24100809950379498
5763	30	22	0.44745897697122117
5764	18	22	-0.2895066171949848
5765	22	22	0.0
5766	29	22	0.3985493764902748
5767	22	22	0.0
5768	13	22	-0.758991900496205
5769	25	22	0.18442457113742758
5770	9	22	-1.2895066171949847
5771	22	22	0.0
5772	23	22	0.06413033741971556
5773	34	22	0.6280312226130421
5774	33	22	0.5849625007211562
5775	15	22	-0.5525410230287788
5776	27	22	0.2954558835261713
5777	21	22	-0.06711419585853691
5778	35	22	0.6698513983076692
5779	10	22	-1.137503523749935
5780	25	22	0.18442457113742758
5781	4	22	-2.4594316186372973
5782	21	22	-0.06711419585853691
5783	25	22	0.18442457113742758
5784	23	22	0.06413033741971556
5785	25	22	0.18442457113742758
5786	21	22	-0.06711419585853691
5787	6	22	-1.8744691179161412
5788	29	22	0.3985493764902748
5789	3	22	-2.8744691179161412
5790	38	22	0.7884958948062882
5791	25	22	0.18442457113742758
5792	33	22	0.5849625007211562
5793	25	22	0.18442457113742758
5794	30	22	0.44745897697122117
5795	21	22	-0.06711419585853691
5796	18	22	-0.2895066171949848
5797	21	22	-0.06711419585853691
5798	19	22	-0.21150410519371174
5799	23	22	0.06413033741971556
5800	22	22	0.0
5801	21	22	-0.06711419585853691
5802	38	22	0.7884958948062882
5803	25	22	0.18442457113742758
5804	30	22	0.44745897697122117
5805	14	22	-0.6520766965796931
5806	23	22	0.06413033741971556
5807	11	22	-1.0
5808	15	22	-0.5525410230287788
5809	25	22	0.18442457113742758
5810	9	22	-1.2895066171949847
5811	26	22	0.24100809950379498
5812	26	22	0.24100809950379498
5813	35	22	0.6698513983076692
5814	26	22	0.24100809950379498
5815	19	22	-0.21150410519371174
5816	29	22	0.3985493764902748
5817	27	22	0.2954558835261713
5818	24	22	0.12553088208385882
5819	11	22	-1.0
5820	38	22	0.7884958948062882
5821	21	22	-0.06711419585853691
5822	27	22	0.2954558835261713
5823	22	22	0.0
5824	25	22	0.18442457113742758
5825	22	22	0.0
5826	18	22	-0.2895066171949848
5827	25	22	0.18442457113742758
5828	8	22	-1.4594316186372973
5829	38	22	0.7884958948062882
5830	9	22	-1.2895066171949847
5831	12	22	-0.8744691179161412
5832	25	22	0.18442457113742758
5833	32	22	0.5405683813627028
5834	21	22	-0.06711419585853691
5835	33	22	0.5849625007211562
5836	30	22	0.44745897697122117
5837	23	22	0.06413033741971556
5838	41	22	0.8981203859807864
5839	35	22	0.6698513983076692
5840	21	22	-0.06711419585853691
5841	32	22	0.5405683813627028
5842	39	22	0.8259706002249511
5843	11	22	-1.0
5844	30	22	0.44745897697122117
5845	26	22	0.24100809950379498
5846	27	22	0.2954558835261713
5847	42	22	0.932885804141463
5848	16	22	-0.4594316186372972
5849	9	22	-1.2895066171949847
5850	35	22	0.6698513983076692
5851	14	22	-0.6520766965796931
5852	26	22	0.24100809950379498
5853	25	22	0.18442457113742758
5854	25	22	0.18442457113742758
5855	35	22	0.6698513983076692
5856	35	22	0.6698513983076692
5857	15	22	-0.5525410230287788
5858	21	22	-0.06711419585853691
5859	20	22	-0.13750352374993496
5860	18	22	-0.2895066171949848
5861	35	22	0.6698513983076692
5862	9	22	-1.2895066171949847
5863	21	22	-0.06711419585853691
5864	21	22	-0.06711419585853691
5865	33	22	0.5849625007211562
5866	25	22	0.18442457113742758
5867	25	22	0.18442457113742758
5868	29	22	0.3985493764902748
5869	15	22	-0.5525410230287788
5870	21	22	-0.06711419585853691
5871	38	22	0.7884958948062882
5872	35	22	0.6698513983076692
5873	38	22	0.7884958948062882
5874	2	22	-3.4594316186372973
5875	25	22	0.18442457113742758
5876	7	22	-1.6520766965796931
5877	21	22	-0.06711419585853691
5878	27	22	0.2954558835261713
5879	27	22	0.2954558835261713
5880	33	22	0.5849625007211562
5881	6	22	-1.8744691179161412
5882	10	22	-1.137503523749935
5883	4	22	-2.4594316186372973
5884	49	22	1.1552782254779108
5885	18	22	-0.2895066171949848
5886	8	22	-1.4594316186372973
5887	49	22	1.1552782254779108
5888	8	22	-1.4594316186372973
5889	38	22	0.7884958948062882
5890	22	22	0.0
5891	9	22	-1.2895066171949847
5892	14	22	-0.6520766965796931
5893	13	22	-0.758991900496205
5894	13	22	-0.758991900496205
5895	21	22	-0.06711419585853691
5896	18	22	-0.2895066171949848
5897	5	22	-2.137503523749935
5898	41	22	0.8981203859807864
5899	21	22	-0.06711419585853691
5900	20	22	-0.13750352374993496
5901	14	22	-0.6520766965796931
5902	15	22	-0.5525410230287788
5903	22	22	0.0
5904	22	22	0.0
5905	23	22	0.06413033741971556
5906	20	22	-0.13750352374993496
5907	6	22	-1.8744691179161412
5908	18	22	-0.2895066171949848
5909	17	22	-0.3719687773869579
5910	22	22	0.0
5911	4	22	-2.4594316186372973
5912	9	22	-1.2895066171949847
5913	21	22	-0.06711419585853691
5914	13	22	-0.758991900496205
5915	22	22	0.0
5916	12	22	-0.8744691179161412
5917	6	22	-1.8744691179161412
5918	29	22	0.3985493764902748
5919	8	22	-1.4594316186372973
5920	7	22	-1.6520766965796931
5921	15	22	-0.5525410230287788
5922	19	22	-0.21150410519371174
5923	23	22	0.06413033741971556
5924	18	22	-0.2895066171949848
5925	25	22	0.18442457113742758
5926	10	22	-1.137503523749935
5927	23	22	0.06413033741971556
5928	19	22	-0.21150410519371174
5929	32	22	0.5405683813627028
5930	25	22	0.18442457113742758
5931	10	22	-1.137503523749935
5932	25	22	0.18442457113742758
5933	6	22	-1.8744691179161412
5934	10	22	-1.137503523749935
5935	9	22	-1.2895066171949847
5936	21	22	-0.06711419585853691
5937	21	22	-0.06711419585853691
5938	12	22	-0.8744691179161412
5939	21	22	-0.06711419585853691
5940	22	22	0.0
5941	14	22	-0.6520766965796931
5942	20	22	-0.13750352374993496
5943	4	22	-2.4594316186372973
5944	30	22	0.44745897697122117
5945	35	22	0.6698513983076692
5946	18	22	-0.2895066171949848
5947	39	22	0.8259706002249511
5948	12	22	-0.8744691179161412
5949	38	22	0.7884958948062882
5950	45	22	1.0324214776923775
5951	14	22	-0.6520766965796931
5952	23	22	0.06413033741971556
5953	42	22	0.932885804141463
5954	2	22	-3.4594316186372973
5955	23	22	0.06413033741971556
5956	21	22	-0.06711419585853691
5957	30	22	0.44745897697122117
5958	15	22	-0.5525410230287788
5959	21	22	-0.06711419585853691
5960	39	22	0.8259706002249511
5961	20	22	-0.13750352374993496
5962	22	22	0.0
5963	25	22	0.18442457113742758
5964	21	22	-0.06711419585853691
5965	20	22	-0.13750352374993496
5966	10	22	-1.137503523749935
5967	13	22	-0.758991900496205
5968	13	22	-0.758991900496205
5969	9	22	-1.2895066171949847
5970	29	22	0.3985493764902748
5971	21	22	-0.06711419585853691
5972	8	22	-1.4594316186372973
5973	29	22	0.3985493764902748
5974	32	22	0.5405683813627028
5975	6	22	-1.8744691179161412
5976	21	22	-0.06711419585853691
5977	21	22	-0.06711419585853691
5978	30	22	0.44745897697122117
5979	25	22	0.18442457113742758
5980	26	22	0.24100809950379498
5981	22	22	0.0
5982	35	22	0.6698513983076692
5983	27	22	0.2954558835261713
5984	18	22	-0.2895066171949848
5985	25	22	0.18442457113742758
5986	38	22	0.7884958948062882
5987	38	22	0.7884958948062882
5988	23	22	0.06413033741971556
5989	18	22	-0.2895066171949848
5990	38	22	0.7884958948062882
5991	26	22	0.24100809950379498
5992	21	22	-0.06711419585853691
5993	32	22	0.5405683813627028
5994	9	22	-1.2895066171949847
5995	21	22	-0.06711419585853691
5996	22	22	0.0
5997	7	22	-1.6520766965796931
5998	36	22	0.7104933828050152
5999	25	22	0.18442457113742758
6000	38	22	0.7884958948062882
6001	13	22	-0.758991900496205
6002	24	22	0.12553088208385882
6003	22	22	0.0
6004	15	22	-0.5525410230287788
6005	14	22	-0.6520766965796931
6006	21	22	-0.06711419585853691
6007	21	22	-0.06711419585853691
6008	31	22	0.49476469174957804
6009	8	22	-1.4594316186372973
6010	12	22	-0.8744691179161412
6011	27	22	0.2954558835261713
6012	15	22	-0.5525410230287788
6013	35	22	0.6698513983076692
6014	17	22	-0.3719687773869579
6015	12	22	-0.8744691179161412
6016	42	22	0.932885804141463
6017	21	22	-0.06711419585853691
6018	18	22	-0.2895066171949848
6019	38	22	0.7884958948062882
6020	21	22	-0.06711419585853691
6021	14	22	-0.6520766965796931
6022	18	22	-0.2895066171949848
6023	31	22	0.49476469174957804
6024	25	22	0.18442457113742758
6025	38	22	0.7884958948062882
6026	36	22	0.7104933828050152
6027	38	22	0.7884958948062882
6028	25	22	0.18442457113742758
6029	29	22	0.3985493764902748
6030	8	22	-1.4594316186372973
6031	12	22	-0.8744691179161412
6032	38	22	0.7884958948062882
6033	15	22	-0.5525410230287788
6034	6	22	-1.8744691179161412
6035	22	22	0.0
6036	49	22	1.1552782254779108
6037	32	22	0.5405683813627028
6038	6	22	-1.8744691179161412
6039	25	22	0.18442457113742758
6040	19	22	-0.21150410519371174
6041	25	22	0.18442457113742758
6042	18	22	-0.2895066171949848
6043	25	22	0.18442457113742758
6044	24	22	0.12553088208385882
6045	14	22	-0.6520766965796931
6046	21	22	-0.06711419585853691
6047	6	22	-1.8744691179161412
6048	9	22	-1.2895066171949847
6049	16	22	-0.4594316186372972
6050	30	22	0.44745897697122117
6051	38	22	0.7884958948062882
6052	38	22	0.7884958948062882
6053	21	22	-0.06711419585853691
6054	9	22	-1.2895066171949847
6055	21	22	-0.06711419585853691
6056	29	22	0.3985493764902748
6057	21	22	-0.06711419585853691
6058	28	22	0.3479233034203068
6059	29	22	0.3985493764902748
6060	14	22	-0.6520766965796931
6061	22	22	0.0
6062	21	22	-0.06711419585853691
6063	39	22	0.8259706002249511
6064	21	22	-0.06711419585853691
6065	42	22	0.932885804141463
6066	4	22	-2.4594316186372973
6067	6	22	-1.8744691179161412
6068	38	22	0.7884958948062882
6069	27	22	0.2954558835261713
6070	38	22	0.7884958948062882
6071	29	22	0.3985493764902748
6072	8	22	-1.4594316186372973
6073	28	22	0.3479233034203068
6074	21	22	-0.06711419585853691
6075	22	22	0.0
6076	38	22	0.7884958948062882
6077	38	22	0.7884958948062882
6078	25	22	0.18442457113742758
6079	25	22	0.18442457113742758
6080	22	22	0.0
6081	39	22	0.8259706002249511
6082	18	22	-0.2895066171949848
6083	29	22	0.3985493764902748
6084	22	22	0.0
6085	2	22	-3.4594316186372973
6086	23	22	0.06413033741971556
6087	18	22	-0.2895066171949848
6088	18	22	-0.2895066171949848
6089	18	22	-0.2895066171949848
6090	15	22	-0.5525410230287788
6091	36	22	0.7104933828050152
6092	25	22	0.18442457113742758
6093	5	22	-2.137503523749935
6094	15	22	-0.5525410230287788
6095	21	22	-0.06711419585853691
6096	21	22	-0.06711419585853691
6097	20	22	-0.13750352374993496
6098	22	22	0.0
6099	35	22	0.6698513983076692
6100	27	22	0.2954558835261713
6101	26	22	0.24100809950379498
6102	23	22	0.06413033741971556
6103	21	22	-0.06711419585853691
6104	38	22	0.7884958948062882
6105	30	22	0.44745897697122117
6106	36	22	0.7104933828050152
6107	21	22	-0.06711419585853691
6108	31	22	0.49476469174957804
6109	38	22	0.7884958948062882
6110	41	22	0.8981203859807864
6111	18	22	-0.2895066171949848
6112	18	22	-0.2895066171949848
6113	27	22	0.2954558835261713
6114	25	22	0.18442457113742758
6115	21	22	-0.06711419585853691
6116	26	22	0.24100809950379498
6117	14	22	-0.6520766965796931
6118	38	22	0.7884958948062882
6119	25	22	0.18442457113742758
6120	36	22	0.7104933828050152
6121	18	22	-0.2895066171949848
6122	30	22	0.44745897697122117
6123	24	22	0.12553088208385882
6124	22	22	0.0
6125	4	22	-2.4594316186372973
6126	18	22	-0.2895066171949848
6127	23	22	0.06413033741971556
6128	26	22	0.24100809950379498
6129	12	22	-0.8744691179161412
6130	25	22	0.18442457113742758
6131	21	22	-0.06711419585853691
6132	15	22	-0.5525410230287788
6133	27	22	0.2954558835261713
6134	18	22	-0.2895066171949848
6135	6	22	-1.8744691179161412
6136	38	22	0.7884958948062882
6137	25	22	0.18442457113742758
6138	22	22	0.0
6139	29	22	0.3985493764902748
6140	31	22	0.49476469174957804
6141	25	22	0.18442457113742758
6142	25	22	0.18442457113742758
6143	36	22	0.7104933828050152
6144	30	22	0.44745897697122117
6145	26	22	0.24100809950379498
6146	6	22	-1.8744691179161412
6147	18	22	-0.2895066171949848
6148	26	22	0.24100809950379498
6149	25	22	0.18442457113742758
6150	21	22	-0.06711419585853691
6151	25	22	0.18442457113742758
6152	20	22	-0.13750352374993496
6153	20	22	-0.13750352374993496
6154	24	22	0.12553088208385882
6155	15	22	-0.5525410230287788
6156	13	22	-0.758991900496205
6157	14	22	-0.6520766965796931
6158	14	22	-0.6520766965796931
6159	25	22	0.18442457113742758
6160	21	22	-0.06711419585853691
6161	12	22	-0.8744691179161412
6162	21	22	-0.06711419585853691
6163	27	22	0.2954558835261713
6164	9	22	-1.2895066171949847
6165	22	22	0.0
6166	12	22	-0.8744691179161412
6167	6	22	-1.8744691179161412
6168	25	22	0.18442457113742758
6169	15	22	-0.5525410230287788
6170	42	22	0.932885804141463
6171	21	22	-0.06711419585853691
6172	20	22	-0.13750352374993496
6173	13	22	-0.758991900496205
6174	21	22	-0.06711419585853691
6175	28	22	0.3479233034203068
6176	22	22	0.0
6177	21	22	-0.06711419585853691
6178	25	22	0.18442457113742758
6179	18	22	-0.2895066171949848
6180	38	22	0.7884958948062882
6181	12	22	-0.8744691179161412
6182	36	22	0.7104933828050152
6183	22	22	0.0
6184	17	22	-0.3719687773869579
6185	23	22	0.06413033741971556
6186	36	22	0.7104933828050152
6187	25	22	0.18442457113742758
6188	21	22	-0.06711419585853691
6189	23	22	0.06413033741971556
6190	32	22	0.5405683813627028
6191	36	22	0.7104933828050152
6192	23	22	0.06413033741971556
6193	38	22	0.7884958948062882
6194	21	22	-0.06711419585853691
6195	22	22	0.0
6196	18	22	-0.2895066171949848
6197	16	22	-0.4594316186372972
6198	10	22	-1.137503523749935
6199	42	22	0.932885804141463
6200	21	22	-0.06711419585853691
6201	8	22	-1.4594316186372973
6202	42	22	0.932885804141463
6203	38	22	0.7884958948062882
6204	9	22	-1.2895066171949847
6205	38	22	0.7884958948062882
6206	3	22	-2.8744691179161412
6207	25	22	0.18442457113742758
6208	2	22	-3.4594316186372973
6209	26	22	0.24100809950379498
6210	25	22	0.18442457113742758
6211	38	22	0.7884958948062882
6212	22	22	0.0
6213	30	22	0.44745897697122117
6214	29	22	0.3985493764902748
6215	21	22	-0.06711419585853691
6216	25	22	0.18442457113742758
6217	26	22	0.24100809950379498
6218	41	22	0.8981203859807864
6219	21	22	-0.06711419585853691
6220	23	22	0.06413033741971556
6221	18	22	-0.2895066171949848
6222	12	22	-0.8744691179161412
6223	56	22	1.3479233034203069
6224	38	22	0.7884958948062882
6225	37	22	0.7500217469916526
6226	28	22	0.3479233034203068
6227	18	22	-0.2895066171949848
6228	32	22	0.5405683813627028
6229	38	22	0.7884958948062882
6230	38	22	0.7884958948062882
6231	17	22	-0.3719687773869579
6232	6	22	-1.8744691179161412
6233	36	22	0.7104933828050152
6234	15	22	-0.5525410230287788
6235	21	22	-0.06711419585853691
6236	16	22	-0.4594316186372972
6237	38	22	0.7884958948062882
6238	6	22	-1.8744691179161412
6239	32	22	0.5405683813627028
6240	29	22	0.3985493764902748
6241	12	22	-0.8744691179161412
6242	25	22	0.18442457113742758
6243	22	22	0.0
6244	22	22	0.0
6245	14	22	-0.6520766965796931
6246	26	22	0.24100809950379498
6247	38	22	0.7884958948062882
6248	25	22	0.18442457113742758
6249	23	22	0.06413033741971556
6250	15	22	-0.5525410230287788
6251	18	22	-0.2895066171949848
6252	8	22	-1.4594316186372973
6253	21	22	-0.06711419585853691
6254	25	22	0.18442457113742758
6255	23	22	0.06413033741971556
6256	23	22	0.06413033741971556
6257	15	22	-0.5525410230287788
6258	28	22	0.3479233034203068
6259	25	22	0.18442457113742758
6260	20	22	-0.13750352374993496
6261	29	22	0.3985493764902748
6262	21	22	-0.06711419585853691
6263	26	22	0.24100809950379498
6264	21	22	-0.06711419585853691
6265	21	22	-0.06711419585853691
6266	18	22	-0.2895066171949848
6267	39	22	0.8259706002249511
6268	22	22	0.0
6269	25	22	0.18442457113742758
6270	23	22	0.06413033741971556
6271	29	22	0.3985493764902748
6272	12	22	-0.8744691179161412
6273	33	22	0.5849625007211562
6274	35	22	0.6698513983076692
6275	27	22	0.2954558835261713
6276	45	22	1.0324214776923775
6277	18	22	-0.2895066171949848
6278	24	22	0.12553088208385882
6279	38	22	0.7884958948062882
6280	25	22	0.18442457113742758
6281	2	22	-3.4594316186372973
6282	37	22	0.7500217469916526
6283	25	22	0.18442457113742758
6284	25	22	0.18442457113742758
6285	23	22	0.06413033741971556
6286	29	22	0.3985493764902748
6287	49	22	1.1552782254779108
6288	18	22	-0.2895066171949848
6289	16	22	-0.4594316186372972
6290	42	22	0.932885804141463
6291	15	22	-0.5525410230287788
6292	15	22	-0.5525410230287788
6293	35	22	0.6698513983076692
6294	23	22	0.06413033741971556
6295	15	22	-0.5525410230287788
6296	25	22	0.18442457113742758
6297	21	22	-0.06711419585853691
6298	14	22	-0.6520766965796931
6299	38	22	0.7884958948062882
6300	42	22	0.932885804141463
6301	38	22	0.7884958948062882
6302	10	22	-1.137503523749935
6303	24	22	0.12553088208385882
6304	23	22	0.06413033741971556
6305	24	22	0.12553088208385882
6306	21	22	-0.06711419585853691
6307	18	22	-0.2895066171949848
6308	25	22	0.18442457113742758
6309	22	22	0.0
6310	21	22	-0.06711419585853691
6311	28	22	0.3479233034203068
6312	3	22	-2.8744691179161412
6313	21	22	-0.06711419585853691
6314	27	22	0.2954558835261713
6315	27	22	0.2954558835261713
6316	25	22	0.18442457113742758
6317	25	22	0.18442457113742758
6318	27	22	0.2954558835261713
6319	42	22	0.932885804141463
6320	13	22	-0.758991900496205
6321	27	22	0.2954558835261713
6322	23	22	0.06413033741971556
6323	22	22	0.0
6324	6	22	-1.8744691179161412
6325	21	22	-0.06711419585853691
6326	25	22	0.18442457113742758
6327	30	22	0.44745897697122117
6328	13	22	-0.758991900496205
6329	39	22	0.8259706002249511
6330	21	22	-0.06711419585853691
6331	38	22	0.7884958948062882
6332	27	22	0.2954558835261713
6333	21	22	-0.06711419585853691
6334	30	22	0.44745897697122117
6335	14	22	-0.6520766965796931
6336	2	22	-3.4594316186372973
6337	36	22	0.7104933828050152
6338	25	22	0.18442457113742758
6339	21	22	-0.06711419585853691
6340	3	22	-2.8744691179161412
6341	25	22	0.18442457113742758
6342	38	22	0.7884958948062882
6343	23	22	0.06413033741971556
6344	22	22	0.0
6345	14	22	-0.6520766965796931
6346	23	22	0.06413033741971556
6347	30	22	0.44745897697122117
6348	21	22	-0.06711419585853691
6349	18	22	-0.2895066171949848
6350	20	22	-0.13750352374993496
6351	38	22	0.7884958948062882
6352	8	22	-1.4594316186372973
6353	18	22	-0.2895066171949848
6354	2	22	-3.4594316186372973
6355	23	22	0.06413033741971556
6356	25	22	0.18442457113742758
6357	25	22	0.18442457113742758
6358	25	22	0.18442457113742758
6359	25	22	0.18442457113742758
6360	22	22	0.0
6361	32	22	0.5405683813627028
6362	13	22	-0.758991900496205
6363	26	22	0.24100809950379498
6364	13	22	-0.758991900496205
6365	22	22	0.0
6366	35	22	0.6698513983076692
6367	21	22	-0.06711419585853691
6368	29	22	0.3985493764902748
6369	25	22	0.18442457113742758
6370	22	22	0.0
6371	2	22	-3.4594316186372973
6372	35	22	0.6698513983076692
6373	6	22	-1.8744691179161412
6374	18	22	-0.2895066171949848
6375	22	22	0.0
6376	21	22	-0.06711419585853691
6377	21	22	-0.06711419585853691
6378	8	22	-1.4594316186372973
6379	35	22	0.6698513983076692
6380	6	22	-1.8744691179161412
6381	21	22	-0.06711419585853691
6382	23	22	0.06413033741971556
6383	18	22	-0.2895066171949848
6384	23	22	0.06413033741971556
6385	28	22	0.3479233034203068
6386	26	22	0.24100809950379498
6387	29	22	0.3985493764902748
6388	28	22	0.3479233034203068
6389	38	22	0.7884958948062882
6390	29	22	0.3985493764902748
6391	24	22	0.12553088208385882
6392	13	22	-0.758991900496205
6393	38	22	0.7884958948062882
6394	23	22	0.06413033741971556
6395	14	22	-0.6520766965796931
6396	23	22	0.06413033741971556
6397	23	22	0.06413033741971556
6398	29	22	0.3985493764902748
6399	7	22	-1.6520766965796931
6400	25	22	0.18442457113742758
6401	29	22	0.3985493764902748
6402	26	22	0.24100809950379498
6403	22	22	0.0
6404	12	22	-0.8744691179161412
6405	19	22	-0.21150410519371174
6406	29	22	0.3985493764902748
6407	18	22	-0.2895066171949848
6408	28	22	0.3479233034203068
6409	21	22	-0.06711419585853691
6410	25	22	0.18442457113742758
6411	22	22	0.0
6412	25	22	0.18442457113742758
6413	25	22	0.18442457113742758
6414	18	22	-0.2895066171949848
6415	18	22	-0.2895066171949848
6416	22	22	0.0
6417	22	22	0.0
6418	25	22	0.18442457113742758
6419	23	22	0.06413033741971556
6420	20	22	-0.13750352374993496
6421	39	22	0.8259706002249511
6422	21	22	-0.06711419585853691
6423	20	22	-0.13750352374993496
6424	15	22	-0.5525410230287788
6425	25	22	0.18442457113742758
6426	20	22	-0.13750352374993496
6427	4	22	-2.4594316186372973
6428	25	22	0.18442457113742758
6429	22	22	0.0
6430	21	22	-0.06711419585853691
6431	21	22	-0.06711419585853691
6432	23	22	0.06413033741971556
6433	25	22	0.18442457113742758
6434	36	22	0.7104933828050152
6435	42	22	0.932885804141463
6436	21	22	-0.06711419585853691
6437	21	22	-0.06711419585853691
6438	38	22	0.7884958948062882
6439	15	22	-0.5525410230287788
6440	27	22	0.2954558835261713
6441	27	22	0.2954558835261713
6442	36	22	0.7104933828050152
6443	18	22	-0.2895066171949848
6444	23	22	0.06413033741971556
6445	39	22	0.8259706002249511
6446	6	22	-1.8744691179161412
6447	18	22	-0.2895066171949848
6448	18	22	-0.2895066171949848
6449	38	22	0.7884958948062882
6450	18	22	-0.2895066171949848
6451	40	22	0.8624964762500651
6452	32	22	0.5405683813627028
6453	6	22	-1.8744691179161412
6454	29	22	0.3985493764902748
6455	36	22	0.7104933828050152
6456	16	22	-0.4594316186372972
6457	18	22	-0.2895066171949848
6458	33	22	0.5849625007211562
6459	29	22	0.3985493764902748
6460	10	22	-1.137503523749935
6461	14	22	-0.6520766965796931
6462	38	22	0.7884958948062882
6463	35	22	0.6698513983076692
