gene_id	loops_gained	loops_shared	loops_lost	gene_name	num_aggregated_transcripts	sum_mean_obs_counts	pval	qval	chr	start	end	strand	Mean_log2FC	Loop_Changes
ENSG00000217236.2	4	1	0											Gained loop(s)
ENSG00000217272.1	1	0	0											Gained loop(s)
ENSG00000217275.2	0	3	0	AL031777.1	1	4.60886570385005	0.050968823551525	0.164368359204439	chr6	26202156	26202654	+	-1.22865476216748	Same loop(s)
ENSG00000217330.1	0	2	0											Same loop(s)
ENSG00000217334.1	1	1	0											Gained loop(s)
ENSG00000217416.4	0	1	0	ISCA1P1	1	5.69948370336679	0.0292638347307964	0.114272572922031	chr5	62776877	62777263	-	0.431923466944966	Same loop(s)
ENSG00000217455.8	0	1	0											Same loop(s)
ENSG00000217566.2	0	1	0											Same loop(s)
ENSG00000217585.1	0	1	0											Same loop(s)
ENSG00000217702.3	1	0	1											Opposing loop changes
ENSG00000217824.1	1	3	0											Gained loop(s)
ENSG00000217825.2	0	1	0											Same loop(s)
ENSG00000217862.2	1	4	0											Gained loop(s)
ENSG00000217930.8	0	1	0	PAM16	8	19.0138957013866	0.506498845880295	0.683174281932555	chr16	4331549	4355607	-	-0.0895113916356201	Same loop(s)
ENSG00000218018.3	1	3	0											Gained loop(s)
ENSG00000218020.3	0	1	0											Same loop(s)
ENSG00000218069.2	1	4	0											Gained loop(s)
ENSG00000218107.1	1	0	0											Gained loop(s)
ENSG00000218109.5	1	4	0											Gained loop(s)
ENSG00000218226.1	0	1	0											Same loop(s)
ENSG00000218265.1	0	2	0											Same loop(s)
ENSG00000218347.2	1	1	0											Gained loop(s)
ENSG00000218359.1	1	2	0											Gained loop(s)
ENSG00000218363.1	0	1	0											Same loop(s)
ENSG00000218416.4	0	1	0											Same loop(s)
ENSG00000218459.1	0	1	0											Same loop(s)
ENSG00000218472.2	0	1	0											Same loop(s)
ENSG00000218582.2	0	1	0											Same loop(s)
ENSG00000218689.2	0	3	0											Same loop(s)
ENSG00000218690.2	0	3	0											Same loop(s)
ENSG00000218803.1	0	1	0											Same loop(s)
ENSG00000218857.1	0	1	0											Same loop(s)
ENSG00000218868.1	0	3	0											Same loop(s)
ENSG00000218872.1	0	1	0											Same loop(s)
ENSG00000218893.1	0	2	1											Lost loop(s)
ENSG00000218896.1	0	2	0											Same loop(s)
ENSG00000218965.1	0	1	0											Same loop(s)
ENSG00000218986.1	1	3	2											Opposing loop changes
ENSG00000219023.1	0	1	0											Same loop(s)
ENSG00000219039.2	1	0	0											Gained loop(s)
ENSG00000219095.1	0	2	1											Lost loop(s)
ENSG00000219188.1	0	1	0											Same loop(s)
ENSG00000219249.2	0	2	0											Same loop(s)
ENSG00000219329.1	0	2	0											Same loop(s)
ENSG00000219355.2	0	1	0											Same loop(s)
ENSG00000219391.1	1	1	0											Gained loop(s)
ENSG00000219392.1	1	0	0											Gained loop(s)
ENSG00000219438.8	5	2	0	TAFA5	2	9.26478854945337	2.79826269732658e-07	1.29188006320714e-05	chr22	48489460	48850912	+	1.53785374567408	Gained loop(s)
ENSG00000219470.1	1	0	0	AL355802.1	1	3.43724328122179	0.0552284777122891	0.173273808244687	chr6	43538822	43539703	-	-0.578253292365001	Gained loop(s)
ENSG00000219545.11	0	1	0	UMAD1	9	38.7781623845464	0.0426954552735366	0.146510774012737	chr7	7640711	7968020	+	-0.283140886798297	Same loop(s)
ENSG00000219565.2	0	1	0											Same loop(s)
ENSG00000219608.3	0	2	1	HIGD1AP16	1	2.9532953263064	0.822572789784912	0.899183113122851	chr20	35878476	35878733	+	0.0888217895770753	Lost loop(s)
ENSG00000219626.9	1	0	0	FAM228B	10	43.9626811760648	0.000872173889163445	0.00917025865389386	chr2	24076526	24169640	+	0.17064752598673	Gained loop(s)
ENSG00000219681.2	2	2	0											Gained loop(s)
ENSG00000219770.1	0	1	0											Same loop(s)
ENSG00000219932.6	0	2	1											Lost loop(s)
ENSG00000219992.2	1	7	0											Gained loop(s)
ENSG00000220105.2	0	2	0											Same loop(s)
ENSG00000220139.1	1	1	0											Gained loop(s)
ENSG00000220184.2	0	1	0											Same loop(s)
ENSG00000220205.9	1	0	0	VAMP2	4	19.8858613329156	0.0240970179557327	0.10027683903827	chr17	8159149	8163546	-	-0.538002073866036	Gained loop(s)
ENSG00000220349.4	0	3	0											Same loop(s)
ENSG00000220412.1	0	2	0											Same loop(s)
ENSG00000220537.1	0	1	0											Same loop(s)
ENSG00000220660.2	0	1	0											Same loop(s)
ENSG00000220734.1	0	2	0											Same loop(s)
ENSG00000220749.4	0	3	0	RPL21P28	1	2.91649655930981	0.0238606410362959	0.0995573092706396	chr1	212051524	212052006	-	1.04553852314553	Same loop(s)
ENSG00000220771.2	0	2	0											Same loop(s)
ENSG00000220793.5	1	1	0	RPL21P119	1	1.71439427340207	0.53404450817846	0.704205218704458	chr16	9156402	9156881	-	0.694898290054867	Gained loop(s)
ENSG00000220875.1	0	3	0											Same loop(s)
ENSG00000221023.1	1	5	0											Gained loop(s)
ENSG00000221028.1	0	1	0											Same loop(s)
ENSG00000221038.1	0	3	0											Same loop(s)
ENSG00000221046.1	0	4	0											Same loop(s)
ENSG00000221052.3	0	1	0											Same loop(s)
ENSG00000221060.1	1	1	0											Gained loop(s)
ENSG00000221066.1	0	0	2											Lost loop(s)
ENSG00000221116.1	0	1	0											Same loop(s)
ENSG00000221120.1	0	1	0											Same loop(s)
ENSG00000221139.1	0	1	0											Same loop(s)
ENSG00000221184.1	1	1	0											Gained loop(s)
ENSG00000221241.1	0	2	0											Same loop(s)
ENSG00000221245.1	0	1	0											Same loop(s)
ENSG00000221261.1	0	0	1											Lost loop(s)
ENSG00000221265.1	0	1	0											Same loop(s)
ENSG00000221273.1	0	1	0											Same loop(s)
ENSG00000221287.1	1	0	0											Gained loop(s)
ENSG00000221296.2	0	1	0											Same loop(s)
ENSG00000221331.1	0	2	0											Same loop(s)
ENSG00000221381.1	0	2	0											Same loop(s)
ENSG00000221420.2	0	1	0											Same loop(s)
ENSG00000221439.1	1	0	0											Gained loop(s)
ENSG00000221440.1	0	3	0											Same loop(s)
ENSG00000221459.1	0	1	0											Same loop(s)
ENSG00000221491.2	1	0	0											Gained loop(s)
ENSG00000221500.1	1	1	0											Gained loop(s)
ENSG00000221514.1	0	0	2											Lost loop(s)
ENSG00000221574.1	1	2	0											Gained loop(s)
ENSG00000221585.1	0	2	0											Same loop(s)
ENSG00000221601.1	0	2	0											Same loop(s)
ENSG00000221662.1	0	1	0											Same loop(s)
ENSG00000221676.1	0	2	0											Same loop(s)
ENSG00000221739.1	0	1	0											Same loop(s)
ENSG00000221788.1	2	0	0											Gained loop(s)
ENSG00000221806.1	1	0	1											Opposing loop changes
ENSG00000221808.1	0	1	0											Same loop(s)
ENSG00000221821.4	0	1	0	C6orf226	1	4.06856597471478	0.26564810273727	0.469005312627829	chr6	42890265	42890821	-	0.343390844190711	Same loop(s)
ENSG00000221869.5	0	3	0											Same loop(s)
ENSG00000221937.4	0	2	0											Same loop(s)
ENSG00000221963.6	0	5	0	APOL6	1	9.16066330143988	0.0461847646116409	0.153962679205985	chr22	35648446	35668404	+	0.339094491317329	Same loop(s)
ENSG00000221983.8	0	2	0	UBA52	9	36.1642956376921	0.0784399197468573	0.217548902786999	chr19	18571730	18577550	+	0.2995470689949	Same loop(s)
ENSG00000222007.6	0	1	0											Same loop(s)
ENSG00000222020.3	0	1	0											Same loop(s)
ENSG00000222022.1	0	1	0											Same loop(s)
ENSG00000222032.1	0	1	0											Same loop(s)
ENSG00000222071.1	1	4	1											Opposing loop changes
ENSG00000222139.1	1	0	0											Gained loop(s)
ENSG00000222162.1	1	1	0											Gained loop(s)
ENSG00000222182.1	1	2	0											Gained loop(s)
ENSG00000222210.1	2	2	0											Gained loop(s)
ENSG00000222246.1	0	4	1											Lost loop(s)
ENSG00000222251.1	0	3	0											Same loop(s)
ENSG00000222255.1	0	1	1											Lost loop(s)
ENSG00000222267.1	0	1	0											Same loop(s)
ENSG00000222282.1	0	1	0											Same loop(s)
ENSG00000222293.1	2	4	0											Gained loop(s)
ENSG00000222297.1	0	1	1											Lost loop(s)
ENSG00000222335.1	0	1	0											Same loop(s)
ENSG00000222337.1	2	1	0											Gained loop(s)
ENSG00000222361.1	0	1	0											Same loop(s)
ENSG00000222370.1	0	0	1											Lost loop(s)
ENSG00000222371.1	0	1	0											Same loop(s)
ENSG00000222395.2	0	2	0											Same loop(s)
ENSG00000222429.1	1	0	1											Opposing loop changes
ENSG00000222449.1	1	0	0											Gained loop(s)
ENSG00000222489.1	0	2	0											Same loop(s)
ENSG00000222501.1	0	1	0											Same loop(s)
ENSG00000222520.1	0	1	0											Same loop(s)
ENSG00000222529.1	1	1	0											Gained loop(s)
ENSG00000222578.1	0	1	0											Same loop(s)
ENSG00000222585.1	0	1	0											Same loop(s)
ENSG00000222610.1	0	1	0											Same loop(s)
ENSG00000222626.1	0	2	0											Same loop(s)
ENSG00000222627.1	1	1	0											Gained loop(s)
ENSG00000222635.1	1	0	0											Gained loop(s)
ENSG00000222658.1	0	1	0											Same loop(s)
ENSG00000222679.1	0	0	1											Lost loop(s)
ENSG00000222686.1	1	1	0											Gained loop(s)
ENSG00000222705.1	0	1	0											Same loop(s)
ENSG00000222713.1	0	1	0											Same loop(s)
ENSG00000222727.1	3	1	0											Gained loop(s)
ENSG00000222736.1	0	1	0											Same loop(s)
ENSG00000222750.1	0	1	0											Same loop(s)
ENSG00000222790.1	0	1	0											Same loop(s)
ENSG00000222795.1	0	2	0											Same loop(s)
ENSG00000222800.1	0	1	0											Same loop(s)
ENSG00000222821.1	1	1	0											Gained loop(s)
ENSG00000222831.1	1	0	0											Gained loop(s)
ENSG00000222858.1	1	2	0											Gained loop(s)
ENSG00000222881.1	0	1	0											Same loop(s)
ENSG00000222890.1	2	2	0											Gained loop(s)
ENSG00000222895.1	0	3	0											Same loop(s)
ENSG00000222937.1	1	1	2											Opposing loop changes
ENSG00000222976.1	1	0	0											Gained loop(s)
ENSG00000222982.1	0	1	0											Same loop(s)
ENSG00000222998.1	1	0	0											Gained loop(s)
ENSG00000223023.1	0	1	0											Same loop(s)
ENSG00000223039.1	0	3	0											Same loop(s)
ENSG00000223046.1	0	1	0											Same loop(s)
ENSG00000223080.1	0	1	0											Same loop(s)
ENSG00000223131.1	1	5	1											Opposing loop changes
ENSG00000223174.1	0	1	2											Lost loop(s)
ENSG00000223179.3	1	3	0											Gained loop(s)
ENSG00000223188.1	0	1	0											Same loop(s)
ENSG00000223212.1	0	1	1											Lost loop(s)
ENSG00000223217.1	1	1	0											Gained loop(s)
ENSG00000223245.1	1	2	0											Gained loop(s)
ENSG00000223247.1	1	5	1											Opposing loop changes
ENSG00000223265.1	0	1	0											Same loop(s)
ENSG00000223280.1	0	2	0											Same loop(s)
ENSG00000223293.1	0	3	0											Same loop(s)
ENSG00000223305.1	0	2	0											Same loop(s)
ENSG00000223327.1	0	4	0											Same loop(s)
ENSG00000223341.1	0	1	0											Same loop(s)
ENSG00000223342.2	0	1	0											Same loop(s)
ENSG00000223353.2	2	3	0											Gained loop(s)
ENSG00000223361.5	0	1	0											Same loop(s)
ENSG00000223375.1	3	5	3											Opposing loop changes
ENSG00000223398.1	0	1	0											Same loop(s)
ENSG00000223416.3	1	1	0											Gained loop(s)
ENSG00000223430.1	1	0	0											Gained loop(s)
ENSG00000223432.1	0	1	1											Lost loop(s)
ENSG00000223458.2	0	3	0											Same loop(s)
ENSG00000223461.1	0	1	0											Same loop(s)
ENSG00000223489.1	0	1	0											Same loop(s)
ENSG00000223502.1	2	4	0											Gained loop(s)
ENSG00000223503.1	1	2	0											Gained loop(s)
ENSG00000223513.1	2	6	1											Opposing loop changes
ENSG00000223538.2	0	1	0											Same loop(s)
ENSG00000223540.1	1	0	0											Gained loop(s)
ENSG00000223543.1	0	2	1											Lost loop(s)
ENSG00000223548.1	2	2	0											Gained loop(s)
ENSG00000223573.7	0	1	1	TINCR	4	14.1471506268613	0.209282383241188	0.40493387327759	chr19	5558167	5578349	-	-0.285644589889038	Lost loop(s)
ENSG00000223581.2	0	1	0											Same loop(s)
ENSG00000223584.1	0	1	0	TVP23CP1	1	3.87782377749484	0.715780453322483	0.832732485633119	chr7	90631906	90632568	+	-0.0888435263828681	Same loop(s)
ENSG00000223601.2	0	1	1											Lost loop(s)
ENSG00000223614.5	1	0	0											Gained loop(s)
ENSG00000223623.1	0	1	0											Same loop(s)
ENSG00000223634.1	0	1	0											Same loop(s)
ENSG00000223649.1	0	2	0											Same loop(s)
ENSG00000223656.1	0	1	0											Same loop(s)
ENSG00000223665.1	0	2	0											Same loop(s)
ENSG00000223677.1	0	2	0											Same loop(s)
ENSG00000223704.2	1	0	0											Gained loop(s)
ENSG00000223711.1	1	0	0											Gained loop(s)
ENSG00000223716.2	0	4	0											Same loop(s)
ENSG00000223718.3	1	1	0											Gained loop(s)
ENSG00000223732.2	1	4	0											Gained loop(s)
ENSG00000223768.2	0	1	1											Lost loop(s)
ENSG00000223770.5	0	3	0											Same loop(s)
ENSG00000223773.7	0	1	0	CD99P1	5	22.833421484779	0.159310151139307	0.341171930992537	chrX	2609348	2657229	+	-0.170989753733034	Same loop(s)
ENSG00000223777.1	0	2	0											Same loop(s)
ENSG00000223782.1	0	5	0											Same loop(s)
ENSG00000223784.2	0	0	1											Lost loop(s)
ENSG00000223794.1	0	1	0											Same loop(s)
ENSG00000223797.6	0	1	0											Same loop(s)
ENSG00000223802.7	0	2	0	CERS1	3	5.98397868953997	0.0030540974400625	0.0234836304340919	chr19	18868545	18896727	-	1.54372975655982	Same loop(s)
ENSG00000223806.8	0	2	0											Same loop(s)
ENSG00000223812.8	0	1	0											Same loop(s)
ENSG00000223821.1	0	1	0											Same loop(s)
ENSG00000223828.1	0	1	0											Same loop(s)
ENSG00000223837.2	1	0	0											Gained loop(s)
ENSG00000223842.1	0	0	1											Lost loop(s)
ENSG00000223849.1	0	2	0	AL354893.1	1	1.79159247943142	0.774284934850871	0.869286431729822	chr9	95123521	95123868	+	-0.189651291378371	Same loop(s)
ENSG00000223850.1	2	1	0											Gained loop(s)
ENSG00000223855.2	0	1	0											Same loop(s)
ENSG00000223861.1	1	1	0	AL365436.1	1	4.18940872042195	0.00177799154360951	0.0157512980058836	chr1	151557446	151557940	+	-1.26047311355981	Gained loop(s)
ENSG00000223863.1	0	3	0											Same loop(s)
ENSG00000223880.1	1	2	1											Opposing loop changes
ENSG00000223884.7	0	1	0											Same loop(s)
ENSG00000223891.6	2	1	0											Gained loop(s)
ENSG00000223908.5	0	2	0											Same loop(s)
ENSG00000223911.1	2	2	0											Gained loop(s)
ENSG00000223912.1	0	2	0											Same loop(s)
ENSG00000223945.2	0	1	0											Same loop(s)
ENSG00000223946.1	0	1	1											Lost loop(s)
ENSG00000223947.1	0	2	0											Same loop(s)
ENSG00000223960.7	0	1	0											Same loop(s)
ENSG00000223979.2	0	3	0											Same loop(s)
ENSG00000224011.1	0	3	0											Same loop(s)
ENSG00000224023.10	0	2	0											Same loop(s)
ENSG00000224032.7	0	2	2											Lost loop(s)
ENSG00000224034.1	0	1	0											Same loop(s)
ENSG00000224046.2	0	1	0											Same loop(s)
ENSG00000224048.6	1	1	0											Gained loop(s)
ENSG00000224055.1	1	0	0											Gained loop(s)
ENSG00000224057.1	1	0	0											Gained loop(s)
ENSG00000224059.1	2	4	0											Gained loop(s)
ENSG00000224077.1	0	2	0											Same loop(s)
ENSG00000224085.3	0	2	0											Same loop(s)
ENSG00000224086.6	0	1	0											Same loop(s)
ENSG00000224090.1	0	2	0											Same loop(s)
ENSG00000224097.5	0	1	0	AC021148.1	1	1.13469554083321	0.258919401871259	0.461821200854173	chr4	39480255	39481905	+	0.939074990835626	Same loop(s)
ENSG00000224101.1	1	1	0											Gained loop(s)
ENSG00000224116.7	0	3	3											Lost loop(s)
ENSG00000224117.1	0	1	0											Same loop(s)
ENSG00000224121.1	0	1	0											Same loop(s)
ENSG00000224134.1	1	2	1											Opposing loop changes
ENSG00000224163.4	0	1	0											Same loop(s)
ENSG00000224165.6	0	1	0											Same loop(s)
ENSG00000224167.2	1	0	0											Gained loop(s)
ENSG00000224184.6	1	3	1											Opposing loop changes
ENSG00000224194.1	2	2	1											Opposing loop changes
ENSG00000224218.1	3	2	0											Gained loop(s)
ENSG00000224231.2	2	1	0											Gained loop(s)
ENSG00000224247.1	0	3	0											Same loop(s)
ENSG00000224250.1	1	0	0											Gained loop(s)
ENSG00000224256.1	2	3	0											Gained loop(s)
ENSG00000224261.2	0	1	0	RPSAP18	1	2.18154497301104	0.951258084579423	0.972465000838261	chr1	160266340	160267225	-	-0.0351048788836617	Same loop(s)
ENSG00000224271.7	0	1	0											Same loop(s)
ENSG00000224277.5	0	1	0											Same loop(s)
ENSG00000224279.2	1	1	0											Gained loop(s)
ENSG00000224282.3	0	2	0											Same loop(s)
ENSG00000224300.1	1	1	0	OR51P1P	1	1.56327251618348	0.0205957422757937	0.0893991513485817	chr11	5015138	5016079	+	-1.60613419132655	Gained loop(s)
ENSG00000224321.1	1	1	0											Gained loop(s)
ENSG00000224323.2	0	1	0											Same loop(s)
ENSG00000224333.1	2	2	0											Gained loop(s)
ENSG00000224337.1	0	1	0											Same loop(s)
ENSG00000224351.2	1	0	0											Gained loop(s)
ENSG00000224375.1	0	2	0											Same loop(s)
ENSG00000224402.2	1	3	0	OR6D1P	2	4.90358663595368	0.001572440152111	0.0143152842166565	chr10	45255640	45263252	+	-0.596316137280185	Gained loop(s)
ENSG00000224403.1	0	1	0											Same loop(s)
ENSG00000224427.1	0	1	0											Same loop(s)
ENSG00000224429.8	0	1	0											Same loop(s)
ENSG00000224439.2	0	1	0											Same loop(s)
ENSG00000224442.1	0	1	0	AC017035.1	1	2.62572481079377	0.306023332002245	0.508053004786084	chr2	197028711	197030143	-	-0.471612414541785	Same loop(s)
ENSG00000224445.3	0	1	0											Same loop(s)
ENSG00000224448.1	0	0	1											Lost loop(s)
ENSG00000224451.2	0	1	0	ATP5PBP1	1	3.13895469495153	0.345267947284604	0.547749565865367	chr13	51598416	51599460	+	0.337285149671069	Same loop(s)
ENSG00000224452.1	1	2	1											Opposing loop changes
ENSG00000224459.1	0	1	0											Same loop(s)
ENSG00000224469.1	0	1	0											Same loop(s)
ENSG00000224473.1	0	1	0											Same loop(s)
ENSG00000224488.1	0	2	0											Same loop(s)
ENSG00000224511.2	2	7	0											Gained loop(s)
ENSG00000224514.3	0	1	1											Lost loop(s)
ENSG00000224524.1	0	3	0											Same loop(s)
ENSG00000224535.2	1	2	0											Gained loop(s)
ENSG00000224540.1	0	1	1											Lost loop(s)
ENSG00000224541.1	1	1	0											Gained loop(s)
ENSG00000224545.1	0	1	1											Lost loop(s)
ENSG00000224551.1	0	1	0											Same loop(s)
ENSG00000224563.1	1	0	0											Gained loop(s)
ENSG00000224565.2	0	4	0											Same loop(s)
ENSG00000224584.2	1	2	1											Opposing loop changes
ENSG00000224592.5	0	2	0											Same loop(s)
ENSG00000224612.2	1	0	0											Gained loop(s)
ENSG00000224644.1	1	0	0											Gained loop(s)
ENSG00000224648.1	2	0	0											Gained loop(s)
ENSG00000224658.1	0	1	1											Lost loop(s)
ENSG00000224660.2	0	2	0											Same loop(s)
ENSG00000224662.2	0	1	0											Same loop(s)
ENSG00000224709.2	0	1	0											Same loop(s)
ENSG00000224729.6	0	2	1											Lost loop(s)
ENSG00000224733.1	0	1	0											Same loop(s)
ENSG00000224752.1	0	1	1											Lost loop(s)
ENSG00000224763.1	2	6	0											Gained loop(s)
ENSG00000224785.1	1	1	0											Gained loop(s)
ENSG00000224789.1	0	1	0											Same loop(s)
ENSG00000224805.2	0	2	0											Same loop(s)
ENSG00000224808.1	1	0	0											Gained loop(s)
ENSG00000224810.1	0	1	0											Same loop(s)
ENSG00000224814.1	0	0	1											Lost loop(s)
ENSG00000224834.1	1	2	0											Gained loop(s)
ENSG00000224839.1	1	1	0											Gained loop(s)
ENSG00000224844.1	1	1	0											Gained loop(s)
ENSG00000224858.5	0	1	0											Same loop(s)
ENSG00000224876.1	1	0	0											Gained loop(s)
ENSG00000224885.1	0	1	0											Same loop(s)
ENSG00000224888.4	0	0	1											Lost loop(s)
ENSG00000224892.6	0	1	0	RPS4XP16	3	9.58935370162855	0.0822873162245919	0.223747258612341	chr13	51454164	51461315	+	-0.351167457101048	Same loop(s)
ENSG00000224903.2	1	0	0											Gained loop(s)
ENSG00000224928.2	0	0	1											Lost loop(s)
ENSG00000224950.2	0	2	0											Same loop(s)
ENSG00000224961.3	0	2	1											Lost loop(s)
ENSG00000224965.1	0	2	0											Same loop(s)
ENSG00000224966.4	0	1	0											Same loop(s)
ENSG00000224969.1	1	0	0											Gained loop(s)
ENSG00000224970.2	0	2	0											Same loop(s)
ENSG00000224975.1	0	2	0											Same loop(s)
ENSG00000224980.1	2	5	1											Opposing loop changes
ENSG00000224984.1	1	0	0											Gained loop(s)
ENSG00000224987.1	0	1	0											Same loop(s)
ENSG00000224988.1	0	1	0											Same loop(s)
ENSG00000225027.2	1	1	0											Gained loop(s)
ENSG00000225039.1	1	1	0											Gained loop(s)
ENSG00000225067.4	1	2	1	RPL23AP2	1	4.09225987094374	0.120975892561149	0.286627766252647	chr19	15611657	15612122	+	0.639546810470034	Opposing loop changes
ENSG00000225075.1	0	2	0											Same loop(s)
ENSG00000225077.3	0	3	0											Same loop(s)
ENSG00000225082.2	1	2	0											Gained loop(s)
ENSG00000225084.1	2	3	0											Gained loop(s)
ENSG00000225099.1	0	1	0											Same loop(s)
ENSG00000225131.2	1	2	0											Gained loop(s)
ENSG00000225136.1	1	0	0											Gained loop(s)
ENSG00000225144.2	0	2	0											Same loop(s)
ENSG00000225148.1	0	0	1											Lost loop(s)
ENSG00000225156.2	0	4	0											Same loop(s)
ENSG00000225166.2	1	2	0											Gained loop(s)
ENSG00000225173.1	0	1	1											Lost loop(s)
ENSG00000225183.1	0	2	0											Same loop(s)
ENSG00000225205.5	1	2	0											Gained loop(s)
ENSG00000225216.6	0	1	0											Same loop(s)
ENSG00000225218.1	0	1	1											Lost loop(s)
ENSG00000225230.1	0	1	0											Same loop(s)
ENSG00000225236.1	0	2	0											Same loop(s)
ENSG00000225246.1	0	1	0											Same loop(s)
ENSG00000225251.1	0	2	1											Lost loop(s)
ENSG00000225269.3	0	2	0											Same loop(s)
ENSG00000225271.1	0	0	1											Lost loop(s)
ENSG00000225308.2	0	0	1											Lost loop(s)
ENSG00000225313.5	0	1	0											Same loop(s)
ENSG00000225314.1	3	1	0	AC018634.1	1	1.5632989520764	0.380476435638782	0.578956785613758	chr7	37821210	37821610	+	0.633367150952998	Gained loop(s)
ENSG00000225321.2	1	0	0											Gained loop(s)
ENSG00000225335.3	0	1	0											Same loop(s)
ENSG00000225336.2	2	2	1											Opposing loop changes
ENSG00000225338.1	0	1	0											Same loop(s)
ENSG00000225339.4	1	3	0											Gained loop(s)
ENSG00000225343.1	0	0	1											Lost loop(s)
ENSG00000225356.3	1	1	0											Gained loop(s)
ENSG00000225359.1	0	1	0											Same loop(s)
ENSG00000225362.9	0	1	0											Same loop(s)
ENSG00000225370.1	0	1	0											Same loop(s)
ENSG00000225381.2	0	1	0											Same loop(s)
ENSG00000225415.2	0	2	1											Lost loop(s)
ENSG00000225431.1	0	1	0											Same loop(s)
ENSG00000225434.3	0	5	1											Lost loop(s)
ENSG00000225439.3	1	0	1											Opposing loop changes
ENSG00000225472.2	0	0	2											Lost loop(s)
ENSG00000225473.1	1	2	0											Gained loop(s)
ENSG00000225478.2	3	4	0											Gained loop(s)
ENSG00000225493.1	1	0	0											Gained loop(s)
ENSG00000225502.2	1	0	0											Gained loop(s)
ENSG00000225507.1	0	1	0											Same loop(s)
ENSG00000225510.2	0	1	0											Same loop(s)
ENSG00000225511.7	2	1	0	LINC00475	1	2.07841276762391	0.66930718445446	0.802052493859781	chr9	92141298	92160114	+	0.257480773062489	Gained loop(s)
ENSG00000225522.2	0	1	0											Same loop(s)
ENSG00000225555.2	0	1	0											Same loop(s)
ENSG00000225556.1	0	1	0	C2CD4D	1	3.13651934558835	0.0541858955771885	0.17118434054497	chr1	151837819	151840557	-	0.72088591079217	Same loop(s)
ENSG00000225559.1	0	1	0											Same loop(s)
ENSG00000225579.2	1	1	0											Gained loop(s)
ENSG00000225585.1	0	2	0											Same loop(s)
ENSG00000225636.1	0	1	0											Same loop(s)
ENSG00000225643.1	1	0	0											Gained loop(s)
ENSG00000225657.2	2	2	0											Gained loop(s)
ENSG00000225695.1	0	1	0											Same loop(s)
ENSG00000225708.6	1	1	0											Gained loop(s)
ENSG00000225727.3	0	5	1											Lost loop(s)
ENSG00000225733.6	0	1	1											Lost loop(s)
ENSG00000225770.1	0	1	0											Same loop(s)
ENSG00000225783.8	0	2	0											Same loop(s)
ENSG00000225792.2	0	4	0											Same loop(s)
ENSG00000225793.3	0	1	0											Same loop(s)
ENSG00000225803.1	0	3	0											Same loop(s)
ENSG00000225806.8	1	3	0											Gained loop(s)
ENSG00000225828.1	2	0	0	FAM229A	2	7.05622202542417	0.000745320760713664	0.00811138061743278	chr1	32361270	32364278	-	-0.758545519677944	Gained loop(s)
ENSG00000225831.1	0	4	0											Same loop(s)
ENSG00000225855.7	2	1	0											Gained loop(s)
ENSG00000225857.5	0	2	0											Same loop(s)
ENSG00000225864.1	0	2	0											Same loop(s)
ENSG00000225886.3	1	1	0											Gained loop(s)
ENSG00000225893.1	0	1	0											Same loop(s)
ENSG00000225904.1	1	1	0											Gained loop(s)
ENSG00000225907.1	0	2	0	RPS27P16	1	2.35829169143027	0.261761402307778	0.464716885111099	chr7	30167804	30168004	+	-0.5731684000126	Same loop(s)
ENSG00000225914.3	1	2	0											Gained loop(s)
ENSG00000225918.1	1	0	0											Gained loop(s)
ENSG00000225925.1	0	1	0											Same loop(s)
ENSG00000225937.3	0	1	0											Same loop(s)
ENSG00000225943.1	1	0	0											Gained loop(s)
ENSG00000225960.1	0	2	0											Same loop(s)
ENSG00000225969.2	0	1	0	ABHD11-AS1	1	3.12574575694233	0.450979930279879	0.640782917108811	chr7	73735038	73736158	+	-0.300962933127009	Same loop(s)
ENSG00000225982.1	0	1	0											Same loop(s)
ENSG00000225992.1	0	1	1											Lost loop(s)
ENSG00000226003.2	1	0	0											Gained loop(s)
ENSG00000226004.1	0	1	0											Same loop(s)
ENSG00000226024.1	0	2	0											Same loop(s)
ENSG00000226030.1	1	1	0											Gained loop(s)
ENSG00000226040.3	0	1	0											Same loop(s)
ENSG00000226041.1	1	0	0											Gained loop(s)
ENSG00000226051.8	1	1	0											Gained loop(s)
ENSG00000226084.5	0	2	0	AC113935.1	1	2.47358427905694	0.192303912850196	0.384018418529826	chr1	77129114	77129668	+	0.742331109805236	Same loop(s)
ENSG00000226085.3	0	0	1	UQCRFS1P1	1	3.8628704062294	0.0926880738356918	0.241575180167921	chr22	39875289	39876108	+	0.577715063292833	Lost loop(s)
ENSG00000226107.1	1	0	0	AC004383.1	1	1.80609856845484	0.546921430964021	0.713531323563126	chrX	134522702	134522990	+	0.397649817607874	Gained loop(s)
ENSG00000226133.6	0	1	0											Same loop(s)
ENSG00000226138.4	1	0	0											Gained loop(s)
ENSG00000226143.1	0	1	0											Same loop(s)
ENSG00000226167.1	1	0	0											Gained loop(s)
ENSG00000226181.1	1	1	0											Gained loop(s)
ENSG00000226200.7	1	1	1											Opposing loop changes
ENSG00000226209.1	0	1	0											Same loop(s)
ENSG00000226212.2	0	1	0											Same loop(s)
ENSG00000226213.1	0	1	0											Same loop(s)
ENSG00000226237.2	0	2	0											Same loop(s)
ENSG00000226243.1	0	2	0											Same loop(s)
