Gene	VCaP
NUDT14	0.0369063594645
NUDT15	0.0684981022867
NUDT16	0.0438970109906
NUDT16L1	0.0923402369735
NUDT17	0.0848740450774
NUDT19	0.00618480230386
NUDT2	0.0245913495873
NUDT21	0.999999909395
NUDT22	0.551110147834
NUDT3	0.0864004783075
NUDT4B	0.708778530971
NUDT5	0.0435150168438
NUDT6	0.000794385954534
NUDT7	0.114287619483
NUDT8	0.100096896921
NUDT9	0.00161682000619
NUF2	0.99962189771
NUFIP1	0.082844014895
NUFIP2	0.0773931414024
NUGGC	0.00652392753574
NUMA1	0.222716260466
NUMB	0.019085867015
NUMBL	0.0109799996888
NUP107	0.639555123035
NUP133	0.999993384386
NUP153	0.999999964416
NUP155	0.889070625262
NUP160	0.999968435254
NUP188	0.396830888769
NUP205	0.999990426169
NUP210	0.00554091691588
NUP210L	0.0279884971416
NUP214	0.862519892549
NUP35	0.495845627141
NUP37	0.408961226231
NUP43	0.999962701731
NUP50	0.36953064629
NUP54	0.684848118068
NUP58	0.225708926792
NUP62	0.888643873975
NUP62CL	0.010491837537
NUP85	0.999997768848
NUP88	0.999980446829
NUP93	1
NUP98	0.928327599134
NUPL2	0.479284994532
NUPR1	0.00732822962718
NUPR2	0.110849356026
NUS1	0.999997867933
NUSAP1	0.179679336184
NUTF2	0.999997798224
NUTM1	0.00584703929721
NUTM2A	0.0689679493426
NUTM2B	0.00307973613644
NUTM2F	0.0159259635665
NUTM2G	0.124266710748
NVL	0.999983651029
NWD1	0.266026021064
NWD2	0.000912857102667
NXF1	0.999990326164
NXF2	0.0026607274218
NXF3	0.0213203047189
NXF5	0.00696765379191
NXN	0.0368168369337
NXNL1	0.0545823241532
NXNL2	0.159327728701
NXPE1	0.0078503835432
NXPE2	0.0415493841022
NXPE3	0.00111270435705
NXPE4	0.0205560685073
NXPH1	0.00390245855612
NXPH2	0.00563077343249
NXPH3	0.165624325233
NXPH4	0.00419646510183
NXT1	0.9575314861
NXT2	0.043194193726
NYAP1	0.00676474454866
NYAP2	0.0148576815346
NYNRIN	0.123124424381
NYX	0.0402319188534
OAF	0.0202833590344
OARD1	0.0176663228176
OAS1	0.00909981391133
OAS2	0.000710744621706
OAS3	0.300530229469
OASL	0.0309193659461
OAT	0.0377451909059
OAZ1	0.467955089678
OAZ2	0.0586903026015
OAZ3	0.0439535283533
OBP2A	0.329581980627
OBSCN	0.000530449764108
OBSL1	0.446704772091
OC90	0.0112732982141
OCA2	0.0280016671155
OCEL1	0.0284873260725
OCIAD1	0.0263419994206
OCIAD2	0.021074032569
OCLM	0.00272483860513
OCLN	0.0208273025418
OCM	4.90285908249e-05
OCM2	3.00642685535e-05
OCRL	0.0183331269458
OCSTAMP	0.00170543605539
ODAM	0.00128382812517
ODAPH	0.0113836221036
ODC1	0.00590634202216
ODF1	0.0884062813523
ODF2	0.0238880443304
ODF2L	0.000221613387269
ODF3	0.000919537341069
ODF3B	0.00227663778487
ODF3L1	0.00340388583695
ODF3L2	0.0263656118398
ODF4	0.112013453997
ODR4	0.347496349433
OFD1	0.00410596971966
OGA	0.220082788109
OGDH	0.322191783551
OGDHL	0.0834680952785
OGFOD1	0.341587172727
OGFOD2	0.00230511585077
OGFOD3	0.280062348173
OGFR	0.592429355518
OGFRL1	0.00543664117298
OGG1	0.38423717818
OGN	0.00291583061152
OGT	1
OIP5	0.630969465696
OIT3	0.0003312786834
OLA1	0.0321428959478
OLAH	0.0183249633879
OLFM1	0.013557350259
OLFM2	0.0723484080102
OLFM3	0.00272093589329
OLFM4	0.079330860552
OLFML1	0.00709008748716
OLFML2A	0.123274313255
OLFML2B	0.0609130471335
OLFML3	0.472330221964
OLIG1	0.0953252368936
OLIG2	0.000263315546068
OLIG3	0.120270318117
OLR1	0.00158823263669
OMA1	0.00766729797418
OMD	0.00506530667247
OMG	0.159591456238
OMP	0.0107035115119
ONECUT1	0.000443920687964
ONECUT2	0.0102837921452
ONECUT3	0.0128065145301
OOEP	0.00703175441108
OOSP2	0.0178362890249
OPA1	0.531841662072
OPA3	0.00714877524292
OPALIN	0.0664860668987
OPCML	0.00218323704299
OPHN1	0.025374286449
OPN1LW	0.00594499864702
OPN1MW	0.00104381508339
OPN1SW	0.0027768348689
OPN3	0.00625765916167
OPN4	0.0373015676935
OPN5	0.00385897878924
OPRD1	0.000682261046548
OPRK1	0.0138461382798
OPRL1	0.167015459944
OPRM1	0.0160024961938
OPRPN	0.00600400771191
OPTC	0.00789106542815
OPTN	0.0622302819658
OR10A2	0.00546436361232
OR10A3	0.0042240233267
OR10A4	0.187922722324
OR10A5	0.00119409988248
OR10A7	0.0249485588631
OR10AD1	0.0384589117652
OR10AG1	0.0159457189531
OR10C1	0.76667756913
OR10G2	0.0136707192136
OR10G3	0.0571296652492
OR10G4	0.00486685967819
OR10G7	0.00552561868791
OR10G8	0.00609850869386
OR10G9	0.0537731993837
OR10H1	0.576461958428
OR10H2	0.565940396266
OR10H3	0.0142688947797
OR10H4	0.0740344524465
OR10H5	0.63046163344
OR10J1	0.00042478792257
OR10J3	0.124232388154
OR10J5	0.00214448948329
OR10K1	0.0104261869503
OR10K2	0.0860266902171
OR10P1	0.0349898450976
OR10Q1	0.00485519498507
OR10R2	0.00223803872031
OR10S1	0.00132569103799
OR10T2	0.0240083068463
OR10V1	0.020765098771
OR10W1	0.002632406971
OR10Z1	0.00173129337952
OR11A1	0.0071410774023
OR11G2	0.014982167316
OR11H1	0.739941466622
OR11H12	0.00191168094587
OR11H2	0.000981214312494
OR11H4	0.00577644360643
OR11H6	0.0021364650744
OR11L1	0.00864532709589
OR12D3	0.00228423592272
OR13A1	0.00129841377317
OR13C2	0.0397826412668
OR13C3	0.00147457490054
OR13C4	0.0175471679572
OR13C5	0.00523961743853
OR13C8	0.238953074814
OR13C9	0.00689702004843
OR13D1	0.0117216304357
OR13F1	0.142873927972
OR13G1	0.00515734917952
OR13H1	0.0946420860672
OR13J1	0.000640917881554
OR14A16	0.00447627687935
OR14C36	6.60182217205e-05
OR14I1	0.0170791903242
OR14J1	0.0133359015021
OR1A1	0.0173440490952
OR1A2	0.0515447318209
OR1C1	0.000462406579321
OR1D2	0.818301354675
OR1D5	0.2452477137
OR1E1	0.112274843787
OR1E2	0.573631153372
OR1F1	0.00781138363945
OR1G1	0.00983771637401
OR1I1	0.0198637657669
OR1J1	0.089942956634
OR1J2	0.00588405321069
OR1J4	0.0291968778198
OR1K1	0.00643273473187
OR1L1	0.0773450594791
OR1L3	0.0121461286773
OR1L4	0.107706391801
OR1L6	0.066613425288
OR1L8	0.00697052130865
OR1M1	0.0348303148686
OR1N1	0.0185817653357
OR1N2	0.0111642785034
OR1Q1	0.012837288847
OR1S2	0.0125296418932
OR2A1	0.57215410678
OR2A12	0.0032853740483
OR2A14	0.0839177062578
OR2A2	0.000149079002921
OR2A25	0.124848987342
OR2A4	0.059368546407
OR2A5	0.0189120950171
OR2A7	0.0365732754142
OR2AE1	0.00794755847833
OR2AG1	0.0298758954504
OR2AG2	0.00191048819234
OR2AK2	0.00175179324413
OR2AP1	0.0235881254827
OR2AT4	0.00577507009076
OR2B11	0.0023660783896
OR2B2	0.187634512564
OR2B3	0.0229028859595
OR2B6	0.35488643461
OR2C1	0.130871068692
OR2C3	0.00438640431874
OR2D2	0.0179368453815
OR2D3	0.0058949176562
OR2F2	0.00768693828611
OR2G2	0.000616522781808
OR2G3	0.00170677984731
OR2G6	0.00995253103253
OR2H1	0.00478102603657
OR2H2	0.00167517325267
OR2J1	0.0993396520701
OR2J2	0.098020347796
OR2J3	0.0656365222616
OR2K2	0.019227504036
OR2L13	0.00943620547473
OR2L2	0.00197744239965
OR2L3	0.132642396851
OR2L5	0.0304946506241
OR2M2	0.0015220630732
OR2M3	0.00908031012019
OR2M4	0.0659811418318
OR2M5	0.016098650626
OR2M7	0.00259235694137
OR2S2	0.0064548018357
OR2T1	0.0581473982692
OR2T10	0.00227553583461
OR2T12	0.0115411705337
OR2T2	0.0273072028499
OR2T27	0.00135964675371
OR2T29	0.69428893799
OR2T3	0.0231372572608
OR2T33	0.133084765228
OR2T34	0.00271899140444
OR2T35	0.0514404483706
OR2T4	0.148547799415
OR2T5	0.638651927477
OR2T6	0.0236922346208
OR2T8	0.00428441711344
OR2V1	0.0672665803308
OR2V2	0.144031960442
OR2W1	0.265563764271
OR2W3	0.00634550587352
OR2Y1	0.00178148855595
OR2Z1	0.0228291739867
OR3A1	0.0456409093836
OR3A2	0.0386244297308
OR3A3	0.208895629988
OR4A15	0.00303585687117
OR4A16	0.00318696611201
OR4A47	0.106297939386
OR4A5	0.204300572245
OR4B1	0.00443587163347
OR4C11	0.0166862069912
OR4C12	0.098626125239
OR4C13	0.0112284706375
OR4C15	0.0131909191848
OR4C3	0.000245931395237
OR4C46	0.0554204728074
OR4C6	0.0166870102301
OR4D1	0.0881432887854
OR4D10	0.00227441992332
OR4D11	0.000168441213348
OR4D2	0.098199902975
OR4D5	0.00500522129234
OR4D6	9.76485302935e-06
OR4D9	0.129456662291
OR4E2	0.0337030845858
OR4F15	0.0151201753467
OR4F21	0.6069562728
OR4F29	0.271725971795
OR4F4	0.877177166743
OR4F5	0.00149846630229
OR4F6	0.00021867170109
OR4K1	0.493968745155
OR4K13	0.1462434939
OR4K14	0.00041477803228
OR4K15	0.000746567192977
OR4K17	0.000203649964391
OR4K2	0.00111494630401
OR4K5	0.00187499299517
OR4L1	0.00278139170692
OR4M1	0.0554126684004
OR4M2	0.000962250137827
OR4N2	0.308930234009
OR4N4	0.00159010004079
OR4N5	0.0116719567742
OR4P4	0.00454565038956
OR4Q3	0.00626076783862
OR4S1	0.13843575584
OR4S2	0.0146297568525
OR4X1	0.0171449103762
OR51A2	0.00248005797348
OR51A4	0.0069999048844
OR51A7	0.00222917938557
OR51B4	0.00207072891741
OR51B5	0.00184067796301
OR51B6	0.0122585628599
OR51D1	0.0469585967741
OR51E1	0.021468208006
OR51E2	0.00810804410795
OR51F2	0.00204730411118
OR51G2	0.0108848709953
OR51I1	0.00372695311581
OR51I2	0.00958215064957
OR51L1	0.000185097460357
OR51M1	0.115037560761
OR51Q1	0.0112326636989
OR51S1	0.00537734134419
OR51T1	0.00295706869032
OR51V1	0.00880026787691
OR52A1	0.0132870285505
OR52A5	0.0120348831611
OR52B2	0.00286411488396
OR52B6	0.000566079029259
OR52D1	0.00305823987485
OR52E2	0.00016695774244
OR52E4	0.00606342856413
OR52E6	0.00133004576392
OR52E8	0.00389277045248
OR52H1	0.00277839504741
OR52I1	0.000409094535948
OR52I2	0.0036569936151
OR52J3	0.00330378649546
OR52K1	0.0154461770677
OR52K2	0.000292557559991
OR52L1	0.0320649514474
OR52M1	0.00286808647048
OR52N1	0.00360943059613
OR52N2	0.00249136639921
OR52N4	0.000676548770279
OR52N5	0.0177694770921
OR52W1	0.0503285018309
OR56A1	0.033481294074
OR56A3	0.00252270797172
OR56A4	0.042588857809
OR56B1	0.000184978666371
OR56B4	0.00540081655421
OR5A1	0.0422530602816
OR5A2	0.0131386757781
OR5AC2	0.00435607356658
OR5AK2	0.000318723384095
OR5AN1	0.00672921819266
OR5AP2	5.24632302829e-06
OR5AS1	0.016107108507
OR5AU1	0.301234830284
OR5B12	0.000521971728097
OR5B17	0.00125598970724
OR5B2	0.00248277444279
OR5B21	0.00127924058675
OR5B3	0.0101685732014
OR5C1	0.022072866023
OR5D14	0.000145874361021
OR5D16	0.00998926704766
OR5D18	0.000464023270367
OR5F1	0.00300783662434
OR5H1	0.00481062642093
OR5H14	0.00368009308717
OR5H15	0.00504649728656
OR5H2	0.002309511393
OR5H6	0.00511892438857
OR5I1	0.000570128236199
OR5J2	0.00111647596351
OR5K1	0.05491850183
OR5K2	0.00995691491488
OR5K3	0.147717937955
OR5K4	0.00478142027422
OR5L2	0.426137554234
OR5M1	0.0291036643792
OR5M10	0.00252721837202
OR5M11	0.138020107537
OR5M3	0.000725526558614
OR5M8	0.000366371676834
OR5M9	0.00799656579885
OR5P2	0.012979944234
OR5P3	0.00147670954547
OR5T1	0.00253435271896
OR5T2	0.000475647565188
OR5T3	8.36796974654e-06
OR5V1	0.00483352615067
OR5W2	0.0281397776171
OR6A2	0.0300106141449
OR6B1	0.0385169307595
OR6B2	0.00701530843054
OR6B3	0.00804774817534
OR6C1	0.00064506124851
OR6C2	0.188109754546
OR6C3	0.0293790121434
OR6C4	0.0623662066771
OR6C6	0.521060793029
OR6C65	0.00560935026247
OR6C68	0.00113669249463
OR6C70	0.0108181380758
OR6C74	0.00427148098701
OR6C75	0.00904296195517
OR6C76	0.000747885795487
OR6F1	0.0478143151023
OR6K2	0.0107592564968
OR6K3	0.052084734577
OR6K6	0.00920916836562
OR6M1	0.00299113909006
OR6N1	0.000436676601142
OR6N2	0.0137896884197
OR6P1	0.0569542083473
OR6Q1	0.00160784558744
OR6S1	0.00198866241846
OR6T1	0.00135947570622
OR6V1	0.0295435478212
OR6X1	0.00196072712013
OR6Y1	0.00119526337455
OR7A10	0.984192073535
OR7A17	0.888164060038
OR7A5	0.000166562547762
OR7C1	0.141236251138
OR7C2	0.503096484944
OR7D2	0.0135029564485
OR7D4	0.14984713342
OR7E24	0.190967580588
OR7G1	0.605473489905
OR7G2	0.409147854343
OR7G3	0.0113615947571
OR8A1	0.716814469815
OR8B12	0.292327018552
OR8B2	0.00708650959047
OR8B3	0.00398507822903
OR8B4	0.00430314856646
OR8B8	0.00291128130581
OR8D1	0.000820616084373
OR8D4	0.00108488036328
OR8G5	0.0021211596753
OR8H1	0.00283328275983
OR8H2	0.00276813598326
OR8H3	0.00809763486035
OR8I2	0.229980603119
OR8J1	0.0480891286777
OR8J3	0.00323809913576
OR8K1	0.0423403478785
OR8K5	0.00768224412534
OR8S1	0.0118998601721
OR8U1	0.016891115714
OR9A2	0.0052852430287
OR9A4	0.006064308749
OR9G1	0.0700083295927
OR9G4	0.00156345889407
OR9I1	0.000474985815713
OR9K2	0.00644068796796
OR9Q1	0.0132791414075
OR9Q2	0.0588061414203
ORAI2	0.252226592274
ORAI3	0.190430903084
ORC1	0.935461238191
ORC2	0.0341120735128
ORC3	0.602838684741
ORC4	0.721772153845
ORC5	0.449631795313
ORC6	1
ORM1	0.0762051735876
ORM2	0.0477282993493
ORMDL1	0.000976445087047
ORMDL2	0.0466507622649
ORMDL3	0.0517073721224
OS9	0.0503469630717
OSBP	0.294187913707
OSBP2	0.00134376584754
OSBPL10	0.00149085224569
OSBPL11	0.011706211654
OSBPL1A	0.104849984757
OSBPL2	0.101590779763
OSBPL3	0.00885966868071
OSBPL5	0.0202782723923
OSBPL6	0.0263083742894
OSBPL7	0.223976882966
OSBPL8	0.000458237127305
OSBPL9	0.10814779126
OSCAR	0.0911400732277
OSCP1	0.0197967824298
OSER1	0.0929569857557
OSGEP	0.932521444049
OSGEPL1	0.088875458786
OSGIN1	0.169849956961
OSGIN2	0.0170981107118
OSM	0.0937299711752
OSMR	0.0177321060368
OSR1	0.00124532615669
OSR2	0.0549297947329
OST4	0.401938516222
OSTC	0.843911219399
OSTF1	0.00181795005068
OSTM1	0.0840613751403
OSTN	0.00455300396397
OTC	0.0149126951349
OTOA	0.0011566806012
OTOF	0.0333843640892
OTOG	0.0343249033628
OTOL1	0.0320147611821
OTOP1	0.874912047524
OTOP2	0.340325750039
OTOP3	0.00636235565815
OTOR	0.0613350832419
OTOS	0.0321333378005
OTP	0.149792033895
OTUB1	0.2979151468
OTUB2	0.000580975125922
OTUD1	0.0201030990628
OTUD3	0.0579745817352
OTUD4	0.0166978658975
OTUD5	0.942868541657
OTUD6A	0.0036468214919
OTUD6B	0.00992680309689
OTUD7A	0.0842425988058
OTUD7B	0.00920539651852
OTULIN	0.162369445412
OTULINL	0.0127898521007
OTX1	0.126663327539
OTX2	0.0176372076657
OVCA2	0.538016080851
OVGP1	0.0428623422009
OVOL1	0.0137662014323
OVOL2	0.402831290037
OXA1L	0.0940404540378
OXCT1	0.00161450532649
OXCT2	0.00251826885977
OXER1	0.000232933788327
OXGR1	0.00725104702184
OXLD1	0.195985588056
OXNAD1	0.0112366332594
OXR1	0.000266160884145
OXSM	0.109873160592
OXSR1	0.00641130432058
OXT	0.0381323379376
OXTR	0.000428169324259
P2RX1	0.18315121793
P2RX2	0.0863234622345
P2RX3	0.0129009322106
P2RX4	0.16855449176
P2RX5	0.00255709604211
P2RX6	0.335240529262
P2RX7	0.0602864151918
P2RY1	0.00723856993319
P2RY10	0.0373921434731
P2RY11	0.108733552412
P2RY12	0.0126594560099
P2RY13	0.00078830625592
P2RY14	0.00808311342536
P2RY2	0.166252220933
P2RY4	0.000117887519469
P2RY6	0.162293658269
P2RY8	0.00126481684029
P3H1	0.264964508189
P3H2	0.024843393792
P3H4	0.0171805509802
P4HA1	0.0900807275016
P4HA2	0.00399143096519
P4HA3	0.0127735546643
P4HB	0.00873050385813
P4HTM	0.11695344803
PA2G4	0.222835344321
PAAF1	0.009612029748
PABPC1	0.999969747364
PABPC1L	0.00414565232292
PABPC1L2A	0.0744320355907
PABPC3	0.0712032089711
PABPC4	0.0293931373675
PABPC5	0.00074538583249
PABPN1	0.883149158322
PABPN1L	0.000367954503329
PACRG	0.000359732221364
PACRGL	0.00167071741753
PACS1	0.0892661932501
PACS2	0.522277797776
PACSIN1	0.0619402699521
PACSIN2	0.0428078413718
PACSIN3	0.0169034760285
PADI1	0.00445027899242
PADI2	0.025403312213
PADI3	0.00183094585361
PADI4	0.00146826970684
PAEP	0.182346924081
PAF1	0.877813369209
PAFAH1B1	1
PAFAH1B2	0.0789689830529
PAFAH1B3	0.0662200614542
PAFAH2	0.0210482304865
PAG1	0.0437625332467
PAGE1	0.00597242955572
PAGE2	0.0150771985435
PAGE2B	0.122617109475
PAGE4	0.00260552781249
PAGE5	0.0215822484518
PAGR1	0.596391861897
PAH	0.0447546762676
PAICS	0.386718676442
PAIP1	0.000279926070247
PAIP2	0.00350911350486
PAIP2B	0.0128699587949
PAK1	0.00351210208134
PAK1IP1	0.999999701204
PAK2	0.00661638176601
PAK3	0.070196582171
PAK4	0.0148718145776
PAK5	0.0090810052794
PAK6	0.0254690275917
PALB2	0.458968961397
PALD1	0.00406339142495
PALLD	0.0133473608901
PALM	0.580051668242
PALM2	0.0170053042969
PALM3	0.34196547671
PALMD	0.00892750348883
PAM	0.00376356278288
PAM16	1
PAMR1	0.000690697706925
PAN2	0.202271213708
PAN3	0.137724142266
PANK1	0.0385632127393
PANK2	0.0116034293083
PANK3	0.111051800038
PANK4	0.0744611738466
PANX1	0.0192522140417
PANX2	0.0514742765081
PANX3	0.0173252512193
PAOX	0.00809809052999
PAPLN	0.0214398551043
PAPOLA	0.151484181437
PAPOLG	0.0103121781335
PAPPA	0.364512268397
PAPPA2	0.00159739964856
PAPSS1	0.048520253734
PAPSS2	0.0225272393886
PAQR3	0.126405278746
PAQR4	0.160842140978
PAQR5	0.0168194734578
PAQR6	0.0582625101971
PAQR7	0.00221559232105
PAQR8	0.0012167358337
PAQR9	0.021128017609
PARD3	0.0269725944459
PARD3B	0.0022276273003
PARD6A	0.000954189408315
PARD6B	0.0556806772407
PARD6G	0.0104599493385
PARK7	0.00994045528964
PARL	0.0312146951947
PARM1	0.00475857892785
PARN	0.339072382487
PARP1	0.0122296322923
PARP10	0.515705009935
PARP11	0.0897944358143
PARP12	0.00485709595715
PARP14	0.0124485164157
PARP15	0.00316961817638
PARP16	0.143901390859
PARP2	0.000748102503238
PARP3	0.0424393116183
PARP4	0.00113143527123
PARP6	0.0377735381103
PARP8	0.00685577809071
PARP9	0.00401069118196
PARPBP	0.0210591850733
PARS2	0.332428871395
PARVB	0.0299090337405
PARVG	0.0234999435628
PASD1	0.0256500766795
PASK	0.0034204878195
PATE1	0.000232443027036
PATE2	0.019939322582
PATE3	0.00127105795414
PATE4	0.000728797286358
PATJ	0.0346806902661
PATL1	0.000381626067189
PATL2	0.000633600084214
PATZ1	0.0102615520144
PAWR	8.51341228472e-05
PAX1	0.0576945119057
PAX2	0.0454286278121
PAX3	0.0130272525399
PAX4	0.0293685449162
PAX5	0.0037838701987
PAX6	0.00593608754873
PAX7	0.0965984307216
PAX8	0.00141575523805
PAX9	0.000149755778091
PAXBP1	0.997444590072
PAXIP1	0.884999620208
PAXX	0.0894381057091
PBDC1	0.00764548032845
PBK	0.000638259706881
PBLD	0.162268992859
PBOV1	0.00265135086281
PBRM1	0.198259294527
PBX1	0.012141366156
PBX2	0.148491345196
PBX3	0.0149211097174
PBX4	0.0103676150266
PBXIP1	0.624915348324
PC	0.947633199452
PCARE	0.00350191223837
PCBD1	0.00563713544516
PCBD2	0.0342552812349
PCBP1	0.96564641483
PCBP2	0.99965753983
PCBP3	0.0145006645208
PCBP4	0.000477950023757
PCCA	0.00114347381378
PCCB	0.00277056274223
PCDH1	0.00392937400403
PCDH10	0.0160549034548
PCDH11X	0.000181643587955
PCDH12	0.00259821849449
PCDH15	0.000398609826187
PCDH17	0.00176176259995
PCDH18	0.0092242697062
PCDH19	0.0658370782004
PCDH20	0.0159666495358
PCDH7	0.0481446368927
PCDH8	0.235303150618
PCDH9	0.0398819306545
PCDHA1	0.0859908396849
PCDHA10	0.0495602697276
PCDHA11	0.00305878732139
PCDHA12	0.00726714425843
PCDHA13	0.139668824946
PCDHA2	0.0198035949399
PCDHA3	0.454122449222
PCDHA4	0.586202768826
PCDHA5	0.00207909613567
PCDHA6	0.237121904661
PCDHA7	0.000794133325993
PCDHA8	0.0367877736901
PCDHA9	0.0870712672886
PCDHAC1	0.00347402230016
PCDHAC2	0.0582425514168
PCDHB1	0.0115538253837
PCDHB10	0.0831205369116
PCDHB11	0.00109363867258
PCDHB12	0.143287000889
PCDHB13	0.012758324933
PCDHB14	0.0156531194754
PCDHB15	0.0997854132077
PCDHB16	0.135573169846
PCDHB2	0.0158496903798
PCDHB3	0.0733278891976
PCDHB4	0.0144344269367
PCDHB5	0.0331917736187
PCDHB6	0.0236966364843
PCDHB7	0.0168711815975
PCDHB8	0.0719801486303
PCDHB9	0.0737331644993
PCDHGA1	0.0562391842988
PCDHGA10	0.18514371557
PCDHGA11	0.024902762256
PCDHGA12	0.326075056417
PCDHGA2	0.0398476796786
PCDHGA3	0.0157896341283
PCDHGA4	0.109133942531
PCDHGA5	0.0660480530031
PCDHGA6	0.00932635810277
PCDHGA7	0.26044991428
PCDHGA8	0.0554709326348
PCDHGA9	0.0502090202505
PCDHGB1	0.0400117972023
PCDHGB2	0.00437501942222
PCDHGB3	0.309874084741
PCDHGB4	0.0324157164198
PCDHGB5	0.015800273583
PCDHGB6	0.193050594344
PCDHGB7	0.00957048789084
PCDHGC3	0.0272843309849
PCDHGC4	0.00431150547191
PCDHGC5	0.181841806919
PCED1A	0.00410692999007
PCED1B	0.178655031957
PCF11	0.999985446742
PCGF1	0.93211931694
PCGF2	0.0202674390258
PCGF3	0.122250967611
PCGF5	0.171142633999
PCGF6	0.0882036099847
PCID2	0.999999047075
PCIF1	0.209646539312
PCK1	0.0239658435117
PCK2	0.00590508378223
PCLAF	0.0835988489228
PCLO	0.000365024749846
PCM1	0.226146478828
PCMT1	0.38592434211
PCMTD1	0.291476717862
PCMTD2	0.0457647918322
PCNA	1
PCNP	0.165903128433
PCNT	0.0144079216494
PCNX1	0.00454260588461
PCNX2	0.0596391843153
PCNX3	0.648579758642
PCOLCE	0.00470990916041
PCOLCE2	0.00143005956747
PCP2	0.0972209783949
PCP4	0.000134930732914
PCP4L1	0.000845804843474
PCSK1	0.0127316826857
PCSK1N	0.0450108147932
PCSK2	0.00394941920597
PCSK4	0.0370628848774
PCSK5	0.0525698502231
PCSK7	0.0026008795797
PCSK9	0.16974641905
PCTP	0.0112074076764
PCYOX1	0.00134054503942
PCYOX1L	0.000864740242241
PCYT1A	0.886349489712
PCYT1B	0.00919920224701
PCYT2	0.608478532637
PDAP1	0.954807099178
PDC	0.00406778683447
PDCD1	0.00541824256939
PDCD10	0.00313906421513
PDCD11	0.876373729698
PDCD1LG2	0.0019243226653
PDCD2	0.995560943637
PDCD2L	0.0113405149359
PDCD4	0.000911967166571
PDCD5	0.423461337546
PDCD6	0.435663111633
PDCD6IP	0.661377066589
PDCD7	0.840052310107
PDCL	0.494699445018
PDCL2	0.000301675719378
PDCL3	0.0274680492073
PDE10A	0.000380461678464
PDE11A	0.00404866377571
PDE12	0.0783345488192
PDE1A	0.00168472903601
PDE1B	0.00061181388886
PDE1C	0.0546496976723
PDE2A	0.0230162839869
PDE3A	0.169483600558
PDE3B	4.09936160931e-05
PDE4A	0.206749926512
PDE4B	0.00102975031523
PDE4C	0.125861880303
PDE4D	0.00867657447207
PDE4DIP	0.251419664204
PDE5A	0.000463947614431
PDE6A	0.0268107675951
PDE6B	0.0655120073659
PDE6C	0.0153256893151
PDE6D	0.042134185718
PDE6G	0.00993475663505
PDE6H	0.000186604547987
PDE7A	0.00728896193183
PDE7B	0.00460908211111
PDE8A	0.127601558186
PDE8B	0.00693942979008
PDE9A	0.00588632933679
PDF	0.0633715764364
PDGFA	0.00246937048503
PDGFB	0.0348203403469
PDGFC	0.0219566176557
PDGFD	0.000895107328122
PDGFRA	0.077812515387
PDGFRB	0.0217430459296
PDGFRL	0.0155586479095
PDHA1	0.00934860180436
PDHA2	0.0979586056764
PDHB	0.000437181675352
PDHX	0.0143895766615
PDIA2	0.051588596307
PDIA3	0.00485074563709
PDIA4	0.124988614176
PDIA5	0.000812067745701
PDIA6	0.000145710681531
PDIK1L	0.00686466708039
PDILT	0.0105537378865
PDK1	0.0206204487254
PDK2	0.648517601118
PDK3	0.24630662473
PDK4	0.00110218294957
PDLIM1	0.0190033527192
PDLIM2	0.00736402537344
PDLIM3	0.000213488378762
PDLIM4	0.00942072291107
PDLIM5	1.88387991546e-05
PDLIM7	0.0137365150838
PDP1	0.000295767817046
PDP2	0.0037637950153
PDPK1	0.973282881171
PDPN	0.00231840384505
PDPR	0.139746908848
PDRG1	0.953858348126
PDS5A	0.372325686389
PDS5B	0.0122479480501
PDSS1	0.0484653491202
PDSS2	0.0584864374647
PDX1	0.0990150937414
PDXDC1	0.362480812429
PDXK	0.0522971207868
PDXP	0.00386735586581
PDYN	0.00190137286544
PDZD11	0.0265554509416
PDZD2	0.00393931989543
PDZD3	0.231409299769
PDZD4	0.00803277734346
PDZD7	0.140960107959
PDZD8	0.158248768194
PDZD9	0.142997221487
PDZK1	0.030178693198
PDZK1IP1	0.0548375998928
PDZRN3	0.00303634927311
PDZRN4	0.00792728853419
PEA15	0.00157343232028
PEAK1	0.00211854121807
PEAK3	0.0335659981864
PEAR1	0.0341505266117
PEBP1	0.126403776855
PEBP4	0.102369144875
PECR	0.00721739926643
PEF1	0.178649979958
PEG10	0.00039004737258
PEG3	0.0440748426779
PELI1	0.00950049562926
PELI2	0.0195596863916
PELI3	0.341233947543
PELO	0.752380177315
PELP1	0.988584278322
PEMT	0.0510596777461
PENK	0.000720107309111
PEPD	0.0595475095452
PER1	0.00102491575161
PER2	0.413323238489
PER3	0.0477302094163
PERP	0.339883582271
PES1	0.955819778997
PET100	0.134503655196
PET117	0.320403653437
PEX1	0.218573688952
PEX10	0.194132142522
PEX11A	0.00512022720217
PEX11B	0.0283232587657
PEX11G	0.104484906946
PEX12	0.113661381266
PEX13	0.0348196131975
PEX14	0.263298583041
PEX16	0.000525676287828
PEX19	0.0155358910067
PEX2	0.0696172742428
PEX26	0.0929205832616
PEX3	0.00701412331142
PEX5	0.00847841308298
PEX5L	0.0114013972809
PEX6	0.284158238819
PEX7	0.0337228682657
PF4	0.282129661795
PF4V1	0.0974695469728
PFAS	0.475200955443
PFDN1	0.73496654536
PFDN2	0.999999985549
PFDN4	0.814746937267
PFDN5	0.529030456678
PFDN6	0.887406220951
