gene_id	chr	start	end
ENSG00000128602.11	chr7	128640000	130040000
ENSG00000243230.1	chr7	128640000	130040000
ENSG00000158467.16	chr7	128640000	130040000
ENSG00000286722.1	chr7	128640000	130040000
ENSG00000128578.10	chr7	128640000	130040000
ENSG00000239919.1	chr7	128640000	130040000
ENSG00000199846.1	chr7	128640000	130040000
ENSG00000106459.15	chr7	128640000	130040000
ENSG00000186591.13	chr7	128640000	130040000
ENSG00000244036.3	chr7	128640000	130040000
ENSG00000199516.1	chr7	128640000	130040000
ENSG00000091732.17	chr7	128640000	130880000
ENSG00000128607.14	chr7	130040000	130880000
ENSG00000213265.8	chr7	130040000	130880000
ENSG00000266265.3	chr7	130040000	130880000
ENSG00000285106.2	chr7	130040000	131680000
ENSG00000229858.2	chr7	130040000	130880000
ENSG00000240680.1	chr7	130040000	130880000
ENSG00000232716.2	chr7	130040000	131680000
ENSG00000233559.2	chr7	130040000	131680000
ENSG00000284032.1	chr7	130040000	131680000
ENSG00000226380.9	chr7	130040000	131680000
ENSG00000283797.1	chr7	130040000	131680000
ENSG00000231721.7	chr7	130840000	131680000
ENSG00000199627.1	chr7	130840000	131680000
ENSG00000128585.18	chr7	130840000	131680000
ENSG00000236753.7	chr7	130840000	131680000
ENSG00000273489.1	chr7	130840000	131680000
ENSG00000128567.17	chr7	130840000	131680000
ENSG00000224545.1	chr7	130840000	131680000
ENSG00000213261.3	chr7	130840000	131680000
ENSG00000236395.1	chr7	131680000	134400000
ENSG00000224865.8	chr7	131680000	134400000
ENSG00000221866.9	chr7	131680000	134440000
ENSG00000225144.2	chr7	131680000	134400000
ENSG00000155530.3	chr7	131680000	134440000
ENSG00000229177.1	chr7	131680000	134440000
ENSG00000273297.2	chr7	131680000	135240000
ENSG00000085662.14	chr7	134400000	135240000
ENSG00000198074.10	chr7	134400000	135240000
ENSG00000172331.12	chr7	134400000	135240000
ENSG00000224375.1	chr7	134400000	135240000
ENSG00000230101.5	chr7	134400000	135240000
ENSG00000122786.20	chr7	134400000	135240000
ENSG00000286458.1	chr7	134400000	135240000
ENSG00000146856.14	chr7	134400000	135240000
ENSG00000122783.16	chr7	134400000	135240000
ENSG00000146859.6	chr7	134400000	135240000
ENSG00000272941.1	chr7	134400000	135240000
ENSG00000287733.1	chr7	134400000	135240000
ENSG00000105875.14	chr7	134400000	135240000
ENSG00000276067.2	chr7	135240000	135640000
ENSG00000155561.15	chr7	135240000	137600000
ENSG00000223718.3	chr7	135640000	137600000
ENSG00000243317.8	chr7	135640000	137600000
ENSG00000212303.1	chr7	135640000	137600000
ENSG00000164707.15	chr7	135640000	137600000
ENSG00000224746.2	chr7	135640000	137600000
ENSG00000105887.11	chr7	135640000	137600000
ENSG00000234352.9	chr7	135640000	139160000
ENSG00000224469.1	chr7	135640000	139160000
ENSG00000105894.12	chr7	135640000	139160000
ENSG00000157680.15	chr7	135640000	139280000
ENSG00000182158.15	chr7	136040000	139280000
ENSG00000122787.15	chr7	136040000	139280000
ENSG00000234639.1	chr7	136040000	139280000
ENSG00000231923.1	chr7	136040000	139280000
ENSG00000231931.1	chr7	136040000	139280000
ENSG00000225559.1	chr7	136040000	139280000
ENSG00000214815.2	chr7	136040000	139280000
ENSG00000105929.16	chr7	136040000	139280000
ENSG00000146963.18	chr7	139120000	140680000
ENSG00000269955.2	chr7	139120000	140680000
ENSG00000188883.5	chr7	139120000	140680000
ENSG00000253183.1	chr7	139120000	140680000
ENSG00000236279.7	chr7	139120000	140680000
ENSG00000254270.1	chr7	139120000	140680000
ENSG00000064393.16	chr7	139120000	140680000
ENSG00000059377.17	chr7	139120000	140680000
ENSG00000059378.13	chr7	139120000	140680000
ENSG00000006459.11	chr7	139120000	140680000
ENSG00000251728.1	chr7	139120000	140680000
ENSG00000260231.2	chr7	139120000	140680000
ENSG00000157800.18	chr7	139120000	140680000
ENSG00000146966.13	chr7	139320000	142040000
ENSG00000285904.1	chr7	139320000	142040000
ENSG00000240173.3	chr7	139320000	142040000
ENSG00000133597.11	chr7	139320000	142040000
ENSG00000090266.13	chr7	140440000	142040000
ENSG00000240889.1	chr7	140440000	142040000
ENSG00000157764.13	chr7	140440000	142040000
ENSG00000242703.1	chr7	140440000	142040000
ENSG00000090263.16	chr7	140440000	142040000
ENSG00000223212.1	chr7	140440000	142040000
ENSG00000261115.6	chr7	140440000	142040000
ENSG00000261570.2	chr7	140440000	142040000
ENSG00000006530.18	chr7	140440000	142040000
ENSG00000244701.1	chr7	140440000	142040000
ENSG00000257093.7	chr7	140440000	142040000
ENSG00000270157.1	chr7	140440000	142040000
ENSG00000257335.8	chr7	140480000	143520000
ENSG00000257138.1	chr7	140480000	142480000
ENSG00000257743.8	chr7	141760000	143520000
ENSG00000276405.1	chr7	142080000	143520000
ENSG00000275791.1	chr7	142080000	143520000
ENSG00000276597.1	chr7	142080000	143520000
ENSG00000276557.1	chr7	142080000	143520000
ENSG00000211746.3	chr7	142080000	143520000
ENSG00000211747.3	chr7	142080000	143520000
ENSG00000251578.1	chr7	142080000	143520000
ENSG00000240578.1	chr7	142080000	143520000
ENSG00000211749.1	chr7	142080000	143520000
ENSG00000211750.2	chr7	142080000	143520000
ENSG00000243661.1	chr7	142080000	143520000
ENSG00000282431.1	chr7	142080000	143520000
ENSG00000282320.1	chr7	142080000	143520000
ENSG00000282420.1	chr7	142080000	143520000
ENSG00000282133.1	chr7	142080000	143520000
ENSG00000281958.1	chr7	142080000	143520000
ENSG00000282173.1	chr7	142080000	143520000
ENSG00000282780.1	chr7	142080000	143520000
ENSG00000211751.9	chr7	142080000	143520000
ENSG00000211764.1	chr7	142080000	143520000
ENSG00000211765.1	chr7	142080000	143520000
ENSG00000211766.1	chr7	142080000	143520000
ENSG00000211767.1	chr7	142080000	143520000
ENSG00000211768.1	chr7	142080000	143520000
ENSG00000211769.1	chr7	142080000	143520000
ENSG00000211770.1	chr7	142080000	143520000
ENSG00000211771.1	chr7	142080000	143520000
ENSG00000211772.11	chr7	142080000	143520000
ENSG00000106123.12	chr7	142080000	143520000
ENSG00000165125.20	chr7	142080000	143520000
ENSG00000224970.2	chr7	142080000	143520000
ENSG00000268170.2	chr7	142080000	143520000
ENSG00000221937.4	chr7	142080000	143520000
ENSG00000279223.1	chr7	142080000	143520000
ENSG00000197448.14	chr7	142080000	143520000
ENSG00000146904.9	chr7	142080000	143520000
ENSG00000229153.5	chr7	142080000	143880000
ENSG00000225918.1	chr7	144360000	146120000
ENSG00000174469.23	chr7	144360000	148520000
ENSG00000283504.1	chr7	148240000	149880000
ENSG00000283648.1	chr7	148480000	149880000
ENSG00000213210.4	chr7	148480000	149880000
ENSG00000287636.1	chr7	148480000	149880000
ENSG00000170279.3	chr7	148480000	149880000
ENSG00000273314.1	chr7	148480000	149880000
ENSG00000055130.17	chr7	148480000	149880000
ENSG00000252316.1	chr7	148480000	149880000
ENSG00000202354.1	chr7	148480000	149880000
ENSG00000204946.10	chr7	148480000	149880000
ENSG00000244560.7	chr7	148480000	149880000
ENSG00000261842.1	chr7	148480000	149880000
ENSG00000196453.8	chr7	148480000	149880000
ENSG00000106479.11	chr7	148480000	149880000
ENSG00000280149.1	chr7	148480000	149880000
ENSG00000273419.1	chr7	148480000	149880000
ENSG00000196456.13	chr7	150320000	152760000
ENSG00000284048.2	chr7	150320000	152760000
ENSG00000284691.1	chr7	150320000	152760000
ENSG00000242258.1	chr7	150320000	152760000
ENSG00000171115.4	chr7	150320000	152760000
ENSG00000281887.3	chr7	150320000	152760000
ENSG00000196329.11	chr7	150320000	152760000
ENSG00000177590.7	chr7	150320000	152760000
ENSG00000241134.3	chr7	150320000	152760000
ENSG00000106565.18	chr7	150320000	152760000
ENSG00000055118.15	chr7	150320000	152760000
ENSG00000164867.11	chr7	150320000	152760000
ENSG00000013374.16	chr7	150320000	152760000
ENSG00000106615.10	chr7	150320000	152760000
ENSG00000240132.1	chr7	150320000	152760000
ENSG00000106617.14	chr7	150320000	152760000
ENSG00000227562.1	chr7	150320000	152760000
ENSG00000106648.14	chr7	150320000	152760000
ENSG00000055609.18	chr7	150320000	152760000
ENSG00000241735.2	chr7	150320000	152760000
ENSG00000020219.9	chr7	150320000	152760000
ENSG00000261455.1	chr7	150320000	152760000
ENSG00000196584.3	chr7	150320000	152760000
ENSG00000130226.17	chr7	153720000	155800000
ENSG00000236408.1	chr7	154160000	155800000
ENSG00000214106.9	chr7	154160000	155800000
ENSG00000201066.1	chr7	154160000	155800000
ENSG00000217825.2	chr7	154160000	155800000
ENSG00000228521.2	chr7	154160000	155800000
ENSG00000204960.6	chr7	154160000	155800000
ENSG00000218672.1	chr7	154160000	155800000
ENSG00000260426.1	chr7	154160000	155800000
ENSG00000288051.1	chr7	154160000	155800000
ENSG00000283128.2	chr7	154160000	155800000
ENSG00000216895.9	chr7	154160000	155800000
ENSG00000184863.11	chr7	154160000	156880000
ENSG00000164690.8	chr7	154160000	156880000
ENSG00000182648.13	chr7	155760000	156880000
ENSG00000279418.1	chr7	155760000	156880000
ENSG00000234450.1	chr7	155760000	156880000
ENSG00000105982.16	chr7	155760000	156880000
ENSG00000224903.2	chr7	155760000	156880000
ENSG00000105983.22	chr7	155760000	158080000
ENSG00000230033.1	chr7	156840000	158080000
ENSG00000146909.8	chr7	156840000	158080000
ENSG00000130675.15	chr7	156840000	158080000
ENSG00000235029.1	chr7	156840000	158080000
ENSG00000243479.3	chr7	156840000	158080000
ENSG00000009335.18	chr7	156840000	158080000
ENSG00000225224.1	chr7	156840000	158080000
ENSG00000224629.1	chr7	156840000	158080000
ENSG00000105993.15	chr7	156840000	159345973
ENSG00000155093.19	chr7	156880000	159345973
ENSG00000233038.6	chr7	156880000	159345973
ENSG00000272839.1	chr7	156880000	159345973
ENSG00000146918.20	chr7	157400000	159345973
ENSG00000126870.16	chr7	157400000	159345973
ENSG00000286407.1	chr7	157400000	159345973
ENSG00000172748.14	chr8	40000	1040000
ENSG00000254104.2	chr8	40000	1040000
ENSG00000147364.16	chr8	40000	2240000
ENSG00000279852.1	chr8	200000	2240000
ENSG00000180190.11	chr8	200000	2240000
ENSG00000198010.12	chr8	200000	2240000
ENSG00000283576.1	chr8	440000	2240000
ENSG00000254265.1	chr8	440000	2240000
ENSG00000182372.10	chr8	440000	2240000
ENSG00000283239.1	chr8	440000	2240000
ENSG00000104728.16	chr8	440000	2240000
ENSG00000176595.4	chr8	440000	2240000
ENSG00000253805.1	chr8	440000	2240000
ENSG00000282142.2	chr8	2480000	5080000
ENSG00000277526.5	chr8	2480000	5080000
ENSG00000253853.3	chr8	2480000	5080000
ENSG00000183117.19	chr8	2480000	6960000
ENSG00000278256.1	chr8	4320000	6960000
ENSG00000254007.2	chr8	4960000	6960000
ENSG00000246089.3	chr8	4960000	6960000
ENSG00000147316.13	chr8	4960000	6960000
ENSG00000091879.13	chr8	4960000	6960000
ENSG00000288076.1	chr8	4960000	6960000
ENSG00000249898.8	chr8	4960000	6960000
ENSG00000287747.1	chr8	4960000	6960000
ENSG00000275342.5	chr8	8240000	9880000
ENSG00000286910.1	chr8	8240000	9880000
ENSG00000284717.1	chr8	8240000	9880000
ENSG00000254367.5	chr8	8240000	9880000
ENSG00000147324.11	chr8	8240000	9880000
ENSG00000200713.1	chr8	8240000	9880000
ENSG00000233609.3	chr8	8240000	9880000
ENSG00000104626.15	chr8	8240000	9880000
ENSG00000263407.1	chr8	8240000	9880000
ENSG00000239078.1	chr8	8240000	9880000
ENSG00000173281.5	chr8	8240000	9880000
ENSG00000254340.2	chr8	8240000	9880000
ENSG00000248538.8	chr8	8240000	9880000
ENSG00000279949.1	chr8	8240000	9880000
ENSG00000253252.2	chr8	8240000	9880000
ENSG00000207415.1	chr8	8240000	9880000
ENSG00000253735.1	chr8	8240000	9880000
ENSG00000254237.6	chr8	8240000	9880000
ENSG00000201815.1	chr8	8240000	9880000
ENSG00000173273.16	chr8	8240000	9880000
ENSG00000286622.1	chr8	9840000	12000000
ENSG00000260093.1	chr8	9840000	12000000
ENSG00000175806.15	chr8	9840000	12000000
ENSG00000249848.1	chr8	9840000	12000000
ENSG00000261451.1	chr8	9840000	12000000
ENSG00000253649.5	chr8	9840000	12000000
ENSG00000184647.11	chr8	9840000	12000000
ENSG00000258724.1	chr8	9840000	12000000
ENSG00000254093.9	chr8	9840000	12000000
ENSG00000283210.1	chr8	9840000	12000000
ENSG00000253695.2	chr8	9840000	12000000
ENSG00000171044.11	chr8	9840000	12000000
ENSG00000236827.1	chr8	9840000	12000000
ENSG00000239315.4	chr8	9840000	12000000
ENSG00000184608.9	chr8	9840000	12000000
ENSG00000154319.16	chr8	9840000	12000000
ENSG00000136573.14	chr8	9840000	12000000
ENSG00000269954.2	chr8	9840000	12000000
ENSG00000170983.4	chr8	9840000	12000000
ENSG00000136574.17	chr8	9840000	12000000
ENSG00000255394.4	chr8	9840000	12000000
ENSG00000154328.16	chr8	9840000	12000000
ENSG00000255144.1	chr8	9840000	12000000
ENSG00000287798.1	chr8	9880000	12720000
ENSG00000205884.2	chr8	9880000	12720000
ENSG00000205883.2	chr8	9880000	12720000
ENSG00000250305.9	chr8	12680000	14680000
ENSG00000206996.1	chr8	12680000	14680000
ENSG00000164741.15	chr8	12680000	14680000
ENSG00000286798.1	chr8	12680000	14680000
ENSG00000255413.1	chr8	12720000	16800000
ENSG00000185053.14	chr8	12720000	16800000
ENSG00000104723.21	chr8	13720000	16800000
ENSG00000038945.15	chr8	13720000	16920000
ENSG00000253951.1	chr8	13720000	16800000
ENSG00000253496.3	chr8	13720000	17280000
ENSG00000155970.12	chr8	16760000	17960000
ENSG00000249258.2	chr8	16760000	17960000
ENSG00000244113.1	chr8	16760000	17960000
ENSG00000003987.14	chr8	16960000	17960000
ENSG00000003989.17	chr8	16960000	17960000
ENSG00000279271.1	chr8	16960000	17960000
ENSG00000280453.1	chr8	16960000	17960000
ENSG00000279903.1	chr8	16960000	17960000
ENSG00000279932.1	chr8	16960000	17960000
ENSG00000104213.13	chr8	16960000	17960000
ENSG00000277466.1	chr8	16960000	17960000
ENSG00000287303.1	chr8	16960000	17960000
ENSG00000129422.14	chr8	16960000	17960000
ENSG00000253168.1	chr8	16960000	17960000
ENSG00000253944.1	chr8	16960000	17960000
ENSG00000104760.17	chr8	16960000	17960000
ENSG00000253215.1	chr8	16960000	17960000
ENSG00000254054.3	chr8	16960000	17960000
ENSG00000078674.17	chr8	16960000	18880000
ENSG00000286542.1	chr8	17920000	18880000
ENSG00000171428.14	chr8	17920000	18880000
ENSG00000254015.1	chr8	17920000	18880000
ENSG00000156011.17	chr8	17920000	19840000
ENSG00000253557.6	chr8	18880000	19840000
ENSG00000254242.2	chr8	18880000	19840000
ENSG00000254201.1	chr8	18880000	19840000
ENSG00000253280.1	chr8	18880000	19840000
ENSG00000279919.1	chr8	18880000	19840000
ENSG00000104611.12	chr8	18880000	19840000
ENSG00000279858.1	chr8	18880000	19840000
ENSG00000147408.14	chr8	18880000	19840000
ENSG00000104613.12	chr8	18880000	20200000
ENSG00000175445.17	chr8	19800000	20200000
ENSG00000253775.2	chr8	19800000	20200000
ENSG00000242709.1	chr8	19800000	20200000
ENSG00000036565.15	chr8	19800000	20400000
ENSG00000147416.11	chr8	19800000	22200000
ENSG00000222267.1	chr8	20160000	22200000
ENSG00000061337.15	chr8	20160000	22200000
ENSG00000253164.5	chr8	20160000	22200000
ENSG00000253178.1	chr8	20200000	22200000
ENSG00000254092.2	chr8	20200000	22200000
ENSG00000254040.2	chr8	20200000	22200000
ENSG00000168546.11	chr8	20200000	22200000
ENSG00000273484.1	chr8	20200000	22200000
ENSG00000147443.13	chr8	20200000	22200000
ENSG00000130227.17	chr8	20200000	22600000
ENSG00000158806.14	chr8	20200000	22600000
ENSG00000158815.11	chr8	20200000	22600000
ENSG00000158856.18	chr8	20200000	22600000
ENSG00000168476.12	chr8	20200000	22600000
ENSG00000168481.9	chr8	20200000	22600000
ENSG00000168484.12	chr8	20200000	22600000
ENSG00000208037.1	chr8	21920000	22600000
ENSG00000168495.13	chr8	21920000	22600000
ENSG00000254064.1	chr8	21920000	22600000
ENSG00000104635.14	chr8	21920000	22600000
ENSG00000201761.1	chr8	21920000	22600000
ENSG00000120910.14	chr8	21920000	22600000
ENSG00000120896.13	chr8	21920000	22600000
ENSG00000254230.1	chr8	21920000	22600000
ENSG00000120913.23	chr8	21920000	22600000
ENSG00000248235.6	chr8	21920000	23440000
ENSG00000158941.16	chr8	22600000	23440000
ENSG00000253200.1	chr8	22600000	23440000
ENSG00000147439.13	chr8	22600000	23440000
ENSG00000261026.1	chr8	22600000	23440000
ENSG00000179388.9	chr8	22600000	23440000
ENSG00000253125.1	chr8	22600000	23440000
ENSG00000287812.1	chr8	22600000	23440000
ENSG00000134020.8	chr8	22600000	23440000
ENSG00000248738.6	chr8	22600000	23440000
ENSG00000253142.1	chr8	22600000	23440000
ENSG00000245025.3	chr8	22600000	23440000
ENSG00000008853.16	chr8	22600000	23440000
ENSG00000120889.13	chr8	22600000	23440000
ENSG00000246130.1	chr8	22600000	23440000
ENSG00000284948.1	chr8	22600000	23440000
ENSG00000284956.1	chr8	22600000	23440000
ENSG00000173530.6	chr8	22600000	23440000
ENSG00000147457.14	chr8	22600000	23440000
ENSG00000104679.11	chr8	22600000	23440000
ENSG00000134013.16	chr8	22600000	23440000
ENSG00000197217.13	chr8	22600000	25120000
ENSG00000253390.1	chr8	23440000	25120000
ENSG00000253483.1	chr8	23440000	25120000
ENSG00000287166.1	chr8	23440000	25120000
ENSG00000253986.1	chr8	23440000	25120000
ENSG00000147454.14	chr8	23440000	25120000
ENSG00000252067.1	chr8	23440000	25120000
ENSG00000167034.10	chr8	23440000	25120000
ENSG00000180053.7	chr8	23440000	25120000
ENSG00000253471.1	chr8	23440000	25120000
ENSG00000254002.2	chr8	23440000	25120000
ENSG00000159167.12	chr8	23440000	25120000
ENSG00000253891.2	chr8	23440000	25120000
ENSG00000253535.5	chr8	23440000	26360000
ENSG00000134028.14	chr8	23440000	25120000
ENSG00000069206.15	chr8	23440000	26360000
ENSG00000253832.1	chr8	23440000	26360000
ENSG00000287185.1	chr8	24480000	26680000
ENSG00000147459.18	chr8	24480000	26680000
ENSG00000147437.10	chr8	24480000	26680000
ENSG00000253476.1	chr8	24480000	26680000
ENSG00000104756.16	chr8	24480000	26680000
ENSG00000184661.14	chr8	24480000	26680000
ENSG00000253100.2	chr8	24480000	26680000
ENSG00000221818.9	chr8	24480000	26680000
ENSG00000199620.1	chr8	24480000	26680000
ENSG00000221914.11	chr8	24480000	27280000
ENSG00000253899.1	chr8	26360000	27280000
ENSG00000253903.2	chr8	26360000	27280000
ENSG00000253888.2	chr8	26360000	27280000
ENSG00000104228.13	chr8	27240000	27800000
ENSG00000120899.18	chr8	27240000	27800000
ENSG00000273836.1	chr8	27240000	27800000
ENSG00000120903.13	chr8	27240000	27800000
ENSG00000234770.1	chr8	27240000	27800000
ENSG00000120885.22	chr8	27240000	28000000
ENSG00000284280.1	chr8	27240000	28000000
ENSG00000253875.2	chr8	27240000	28000000
ENSG00000147419.18	chr8	27240000	28360000
ENSG00000171320.15	chr8	27240000	28360000
ENSG00000202242.1	chr8	27240000	28360000
ENSG00000168079.17	chr8	27600000	28360000
ENSG00000189233.12	chr8	27760000	28440000
ENSG00000134014.17	chr8	27760000	28440000
ENSG00000253690.1	chr8	27760000	28440000
ENSG00000168081.9	chr8	27760000	28440000
ENSG00000214050.8	chr8	27760000	29280000
ENSG00000286804.1	chr8	28040000	29280000
ENSG00000254370.1	chr8	28040000	29280000
ENSG00000207361.1	chr8	28040000	29280000
ENSG00000104290.11	chr8	28360000	29280000
ENSG00000012232.9	chr8	28360000	29280000
ENSG00000104299.15	chr8	28360000	29280000
ENSG00000147421.18	chr8	28360000	29280000
ENSG00000200719.1	chr8	28360000	29280000
ENSG00000197892.13	chr8	28360000	29320000
ENSG00000254129.1	chr8	28360000	29320000
ENSG00000120875.9	chr8	29320000	30400000
ENSG00000285601.1	chr8	29320000	30400000
ENSG00000260253.1	chr8	29320000	30400000
ENSG00000251191.8	chr8	29320000	30400000
ENSG00000254013.1	chr8	29320000	30400000
ENSG00000239175.1	chr8	29320000	30400000
ENSG00000133872.14	chr8	29320000	30400000
ENSG00000272256.1	chr8	29320000	30400000
ENSG00000104660.19	chr8	29320000	30840000
ENSG00000177669.4	chr8	29320000	30680000
ENSG00000271869.1	chr8	29320000	30680000
ENSG00000104671.8	chr8	29320000	30840000
ENSG00000253708.1	chr8	29320000	30840000
ENSG00000285669.1	chr8	29320000	30840000
ENSG00000272375.1	chr8	29320000	30840000
ENSG00000248159.1	chr8	29320000	30840000
ENSG00000157110.16	chr8	29320000	32800000
ENSG00000279041.1	chr8	30120000	32800000
ENSG00000197265.9	chr8	30120000	32800000
ENSG00000253112.1	chr8	30120000	32800000
ENSG00000104687.14	chr8	30120000	32800000
ENSG00000104695.13	chr8	30160000	32800000
ENSG00000133863.8	chr8	30160000	32800000
ENSG00000253204.1	chr8	30440000	32800000
ENSG00000165392.11	chr8	30440000	32800000
ENSG00000253961.1	chr8	30440000	32800000
ENSG00000157168.20	chr8	30440000	35120000
ENSG00000252735.1	chr8	31200000	35120000
ENSG00000272338.2	chr8	31200000	35120000
ENSG00000172728.16	chr8	31200000	35120000
ENSG00000253642.6	chr8	31200000	35120000
ENSG00000254302.2	chr8	32840000	35120000
ENSG00000254344.3	chr8	32840000	36800000
ENSG00000287152.1	chr8	32840000	36800000
ENSG00000156687.11	chr8	34240000	36800000
ENSG00000253452.6	chr8	34760000	36800000
ENSG00000253363.7	chr8	34760000	36800000
ENSG00000215262.8	chr8	34760000	37760000
ENSG00000253650.1	chr8	36800000	37760000
ENSG00000253123.4	chr8	36800000	37760000
ENSG00000253161.5	chr8	36800000	37760000
ENSG00000253414.3	chr8	36800000	37760000
ENSG00000254111.3	chr8	36800000	37760000
ENSG00000183779.7	chr8	36800000	37760000
ENSG00000253181.2	chr8	36800000	37760000
ENSG00000183154.1	chr8	36800000	37760000
ENSG00000147475.17	chr8	36800000	37760000
ENSG00000147471.12	chr8	37760000	39360000
ENSG00000020181.18	chr8	37760000	39360000
ENSG00000104221.13	chr8	37760000	39360000
ENSG00000156675.16	chr8	37760000	39360000
ENSG00000280064.1	chr8	37760000	39360000
ENSG00000241032.3	chr8	37760000	39360000
ENSG00000169154.7	chr8	37760000	39400000
ENSG00000285880.1	chr8	37760000	39400000
ENSG00000129691.16	chr8	37760000	39400000
ENSG00000253437.1	chr8	37760000	39400000
ENSG00000240015.2	chr8	37760000	39400000
ENSG00000175324.10	chr8	37760000	39400000
ENSG00000253739.1	chr8	37760000	39400000
ENSG00000156735.11	chr8	37760000	39400000
ENSG00000248585.2	chr8	37760000	39400000
ENSG00000085788.14	chr8	37760000	39400000
ENSG00000147535.17	chr8	37760000	39400000
ENSG00000147548.17	chr8	37760000	39400000
ENSG00000255487.1	chr8	37760000	39400000
ENSG00000272092.1	chr8	37760000	39400000
ENSG00000165046.12	chr8	37760000	39400000
ENSG00000077782.20	chr8	37760000	39400000
ENSG00000272159.1	chr8	37760000	39400000
ENSG00000255201.1	chr8	37760000	39400000
ENSG00000239218.2	chr8	37760000	39400000
ENSG00000196166.4	chr8	37760000	39400000
ENSG00000254321.2	chr8	37760000	39400000
ENSG00000147526.20	chr8	37760000	39400000
ENSG00000253829.1	chr8	37760000	39400000
ENSG00000169499.15	chr8	37760000	39880000
ENSG00000253645.1	chr8	37760000	39880000
ENSG00000169495.5	chr8	37760000	39880000
ENSG00000254067.2	chr8	38960000	41520000
ENSG00000253332.1	chr8	38960000	41520000
ENSG00000253939.1	chr8	39520000	41520000
ENSG00000188676.13	chr8	39520000	41520000
ENSG00000253790.1	chr8	39520000	41520000
ENSG00000253802.2	chr8	39520000	41520000
ENSG00000165061.15	chr8	39520000	41520000
ENSG00000147533.17	chr8	39520000	41560000
ENSG00000253133.2	chr8	39520000	42400000
ENSG00000253943.1	chr8	39520000	41560000
ENSG00000147536.12	chr8	41000000	42400000
ENSG00000029534.20	chr8	41520000	42400000
ENSG00000260588.1	chr8	41520000	42400000
ENSG00000241834.3	chr8	41520000	42400000
ENSG00000083168.11	chr8	41520000	42400000
ENSG00000238966.1	chr8	41520000	42400000
ENSG00000253135.1	chr8	41520000	42400000
ENSG00000271938.1	chr8	41520000	42400000
ENSG00000261449.1	chr8	41520000	42400000
ENSG00000070718.12	chr8	41520000	42400000
ENSG00000104368.18	chr8	41520000	42400000
ENSG00000104365.15	chr8	41520000	42400000
ENSG00000070501.12	chr8	41520000	42400000
ENSG00000240395.1	chr8	41520000	42400000
ENSG00000104371.5	chr8	41520000	42400000
ENSG00000078668.14	chr8	41520000	43560000
ENSG00000168575.10	chr8	42400000	43560000
ENSG00000254165.1	chr8	42400000	43560000
ENSG00000176209.11	chr8	42400000	43560000
ENSG00000147432.7	chr8	42400000	43560000
ENSG00000147434.8	chr8	42400000	43560000
ENSG00000215179.5	chr8	46480000	48080000
ENSG00000248347.3	chr8	46480000	48080000
ENSG00000254348.1	chr8	46480000	48080000
ENSG00000255366.1	chr8	46480000	48080000
ENSG00000253502.1	chr8	46480000	48080000
ENSG00000253817.1	chr8	46480000	48080000
ENSG00000215177.3	chr8	46480000	48080000
ENSG00000164808.17	chr8	46480000	48080000
ENSG00000253330.1	chr8	46480000	48080000
ENSG00000269924.1	chr8	46480000	48080000
ENSG00000207369.1	chr8	46480000	48080000
ENSG00000221869.5	chr8	46480000	48080000
ENSG00000253729.8	chr8	46480000	48960000
ENSG00000252710.1	chr8	47960000	49000000
ENSG00000277418.1	chr8	47960000	49000000
ENSG00000279881.1	chr8	47960000	49000000
ENSG00000253140.2	chr8	47960000	49000000
ENSG00000253688.2	chr8	47960000	49000000
ENSG00000253608.2	chr8	47960000	49000000
ENSG00000233858.4	chr8	47960000	49000000
ENSG00000253892.1	chr8	47960000	49000000
ENSG00000034239.11	chr8	47960000	49000000
ENSG00000233109.4	chr8	47960000	49000000
ENSG00000019549.13	chr8	47960000	49000000
ENSG00000287788.1	chr8	47960000	49000000
ENSG00000147481.17	chr8	48960000	51600000
ENSG00000147485.13	chr8	48960000	52560000
ENSG00000168300.14	chr8	51000000	52560000
ENSG00000253844.1	chr8	51000000	52560000
ENSG00000254136.1	chr8	51000000	52560000
ENSG00000147488.11	chr8	51560000	52560000
ENSG00000196711.9	chr8	51600000	53840000
ENSG00000023287.13	chr8	52520000	53840000
ENSG00000271555.1	chr8	52520000	53840000
ENSG00000183729.3	chr8	52520000	54160000
ENSG00000248911.2	chr8	52520000	54160000
ENSG00000254687.1	chr8	52520000	54160000
ENSG00000082556.13	chr8	52520000	54160000
ENSG00000253369.2	chr8	52520000	54160000
ENSG00000237807.4	chr8	52520000	54160000
ENSG00000240919.1	chr8	52520000	54160000
ENSG00000206144.5	chr8	52520000	54160000
ENSG00000253668.1	chr8	52520000	54160000
ENSG00000047249.18	chr8	52520000	54160000
ENSG00000147509.14	chr8	52920000	54160000
ENSG00000272457.1	chr8	52920000	54160000
ENSG00000200528.1	chr8	52920000	54160000
ENSG00000187735.14	chr8	52920000	54160000
ENSG00000137547.9	chr8	52920000	54160000
ENSG00000251835.1	chr8	52920000	54160000
ENSG00000270980.1	chr8	54160000	55760000
ENSG00000244107.3	chr8	54160000	55760000
ENSG00000137574.11	chr8	55480000	56280000
ENSG00000254087.8	chr8	55480000	56280000
ENSG00000241997.3	chr8	55480000	56280000
ENSG00000008988.9	chr8	55480000	56280000
ENSG00000238650.1	chr8	55480000	56280000
ENSG00000253603.1	chr8	55480000	56280000
ENSG00000181690.8	chr8	55480000	57400000
ENSG00000170791.18	chr8	55560000	57400000
ENSG00000272343.1	chr8	55560000	57400000
