event_ID	test_ID	target_id	gene_name	num_aggregated_transcripts	sum_mean_obs_counts	pval	qval	chr	start	end	strand	Mutated	Nonmutated	log2fc	status
PCa40507_4	129	ENSG00000152939.17	MARVELD2	4	12.257889759625	0.466007261746174	0.999999992077977	chr5	69415065	69444330	+	14.5851944063813	6.54051566328073	1.04744105928528	down only
PCa40507_4	129	ENSG00000152942.19	RAD17	8	20.6843582577293	0.720187601596561	0.999999992077977	chr5	69369293	69414801	+	16.0300771941825	7.66896047192156	0.974154064627947	down only
PCa40507_4	129	ENSG00000153044.10	CENPH	4	12.4113710971608	0.999610893393072	0.999999992077977	chr5	69189574	69210357	+	3.58487234980603	4.25323496745668	-0.196324547571686	down only
PCa40507_4	129	ENSG00000183323.13	CCDC125	4	16.2269618522745	0.272427267369484	0.999999992077977	chr5	69280175	69332809	-	15.959073756824	13.0863103477172	0.267763603820247	down only
PCa40507_4	129	ENSG00000183474.15	GTF2H2C	10	37.2539475224397	0.966596841763082	0.999999992077977	chr5	69560208	69594723	+	35.9133525344179	34.9687124110376	0.0374002560259498	down only
PCa40507_4	129	ENSG00000197822.11	OCLN	5	26.7510452797921	0.0776807180075769	0.999999992077977	chr5	69492292	69558104	+	94.7138509382657	29.6429500583868	1.64317251993535	down only
PCa40507_4	129	ENSG00000213830.3	CFL1P5	1	4.32070049989243	0.0708048234154743	0.999999992077977	chr5	69313371	69313872	-	1.13471493699001	4.97932608023238	-1.48593946003597	down only
PCa40507_4	129	ENSG00000273841.5	TAF9	4	15.7594157470929	0.697762241597942	0.999999992077977	chr5	69364743	69370013	-	41.2332295593575	30.6471744462561	0.416301876406193	down only
PCa40507_4	156	ENSG00000007174.18	DNAH9	3	11.7185947307526	0.958037012920659	0.999999949879931	chr17	11598470	11969748	+	0.760228206982497	1.1733804332035	-0.304178248091452	down only
PCa40507_4	156	ENSG00000188803.15	SHISA6	3	15.3835424652422	0.0430561792713931	0.999999949879931	chr17	11241213	11564063	+	1.44736250449403	5.92764643844458	-1.50113749218474	down only
PCa40507_4	157	ENSG00000005882.12	PDK2	8	28.115299709278	0.972056921202923	0.999999949879931	chr17	50094737	50112152	+	10.3038438867126	10.2802760831632	0.0030110684581259	down only
PCa40507_4	157	ENSG00000005884.18	ITGA3	9	32.6047232707078	0.735202454058953	0.999999949879931	chr17	50055968	50090481	+	13.1725688251166	8.26181466267478	0.613734482414595	down only
PCa40507_4	157	ENSG00000006282.21	SPATA20	13	48.6681438388971	0.445604216132607	0.999999949879931	chr17	50543058	50555852	+	13.2712493337196	23.9716788813328	-0.807181182204924	down only
PCa40507_4	157	ENSG00000006283.18	CACNA1G	6	12.867149753614	0.424828202848372	0.999999949879931	chr17	50560715	50627474	+	0.811741848642502	1.82306643954503	-0.63988567894976	down only
PCa40507_4	157	ENSG00000015532.10	XYLT2	4	16.7771051492269	0.953162689494058	0.999999949879931	chr17	50346126	50363138	+	2.38389316923022	2.74855422189763	-0.147650247762866	down only
PCa40507_4	157	ENSG00000049283.18	EPN3	13	43.133685154921	0.000198580191490058	0.0387703418921024	chr17	50532682	50543750	+	5.05101692481575	16.0263890446372	-1.49252297575887	down only
PCa40507_4	157	ENSG00000108819.11	PPP1R9B	2	10.6440838612219	0.691207476602576	0.999999949879931	chr17	50133737	50150677	-	6.50170991163732	5.51754980155966	0.202889773942881	down only
PCa40507_4	157	ENSG00000108821.13	COL1A1	11	43.1550617510297	0.00560277579667736	0.456299398841065	chr17	50183289	50201632	-	120.277113450079	49.1015943853423	1.27537890083467	down only
PCa40507_4	157	ENSG00000108823.16	SGCA	4	11.2455836239286	0.670854874798688	0.999999949879931	chr17	50164214	50175928	+	2.71296301297022	1.95904402491731	0.327439782486843	down only
PCa40507_4	157	ENSG00000108826.16	MRPL27	6	21.649215553052	0.864709230648949	0.999999949879931	chr17	50367857	50373207	-	28.7269405758862	23.7972720996479	0.261589571009666	down only
PCa40507_4	157	ENSG00000108829.10	LRRC59	2	12.4589143255366	0.892709420356595	0.999999949879931	chr17	50375059	50397523	-	41.8527218294152	37.2724694452524	0.163079850657953	down only
PCa40507_4	157	ENSG00000136444.10	RSAD1	7	25.6630757697824	0.00135208687819852	0.172731307982145	chr17	50478860	50485974	+	4.6215367326007	11.4569357874879	-1.14791275933982	down only
PCa40507_4	157	ENSG00000136449.15	MYCBPAP	5	14.6111287179263	0.654941229751739	0.999999949879931	chr17	50508384	50531501	+	3.11096276613064	3.98293890595542	-0.277520580594898	down only
PCa40507_4	157	ENSG00000154920.14	EME1	1	1.44810405176142	0.378245132862442	0.999999949879931	chr17	50373220	50381483	+	0.322619612250368	0.384754805992796	-0.066232345977648	down only
PCa40507_4	157	ENSG00000167100.14	SAMD14	4	9.41148581204745	0.422060323623458	0.999999949879931	chr17	50110040	50129882	-	0.925034881707228	0.499116857636285	0.360771740565628	down only
PCa40507_4	157	ENSG00000167105.8	TMEM92	1	3.03695560439334	0.866525682532571	0.999999949879931	chr17	50271406	50281485	+	0.0900486843204149	0.10548850448791	-0.0202914524141934	down only
PCa40507_4	157	ENSG00000167107.12	ACSF2	14	35.273585601137	0.997231194553082	0.999999949879931	chr17	50426158	50474845	+	7.99833395081128	6.97697862597277	0.17381549768062	down only
PCa40507_4	164	ENSG00000118004.18	COLEC11	2	5.92812173511093	0.563899966732818	0.999999999854762	chr2	3594832	3644644	+	2.2118281817205	1.88122911331622	0.156710330104515	down only
PCa40507_4	164	ENSG00000134321.12	RSAD2	2	9.27033760175599	0.748788912966592	0.999999999854762	chr2	6865806	6898239	+	4.33607199070947	3.71483958616876	0.178569443865308	down only
PCa40507_4	164	ENSG00000134326.11	CMPK2	4	13.4025162794962	0.599248789004592	0.999999999854762	chr2	6840570	6866635	-	4.0751465145573	2.63009053830871	0.483443941091083	down only
PCa40507_4	164	ENSG00000151692.15	RNF144A	6	23.5996146836544	0.0295956854098367	0.999999999854762	chr2	6917412	7068286	+	40.8221752343895	16.3641981910662	1.26815230622794	down only
PCa40507_4	164	ENSG00000176887.7	SOX11	1	2.99250300177244	0.697883548536449	0.999999999854762	chr2	5692384	5701385	+	0.0486254668587412	0.038425989532571	0.0141010921977252	down only
PCa40507_4	164	ENSG00000214866.9	DCDC2C	2	4.52219557820709	0.544578680595436	0.999999999854762	chr2	3703575	3848008	+	1.32439943427778	0.784534012287251	0.381310609981971	down only
PCa40507_4	165	ENSG00000039123.16	MTREX	8	39.333770279628	0.430762144900187	0.999999949879931	chr5	55307989	55425579	+	27.0956518877286	39.3391693290173	-0.521834501298768	down only
PCa40507_4	165	ENSG00000067113.17	PLPP1	5	34.8851666079002	0.801866621626104	0.999999949879931	chr5	55424854	55534969	-	437.201350606625	362.021658233567	0.271538307540516	down only
PCa40507_4	165	ENSG00000067248.10	DHX29	5	27.4410688358069	0.812920267926	0.999999949879931	chr5	55256055	55307694	-	22.0401827726037	24.0771813634454	-0.122223039150299	down only
PCa40507_4	165	ENSG00000145649.8	GZMA	1	4.76929297256782	0.963067217174899	0.999999949879931	chr5	55102646	55110252	+	2.63115044410061	2.68396225711804	-0.0208315763924558	down only
PCa40507_4	165	ENSG00000152669.9	CCNO	2	6.47791745797265	0.78943674958034	0.999999949879931	chr5	55231152	55233608	-	0.7799517963288	0.649790203401587	0.109555596528682	down only
PCa40507_4	165	ENSG00000164283.13	ESM1	1	3.13295446334948	0.181798840057546	0.999999949879931	chr5	54977867	55022671	-	2.27842668940511	0.512415442998502	1.11614914876346	down only
PCa40507_4	165	ENSG00000164287.12	CDC20B	1	4.18879918675543	0.709690305888449	0.999999949879931	chr5	55112995	55173175	-	1.33826086188893	0.666079353641209	0.488978772888209	down only
PCa40507_4	165	ENSG00000164294.14	GPX8	4	16.2427625648702	0.228895276032401	0.999999949879931	chr5	55160167	55167297	+	10.8781519049497	7.06111423546682	0.559259215894088	down only
PCa40507_4	165	ENSG00000164509.15	IL31RA	3	8.10300041188185	0.982292271855428	0.999999949879931	chr5	55851357	55922854	+	0.621183684322805	0.975291114846368	-0.285017729543276	down only
PCa40507_4	165	ENSG00000177058.12	SLC38A9	18	65.2220006218211	0.845941333463757	0.999999949879931	chr5	55625845	55773194	-	14.3384094997557	22.6826296801208	-0.626680392486803	down only
PCa40507_4	165	ENSG00000178996.14	SNX18	2	11.7007777381074	0.56408497968932	0.999999949879931	chr5	54517759	54546586	+	12.5854521807125	9.93242956194862	0.313448532177507	down only
PCa40507_4	165	ENSG00000234602.9	MCIDAS	1	1.90193594519679	0.136965257379784	0.999999949879931	chr5	55219564	55227315	-	0.398322511741051	0.0824116959635141	0.369447811492169	down only
PCa40507_4	165	ENSG00000250853.1	RNF138P1	1	7.64230339443719	0.369946392499153	0.999999949879931	chr5	55530156	55530701	-	164.588753214262	121.066451596415	0.439937939822575	down only
PCa40507_5	130	ENSG00000205133.12	TRIQK	18	57.5097711011006	0.00385078124051974	0.365375583141742	chr8	92883532	93017673	-	15.472671410196	33.5862861320253	-1.07012556660477	none
PCa40507_5	130	ENSG00000268080.2	AC016885.3	1	2.86969324086849	0.681973863236847	0.999999949879931	chr8	93229659	93229916	+	1.40347168307785	2.82423560240362	-0.670051600984591	none
PCa40507_5	131	ENSG00000146910.12	CNPY1	1	2.3041311194645	0.852540202551135	0.999999949879931	chr7	155474206	155555450	-	0.20716413017744	0.177812337549998	0.0355121522916373	none
PCa40507_5	131	ENSG00000164778.4	EN2	1	2.41647665794757	0.671053602309073	0.999999949879931	chr7	155458129	155464831	+	0.0947565069009663	0.0992511034923359	-0.00591095605443303	none
PCa40507_5	131	ENSG00000186480.13	INSIG1	5	25.0705687937871	0.80309207501993	0.999999949879931	chr7	155297776	155310235	+	17.7205193445848	29.5968181065848	-0.708761169999953	none
PCa40507_6	133	ENSG00000158321.18	AUTS2	23	78.4555157859529	0.99156340185887	0.999999949879931	chr7	69598296	70793506	+	15.924381814003	17.583428861633	-0.134913582149128	none
PCa40507_6	142	ENSG00000127329.15	PTPRB	10	35.1912065485023	0.283898625629315	0.999999949879931	chr12	70515866	70637440	-	14.0434354320957	6.20915357991574	1.06123228030935	none
PCa40507_6	142	ENSG00000135643.5	KCNMB4	2	8.21229798889771	0.961132333582299	0.999999949879931	chr12	70366290	70434292	+	2.11366762891133	1.73264885437999	0.188314865601073	none
PCa40507_6	142	ENSG00000153233.13	PTPRR	2	3.11397625681766	0.0833474083064121	0.999999949879931	chr12	70638073	70920738	-	3.28694558323089	0.567290514770003	1.45167748007045	none
PCa40507_6	166	ENSG00000066827.16	ZFAT	11	39.5330474581204	0.998483406387907	0.999999988467435	chr8	134477788	134713049	-	6.61694127239351	7.07185522239195	-0.0836885259694902	none
PCa40507_6	166	ENSG00000131773.14	KHDRBS3	9	34.0527589142404	0.0838285089967444	0.999999988467435	chr8	135457456	135656722	+	44.683038560027	20.4310872978812	1.09195356681642	none
PCa40507_6	166	ENSG00000254076.1	AC110053.1	1	1.62990350281232	0.976741688028913	0.999999988467435	chr8	137696724	137698467	+	0.0517986529174888	0.0663261322161304	-0.0197901947397829	none
PCa40507_6	167	ENSG00000073060.16	SCARB1	9	39.4498016839425	0.564090937202371	0.999999980679791	chr12	124776856	124882668	-	5.69253297544537	10.8020544413312	-0.8184137709863	none
PCa40507_6	167	ENSG00000081760.17	AACS	11	48.0372779286351	0.953888885781532	0.999999980679791	chr12	125065434	125143333	+	12.4480879817016	15.2098484527436	-0.269469534748535	none
PCa40507_6	167	ENSG00000111358.14	GTF2H3	11	38.6986560413083	0.999859607992031	0.999999980679791	chr12	123633739	123662604	+	19.2226196563536	23.2622958806733	-0.262746178198041	none
PCa40507_6	167	ENSG00000111361.13	EIF2B1	2	8.20365007709408	0.764347213676201	0.999999980679791	chr12	123620406	123633766	-	2.20001196224587	2.8774156008937	-0.277018080495278	none
PCa40507_6	167	ENSG00000111364.16	DDX55	10	36.0978089021399	0.878987626882753	0.999999980679791	chr12	123602077	123620943	+	10.5987979454876	12.7936484153927	-0.250028801910629	none
PCa40507_6	167	ENSG00000119242.8	CCDC92	6	25.4248075930993	0.886137137284647	0.999999980679791	chr12	123918660	123972831	-	6.941479038722	6.80387642428866	0.025216790319503	none
PCa40507_6	167	ENSG00000139364.10	TMEM132B	3	10.7608109548138	0.934267866648856	0.999999980679791	chr12	125186836	125662377	+	0.389597233727312	0.535193693967697	-0.143753903388273	none
PCa40507_6	167	ENSG00000150990.8	DHX37	5	20.3188662376926	0.982285953916069	0.999999980679791	chr12	124946825	124989131	-	3.43312430958167	3.9347078098689	-0.154640845665586	none
PCa40507_6	167	ENSG00000150991.15	UBC	6	37.9473756653314	0.903606174177363	0.999999980679791	chr12	124911604	124917368	-	1259.40346625119	1314.01491152719	-0.0611935319110986	none
PCa40507_6	167	ENSG00000168778.12	TCTN2	3	18.9069757772995	0.332774765294471	0.999999980679791	chr12	123671113	123708399	+	7.24371427309458	10.967055144786	-0.537701770198058	none
PCa40507_6	167	ENSG00000178882.15	RFLNA	2	5.5088041646015	0.0465551535429148	0.999999980679791	chr12	123973241	124316024	+	1.26791180333013	1.89067992088935	-0.350044334469318	none
PCa40507_6	167	ENSG00000179195.16	ZNF664	12	55.5833986104014	0.987769472505267	0.999999980679791	chr12	123971845	124015439	+	60.5953589599706	72.6423521144563	-0.257714054735109	none
PCa40507_6	167	ENSG00000184992.13	BRI3BP	1	7.83865342077074	0.974241243489544	0.999999980679791	chr12	124993645	125031231	+	5.98339141003567	6.05956416650413	-0.0156512829825147	none
PCa40507_6	167	ENSG00000185344.14	ATP6V0A2	9	44.0993046928401	0.970235772826796	0.999999980679791	chr12	123712353	123761755	+	14.1448451201416	15.4397454337914	-0.118361134961888	none
PCa40507_6	167	ENSG00000196498.13	NCOR2	19	86.8783504214712	0.983729902683773	0.999999980679791	chr12	124324415	124567589	-	37.5521166456466	41.2627793118348	-0.13257757451992	none
PCa40507_6	167	ENSG00000197653.16	DNAH10	1	2.27633370819619	0.767620065019767	0.999999980679791	chr12	123762188	123935720	+	0.067828966560206	0.149398864555069	-0.106198939061269	none
PCa40507_7	134	ENSG00000070748.18	CHAT	1	2.50444958407635	0.99020879099052	0.999999949879931	chr10	49609095	49665104	+	0.159265369182375	0.178363355033468	-0.0235736173360047	none
PCa40507_7	134	ENSG00000177354.12	C10orf71	1	2.21143989274708	0.766650964286488	0.999999949879931	chr10	49299170	49327492	+	0.0323379622617347	0.0841061883741734	-0.0705907245768769	none
PCa40507_7	134	ENSG00000225830.13	ERCC6	8	40.6954973413419	0.995442586142994	0.999999949879931	chr10	49454470	49539538	-	15.6627876540861	17.250903471471	-0.131338102102391	none
PCa40507_7	135	ENSG00000059588.10	TARBP1	8	36.3400315337841	0.306345416149505	0.999999949879931	chr1	234391313	234479179	-	35.9918845982788	54.542756579511	-0.586389977438592	none
PCa40507_7	135	ENSG00000168275.15	COA6	4	17.5666245171055	0.581091601007251	0.999999949879931	chr1	234373456	234385068	+	31.1497245877544	24.8126950450392	0.31672560086776	none
PCa40507_7	135	ENSG00000183780.13	SLC35F3	2	7.51039562848406	0.51265852169623	0.999999949879931	chr1	233904676	234324511	+	1.22030779788906	0.833931320754905	0.275820076874245	none
PCa40507_7	135	ENSG00000232166.1	AL122008.2	1	1.8573257928155	0.420223131723923	0.999999949879931	chr1	234284972	234285541	+	0.595599011569934	0.388523588689242	0.200546448491372	none
PCa40507_8	136	ENSG00000143502.15	SUSD4	8	24.6412210369973	0.576566291893523	0.999999949879931	chr1	223220819	223364178	-	7.06122946537569	4.09293447008581	0.66250273496947	none
PCa40507_8	136	ENSG00000143514.17	TP53BP2	10	41.0997371517005	0.996264094191453	0.999999949879931	chr1	223779893	223845954	-	26.9589102918483	26.9825867904444	-0.00122120325451785	none
PCa40507_8	136	ENSG00000154309.8	DISP1	3	13.209092023396	0.985467280363591	0.999999949879931	chr1	222872271	223005995	+	3.36621292529499	4.01845702353618	-0.200861373500785	none
PCa40507_8	136	ENSG00000162909.18	CAPN2	8	40.3067891142199	0.000639236095013138	0.097613349321303	chr1	223701593	223776018	+	124.949654730654	49.6543230531277	1.3140898621166	none
PCa40507_8	136	ENSG00000185495.10	AC138393.1	6	29.9347600109332	0.164154980390527	0.999999949879931	chr1	223992743	224010612	+	50.6204984373484	33.5983023657597	0.577242820969149	none
PCa40507_8	136	ENSG00000187554.14	TLR5	5	16.9521998798602	0.915142128071484	0.999999949879931	chr1	223109404	223143248	-	2.25086190416241	3.46732028803591	-0.458587421514067	none
PCa40507_8	136	ENSG00000203697.12	CAPN8	3	6.29343367318513	0.551611942323326	0.999999949879931	chr1	223538007	223665723	-	1.34822689332225	1.08624937194179	0.17066019780196	none
PCa40507_8	136	ENSG00000234523.1	NDUFB1P2	1	1.33627140916892	0.868210252102334	0.999999949879931	chr1	222945725	222945900	+	1.41080918424549	2.31424037454977	-0.459160775823105	none
PCa40507_8	136	ENSG00000272645.3	GTF2IP20	2	13.48949106499	0.952855233278954	0.999999949879931	chr1	223951394	223992594	-	9.3847271941129	11.2410660836444	-0.237265891691308	none
PCa40507_8	137	ENSG00000108061.11	SHOC2	7	30.8552759241106	0.589496851284232	0.999999949879931	chr10	110919547	111013667	+	62.1835778680817	45.8046691111377	0.432897177777608	none
PCa40507_8	137	ENSG00000119927.14	GPAM	2	12.6386803481644	0.426172207386621	0.999999949879931	chr10	112149865	112215377	-	4.1632484634125	5.01964228192389	-0.221398732718138	none
PCa40507_8	137	ENSG00000150593.18	PDCD4	10	61.4292156785775	0.259250774053083	0.999999949879931	chr10	110871795	110900006	+	120.160580569402	175.988639003679	-0.546736359631695	none
PCa40507_8	137	ENSG00000203867.8	RBM20	2	7.02065709555967	0.183206178572147	0.999999949879931	chr10	110644336	110839468	+	0.309072683460535	0.560017661710252	-0.253017160561319	none
PCa40507_8	137	ENSG00000214413.8	BBIP1	11	45.4535123828156	0.909525367952207	0.999999949879931	chr10	110898728	110919201	-	35.228650960495	29.7432837434397	0.236859815408149	none
PCa40507_8	138	ENSG00000075073.15	TACR2	2	6.88619764057198	0.877217222851833	0.999999999854762	chr10	69403903	69416918	-	0.835858640696966	1.05649598344099	-0.163733277167347	none
PCa40507_8	138	ENSG00000099282.10	TSPAN15	6	24.0490776535225	0.972334689972521	0.999999999854762	chr10	69451465	69507666	+	18.0088458982852	18.4817647755186	-0.0354534283790785	none
PCa40507_8	138	ENSG00000107625.13	DDX50	4	19.8472822607704	0.815127478762415	0.999999999854762	chr10	68901286	68946847	+	31.3540565467513	27.3146991351499	0.192395408252589	none
PCa40507_8	138	ENSG00000122862.5	SRGN	2	11.4350986866867	0.165560221083398	0.999999999854762	chr10	69088103	69104805	+	101.344833629531	48.8260718140621	1.03846553242666	none
PCa40507_8	138	ENSG00000122958.15	VPS26A	7	33.6519447288159	0.969938800395952	0.999999999854762	chr10	69123512	69174412	+	37.8578084852569	49.3445447551519	-0.373630921191288	none
PCa40507_8	138	ENSG00000156502.14	SUPV3L1	6	26.7626149873511	0.218155185651858	0.999999999854762	chr10	69180234	69209099	+	9.95408358245706	18.0167660879992	-0.795803134696672	none
PCa40507_8	138	ENSG00000156510.13	HKDC1	1	1.92033873094448	0.963021324600403	0.999999999854762	chr10	69220332	69267552	+	0.0295808184698202	0.0726949151785881	-0.0591827370951451	none
PCa40507_8	138	ENSG00000156515.23	HK1	7	25.8681660954354	0.539509673589498	0.999999999854762	chr10	69269984	69401884	+	16.8257050375107	28.6302205348781	-0.733110225293983	none
PCa40507_8	138	ENSG00000165732.13	DDX21	2	13.9520471840062	0.354969904625447	0.999999999854762	chr10	68956170	68985068	+	25.2447592970979	39.3836903490022	-0.621743387306201	none
PCa40507_8	138	ENSG00000198954.8	KIFBP	14	47.1945622942777	0.83851468769172	0.999999999854762	chr10	68988721	69043544	+	26.3308198181336	18.6879887868891	0.473212994506312	none
PCa40507_8	141	ENSG00000108175.17	ZMIZ1	5	26.5231361184996	0.609758456238783	0.999999949879931	chr10	79068966	79316528	+	23.5691974725801	18.5834174825235	0.327218184153784	none
PCa40507_8	141	ENSG00000108179.14	PPIF	4	15.4130380316034	0.981948799928931	0.999999949879931	chr10	79347469	79355334	+	8.69028616037902	10.9218187719182	-0.298993172540461	none
PCa40507_8	141	ENSG00000165424.7	ZCCHC24	1	3.82526637246836	0.200106345359642	0.999999949879931	chr10	79382325	79445624	-	0.36730145658704	0.990185650377401	-0.541571658842557	none
PCa40507_9	138	ENSG00000075073.15	TACR2	2	6.88619764057198	0.877217222851833	0.999999999854762	chr10	69403903	69416918	-	0.835858640696966	1.05649598344099	-0.163733277167347	none
PCa40507_9	138	ENSG00000099282.10	TSPAN15	6	24.0490776535225	0.972334689972521	0.999999999854762	chr10	69451465	69507666	+	18.0088458982852	18.4817647755186	-0.0354534283790785	none
PCa40507_9	138	ENSG00000107625.13	DDX50	4	19.8472822607704	0.815127478762415	0.999999999854762	chr10	68901286	68946847	+	31.3540565467513	27.3146991351499	0.192395408252589	none
PCa40507_9	138	ENSG00000122862.5	SRGN	2	11.4350986866867	0.165560221083398	0.999999999854762	chr10	69088103	69104805	+	101.344833629531	48.8260718140621	1.03846553242666	none
PCa40507_9	138	ENSG00000122958.15	VPS26A	7	33.6519447288159	0.969938800395952	0.999999999854762	chr10	69123512	69174412	+	37.8578084852569	49.3445447551519	-0.373630921191288	none
PCa40507_9	138	ENSG00000156502.14	SUPV3L1	6	26.7626149873511	0.218155185651858	0.999999999854762	chr10	69180234	69209099	+	9.95408358245706	18.0167660879992	-0.795803134696672	none
PCa40507_9	138	ENSG00000156510.13	HKDC1	1	1.92033873094448	0.963021324600403	0.999999999854762	chr10	69220332	69267552	+	0.0295808184698202	0.0726949151785881	-0.0591827370951451	none
PCa40507_9	138	ENSG00000156515.23	HK1	7	25.8681660954354	0.539509673589498	0.999999999854762	chr10	69269984	69401884	+	16.8257050375107	28.6302205348781	-0.733110225293983	none
PCa40507_9	138	ENSG00000165732.13	DDX21	2	13.9520471840062	0.354969904625447	0.999999999854762	chr10	68956170	68985068	+	25.2447592970979	39.3836903490022	-0.621743387306201	none
PCa40507_9	138	ENSG00000198954.8	KIFBP	14	47.1945622942777	0.83851468769172	0.999999999854762	chr10	68988721	69043544	+	26.3308198181336	18.6879887868891	0.473212994506312	none
PCa40507_9	140	ENSG00000108231.13	LGI1	2	5.40553693151939	0.941556032385507	0.999999996739723	chr10	93757840	93806272	+	0.445930077675873	1.57027627174671	-0.82992565088279	none
PCa40507_9	140	ENSG00000138119.17	MYOF	9	37.3756827174419	0.834703702000772	0.999999996739723	chr10	93306429	93482334	-	20.5366610991192	20.6506608334253	-0.0076164589966787	none
PCa40507_9	140	ENSG00000138180.16	CEP55	1	1.55467991678298	0.956763105501097	0.999999996739723	chr10	93496612	93529092	+	0.127963257829795	0.270715196399736	-0.171920643085655	none
PCa40507_9	140	ENSG00000138207.14	RBP4	2	3.75988262461314	0.274425309968822	0.999999996739723	chr10	93591687	93601744	-	1.90096086829625	0.656220000543599	0.808636511868838	none
PCa40507_9	140	ENSG00000148690.12	FRA10AC1	5	24.3137911511273	0.98567429373655	0.999999996739723	chr10	93667883	93702592	-	19.940820706612	23.4937479436008	-0.226095561639337	none
PCa40507_9	140	ENSG00000186188.10	FFAR4	1	4.2153431265745	0.919757731263519	0.999999996739723	chr10	93566665	93604480	+	0.299791440028888	0.353451124811966	-0.0583626385287565	none
PCa51852_0	168	ENSG00000171316.12	CHD7	7	31.2874418931516	0.95632357694677	0.9896071534675	chr8	60678740	60868028	+	15.0489687369422	12.7906805001242	0.218786948378471	none
PCa51852_0	168	ENSG00000177182.11	CLVS1	2	3.88873005786514	0.249240038006984	0.622813319213054	chr8	61057158	61501645	+	4.67194832730386	0.369303960073182	2.05040165569087	none
PCa51852_0	169	ENSG00000164796.18	CSMD3	6	24.4143417639737	0.145562938011952	0.482231540460943	chr8	112222928	113436939	-	3.23405271353144	2.27322910339451	0.371324646276122	none
PCa51852_1	170	ENSG00000139263.11	LRIG3	9	39.8854224331815	0.0323009010173929	0.217248048148633	chr12	58872149	58920522	-	42.9610627195543	25.3608186609856	0.737831087230808	none
PCa51852_1	171	ENSG00000006116.3	CACNG3	1	1.66531847130228	0.234702166255492	0.607280869336176	chr16	24255553	24362801	+	0.00328078537078875	0.0305716882324449	-0.0387194391039255	none
PCa51852_1	171	ENSG00000083093.10	PALB2	3	8.36109021917279	0.716882068187878	0.918627960505612	chr16	23603160	23641310	-	2.14764898013091	1.78571082862565	0.176229156779495	none
PCa51852_1	171	ENSG00000134398.15	AC008870.1	3	8.96021149750133	0.314783610974575	0.689951463919355	chr16	23690310	23713226	-	1.1975014516575	0.714273874356706	0.358266503930351	none
PCa51852_1	171	ENSG00000166501.14	PRKCB	4	10.4514053917726	0.961801204827757	0.991077499617479	chr16	23835983	24220611	+	2.05614027968105	2.10015192233193	-0.0206281502794638	none
PCa51852_1	171	ENSG00000166847.10	DCTN5	8	40.2399943476367	0.628266524985201	0.882129353673046	chr16	23641466	23677472	+	27.7849153763577	30.548479166017	-0.132257489023067	none
PCa51852_1	171	ENSG00000166851.15	PLK1	2	6.27130490116771	0.0465833182201135	0.255691529887767	chr16	23677656	23690367	+	0.894548709147844	0.881607408259247	0.009888586768965	none
PCa51852_1	171	ENSG00000166869.3	CHP2	1	6.56566220514938	0.865664421038264	0.963110511195731	chr16	23755026	23758935	+	5.7665104205287	8.59322076042453	-0.503603248296952	none
PCa51852_2	172	ENSG00000092470.12	WDR76	4	13.8526283269128	0.517570611136133	0.830918699405902	chr15	43826980	43868412	+	2.87418268943641	2.66682252201576	0.0793615468911488	up and down
PCa51852_2	172	ENSG00000104131.13	EIF3J	7	34.4499053462959	0.515678089154096	0.829127682829429	chr15	44537125	44563029	+	71.6352008661288	55.5483990071512	0.361182705061075	up and down
PCa51852_2	172	ENSG00000104133.15	SPG11	24	100.143935278314	0.0778955423399861	0.34524858743251	chr15	44562696	44663678	-	55.4025899373635	73.7628581849974	-0.406560313464739	up and down
PCa51852_2	172	ENSG00000128886.12	ELL3	4	16.0529023288959	0.146072311453557	0.482502158900889	chr15	43772605	43777315	-	9.44712278192007	6.86491170604047	0.40960319298511	up and down
PCa51852_2	172	ENSG00000137770.14	CTDSPL2	10	48.760573161628	0.402692276265349	0.757776377383509	chr15	44427622	44529038	+	53.5229174150571	36.9752368954665	0.521803795495911	up and down
PCa51852_2	172	ENSG00000140259.7	MFAP1	2	10.7726736966733	0.481851426799538	0.809407699228581	chr15	43804492	43824690	-	19.8654778274329	15.8030811054457	0.312392161483584	up and down
PCa51852_2	172	ENSG00000140264.19	SERF2	14	71.5622622818476	0.520108845513208	0.832259311862559	chr15	43777087	43802589	+	197.435085467037	336.449103866239	-0.766002790149978	up and down
PCa51852_2	172	ENSG00000166710.20	B2M	13	82.7506596742107	0.204137755209207	0.569407805886184	chr15	44711487	44718877	+	2475.69798426885	2483.48457541811	-0.00452863224663046	up and down
PCa51852_2	172	ENSG00000166734.20	CASC4	11	55.6877937300371	8.29288219432935e-09	3.80499237958595e-07	chr15	44288719	44415758	+	199.788852593283	126.560612322461	0.654496247876099	up and down
PCa51852_2	172	ENSG00000166763.7	STRCP1	1	3.96735240878588	0.260228425192892	0.634883933931216	chr15	43699488	43718184	-	0.0475528405576435	0.158980210192681	-0.145832914220902	up and down
PCa51852_2	172	ENSG00000167004.13	PDIA3	6	38.2798669017721	0.679655322856688	0.903451888568928	chr15	43746410	43773278	+	509.58911535657	429.938119094435	0.244682063736288	up and down
PCa51852_2	172	ENSG00000171877.21	FRMD5	5	9.02486745310762	0.179500590000195	0.535878637707497	chr15	43870761	44195271	-	0.515422105705568	0.443295430439492	0.070353060379904	up and down
