Iteration	Mean_Both_DGE_Enhns	Mean_Some_NonDGE_Enhns	log2FC
4725	3	3	0.0
4726	4	3	0.41503749927884376
4727	0	3	-inf
4728	0	3	-inf
4729	2	3	-0.5849625007211563
4730	0	3	-inf
4731	7	3	1.222392421336448
4732	4	3	0.41503749927884376
4733	4	3	0.41503749927884376
4734	2	3	-0.5849625007211563
4735	2	3	-0.5849625007211563
4736	0	3	-inf
4737	1	3	-1.5849625007211563
4738	5	3	0.7369655941662062
4739	0	3	-inf
4740	0	3	-inf
4741	6	3	1.0
4742	3	3	0.0
4743	2	3	-0.5849625007211563
4744	5	3	0.7369655941662062
4745	4	3	0.41503749927884376
4746	1	3	-1.5849625007211563
4747	0	3	-inf
4748	3	3	0.0
4749	2	3	-0.5849625007211563
4750	0	3	-inf
4751	0	3	-inf
4752	1	3	-1.5849625007211563
4753	0	3	-inf
4754	3	3	0.0
4755	5	3	0.7369655941662062
4756	2	3	-0.5849625007211563
4757	7	3	1.222392421336448
4758	0	3	-inf
4759	0	3	-inf
4760	9	3	1.584962500721156
4761	3	3	0.0
4762	4	3	0.41503749927884376
4763	2	3	-0.5849625007211563
4764	4	3	0.41503749927884376
4765	0	3	-inf
4766	1	3	-1.5849625007211563
4767	2	3	-0.5849625007211563
4768	5	3	0.7369655941662062
4769	5	3	0.7369655941662062
4770	5	3	0.7369655941662062
4771	6	3	1.0
4772	0	3	-inf
4773	2	3	-0.5849625007211563
4774	3	3	0.0
4775	3	3	0.0
4776	4	3	0.41503749927884376
4777	4	3	0.41503749927884376
4778	3	3	0.0
4779	2	3	-0.5849625007211563
4780	0	3	-inf
4781	4	3	0.41503749927884376
4782	2	3	-0.5849625007211563
4783	0	3	-inf
4784	5	3	0.7369655941662062
4785	4	3	0.41503749927884376
4786	6	3	1.0
4787	0	3	-inf
4788	0	3	-inf
4789	6	3	1.0
4790	0	3	-inf
4791	5	3	0.7369655941662062
4792	4	3	0.41503749927884376
4793	0	3	-inf
4794	3	3	0.0
4795	2	3	-0.5849625007211563
4796	6	3	1.0
4797	3	3	0.0
4798	1	3	-1.5849625007211563
4799	0	3	-inf
4800	7	3	1.222392421336448
4801	0	3	-inf
4802	7	3	1.222392421336448
4803	0	3	-inf
4804	0	3	-inf
4805	3	3	0.0
4806	4	3	0.41503749927884376
4807	1	3	-1.5849625007211563
4808	2	3	-0.5849625007211563
4809	8	3	1.4150374992788437
4810	0	3	-inf
4811	1	3	-1.5849625007211563
4812	4	3	0.41503749927884376
4813	2	3	-0.5849625007211563
4814	2	3	-0.5849625007211563
4815	0	3	-inf
4816	7	3	1.222392421336448
4817	11	3	1.874469117916141
4818	3	3	0.0
4819	6	3	1.0
4820	1	3	-1.5849625007211563
4821	2	3	-0.5849625007211563
4822	4	3	0.41503749927884376
4823	2	3	-0.5849625007211563
4824	0	3	-inf
4825	3	3	0.0
4826	1	3	-1.5849625007211563
4827	4	3	0.41503749927884376
4828	0	3	-inf
4829	4	3	0.41503749927884376
4830	1	3	-1.5849625007211563
4831	1	3	-1.5849625007211563
4832	5	3	0.7369655941662062
4833	2	3	-0.5849625007211563
4834	6	3	1.0
4835	1	3	-1.5849625007211563
4836	6	3	1.0
4837	0	3	-inf
4838	2	3	-0.5849625007211563
4839	0	3	-inf
4840	1	3	-1.5849625007211563
4841	0	3	-inf
4842	0	3	-inf
4843	0	3	-inf
4844	5	3	0.7369655941662062
4845	0	3	-inf
4846	2	3	-0.5849625007211563
4847	6	3	1.0
4848	0	3	-inf
4849	4	3	0.41503749927884376
4850	4	3	0.41503749927884376
4851	1	3	-1.5849625007211563
4852	7	3	1.222392421336448
4853	1	3	-1.5849625007211563
4854	2	3	-0.5849625007211563
4855	5	3	0.7369655941662062
4856	11	3	1.874469117916141
4857	0	3	-inf
4858	5	3	0.7369655941662062
4859	2	3	-0.5849625007211563
4860	9	3	1.584962500721156
4861	10	3	1.7369655941662063
4862	0	3	-inf
4863	6	3	1.0
4864	8	3	1.4150374992788437
4865	0	3	-inf
4866	0	3	-inf
4867	0	3	-inf
4868	0	3	-inf
4869	4	3	0.41503749927884376
4870	2	3	-0.5849625007211563
4871	11	3	1.874469117916141
4872	0	3	-inf
4873	4	3	0.41503749927884376
4874	6	3	1.0
4875	2	3	-0.5849625007211563
4876	10	3	1.7369655941662063
4877	2	3	-0.5849625007211563
4878	0	3	-inf
4879	8	3	1.4150374992788437
4880	6	3	1.0
4881	0	3	-inf
4882	3	3	0.0
4883	9	3	1.584962500721156
4884	3	3	0.0
4885	3	3	0.0
4886	2	3	-0.5849625007211563
4887	0	3	-inf
4888	5	3	0.7369655941662062
4889	0	3	-inf
4890	4	3	0.41503749927884376
4891	8	3	1.4150374992788437
4892	0	3	-inf
4893	1	3	-1.5849625007211563
4894	11	3	1.874469117916141
4895	5	3	0.7369655941662062
4896	5	3	0.7369655941662062
4897	2	3	-0.5849625007211563
4898	5	3	0.7369655941662062
4899	3	3	0.0
4900	2	3	-0.5849625007211563
4901	0	3	-inf
4902	6	3	1.0
4903	3	3	0.0
4904	6	3	1.0
4905	2	3	-0.5849625007211563
4906	0	3	-inf
4907	10	3	1.7369655941662063
4908	3	3	0.0
4909	5	3	0.7369655941662062
4910	3	3	0.0
4911	6	3	1.0
4912	3	3	0.0
4913	3	3	0.0
4914	0	3	-inf
4915	6	3	1.0
4916	6	3	1.0
4917	0	3	-inf
4918	5	3	0.7369655941662062
4919	0	3	-inf
4920	0	3	-inf
4921	4	3	0.41503749927884376
4922	0	3	-inf
4923	4	3	0.41503749927884376
4924	0	3	-inf
4925	4	3	0.41503749927884376
4926	2	3	-0.5849625007211563
4927	4	3	0.41503749927884376
4928	4	3	0.41503749927884376
4929	5	3	0.7369655941662062
4930	0	3	-inf
4931	2	3	-0.5849625007211563
4932	3	3	0.0
4933	5	3	0.7369655941662062
4934	6	3	1.0
4935	1	3	-1.5849625007211563
4936	3	3	0.0
4937	6	3	1.0
4938	2	3	-0.5849625007211563
4939	4	3	0.41503749927884376
4940	0	3	-inf
4941	3	3	0.0
4942	0	3	-inf
4943	9	3	1.584962500721156
4944	10	3	1.7369655941662063
4945	0	3	-inf
4946	0	3	-inf
4947	5	3	0.7369655941662062
4948	2	3	-0.5849625007211563
4949	7	3	1.222392421336448
4950	0	3	-inf
4951	6	3	1.0
4952	2	3	-0.5849625007211563
4953	6	3	1.0
4954	0	3	-inf
4955	0	3	-inf
4956	2	3	-0.5849625007211563
4957	0	3	-inf
4958	7	3	1.222392421336448
4959	3	3	0.0
4960	0	3	-inf
4961	10	3	1.7369655941662063
4962	1	3	-1.5849625007211563
4963	0	3	-inf
4964	3	3	0.0
4965	2	3	-0.5849625007211563
4966	5	3	0.7369655941662062
4967	5	3	0.7369655941662062
4968	4	3	0.41503749927884376
4969	1	3	-1.5849625007211563
4970	0	3	-inf
4971	0	3	-inf
4972	0	3	-inf
4973	5	3	0.7369655941662062
4974	1	3	-1.5849625007211563
4975	1	3	-1.5849625007211563
4976	3	3	0.0
4977	4	3	0.41503749927884376
4978	4	3	0.41503749927884376
4979	0	3	-inf
4980	4	3	0.41503749927884376
4981	3	3	0.0
4982	6	3	1.0
4983	0	3	-inf
4984	0	3	-inf
4985	0	3	-inf
4986	7	3	1.222392421336448
4987	0	3	-inf
4988	3	3	0.0
4989	5	3	0.7369655941662062
4990	4	3	0.41503749927884376
4991	8	3	1.4150374992788437
4992	9	3	1.584962500721156
4993	0	3	-inf
4994	0	3	-inf
4995	0	3	-inf
4996	0	3	-inf
4997	2	3	-0.5849625007211563
4998	0	3	-inf
4999	11	3	1.874469117916141
5000	10	3	1.7369655941662063
5001	6	3	1.0
5002	5	3	0.7369655941662062
5003	2	3	-0.5849625007211563
5004	3	3	0.0
5005	2	3	-0.5849625007211563
5006	2	3	-0.5849625007211563
5007	3	3	0.0
5008	1	3	-1.5849625007211563
5009	0	3	-inf
5010	3	3	0.0
5011	0	3	-inf
5012	0	3	-inf
5013	9	3	1.584962500721156
5014	0	3	-inf
5015	5	3	0.7369655941662062
5016	0	3	-inf
5017	0	3	-inf
5018	1	3	-1.5849625007211563
5019	6	3	1.0
5020	0	3	-inf
5021	0	3	-inf
5022	1	3	-1.5849625007211563
5023	0	3	-inf
5024	3	3	0.0
5025	0	3	-inf
5026	5	3	0.7369655941662062
5027	0	3	-inf
5028	0	3	-inf
5029	1	3	-1.5849625007211563
5030	0	3	-inf
5031	0	3	-inf
5032	0	3	-inf
5033	0	3	-inf
5034	2	3	-0.5849625007211563
5035	1	3	-1.5849625007211563
5036	3	3	0.0
5037	1	3	-1.5849625007211563
5038	0	3	-inf
5039	4	3	0.41503749927884376
5040	0	3	-inf
5041	2	3	-0.5849625007211563
5042	6	3	1.0
5043	1	3	-1.5849625007211563
5044	0	3	-inf
5045	5	3	0.7369655941662062
5046	6	3	1.0
5047	6	3	1.0
5048	1	3	-1.5849625007211563
5049	4	3	0.41503749927884376
5050	2	3	-0.5849625007211563
5051	0	3	-inf
5052	14	3	2.222392421336448
5053	4	3	0.41503749927884376
5054	2	3	-0.5849625007211563
5055	2	3	-0.5849625007211563
5056	1	3	-1.5849625007211563
5057	4	3	0.41503749927884376
5058	7	3	1.222392421336448
5059	6	3	1.0
5060	5	3	0.7369655941662062
5061	0	3	-inf
5062	0	3	-inf
5063	1	3	-1.5849625007211563
5064	2	3	-0.5849625007211563
5065	7	3	1.222392421336448
5066	0	3	-inf
5067	6	3	1.0
5068	2	3	-0.5849625007211563
5069	4	3	0.41503749927884376
5070	6	3	1.0
5071	4	3	0.41503749927884376
5072	5	3	0.7369655941662062
5073	2	3	-0.5849625007211563
5074	11	3	1.874469117916141
5075	0	3	-inf
5076	0	3	-inf
5077	0	3	-inf
5078	0	3	-inf
5079	2	3	-0.5849625007211563
5080	4	3	0.41503749927884376
5081	4	3	0.41503749927884376
5082	0	3	-inf
5083	3	3	0.0
5084	5	3	0.7369655941662062
5085	0	3	-inf
5086	0	3	-inf
5087	1	3	-1.5849625007211563
5088	5	3	0.7369655941662062
5089	4	3	0.41503749927884376
5090	3	3	0.0
5091	6	3	1.0
5092	0	3	-inf
5093	2	3	-0.5849625007211563
5094	1	3	-1.5849625007211563
5095	3	3	0.0
5096	4	3	0.41503749927884376
5097	6	3	1.0
5098	0	3	-inf
5099	4	3	0.41503749927884376
5100	3	3	0.0
5101	0	3	-inf
5102	4	3	0.41503749927884376
5103	0	3	-inf
5104	1	3	-1.5849625007211563
5105	4	3	0.41503749927884376
5106	0	3	-inf
5107	7	3	1.222392421336448
5108	4	3	0.41503749927884376
5109	0	3	-inf
5110	0	3	-inf
5111	2	3	-0.5849625007211563
5112	1	3	-1.5849625007211563
5113	6	3	1.0
5114	0	3	-inf
5115	4	3	0.41503749927884376
5116	6	3	1.0
5117	6	3	1.0
5118	4	3	0.41503749927884376
5119	2	3	-0.5849625007211563
5120	0	3	-inf
5121	0	3	-inf
5122	1	3	-1.5849625007211563
5123	3	3	0.0
5124	2	3	-0.5849625007211563
5125	3	3	0.0
5126	1	3	-1.5849625007211563
5127	2	3	-0.5849625007211563
5128	0	3	-inf
5129	5	3	0.7369655941662062
5130	4	3	0.41503749927884376
5131	0	3	-inf
5132	0	3	-inf
5133	0	3	-inf
5134	4	3	0.41503749927884376
5135	0	3	-inf
5136	7	3	1.222392421336448
5137	3	3	0.0
5138	3	3	0.0
5139	1	3	-1.5849625007211563
5140	2	3	-0.5849625007211563
5141	0	3	-inf
5142	0	3	-inf
5143	1	3	-1.5849625007211563
5144	0	3	-inf
5145	6	3	1.0
5146	1	3	-1.5849625007211563
5147	2	3	-0.5849625007211563
5148	0	3	-inf
5149	2	3	-0.5849625007211563
5150	15	3	2.321928094887362
5151	0	3	-inf
5152	2	3	-0.5849625007211563
5153	6	3	1.0
5154	3	3	0.0
5155	13	3	2.1154772174199357
5156	3	3	0.0
5157	4	3	0.41503749927884376
5158	12	3	2.0
5159	4	3	0.41503749927884376
5160	7	3	1.222392421336448
5161	4	3	0.41503749927884376
5162	0	3	-inf
5163	1	3	-1.5849625007211563
5164	6	3	1.0
5165	6	3	1.0
5166	1	3	-1.5849625007211563
5167	0	3	-inf
5168	2	3	-0.5849625007211563
5169	3	3	0.0
5170	0	3	-inf
5171	3	3	0.0
5172	1	3	-1.5849625007211563
5173	2	3	-0.5849625007211563
5174	10	3	1.7369655941662063
5175	1	3	-1.5849625007211563
5176	4	3	0.41503749927884376
5177	8	3	1.4150374992788437
5178	3	3	0.0
5179	0	3	-inf
5180	1	3	-1.5849625007211563
5181	0	3	-inf
5182	1	3	-1.5849625007211563
5183	0	3	-inf
5184	0	3	-inf
5185	5	3	0.7369655941662062
5186	0	3	-inf
5187	5	3	0.7369655941662062
5188	0	3	-inf
5189	0	3	-inf
5190	0	3	-inf
5191	2	3	-0.5849625007211563
5192	2	3	-0.5849625007211563
5193	1	3	-1.5849625007211563
5194	5	3	0.7369655941662062
5195	0	3	-inf
5196	1	3	-1.5849625007211563
5197	1	3	-1.5849625007211563
5198	6	3	1.0
5199	0	3	-inf
5200	5	3	0.7369655941662062
5201	4	3	0.41503749927884376
5202	0	3	-inf
5203	2	3	-0.5849625007211563
5204	4	3	0.41503749927884376
5205	2	3	-0.5849625007211563
5206	3	3	0.0
5207	5	3	0.7369655941662062
5208	5	3	0.7369655941662062
5209	3	3	0.0
5210	3	3	0.0
5211	0	3	-inf
5212	6	3	1.0
5213	0	3	-inf
5214	3	3	0.0
5215	0	3	-inf
5216	0	3	-inf
5217	0	3	-inf
5218	0	3	-inf
5219	1	3	-1.5849625007211563
5220	2	3	-0.5849625007211563
5221	0	3	-inf
5222	6	3	1.0
5223	0	3	-inf
5224	4	3	0.41503749927884376
5225	6	3	1.0
5226	6	3	1.0
5227	2	3	-0.5849625007211563
5228	2	3	-0.5849625007211563
5229	3	3	0.0
5230	1	3	-1.5849625007211563
5231	7	3	1.222392421336448
5232	0	3	-inf
5233	3	3	0.0
5234	0	3	-inf
5235	10	3	1.7369655941662063
5236	5	3	0.7369655941662062
5237	0	3	-inf
5238	6	3	1.0
5239	2	3	-0.5849625007211563
5240	3	3	0.0
5241	7	3	1.222392421336448
5242	2	3	-0.5849625007211563
5243	1	3	-1.5849625007211563
5244	7	3	1.222392421336448
5245	0	3	-inf
5246	0	3	-inf
5247	13	3	2.1154772174199357
5248	9	3	1.584962500721156
5249	4	3	0.41503749927884376
5250	0	3	-inf
5251	0	3	-inf
5252	3	3	0.0
5253	0	3	-inf
5254	6	3	1.0
5255	4	3	0.41503749927884376
5256	0	3	-inf
5257	1	3	-1.5849625007211563
5258	4	3	0.41503749927884376
5259	0	3	-inf
5260	3	3	0.0
5261	0	3	-inf
5262	3	3	0.0
5263	6	3	1.0
5264	3	3	0.0
5265	0	3	-inf
5266	6	3	1.0
5267	5	3	0.7369655941662062
5268	0	3	-inf
5269	0	3	-inf
5270	0	3	-inf
5271	4	3	0.41503749927884376
5272	11	3	1.874469117916141
5273	0	3	-inf
5274	6	3	1.0
5275	4	3	0.41503749927884376
5276	1	3	-1.5849625007211563
5277	6	3	1.0
5278	4	3	0.41503749927884376
5279	1	3	-1.5849625007211563
5280	1	3	-1.5849625007211563
5281	2	3	-0.5849625007211563
5282	2	3	-0.5849625007211563
5283	1	3	-1.5849625007211563
5284	0	3	-inf
5285	0	3	-inf
5286	9	3	1.584962500721156
5287	5	3	0.7369655941662062
5288	6	3	1.0
5289	11	3	1.874469117916141
5290	0	3	-inf
5291	0	3	-inf
5292	2	3	-0.5849625007211563
5293	1	3	-1.5849625007211563
5294	2	3	-0.5849625007211563
5295	6	3	1.0
5296	0	3	-inf
5297	2	3	-0.5849625007211563
5298	10	3	1.7369655941662063
5299	6	3	1.0
5300	6	3	1.0
5301	0	3	-inf
5302	6	3	1.0
5303	4	3	0.41503749927884376
5304	5	3	0.7369655941662062
5305	4	3	0.41503749927884376
5306	0	3	-inf
5307	4	3	0.41503749927884376
5308	4	3	0.41503749927884376
5309	3	3	0.0
5310	0	3	-inf
5311	0	3	-inf
5312	9	3	1.584962500721156
5313	3	3	0.0
5314	10	3	1.7369655941662063
5315	1	3	-1.5849625007211563
5316	4	3	0.41503749927884376
5317	0	3	-inf
5318	0	3	-inf
5319	4	3	0.41503749927884376
5320	8	3	1.4150374992788437
5321	4	3	0.41503749927884376
5322	2	3	-0.5849625007211563
5323	7	3	1.222392421336448
5324	0	3	-inf
5325	4	3	0.41503749927884376
5326	3	3	0.0
5327	2	3	-0.5849625007211563
5328	0	3	-inf
5329	0	3	-inf
5330	5	3	0.7369655941662062
5331	0	3	-inf
5332	5	3	0.7369655941662062
5333	2	3	-0.5849625007211563
5334	1	3	-1.5849625007211563
5335	0	3	-inf
5336	1	3	-1.5849625007211563
5337	6	3	1.0
5338	7	3	1.222392421336448
5339	5	3	0.7369655941662062
5340	3	3	0.0
5341	5	3	0.7369655941662062
5342	2	3	-0.5849625007211563
5343	5	3	0.7369655941662062
5344	0	3	-inf
5345	4	3	0.41503749927884376
5346	5	3	0.7369655941662062
5347	0	3	-inf
5348	3	3	0.0
5349	0	3	-inf
5350	1	3	-1.5849625007211563
5351	0	3	-inf
5352	2	3	-0.5849625007211563
5353	4	3	0.41503749927884376
5354	0	3	-inf
5355	9	3	1.584962500721156
5356	9	3	1.584962500721156
5357	5	3	0.7369655941662062
5358	0	3	-inf
5359	0	3	-inf
5360	5	3	0.7369655941662062
5361	3	3	0.0
5362	0	3	-inf
5363	0	3	-inf
5364	2	3	-0.5849625007211563
5365	5	3	0.7369655941662062
5366	0	3	-inf
5367	2	3	-0.5849625007211563
5368	6	3	1.0
5369	1	3	-1.5849625007211563
5370	4	3	0.41503749927884376
5371	9	3	1.584962500721156
5372	6	3	1.0
5373	10	3	1.7369655941662063
5374	5	3	0.7369655941662062
5375	5	3	0.7369655941662062
5376	0	3	-inf
5377	1	3	-1.5849625007211563
5378	0	3	-inf
5379	6	3	1.0
5380	3	3	0.0
5381	5	3	0.7369655941662062
5382	4	3	0.41503749927884376
5383	4	3	0.41503749927884376
5384	6	3	1.0
5385	6	3	1.0
5386	0	3	-inf
5387	3	3	0.0
5388	4	3	0.41503749927884376
5389	6	3	1.0
5390	0	3	-inf
5391	0	3	-inf
5392	3	3	0.0
5393	0	3	-inf
5394	7	3	1.222392421336448
5395	0	3	-inf
5396	4	3	0.41503749927884376
5397	0	3	-inf
5398	0	3	-inf
5399	3	3	0.0
5400	5	3	0.7369655941662062
5401	0	3	-inf
5402	0	3	-inf
5403	8	3	1.4150374992788437
5404	0	3	-inf
5405	0	3	-inf
5406	1	3	-1.5849625007211563
5407	5	3	0.7369655941662062
5408	4	3	0.41503749927884376
5409	0	3	-inf
5410	0	3	-inf
5411	3	3	0.0
5412	1	3	-1.5849625007211563
5413	0	3	-inf
5414	1	3	-1.5849625007211563
5415	0	3	-inf
5416	11	3	1.874469117916141
5417	1	3	-1.5849625007211563
5418	6	3	1.0
5419	6	3	1.0
5420	5	3	0.7369655941662062
5421	1	3	-1.5849625007211563
5422	0	3	-inf
5423	6	3	1.0
5424	3	3	0.0
5425	9	3	1.584962500721156
5426	2	3	-0.5849625007211563
5427	2	3	-0.5849625007211563
5428	1	3	-1.5849625007211563
5429	0	3	-inf
5430	1	3	-1.5849625007211563
5431	4	3	0.41503749927884376
5432	3	3	0.0
5433	0	3	-inf
5434	3	3	0.0
5435	0	3	-inf
5436	6	3	1.0
5437	2	3	-0.5849625007211563
5438	1	3	-1.5849625007211563
5439	0	3	-inf
5440	0	3	-inf
5441	0	3	-inf
5442	0	3	-inf
5443	1	3	-1.5849625007211563
5444	0	3	-inf
5445	5	3	0.7369655941662062
5446	10	3	1.7369655941662063
5447	6	3	1.0
5448	3	3	0.0
5449	7	3	1.222392421336448
5450	0	3	-inf
5451	7	3	1.222392421336448
5452	6	3	1.0
5453	5	3	0.7369655941662062
5454	5	3	0.7369655941662062
5455	6	3	1.0
5456	10	3	1.7369655941662063
5457	0	3	-inf
5458	0	3	-inf
5459	0	3	-inf
5460	1	3	-1.5849625007211563
5461	5	3	0.7369655941662062
5462	2	3	-0.5849625007211563
5463	7	3	1.222392421336448
5464	0	3	-inf
5465	2	3	-0.5849625007211563
5466	5	3	0.7369655941662062
5467	3	3	0.0
5468	4	3	0.41503749927884376
5469	5	3	0.7369655941662062
5470	3	3	0.0
5471	2	3	-0.5849625007211563
5472	4	3	0.41503749927884376
5473	0	3	-inf
5474	4	3	0.41503749927884376
5475	2	3	-0.5849625007211563
5476	5	3	0.7369655941662062
5477	5	3	0.7369655941662062
5478	3	3	0.0
5479	1	3	-1.5849625007211563
5480	0	3	-inf
5481	6	3	1.0
5482	0	3	-inf
5483	0	3	-inf
5484	4	3	0.41503749927884376
5485	7	3	1.222392421336448
5486	2	3	-0.5849625007211563
5487	0	3	-inf
5488	0	3	-inf
5489	6	3	1.0
5490	0	3	-inf
5491	2	3	-0.5849625007211563
5492	1	3	-1.5849625007211563
5493	3	3	0.0
5494	6	3	1.0
5495	8	3	1.4150374992788437
5496	4	3	0.41503749927884376
5497	3	3	0.0
5498	0	3	-inf
5499	1	3	-1.5849625007211563
5500	5	3	0.7369655941662062
5501	1	3	-1.5849625007211563
5502	3	3	0.0
5503	4	3	0.41503749927884376
5504	5	3	0.7369655941662062
5505	0	3	-inf
5506	3	3	0.0
5507	6	3	1.0
5508	6	3	1.0
5509	6	3	1.0
5510	0	3	-inf
5511	4	3	0.41503749927884376
5512	2	3	-0.5849625007211563
5513	3	3	0.0
5514	0	3	-inf
5515	2	3	-0.5849625007211563
5516	3	3	0.0
5517	1	3	-1.5849625007211563
5518	6	3	1.0
5519	5	3	0.7369655941662062
5520	3	3	0.0
5521	3	3	0.0
5522	0	3	-inf
5523	0	3	-inf
5524	4	3	0.41503749927884376
5525	5	3	0.7369655941662062
5526	0	3	-inf
5527	0	3	-inf
5528	7	3	1.222392421336448
5529	5	3	0.7369655941662062
5530	7	3	1.222392421336448
5531	2	3	-0.5849625007211563
5532	5	3	0.7369655941662062
5533	0	3	-inf
5534	7	3	1.222392421336448
5535	0	3	-inf
5536	1	3	-1.5849625007211563
5537	1	3	-1.5849625007211563
5538	5	3	0.7369655941662062
5539	5	3	0.7369655941662062
5540	4	3	0.41503749927884376
5541	6	3	1.0
5542	3	3	0.0
5543	3	3	0.0
5544	0	3	-inf
5545	4	3	0.41503749927884376
5546	5	3	0.7369655941662062
5547	5	3	0.7369655941662062
5548	2	3	-0.5849625007211563
5549	1	3	-1.5849625007211563
5550	1	3	-1.5849625007211563
5551	2	3	-0.5849625007211563
5552	6	3	1.0
5553	0	3	-inf
5554	0	3	-inf
5555	5	3	0.7369655941662062
5556	1	3	-1.5849625007211563
5557	5	3	0.7369655941662062
5558	0	3	-inf
5559	2	3	-0.5849625007211563
5560	4	3	0.41503749927884376
5561	4	3	0.41503749927884376
5562	2	3	-0.5849625007211563
5563	4	3	0.41503749927884376
5564	6	3	1.0
5565	3	3	0.0
5566	3	3	0.0
5567	5	3	0.7369655941662062
5568	6	3	1.0
5569	0	3	-inf
5570	2	3	-0.5849625007211563
5571	0	3	-inf
5572	0	3	-inf
5573	3	3	0.0
5574	9	3	1.584962500721156
5575	1	3	-1.5849625007211563
5576	2	3	-0.5849625007211563
5577	5	3	0.7369655941662062
5578	4	3	0.41503749927884376
5579	9	3	1.584962500721156
5580	3	3	0.0
5581	2	3	-0.5849625007211563
5582	0	3	-inf
5583	5	3	0.7369655941662062
5584	5	3	0.7369655941662062
5585	0	3	-inf
5586	5	3	0.7369655941662062
5587	11	3	1.874469117916141
5588	0	3	-inf
5589	2	3	-0.5849625007211563
5590	9	3	1.584962500721156
5591	0	3	-inf
5592	3	3	0.0
5593	1	3	-1.5849625007211563
5594	4	3	0.41503749927884376
5595	0	3	-inf
5596	0	3	-inf
5597	2	3	-0.5849625007211563
5598	0	3	-inf
5599	4	3	0.41503749927884376
5600	0	3	-inf
5601	4	3	0.41503749927884376
5602	1	3	-1.5849625007211563
5603	0	3	-inf
5604	3	3	0.0
5605	2	3	-0.5849625007211563
5606	6	3	1.0
5607	0	3	-inf
5608	0	3	-inf
5609	0	3	-inf
5610	0	3	-inf
5611	0	3	-inf
5612	1	3	-1.5849625007211563
5613	3	3	0.0
5614	0	3	-inf
5615	1	3	-1.5849625007211563
5616	5	3	0.7369655941662062
5617	9	3	1.584962500721156
5618	7	3	1.222392421336448
5619	6	3	1.0
5620	3	3	0.0
5621	5	3	0.7369655941662062
5622	3	3	0.0
5623	3	3	0.0
5624	0	3	-inf
5625	0	3	-inf
5626	2	3	-0.5849625007211563
5627	4	3	0.41503749927884376
5628	0	3	-inf
5629	0	3	-inf
5630	0	3	-inf
5631	6	3	1.0
5632	6	3	1.0
5633	4	3	0.41503749927884376
5634	0	3	-inf
5635	6	3	1.0
5636	9	3	1.584962500721156
5637	5	3	0.7369655941662062
5638	6	3	1.0
5639	3	3	0.0
5640	3	3	0.0
5641	2	3	-0.5849625007211563
5642	0	3	-inf
5643	2	3	-0.5849625007211563
5644	3	3	0.0
5645	5	3	0.7369655941662062
5646	0	3	-inf
5647	0	3	-inf
5648	1	3	-1.5849625007211563
5649	6	3	1.0
5650	0	3	-inf
5651	6	3	1.0
5652	5	3	0.7369655941662062
5653	4	3	0.41503749927884376
5654	4	3	0.41503749927884376
5655	1	3	-1.5849625007211563
5656	7	3	1.222392421336448
5657	3	3	0.0
5658	1	3	-1.5849625007211563
5659	0	3	-inf
5660	0	3	-inf
5661	0	3	-inf
5662	0	3	-inf
5663	3	3	0.0
5664	0	3	-inf
5665	0	3	-inf
5666	4	3	0.41503749927884376
5667	3	3	0.0
5668	6	3	1.0
5669	4	3	0.41503749927884376
5670	3	3	0.0
5671	3	3	0.0
5672	0	3	-inf
5673	0	3	-inf
5674	8	3	1.4150374992788437
5675	0	3	-inf
5676	4	3	0.41503749927884376
5677	0	3	-inf
5678	5	3	0.7369655941662062
5679	0	3	-inf
5680	1	3	-1.5849625007211563
5681	3	3	0.0
5682	2	3	-0.5849625007211563
5683	4	3	0.41503749927884376
5684	3	3	0.0
5685	4	3	0.41503749927884376
5686	4	3	0.41503749927884376
5687	2	3	-0.5849625007211563
5688	6	3	1.0
5689	6	3	1.0
5690	0	3	-inf
5691	5	3	0.7369655941662062
5692	7	3	1.222392421336448
5693	3	3	0.0
5694	4	3	0.41503749927884376
5695	9	3	1.584962500721156
5696	0	3	-inf
5697	7	3	1.222392421336448
5698	2	3	-0.5849625007211563
5699	3	3	0.0
5700	0	3	-inf
5701	3	3	0.0
5702	10	3	1.7369655941662063
5703	6	3	1.0
5704	4	3	0.41503749927884376
5705	4	3	0.41503749927884376
5706	6	3	1.0
5707	0	3	-inf
5708	1	3	-1.5849625007211563
5709	4	3	0.41503749927884376
5710	0	3	-inf
5711	3	3	0.0
5712	2	3	-0.5849625007211563
5713	5	3	0.7369655941662062
5714	2	3	-0.5849625007211563
5715	0	3	-inf
5716	0	3	-inf
5717	0	3	-inf
5718	0	3	-inf
5719	4	3	0.41503749927884376
5720	5	3	0.7369655941662062
5721	5	3	0.7369655941662062
5722	5	3	0.7369655941662062
5723	4	3	0.41503749927884376
5724	4	3	0.41503749927884376
5725	4	3	0.41503749927884376
5726	6	3	1.0
5727	2	3	-0.5849625007211563
5728	3	3	0.0
5729	5	3	0.7369655941662062
5730	8	3	1.4150374992788437
5731	6	3	1.0
5732	1	3	-1.5849625007211563
5733	1	3	-1.5849625007211563
5734	0	3	-inf
5735	5	3	0.7369655941662062
5736	0	3	-inf
5737	4	3	0.41503749927884376
5738	4	3	0.41503749927884376
5739	0	3	-inf
5740	1	3	-1.5849625007211563
5741	6	3	1.0
5742	5	3	0.7369655941662062
5743	3	3	0.0
5744	6	3	1.0
5745	6	3	1.0
5746	0	3	-inf
