target_id	gene_name	num_aggregated_transcripts	sum_mean_obs_counts	pval	qval	chr	start	end	strand
ENSG00000139354.11	GAS2L3	5	15.0600787143795	2.48464929688359e-10	6.07693627674771e-10	chr12	100573683	100628288	+
ENSG00000186638.16	KIF24	2	6.3791299087454	2.49781904168222e-10	6.10836671416491e-10	chr9	34252381	34311371	-
ENSG00000168291.13	PDHB	9	29.5276508060896	2.51470761821539e-10	6.14888229435457e-10	chr3	58427630	58433857	-
ENSG00000170615.15	SLC26A5	4	9.02951703955486	2.52627113175446e-10	6.1763685201038e-10	chr7	103352730	103446207	-
ENSG00000121486.12	TRMT1L	4	14.9663596107876	2.52661890206051e-10	6.17643035496681e-10	chr1	185118101	185157072	-
ENSG00000104522.16	TSTA3	6	15.5223768232565	2.53088626926249e-10	6.18607257723131e-10	chr8	143612618	143618048	-
ENSG00000133739.16	LRRCC1	6	21.555920097493	2.53423748885827e-10	6.19347334746746e-10	chr8	85107215	85146080	+
ENSG00000186501.14	TMEM222	7	24.4646111154258	2.54090819152577e-10	6.20898374487027e-10	chr1	27322145	27336400	+
ENSG00000113140.11	SPARC	7	35.2827641314806	2.54386869621769e-10	6.21542507190425e-10	chr5	151661096	151686975	-
ENSG00000104524.14	PYCR3	3	9.52446525877171	2.54682028927998e-10	6.22184298476779e-10	chr8	143603210	143609773	-
ENSG00000185504.17	FAAP100	6	21.4153705723643	2.57151610694215e-10	6.28137329374607e-10	chr17	81539885	81553961	-
ENSG00000146966.13	DENND2A	6	18.6935121125227	2.58812505724014e-10	6.32113736563637e-10	chr7	140518420	140673993	-
ENSG00000037897.17	METTL1	7	15.2472045845782	2.60054748587626e-10	6.35066760129899e-10	chr12	57768471	57772119	-
ENSG00000136059.14	VILL	6	19.8042605731871	2.61693655592072e-10	6.38987581024344e-10	chr3	37988059	38007188	+
ENSG00000165916.8	PSMC3	8	28.173185593924	2.6213279931203e-10	6.39978267077542e-10	chr11	47418769	47426473	-
ENSG00000166902.5	MRPL16	4	11.6838175597522	2.64745221418244e-10	6.4627392630941e-10	chr11	59806140	59810778	-
ENSG00000233836.7	AC139769.1	4	18.1547180639859	2.65239825989034e-10	6.47398800454692e-10	chr19	23762944	23833314	+
ENSG00000133247.14	KMT5C	8	20.4510533742704	2.68236673664789e-10	6.54596126794341e-10	chr19	55339853	55348121	+
ENSG00000275131.3	AC241952.2	3	15.2447437609872	2.68256930987771e-10	6.54596126794341e-10	chr1	120489860	120701289	-
ENSG00000100211.10	CBY1	10	29.975988512546	2.6830173482856e-10	6.5462205441674e-10	chr22	38656636	38673854	+
ENSG00000168539.4	CHRM1	3	13.1986773341941	2.70067981179251e-10	6.58847540889848e-10	chr11	62908679	62921807	-
ENSG00000186472.20	PCLO	7	24.9665810956619	2.71343257318637e-10	6.61874351429427e-10	chr7	82754012	83162930	-
ENSG00000137731.14	FXYD2	2	3.26719055910243	2.73575549144094e-10	6.6723449544847e-10	chr11	117800844	117828698	-
ENSG00000170011.14	MYRIP	7	25.4989671965404	2.74302541106396e-10	6.68922405119786e-10	chr3	39808914	40260321	+
ENSG00000069345.12	DNAJA2	4	23.940793014508	2.76721973370709e-10	6.74736595285701e-10	chr16	46955362	46973674	-
ENSG00000128342.5	LIF	2	7.43367166133797	2.76858180554e-10	6.74982781587419e-10	chr22	30240453	30246759	-
ENSG00000170456.16	DENND5B	4	18.9204016443296	2.77018604875633e-10	6.75287939313096e-10	chr12	31382226	31591136	-
ENSG00000281593.1	AC006978.2	1	3.55385977541299	2.78860235743732e-10	6.79690773122893e-10	chr7	30362400	30412502	+
ENSG00000116221.15	MRPL37	5	17.3325546356655	2.7988310426663e-10	6.82097098360957e-10	chr1	54184041	54225464	+
ENSG00000171861.11	MRM3	4	13.4778396599601	2.7998017690812e-10	6.8224686110957e-10	chr17	782353	792509	+
ENSG00000088305.18	DNMT3B	4	7.73342968658425	2.80405161157102e-10	6.83195528767583e-10	chr20	32762385	32809356	+
ENSG00000230635.2	CYP4F60P	1	2.41704060476595	2.80825659547023e-10	6.84133026876638e-10	chr9	42950566	42951630	+
ENSG00000111639.8	MRPL51	7	24.1949090738187	2.81163541551925e-10	6.84869046336515e-10	chr12	6491886	6493841	-
ENSG00000166272.18	WBP1L	4	19.9052885953598	2.86917483798621e-10	6.98795850355415e-10	chr10	102743948	102834516	+
ENSG00000100505.13	TRIM9	2	4.8459075572003	2.89321375417646e-10	7.04561004879108e-10	chr14	50975262	51096061	-
ENSG00000106009.16	BRAT1	5	23.662602996265	2.89699355282409e-10	7.0539178130231e-10	chr7	2537810	2555694	-
ENSG00000136267.13	DGKB	3	5.2288950784671	2.92239199088347e-10	7.11485620965948e-10	chr7	14145049	14974777	-
ENSG00000137474.22	MYO7A	6	12.0651200118605	2.93057447882993e-10	7.13387048716695e-10	chr11	77128246	77215241	+
ENSG00000100647.8	SUSD6	3	14.5609333877221	2.96542440663773e-10	7.21778798580917e-10	chr14	69611596	69715144	+
ENSG00000154217.15	PITPNC1	7	26.4592613915984	2.96703849453164e-10	7.22079901979218e-10	chr17	67377281	67697261	+
ENSG00000162772.17	ATF3	6	34.5313707621962	2.9923886727155e-10	7.28156781203404e-10	chr1	212565334	212620777	+
ENSG00000160991.16	ORAI2	4	16.6643047315924	3.00953773644786e-10	7.32236741186303e-10	chr7	102433106	102456825	+
ENSG00000204961.6	PCDHA9	2	6.77782063179197	3.01018442348771e-10	7.3230105757729e-10	chr5	140847463	141012344	+
ENSG00000116151.14	MORN1	8	27.2770095886543	3.02279263040791e-10	7.35274920627415e-10	chr1	2321253	2391707	-
ENSG00000227449.8	FGF7P6	2	9.11225792486333	3.02824761325959e-10	7.36508273482679e-10	chr9	62376161	62435199	+
ENSG00000163322.14	ABRAXAS1	6	23.602258282763	3.04500998127049e-10	7.40491063627141e-10	chr4	83459517	83523348	-
ENSG00000267508.5	ZNF285	5	17.2621136214439	3.05428235291791e-10	7.42651642826415e-10	chr19	44382298	44401608	-
ENSG00000162631.18	NTNG1	7	20.5415397856339	3.06547364629734e-10	7.45278201923496e-10	chr1	107140007	107483458	+
ENSG00000283101.1	BMS1P21	1	2.01894288484816	3.07303633292464e-10	7.47022019095135e-10	chr10	79906605	79907856	+
ENSG00000172992.12	DCAKD	8	33.0731651688181	3.08890994079463e-10	7.50785432690858e-10	chr17	45023340	45061109	-
ENSG00000158526.8	TSR2	1	7.67089665387074	3.09264754289818e-10	7.51598507665637e-10	chrX	54440404	54448032	+
ENSG00000138435.16	CHRNA1	1	2.37540752006282	3.11034064942487e-10	7.55802517868998e-10	chr2	174747592	174787935	-
ENSG00000186312.10	CA5BP1	6	21.3576554038645	3.11890079331209e-10	7.57786463203177e-10	chrX	15674932	15703724	+
ENSG00000134490.14	TMEM241	9	23.9504232320615	3.12181010051869e-10	7.58397118914693e-10	chr18	23197144	23437961	-
ENSG00000085231.14	AK6	3	11.9088180126517	3.13592183610409e-10	7.6172873718328e-10	chr5	69350984	69370013	-
ENSG00000067221.14	STOML1	7	21.0650737702251	3.16087215294415e-10	7.67691914092559e-10	chr15	73978926	73994622	-
ENSG00000204683.11	C10orf113	1	2.30178084083873	3.1861815738094e-10	7.73740784622434e-10	chr10	21125763	21146559	-
ENSG00000126970.16	ZC4H2	6	19.1968719490522	3.18686584458766e-10	7.73808842816779e-10	chrX	64915802	65034713	-
ENSG00000231697.3	NANOGP5	1	3.08422857550367	3.20428794183849e-10	7.77940511472082e-10	chr9	100175178	100176054	+
ENSG00000103507.14	BCKDK	5	20.3339592009185	3.21075808435204e-10	7.79380576199213e-10	chr16	31106107	31112791	+
ENSG00000197782.14	ZNF780A	9	28.2687539020885	3.21103332469482e-10	7.79380576199213e-10	chr19	40069152	40090938	-
ENSG00000169228.14	RAB24	4	16.3759402214871	3.22104262551128e-10	7.81710965616037e-10	chr5	177301198	177303744	-
ENSG00000096968.13	JAK2	4	17.8496058333922	3.24096515154031e-10	7.86446288451179e-10	chr9	4984390	5128183	+
ENSG00000286239.1	AC093884.1	1	2.56117016155782	3.24721622329627e-10	7.87863343359432e-10	chr2	223757258	223945299	-
ENSG00000204160.12	ZDHHC18	4	15.9296568352215	3.25040172323758e-10	7.88536342054077e-10	chr1	26826688	26857604	+
ENSG00000103152.11	MPG	4	15.4332158958006	3.25101066851644e-10	7.88584186095432e-10	chr16	77007	85853	+
ENSG00000165233.18	CARD19	6	18.4387900746461	3.25221253021753e-10	7.88775821087202e-10	chr9	93096217	93113283	+
ENSG00000061938.19	TNK2	1	4.54736942895471	3.2607262714356e-10	7.90740570736971e-10	chr3	195863364	195911945	-
ENSG00000230769.1	Z98048.1	1	2.00833149030079	3.26910899619521e-10	7.92673054869311e-10	chr22	40788777	40789267	-
ENSG00000140009.18	ESR2	3	8.66123188815224	3.28460286681016e-10	7.9632909756981e-10	chr14	64084232	64338112	-
ENSG00000188641.14	DPYD	3	9.4098973833348	3.30804240301286e-10	8.01910342297244e-10	chr1	97077743	97995000	-
ENSG00000063660.9	GPC1	9	35.7920448375071	3.31637055308164e-10	8.03827451318307e-10	chr2	240435663	240468076	+
ENSG00000103043.15	VAC14	9	27.2120750621724	3.32276108409253e-10	8.05274491251729e-10	chr16	70687439	70801160	-
ENSG00000129682.16	FGF13	7	36.849102616252	3.32959208167009e-10	8.06827899041336e-10	chrX	138614727	139222777	-
ENSG00000170113.16	NIPA1	6	23.1831176155067	3.37476171051042e-10	8.17669968898242e-10	chr15	22773063	22829789	+
ENSG00000273291.5	AC092042.3	2	3.29405000500943	3.385462676027e-10	8.20158950593792e-10	chr3	42809446	43055871	+
ENSG00000143367.16	TUFT1	6	25.6902076083627	3.38668562785059e-10	8.20351458583815e-10	chr1	151540305	151583583	+
ENSG00000115241.11	PPM1G	2	12.992613452777	3.41301071105506e-10	8.26623598240232e-10	chr2	27381195	27409591	-
ENSG00000173950.16	XXYLT1	6	14.3616418096069	3.4199415778295e-10	8.28197509674655e-10	chr3	195068284	195271159	-
ENSG00000055211.14	GINM1	3	13.404875264902	3.45032394918649e-10	8.35449489238544e-10	chr6	149566294	149591748	+
ENSG00000146083.12	RNF44	8	24.41926886546	3.4535030132155e-10	8.36113553433402e-10	chr5	176526712	176538025	-
ENSG00000019549.13	SNAI2	2	9.85611773549677	3.46115735963369e-10	8.37754921130595e-10	chr8	48917598	48921740	-
ENSG00000187266.14	EPOR	6	13.36865939178	3.46111720517132e-10	8.37754921130595e-10	chr19	11377207	11384342	-
ENSG00000230411.1	OR3D1P	1	2.02391822971153	3.47163331068114e-10	8.40184392209704e-10	chr1	247666887	247667841	+
ENSG00000112685.14	EXOC2	3	12.3767809432397	3.49865779110297e-10	8.46617721705562e-10	chr6	485154	693139	-
ENSG00000143543.15	JTB	4	18.6495594785002	3.51102763354259e-10	8.4950369208238e-10	chr1	153974269	153977674	-
ENSG00000182504.11	CEP97	5	20.0841086470802	3.51771625615538e-10	8.51014518809449e-10	chr3	101724593	101770562	+
ENSG00000185345.22	PRKN	4	11.8646155422561	3.54815346694206e-10	8.5826955484139e-10	chr6	161347417	162727771	-
ENSG00000167117.9	ANKRD40CL	2	4.06273885430471	3.55446913131979e-10	8.59688688876978e-10	chr17	50761029	50767557	-
ENSG00000155093.19	PTPRN2	6	31.651760997508	3.55728610746364e-10	8.60261373942565e-10	chr7	157539056	158587823	-
ENSG00000162976.13	SLC66A3	6	19.1478407365579	3.57513443533845e-10	8.64468499432361e-10	chr2	11155198	11178870	+
ENSG00000182983.15	ZNF662	3	10.7858772212096	3.60746564644198e-10	8.72176085916476e-10	chr3	42906142	42919334	+
ENSG00000141385.10	AFG3L2	3	11.1520893144501	3.61035844043251e-10	8.72765306192148e-10	chr18	12328944	12377227	-
ENSG00000068489.12	PRR11	4	12.2658292212883	3.6292539283779e-10	8.77222368629758e-10	chr17	59155499	59204705	+
ENSG00000103199.14	ZNF500	4	15.5053810541225	3.64412516095759e-10	8.80705731328968e-10	chr16	4748239	4767624	-
ENSG00000105204.14	DYRK1B	8	23.48322150256	3.64622762931815e-10	8.81102672020319e-10	chr19	39825350	39834201	-
ENSG00000118454.13	ANKRD13C	5	26.0744327137669	3.66218618088963e-10	8.84841874339466e-10	chr1	70258999	70354734	-
ENSG00000228036.1	HSPD1P9	1	2.01902392243216	3.66262537449135e-10	8.84841874339466e-10	chr13	37993085	37994720	-
ENSG00000047188.16	YTHDC2	7	34.1055571616462	3.66663178263391e-10	8.8558636233023e-10	chr5	113513694	113595285	+
ENSG00000131475.7	VPS25	5	15.0310134756389	3.66648618763123e-10	8.8558636233023e-10	chr17	42773449	42779599	+
ENSG00000105289.15	TJP3	6	13.9548063069458	3.6870536003979e-10	8.90406475960421e-10	chr19	3708362	3750813	+
ENSG00000133195.11	SLC39A11	8	18.3884430440988	3.7102713346899e-10	8.95900490082143e-10	chr17	72645949	73092712	-
ENSG00000087842.11	PIR	5	15.1017917746656	3.73559602897844e-10	9.0190181196299e-10	chrX	15384799	15493564	-
ENSG00000136449.15	MYCBPAP	4	10.7258045793193	3.73828727020009e-10	9.02437813034313e-10	chr17	50508384	50531501	+
ENSG00000104856.14	RELB	6	15.7749625592276	3.75265245548737e-10	9.05791461625074e-10	chr19	45001449	45038198	+
ENSG00000174405.13	LIG4	5	16.90604319267	3.76914940500604e-10	9.09658751941541e-10	chr13	108207439	108218368	-
ENSG00000174446.13	SNAPC5	7	25.9855500327573	3.82931560803823e-10	9.24063019286333e-10	chr15	66490135	66497780	-
ENSG00000089327.15	FXYD5	6	11.10175613114	3.83240415618096e-10	9.24691821659536e-10	chr19	35154730	35169881	+
ENSG00000101353.14	MROH8	7	13.0422737505126	3.85637938612587e-10	9.30359420361112e-10	chr20	37101226	37179588	-
ENSG00000268279.4	AC090004.1	1	1.9855951804455	3.87749233182977e-10	9.35335146492892e-10	chr3	14135217	14148252	+
ENSG00000197380.11	DACT3	3	14.978009003817	3.90438913657479e-10	9.41704635849602e-10	chr19	46647551	46661182	-
ENSG00000166006.13	KCNC2	7	18.0330258983077	3.91095834123189e-10	9.43170298534556e-10	chr12	75040077	75209868	-
ENSG00000150527.17	MIA2	17	65.7737854283163	3.92800052859266e-10	9.47160948308388e-10	chr14	39230231	39388513	+
ENSG00000161513.12	FDXR	8	13.6505763367464	3.9596644212128e-10	9.546758894699e-10	chr17	74862497	74873031	-
ENSG00000149380.12	P4HA3	5	11.6910234715448	3.96019975916472e-10	9.54684782722239e-10	chr11	74235801	74311640	-
ENSG00000125551.19	PLGLB2	1	3.49456860143595	3.98165462935634e-10	9.59736107677599e-10	chr2	87748087	87759476	+
ENSG00000067167.8	TRAM1	5	21.7884588438643	4.00076878372232e-10	9.64222027364207e-10	chr8	70573218	70608416	-
ENSG00000178585.15	CTNNBIP1	4	19.7386836813851	4.02121079686537e-10	9.69026804131385e-10	chr1	9848276	9910336	-
ENSG00000161671.16	EMC10	6	29.1731288062957	4.03795617717075e-10	9.72939673686644e-10	chr19	50476400	50490870	+
ENSG00000106588.11	PSMA2	5	24.0297390403393	4.05673094136695e-10	9.77340474465424e-10	chr7	42916861	42932185	-
ENSG00000111364.16	DDX55	9	29.734627371201	4.06249747315125e-10	9.78606641972909e-10	chr12	123602077	123620943	+
ENSG00000198563.14	DDX39B	4	7.19549602537948	4.07231726002416e-10	9.80848748506575e-10	chr6	31530219	31542448	-
ENSG00000122705.17	CLTA	6	25.5042383251683	4.07578819102046e-10	9.81561312996541e-10	chr9	36190856	36304781	+
ENSG00000188517.16	COL25A1	4	8.41454476331749	4.08866329394293e-10	9.84538195485151e-10	chr4	108808725	109302752	-
ENSG00000072195.15	SPEG	13	36.6893924830997	4.11398403621351e-10	9.90510826468854e-10	chr2	219434843	219493629	+
ENSG00000170275.15	CRTAP	2	13.5029960901109	4.13575265680388e-10	9.95626830514891e-10	chr3	33114014	33147773	+
ENSG00000114520.11	SNX4	5	22.9070966816076	4.15393461287937e-10	9.99878215916534e-10	chr3	125446650	125520202	-
ENSG00000164916.11	FOXK1	3	13.4646722105971	4.16744896647299e-10	1.00300515273759e-09	chr7	4682295	4771442	+
ENSG00000105997.22	HOXA3	6	15.5518824593304	4.1834766194835e-10	1.00673611877079e-09	chr7	27106184	27152581	-
ENSG00000089127.13	OAS1	7	21.5795619162372	4.20768443003382e-10	1.01243442070902e-09	chr12	112906783	112933222	+
ENSG00000144642.22	RBMS3	14	39.7186280713085	4.22663121851819e-10	1.0168655662389e-09	chr3	28574791	30010391	+
ENSG00000237065.2	NANOGP4	1	2.94651178781327	4.23522856897421e-10	1.01880598821355e-09	chr7	29212302	29213214	+
ENSG00000223922.1	ASS1P2	1	1.98418862942529	4.2520402045627e-10	1.02272166316701e-09	chr2	38810432	38811654	-
ENSG00000113732.9	ATP6V0E1	4	23.5110480948162	4.27375151194945e-10	1.02781470000462e-09	chr5	172983771	173035445	+
ENSG00000179526.17	SHARPIN	8	28.0309053312229	4.2825958224727e-10	1.02981240160477e-09	chr8	144098633	144108124	-
ENSG00000173210.19	ABLIM3	7	20.7662474751603	4.28494849332403e-10	1.0302487885091e-09	chr5	149141483	149260542	+
ENSG00000136040.9	PLXNC1	6	18.5119601950957	4.31022123850271e-10	1.03619514724542e-09	chr12	94148577	94307675	+
ENSG00000135829.17	DHX9	7	34.9789090504398	4.32900018684361e-10	1.0405790735268e-09	chr1	182839347	182887982	+
ENSG00000107882.11	SUFU	4	16.5781254900282	4.34422918122767e-10	1.04410869002452e-09	chr10	102503987	102633535	+
ENSG00000138798.13	EGF	4	10.1263650784049	4.34509535724195e-10	1.04418583911236e-09	chr4	109912883	110013766	+
ENSG00000111615.14	KRR1	5	29.3671842675211	4.36118997183625e-10	1.04792211178748e-09	chr12	75490863	75511636	-
ENSG00000270962.1	AC239800.3	1	3.48463549395224	4.37122812862129e-10	1.05020236261269e-09	chr1	143784376	143784671	+
ENSG00000064601.18	CTSA	10	28.2368786333543	4.37218050262524e-10	1.05029942514463e-09	chr20	45890144	45898820	+
ENSG00000108599.15	AKAP10	9	31.8313983991021	4.37898906574529e-10	1.05180307971181e-09	chr17	19904302	19978343	-
ENSG00000104237.11	RP1	2	4.56611645076514	4.39629472295076e-10	1.05582737089249e-09	chr8	54509422	54871720	+
ENSG00000187741.15	FANCA	2	4.52111572620574	4.42130220169901e-10	1.06170011370538e-09	chr16	89737549	89816657	-
ENSG00000176248.9	ANAPC2	5	23.2083312167264	4.43378461957509e-10	1.06456408196968e-09	chr9	137174784	137188560	-
ENSG00000106013.15	ANKRD7	1	1.99198668896973	4.45149075916173e-10	1.06854786998308e-09	chr7	118214669	118496171	+
ENSG00000169715.15	MT1E	2	10.051518151696	4.45149243178355e-10	1.06854786998308e-09	chr16	56625475	56627112	+
ENSG00000145623.13	OSMR	4	18.4733788143836	4.46271102801449e-10	1.07110657042057e-09	chr5	38845858	38945596	+
ENSG00000261377.5	PDCD6IPP2	3	8.83631499677105	4.51271772556502e-10	1.08297309356906e-09	chr15	28789664	28859007	+
ENSG00000235453.10	SMIM27	5	13.8582846210073	4.56250197506062e-10	1.09478326645372e-09	chr9	32551144	32568621	+
ENSG00000117697.15	NSL1	5	22.5416199288228	4.58086469490799e-10	1.09905175374637e-09	chr1	212726153	212791782	-
ENSG00000053371.12	AKR7A2	4	12.68535992362	4.58157502501845e-10	1.09908449967658e-09	chr1	19303965	19312146	-
ENSG00000269556.8	TMEM185A	8	30.461938124722	4.58520586180178e-10	1.0998177566824e-09	chrX	149596556	149631912	-
ENSG00000103365.15	GGA2	7	33.3762385864213	4.58905938490257e-10	1.10060423740344e-09	chr16	23463542	23521995	-
ENSG00000244346.1	AC092953.1	1	2.3095791757009	4.64354787452886e-10	1.1135328964674e-09	chr3	182950783	182956307	-
ENSG00000173272.16	MZT2A	5	22.1811456567311	4.67276264297531e-10	1.12039838383708e-09	chr2	131464900	131492743	-
ENSG00000219438.8	TAFA5	2	7.92668869110389	4.68858412465501e-10	1.12405121716757e-09	chr22	48489460	48850912	+
ENSG00000105879.12	CBLL1	6	26.8002326386545	4.6924908210951e-10	1.12484701747728e-09	chr7	107743949	107761667	+
ENSG00000140941.14	MAP1LC3B	5	12.5215743237889	4.72054337089305e-10	1.13142994847597e-09	chr16	87383953	87404779	+
ENSG00000101557.15	USP14	8	33.58983364082	4.81390990256416e-10	1.15366386841606e-09	chr18	158383	214629	+
ENSG00000163596.16	ICA1L	12	35.3118062928209	4.83760867657771e-10	1.15919828578122e-09	chr2	202773150	202871985	-
ENSG00000186329.9	TMEM212	1	6.82903123287105	4.88090461442887e-10	1.16942664598644e-09	chr3	171843349	171938715	+
ENSG00000076344.16	RGS11	6	17.8429873654609	4.93018691309131e-10	1.18108655342636e-09	chr16	268301	275980	-
ENSG00000189212.12	DPY19L2P1	3	12.3195340215256	4.9484700890897e-10	1.18531825433135e-09	chr7	35079989	35186041	-
ENSG00000171044.11	XKR6	3	11.4758110754206	4.95880027826512e-10	1.18764413817196e-09	chr8	10896045	11201833	-
ENSG00000169122.11	FAM110B	6	20.1307144946915	4.98433086198418e-10	1.19360951487351e-09	chr8	57994509	58204279	+
ENSG00000276141.4	WHAMMP3	4	18.4494833367601	4.99369126472344e-10	1.19570157261218e-09	chr15	22664359	22686213	+
ENSG00000088280.19	ASAP3	9	28.4822872518855	4.99864606813455e-10	1.19673835178726e-09	chr1	23428563	23484568	-
ENSG00000205777.17	GAGE1	1	1.97677087623037	5.01433192544944e-10	1.20034369913927e-09	chrX	49589496	49608536	+
ENSG00000136867.11	SLC31A2	3	8.65582414068006	5.03332268078289e-10	1.20473918151755e-09	chr9	113150976	113164140	+
ENSG00000167261.14	DPEP2	3	7.12927965438329	5.03809217774604e-10	1.20573009471911e-09	chr16	67987394	68000586	-
ENSG00000066248.15	NGEF	2	4.4538480570788	5.04477757673805e-10	1.20717922197981e-09	chr2	232878701	233013256	-
ENSG00000188800.6	TMCO2	1	1.9930631565592	5.05321781288067e-10	1.2090478547171e-09	chr1	40245947	40251684	+
ENSG00000101096.20	NFATC2	5	19.1983676978479	5.10506450922695e-10	1.22130028160409e-09	chr20	51386957	51562831	-
ENSG00000228782.7	MRPL45P2	3	13.3924614790533	5.11297385611149e-10	1.2230396935944e-09	chr17	47450568	47492492	-
ENSG00000257752.1	AC091516.1	1	1.97213333237761	5.11529874988379e-10	1.22344301893761e-09	chr12	88057876	88058578	-
ENSG00000163131.11	CTSS	4	21.1903197532337	5.14666895164565e-10	1.23079223911686e-09	chr1	150730188	150765792	-
ENSG00000240480.1	RPL29P2	1	1.97369220026887	5.16981733678682e-10	1.23617367604841e-09	chr17	7754320	7754976	+
ENSG00000235194.9	PPP1R3E	5	17.5237737982653	5.22377164382146e-10	1.24891896509939e-09	chr14	23295652	23302859	-
ENSG00000107249.23	GLIS3	14	34.7761556464069	5.22856224192525e-10	1.24990829530198e-09	chr9	3824127	4348392	-
ENSG00000083807.10	SLC27A5	5	18.4607851541596	5.23231119898511e-10	1.25064840127495e-09	chr19	58479512	58512413	-
ENSG00000197006.14	METTL9	7	26.6602115652369	5.26214839288244e-10	1.25762326140351e-09	chr16	21597218	21657473	+
ENSG00000164920.9	OSR2	7	22.4109833730075	5.26590894044518e-10	1.25836498984837e-09	chr8	98944403	98952104	+
ENSG00000167635.11	ZNF146	5	25.7418195489487	5.31507703807099e-10	1.26995596943829e-09	chr19	36214602	36238774	+
ENSG00000223509.8	AC135983.3	3	14.3452435957717	5.320925543159e-10	1.27119479765653e-09	chr15	32519848	32536926	-
ENSG00000214940.8	NPIPA8	2	4.88159267099567	5.32814366432742e-10	1.27276048394691e-09	chr16	18317942	18336736	-
ENSG00000147872.10	PLIN2	5	17.3672116913967	5.33496921335496e-10	1.27423201575493e-09	chr9	19108375	19149290	-
ENSG00000236539.3	HNRNPA1P54	1	6.80139616860711	5.37621804129359e-10	1.28392399183162e-09	chr1	179447602	179457315	-
ENSG00000196335.13	STK31	5	10.4109220612778	5.38256559638202e-10	1.2852796268234e-09	chr7	23710203	23832513	+
ENSG00000170917.14	NUDT6	5	13.5078678113071	5.4354068020006e-10	1.29773555819892e-09	chr4	122888697	122922968	-
ENSG00000228471.1	AC018865.2	1	3.10249504283965	5.4367431583591e-10	1.29789282951579e-09	chr2	130082092	130082220	-
ENSG00000140564.12	FURIN	6	27.5612018906475	5.43995738541071e-10	1.29849830262676e-09	chr15	90868588	90883458	+
ENSG00000135838.13	NPL	8	20.3036017829925	5.45177314205319e-10	1.3011565232367e-09	chr1	182789293	182830384	+
ENSG00000154518.9	ATP5MC3	5	26.0483071049046	5.48282423057531e-10	1.30840434199114e-09	chr2	175176258	175184607	-
ENSG00000105982.16	RNF32	5	9.97282322589043	5.49529925305655e-10	1.31116764459616e-09	chr7	156640281	156677130	+
ENSG00000188827.11	SLX4	3	12.2447191080215	5.49577290806557e-10	1.31116764459616e-09	chr16	3581181	3611606	-
ENSG00000107742.13	SPOCK2	4	11.4217172695864	5.49920433068545e-10	1.31182289881204e-09	chr10	72059034	72089032	-
ENSG00000224106.1	CYP4F25P	1	3.41944163222851	5.54158406290845e-10	1.32176786496744e-09	chr9	64465463	64466498	+
ENSG00000146112.12	PPP1R18	2	8.55774631276657	5.60238666625861e-10	1.33610399475596e-09	chr6	30676389	30687895	-
ENSG00000150048.10	CLEC1A	4	9.26399559814474	5.6858259945502e-10	1.35583447800822e-09	chr12	10069554	10111627	-
ENSG00000268163.1	AC004076.1	3	6.74873000513462	5.69769812071503e-10	1.35849635386599e-09	chr19	57437970	57477536	-
ENSG00000101082.14	SLA2	2	5.91567677532942	5.70308253299384e-10	1.35961090060283e-09	chr20	36612318	36646196	-
ENSG00000129038.16	LOXL1	5	17.579006426811	5.71661530769729e-10	1.36266749207625e-09	chr15	73925989	73952137	+
ENSG00000132677.13	RHBG	1	2.27259782812295	5.7502161535507e-10	1.37050634630359e-09	chr1	156369211	156385219	+
ENSG00000091986.15	CCDC80	5	27.2853494228813	5.75235778301073e-10	1.37084619407745e-09	chr3	112596794	112649530	-
ENSG00000136492.9	BRIP1	3	7.98407438385124	5.75808450147695e-10	1.37204021469007e-09	chr17	61679139	61863528	-
ENSG00000164776.9	PHKG1	4	7.95083719237344	5.77579251562797e-10	1.37608849423837e-09	chr7	56080283	56092996	-
ENSG00000256420.1	OSBPL9P4	1	1.9667945483257	5.79160551731365e-10	1.37968433424264e-09	chr12	66563967	66569194	-
ENSG00000196911.11	KPNA5	2	7.66731368904598	5.79941403561345e-10	1.38137267782744e-09	chr6	116681187	116741867	+
ENSG00000105963.15	ADAP1	4	7.27909610063331	5.82656034037473e-10	1.38766613030586e-09	chr7	897900	955407	-
ENSG00000119714.11	GPR68	3	6.72539938869373	5.87118754025476e-10	1.3981207877471e-09	chr14	91232532	91253925	-
ENSG00000158445.10	KCNB1	3	16.0160361470763	5.88627005492132e-10	1.4015381695911e-09	chr20	49293394	49484297	-
ENSG00000150471.16	ADGRL3	4	12.5500782351617	5.96166663128475e-10	1.4193138718334e-09	chr4	61201258	62078335	+
ENSG00000160172.10	FAM86C2P	4	10.3912366000841	5.99408073133157e-10	1.4268534457767e-09	chr11	67791648	67805336	-
ENSG00000219926.11	OR7E104P	3	7.61352468855751	6.00022606222598e-10	1.4281388066337e-09	chr13	63828840	63844125	-
ENSG00000143494.15	VASH2	8	19.3942187292101	6.00633963150509e-10	1.42941628929196e-09	chr1	212950520	212992037	+
ENSG00000154059.11	IMPACT	5	22.9157049940937	6.01117141909572e-10	1.43038844812946e-09	chr18	24426634	24453531	+
ENSG00000181027.11	FKRP	5	9.72248755158098	6.03660721599503e-10	1.43626258394972e-09	chr19	46746046	46776988	+
ENSG00000198663.16	C6orf89	4	21.2056887679636	6.05107957939016e-10	1.4395271045095e-09	chr6	36871870	36928964	+
