chr	start	end	strand	target_id	gene_name	pval	qval	num_aggregated_transcripts	sum_mean_obs_counts
chr19	55591376	55601970	-	ENSG00000179943.8	FIZ1	0.982098092093142	0.999828459195453	4	13.7393515351279
chr19	55312801	55334048	-	ENSG00000180061.10	TMEM150B	0.503509747765614	0.999828459195453	1	2.67147617429991
chr19	55226638	55228784	-	ENSG00000180089.6	TMEM86B	0.988445048167474	0.999828459195453	2	6.56966939705951
chr19	52949379	52962911	-	ENSG00000180257.13	ZNF816	0.423677059817946	0.999828459195453	5	22.0400507159446
chr19	50808874	50818880	+	ENSG00000180279.7	LINC01869	0.646726122898708	0.999828459195453	1	1.63692069195744
chr19	37554782	37594792	-	ENSG00000180479.14	ZNF571	0.587673319029448	0.999828459195453	4	18.9164670421877
chr19	57668935	57679152	+	ENSG00000180532.10	ZSCAN4	0.750329166872279	0.999828459195453	1	2.35254584487214
chr19	34956354	34964229	-	ENSG00000180884.10	ZNF792	0.265526317758576	0.999828459195453	2	12.2838698785168
chr19	36383120	36418644	-	ENSG00000181007.9	ZFP82	0.578705499277478	0.999828459195453	2	10.1518995475611
chr19	46746046	46776988	+	ENSG00000181027.11	FKRP	0.202736794623754	0.999828459195453	7	15.6032990663569
chr19	36003307	36008813	-	ENSG00000181392.17	SYNE4	0.62453995617797	0.999828459195453	5	23.0022754907306
chr19	58126248	58155110	-	ENSG00000181894.15	ZNF329	0.660233027759282	0.999828459195453	5	24.5316578137057
chr19	46466491	46471563	-	ENSG00000182013.18	PNMA8A	0.439783032100183	0.999828459195453	2	9.53686324197885
chr19	21291160	21329425	-	ENSG00000182141.10	ZNF708	0.192434383585623	0.999828459195453	4	22.6362503863331
chr19	48740852	48746909	-	ENSG00000182264.9	IZUMO1	0.995673289237868	0.999828459195453	1	4.18493459555102
chr19	51689128	51712387	+	ENSG00000182310.14	SPACA6	0.472105386749389	0.999828459195453	10	25.179538058658
chr19	58326994	58342332	+	ENSG00000182318.6	ZSCAN22	0.462637412766392	0.999828459195453	1	6.04128514569651
chr19	48455574	48466980	+	ENSG00000182324.7	KCNJ14	0.76247436251581	0.999828459195453	1	5.3901110759453
chr19	38730187	38769904	-	ENSG00000182472.9	CAPN12	0.386601349331773	0.999828459195453	3	6.22585379815951
chr19	52860851	52897693	-	ENSG00000182986.14	ZNF320	0.270437629730396	0.999828459195453	13	48.0082876311686
chr19	48993562	49015970	+	ENSG00000183207.14	RUVBL2	0.312406415825002	0.999828459195453	10	32.5431626494651
chr19	57599885	57612722	+	ENSG00000183647.10	ZNF530	0.906770089840314	0.999828459195453	3	13.5494975882848
chr19	43211791	43269530	-	ENSG00000183668.18	PSG9	0.360578596225448	0.999828459195453	1	1.71908307546571
chr19	23075210	23147221	+	ENSG00000183850.14	ZNF730	0.73464357251123	0.999828459195453	3	9.48961274489726
chr19	48170680	48197620	+	ENSG00000185453.13	ZSWIM9	0.286020600135595	0.999828459195453	2	6.76532741942121
chr19	45782947	45792845	-	ENSG00000185800.12	DMWD	0.708877417420985	0.999828459195453	8	32.9783297669369
chr19	36888124	36916291	-	ENSG00000185869.14	ZNF829	0.0818074487564317	0.999828459195453	3	13.9172762172482
chr19	36445119	36489902	-	ENSG00000186017.14	ZNF566	0.556587724625457	0.999828459195453	10	38.1645791246795
chr19	36534774	36605276	-	ENSG00000186020.13	ZNF529	0.563703794695301	0.999828459195453	7	31.4406735426226
chr19	44072159	44089613	+	ENSG00000186026.7	ZNF284	0.311684916408904	0.999828459195453	1	6.17936298233701
chr19	57435325	57447101	+	ENSG00000186230.7	ZNF749	0.210777437552941	0.999828459195453	3	12.5207238459553
chr19	57411163	57421939	+	ENSG00000186272.12	ZNF17	0.864453274859397	0.999828459195453	5	19.7543834383341
chr19	51029092	51035230	-	ENSG00000186474.15	KLK12	0.0686400926246334	0.999828459195453	1	1.53871323184381
chr19	44662278	44684359	+	ENSG00000186567.13	CEACAM19	0.862482278661366	0.999828459195453	6	16.9076998507872
chr19	51331536	51342124	-	ENSG00000186806.5	VSIG10L	0.853573717422254	0.999828459195453	2	8.99364306741355
chr19	54643889	54670359	+	ENSG00000186818.12	LILRB4	0.715302309420642	0.999828459195453	1	1.34442382327568
chr19	39984134	40021038	+	ENSG00000187187.14	ZNF546	0.819878933888664	0.999828459195453	6	19.4793825397938
chr19	44809071	44821421	+	ENSG00000187244.12	BCAM	0.631237845893921	0.999828459195453	8	33.4383522361868
chr19	51795157	51826190	+	ENSG00000187474.5	FPR3	0.362821493075557	0.999828459195453	2	10.3005659551979
chr19	39943239	39943680	-	ENSG00000187534.6	PRR13P5	0.213576878944436	0.999828459195453	1	1.41439701491161
chr19	38867830	38878275	-	ENSG00000187994.14	RINL	0.248711896619087	0.999828459195453	2	7.22334690649262
chr19	20619939	20661596	-	ENSG00000188171.16	ZNF626	0.725662887754205	0.999828459195453	4	24.491027241391
chr19	37506939	37548762	+	ENSG00000188227.13	ZNF793	0.979598607530388	0.999828459195453	7	33.0887217230935
chr19	37217926	37248738	+	ENSG00000188283.11	ZNF383	0.8768797777242	0.999828459195453	7	30.0583386455368
chr19	42302098	42310821	+	ENSG00000188368.9	PRR19	0.30209362599569	0.999828459195453	2	5.99852876360191
chr19	40740856	40751553	-	ENSG00000188493.15	C19orf54	0.325895922393398	0.999828459195453	3	12.3562237198042
chr19	39196964	39201884	+	ENSG00000188505.5	NCCRP1	0.14470038009476	0.999828459195453	1	4.30012304387809
chr19	46120067	46124688	-	ENSG00000188624.3	IGFL3	0.658835298679916	0.999828459195453	1	1.70437300333923
chr19	38388421	38399587	+	ENSG00000188766.12	SPRED3	0.499833613995546	0.999828459195453	2	5.50130704667343
chr19	57389850	57402992	+	ENSG00000188785.12	ZNF548	0.87840502933749	0.999828459195453	9	29.8298320106972
chr19	36687612	36727701	+	ENSG00000189042.13	ZNF567	0.800025519042075	0.999828459195453	7	31.0934730277696
chr19	45178784	45216933	+	ENSG00000189114.8	BLOC1S3	0.797908301407921	0.999828459195453	2	5.83857823756288
chr19	37735833	37817300	-	ENSG00000189144.13	ZNF573	0.396000169231567	0.999828459195453	11	36.8234993951039
chr19	37371061	37393066	+	ENSG00000189164.15	ZNF527	0.409676095182954	0.999828459195453	6	22.6217595768497
chr19	52749942	52786807	-	ENSG00000189190.10	ZNF600	0.949103771972297	0.999828459195453	7	28.9122741894017
chr19	42428278	42442946	-	ENSG00000189377.9	CXCL17	0.619091457226673	0.999828459195453	1	1.15624882330587
chr19	23221599	23250390	-	ENSG00000196081.9	ZNF724	0.632900132294867	0.999828459195453	2	7.63719357092895
chr19	22179089	22215801	-	ENSG00000196109.9	ZNF676	0.882568037161782	0.999828459195453	2	7.57318201662324
chr19	53258292	53261837	+	ENSG00000196131.6	VN1R2	0.53863216711297	0.999828459195453	1	3.63342788828939
chr19	23739195	23758891	-	ENSG00000196172.9	ZNF681	0.323941807169916	0.999828459195453	2	9.08605348277417
chr19	52269587	52296046	+	ENSG00000196214.11	ZNF766	0.803471093301093	0.999828459195453	8	33.4360753104556
chr19	38433691	38587564	+	ENSG00000196218.13	RYR1	0.229799250850068	0.999828459195453	2	6.53984856494898
chr19	39436156	39476670	+	ENSG00000196235.14	SUPT5H	0.500598117616867	0.999828459195453	14	50.2491805456344
chr19	56507850	56530221	+	ENSG00000196263.8	ZNF471	0.447461633469518	0.999828459195453	4	20.7970282157869
chr19	52153864	52171643	-	ENSG00000196267.12	ZNF836	0.396931609201053	0.999828459195453	6	24.800196304594
chr19	21397119	21427573	+	ENSG00000196268.11	ZNF493	0.703979551682114	0.999828459195453	9	47.5828382304749
chr19	36182276	36246257	-	ENSG00000196357.12	ZNF565	0.562659593036957	0.999828459195453	6	13.8414029704365
chr19	37667751	37692315	-	ENSG00000196381.11	ZNF781	0.957530297173675	0.999828459195453	4	13.3587942446028
chr19	53389793	53430413	+	ENSG00000196417.13	ZNF765	0.967382852072565	0.999828459195453	6	28.7889317492629
chr19	37411155	37469275	-	ENSG00000196437.12	ZNF569	0.962970308153542	0.999828459195453	7	22.2575722822548
chr19	21142024	21196053	+	ENSG00000196705.8	ZNF431	0.475611625267204	0.999828459195453	6	25.7869567814012
chr19	57921884	57935393	-	ENSG00000196724.12	ZNF418	0.653994736541383	0.999828459195453	10	36.3849256234175
chr19	56538948	56556808	+	ENSG00000196867.8	ZFP28	0.894792854952346	0.999828459195453	2	7.90039740118418
chr19	37106734	37172741	-	ENSG00000196967.10	ZNF585A	0.150798077380227	0.999828459195453	5	28.2050013494641
chr19	21496682	21556270	+	ENSG00000197013.10	ZNF429	0.989100792941048	0.999828459195453	9	32.3957534721155
chr19	56567468	56588911	+	ENSG00000197016.12	ZNF470	0.590773901609224	0.999828459195453	4	20.3032221442032
chr19	21722771	21767579	-	ENSG00000197020.11	ZNF100	0.80492524955562	0.999828459195453	6	22.8608378002742
chr19	37007857	37130368	+	ENSG00000197050.11	ZNF420	0.361059996405038	0.999828459195453	6	20.1218885099304
chr19	57466663	57477570	-	ENSG00000197128.11	ZNF772	0.940758295524543	0.999828459195453	7	34.4336567783016
chr19	22052430	22091480	+	ENSG00000197134.13	ZNF257	0.78346140467606	0.999828459195453	3	9.0093210276056
chr19	22391019	22532485	-	ENSG00000197360.9	ZNF98	0.989213955228691	0.999828459195453	2	4.4619455291402
chr19	23525631	23687220	-	ENSG00000197372.10	ZNF675	0.892607269646689	0.999828459195453	6	21.4209396246041
chr19	46647551	46661182	-	ENSG00000197380.11	DACT3	0.680335164994889	0.999828459195453	3	16.1309842459505
chr19	47290023	47322066	+	ENSG00000197405.8	C5AR1	0.0956664916644595	0.999828459195453	3	12.6962324910562
chr19	40991282	41018398	+	ENSG00000197408.10	CYP2B6	0.950186823962116	0.999828459195453	2	4.91164423865511
chr19	55476617	55484487	+	ENSG00000197483.10	ZNF628	0.841917195179502	0.999828459195453	3	8.61364139855767
chr19	53159213	53193386	-	ENSG00000197497.11	ZNF665	0.549453438160726	0.999828459195453	6	24.1508844179075
chr19	50882096	50896398	-	ENSG00000197588.9	KLKP1	0.732813816639721	0.999828459195453	2	11.2048570027055
chr19	52064466	52095765	-	ENSG00000197608.11	ZNF841	0.631922348571519	0.999828459195453	6	34.1943705514556
chr19	51991332	52008230	-	ENSG00000197619.14	ZNF615	0.782874567095482	0.999828459195453	15	67.1155798524918
chr19	57280051	57294069	+	ENSG00000197714.9	ZNF460	0.24472571502448	0.999828459195453	3	19.5552538101378
chr19	40069152	40090938	-	ENSG00000197782.14	ZNF780A	0.869662322305372	0.999828459195453	10	34.0101635534209
chr19	36636618	36666853	-	ENSG00000197808.12	ZNF461	0.302430927815978	0.999828459195453	10	30.7491147273614
chr19	34734155	34745378	+	ENSG00000197841.15	ZNF181	0.783985461768706	0.999828459195453	7	31.4426056506876
chr19	36817428	36850787	-	ENSG00000197863.9	ZNF790	0.813981039563292	0.999828459195453	3	14.721462427441
chr19	53235381	53254898	-	ENSG00000197928.10	ZNF677	0.918338438902806	0.999828459195453	11	47.6805519017712
chr19	53124072	53159075	-	ENSG00000197937.12	ZNF347	0.964133029231441	0.999828459195453	8	34.512607537398
chr19	56595264	56626481	+	ENSG00000197951.9	ZNF71	0.650069750200744	0.999828459195453	3	14.6004510899636
chr19	56439325	56478065	-	ENSG00000198046.12	ZNF667	0.303618659515938	0.999828459195453	8	33.2194785795132
chr19	58228594	58277495	+	ENSG00000198131.14	ZNF544	0.817709105239575	0.999828459195453	19	72.7545893210914
chr19	56810077	56840728	-	ENSG00000198300.14	PEG3	0.814122526120953	0.999828459195453	12	39.5494042517024
chr19	53467733	53496255	+	ENSG00000198346.11	ZNF813	0.32797024100373	0.999828459195453	3	16.0482092798275
chr19	56397966	56436035	+	ENSG00000198440.9	ZNF583	0.979293656049258	0.999828459195453	7	25.1597524430465
chr19	36916329	36998700	+	ENSG00000198453.13	ZNF568	0.913808269911357	0.999828459195453	13	47.7409987227967
chr19	52297169	52325922	+	ENSG00000198464.14	ZNF480	0.39371663983603	0.999828459195453	2	10.7486060323023
chr19	57849859	57865117	+	ENSG00000198466.12	ZNF587	0.794827135748331	0.999828459195453	5	32.2978609354133
chr19	52527652	52564464	+	ENSG00000198482.13	ZNF808	0.990260802215211	0.999828459195453	6	25.6937202541329
chr19	21804949	21852125	-	ENSG00000198521.11	ZNF43	0.971954764931052	0.999828459195453	10	48.43546755087
chr19	52797408	52857600	-	ENSG00000198538.11	ZNF28	0.700730846427154	0.999828459195453	7	31.4958199537537
chr19	52429187	52452315	+	ENSG00000198633.10	ZNF534	0.992640805873599	0.999828459195453	1	2.03685301889756
chr19	53365693	53392217	+	ENSG00000203326.12	ZNF525	0.964144397075681	0.999828459195453	7	32.2429426655092
chr19	57848731	57889074	-	ENSG00000204514.10	ZNF814	0.938297406121374	0.999828459195453	10	40.6206065848333
chr19	57681969	57717301	+	ENSG00000204519.11	ZNF551	0.927386621961304	0.999828459195453	4	18.4374786989265
chr19	57240632	57262728	+	ENSG00000204524.7	ZNF805	0.585372293490882	0.999828459195453	2	14.2191087972472
chr19	54216278	54223506	-	ENSG00000204577.11	LILRB3	0.644533433222979	0.999828459195453	1	2.07601348657321
chr19	52838010	52857649	-	ENSG00000204604.12	ZNF468	0.324876588657898	0.999828459195453	4	21.68409956084
chr19	52113091	52139938	-	ENSG00000204611.7	ZNF616	0.421387422641522	0.999828459195453	4	18.1711560846425
chr19	49869033	49878459	-	ENSG00000204673.10	AKT1S1	0.676046933969412	0.999828459195453	5	24.2652304567596
chr19	46143106	46161299	+	ENSG00000204866.8	IGFL2	0.89331662325287	0.999828459195453	2	5.43854924744264
chr19	46039748	46077118	-	ENSG00000204869.8	IGFL4	0.998641346727014	0.999828459195453	3	11.0303612584827
chr19	43353686	43363172	+	ENSG00000204936.10	CD177	0.534839052979094	0.999828459195453	1	6.07386309340481
chr19	43166256	43186536	-	ENSG00000204941.14	PSG5	0.453578497979611	0.999828459195453	1	2.26682526042212
chr19	35995199	35996315	+	ENSG00000205138.3	SDHAF1	0.456496225785768	0.999828459195453	1	6.01348193913082
chr19	35745600	35747519	+	ENSG00000205155.8	PSENEN	0.842111271298517	0.999828459195453	3	16.3028005990468
chr19	34593329	34675699	-	ENSG00000205209.7	SCGB2B2	0.751497892259591	0.999828459195453	2	7.37662942050265
chr19	58216180	58216561	+	ENSG00000213013.4	RPS15AP36	0.990776398551973	0.999828459195453	1	1.68812114010978
chr19	55635016	55643470	+	ENSG00000213015.9	ZNF580	0.794233600748927	0.999828459195453	5	20.1077333002619
chr19	52702813	52735073	-	ENSG00000213020.10	ZNF611	0.255710934036697	0.999828459195453	16	58.6272971082724
chr19	50621307	50639881	-	ENSG00000213023.11	SYT3	0.36794515181367	0.999828459195453	1	3.50138264668925
chr19	49906825	49929763	-	ENSG00000213024.11	NUP62	0.996658018351176	0.999828459195453	11	41.3777951893551
chr19	24033405	24129961	+	ENSG00000213096.10	AC092279.1	0.93028386369263	0.999828459195453	7	36.1186606906046
chr19	58573503	58605223	+	ENSG00000213753.11	CENPBD1P1	0.117616367899101	0.999828459195453	2	15.3557129437269
chr19	57614233	57624724	+	ENSG00000213762.12	ZNF134	0.98696370795771	0.999828459195453	3	12.7799863051411
chr19	53503392	53512687	+	ENSG00000213777.5	AC011487.1	0.930814882670877	0.999828459195453	3	13.3241879624481
chr19	52904417	52923481	-	ENSG00000213793.5	ZNF888	0.274607269544887	0.999828459195453	2	11.7958616400686
chr19	53333749	53356906	+	ENSG00000213799.13	ZNF845	0.533537278380519	0.999828459195453	1	7.2852384783368
chr19	52927135	52942601	-	ENSG00000213801.4	ZNF321P	0.176438158977676	0.999828459195453	2	12.007710106146
chr19	45488777	45502510	+	ENSG00000213889.10	PPM1N	0.845086490838117	0.999828459195453	2	2.68010198474578
chr19	32691961	32713796	+	ENSG00000213965.3	NUDT19	0.694190062705009	0.999828459195453	1	7.47978241317082
chr19	23914876	23945159	+	ENSG00000213967.11	ZNF726	0.189148442372833	0.999828459195453	4	17.14719183831
chr19	22752183	22784151	-	ENSG00000213973.9	ZNF99	0.296158738965939	0.999828459195453	1	4.15057740196855
chr19	21382865	21387177	+	ENSG00000213976.4	AC010615.1	0.136460386148896	0.999828459195453	1	4.90267040214221
chr19	20077994	20127076	+	ENSG00000213988.11	ZNF90	0.0796819278582152	0.999828459195453	4	14.5879155322601
chr19	44926804	44931386	+	ENSG00000214855.9	APOC1P1	0.795947012900666	0.999828459195453	1	1.76876617319705
chr19	55576774	55580848	-	ENSG00000218891.5	ZNF579	0.459966405239323	0.999828459195453	1	5.80535404605311
chr19	52928475	52962823	-	ENSG00000221874.4	ZNF816-ZNF321P	0.129268237688998	0.999828459195453	1	5.52929934800606
chr19	49118402	49119143	-	ENSG00000221916.4	C19orf73	0.518684750107351	0.999828459195453	1	2.9988761072141
chr19	52369917	52385795	+	ENSG00000221923.9	ZNF880	0.894705316710254	0.999828459195453	6	26.0856292652709
chr19	55759014	55763175	+	ENSG00000223638.3	RFPL4A	0.579232609556593	0.999828459195453	1	1.42055515955392
chr19	49688664	49690575	+	ENSG00000224420.3	ADM5	0.382701993470198	0.999828459195453	1	3.25896344812248
chr19	23827162	23828049	+	ENSG00000225178.5	RPSAP58	0.447115372438077	0.999828459195453	1	4.01696833933425
chr19	49061066	49065054	-	ENSG00000225950.8	NTF4	0.0841603611225752	0.999828459195453	2	4.43777927898225
chr19	39679374	39686373	+	ENSG00000226025.9	AC005515.1	0.122081354034085	0.999828459195453	3	5.69851401237104
chr19	43596617	43614498	+	ENSG00000226763.5	SRRM5	0.525721273326945	0.999828459195453	1	3.11794326786487
chr19	55769141	55773179	+	ENSG00000229292.1	RFPL4AL1	0.362478420827856	0.999828459195453	1	1.22595273881546
chr19	22634324	22667671	+	ENSG00000229676.3	ZNF492	0.56004846791206	0.999828459195453	1	4.08483945216383
chr19	46480796	46601200	-	ENSG00000230510.6	PPP5D1	0.915660458675974	0.999828459195453	4	14.8324281393487
chr19	44537058	44620821	-	ENSG00000230666.5	CEACAM22P	0.349896364408938	0.999828459195453	2	7.43804927820852
chr19	20340269	20424969	-	ENSG00000231205.11	ZNF826P	0.316659624507622	0.999828459195453	5	18.9427358780892
chr19	42866464	42879822	-	ENSG00000231924.9	PSG1	0.852485646926764	0.999828459195453	1	1.09628737403761
chr19	48638071	48682245	+	ENSG00000232871.8	SEC1P	0.586552992580519	0.999828459195453	1	2.85036608456571
chr19	40808474	40812100	-	ENSG00000233622.3	CYP2T1P	0.980951347323976	0.999828459195453	1	3.68368138245029
chr19	23762944	23833314	+	ENSG00000233836.7	AC139769.1	0.658123822811819	0.999828459195453	4	20.8505293614746
chr19	43575801	43583964	+	ENSG00000234465.11	PINLYP	0.973918285792728	0.999828459195453	3	10.3365708171463
chr19	44945971	44949566	+	ENSG00000234906.10	APOC2	0.349726835560969	0.999828459195453	1	3.15939203000156
chr19	50649445	50659310	+	ENSG00000235034.7	C19orf81	0.633312972554892	0.999828459195453	1	2.83885209448568
chr19	36009120	36014239	-	ENSG00000239382.10	ALKBH6	0.921571514603069	0.999828459195453	10	25.5015510670078
chr19	53413190	53413345	+	ENSG00000239912.1	RPL39P36	0.987304625749435	0.999828459195453	1	2.56062371532505
chr19	54572920	54590287	+	ENSG00000239998.6	LILRA2	0.134176511547767	0.999828459195453	1	3.7786691622958
chr19	56368099	56379828	+	ENSG00000240225.10	ZNF542P	0.856346416513967	0.999828459195453	11	43.5241646997382
chr19	23597341	23597592	+	ENSG00000240231.1	RPS27P29	0.475273142184295	0.999828459195453	1	2.65170338677806
chr19	53431984	53444670	+	ENSG00000241015.2	TPM3P9	0.524028523591657	0.999828459195453	2	15.4414371415203
chr19	43064209	43083045	-	ENSG00000242221.9	PSG2	0.401228677712228	0.999828459195453	1	3.31982727541062
chr19	52966896	53037898	-	ENSG00000242779.7	ZNF702P	0.0838928730356987	0.999828459195453	12	44.6139265417132
chr19	57953158	57953759	-	ENSG00000243234.1	AC010326.2	0.603958183246345	0.999828459195453	1	1.71770821878327
chr19	36901742	36902117	+	ENSG00000243297.2	RPL31P61	0.544047955523446	0.999828459195453	1	1.2254340406147
chr19	37181579	37218153	-	ENSG00000245680.10	ZNF585B	0.410076041774944	0.999828459195453	9	36.3993114979112
chr19	33299934	33302534	-	ENSG00000245848.3	CEBPA	0.13464646625668	0.999828459195453	1	7.04364120744008
chr19	41397808	41425002	+	ENSG00000248098.12	BCKDHA	0.713272266662087	0.999828459195453	6	20.5140877770887
chr19	54069895	54081365	-	ENSG00000248385.8	TARM1	0.542713726791646	0.999828459195453	1	2.0664456239685
chr19	34542462	34545395	-	ENSG00000248830.1	ZNF807P	0.953549899259925	0.999828459195453	1	2.03862227258678
chr19	35612735	35625355	+	ENSG00000249115.9	HAUS5	0.85639019963758	0.999828459195453	7	21.2458330388519
chr19	58451611	58457833	+	ENSG00000249471.8	ZNF324B	0.92500324474162	0.999828459195453	4	14.6532195006592
chr19	53479350	53480091	+	ENSG00000250731.1	TPM3P6	0.85865232887761	0.999828459195453	1	5.37036144219757
chr19	36850361	36913029	+	ENSG00000251247.11	ZNF345	0.634654481000648	0.999828459195453	9	29.955438893632
chr19	57535257	57559863	-	ENSG00000251369.8	ZNF550	0.26498379753821	0.999828459195453	6	27.560856735408
chr19	36510687	36528271	-	ENSG00000254004.7	ZNF260	0.856357565100094	0.999828459195453	5	27.6939780714194
chr19	51642553	51646801	-	ENSG00000254415.3	SIGLEC14	0.722710064042069	0.999828459195453	1	4.49064884016921
chr19	41350853	41425001	+	ENSG00000255730.5	AC011462.1	0.887580243407165	0.999828459195453	1	3.66218377948193
chr19	57363551	57365405	+	ENSG00000256060.3	TRAPPC2B	0.313154583419201	0.999828459195453	1	3.61790616977667
chr19	52031378	52095738	-	ENSG00000256087.7	ZNF432	0.244017014373853	0.999828459195453	7	34.9508654215615
chr19	20167214	20200488	+	ENSG00000256229.8	ZNF486	0.757200653284362	0.999828459195453	2	10.7853995983117
chr19	44112181	44134822	+	ENSG00000256294.8	AC021092.2	0.859493425882153	0.999828459195453	6	25.4431073078578
chr19	40924219	40950660	+	ENSG00000256612.7	CYP2B7P	0.446986779682217	0.999828459195453	2	5.41976669222983
chr19	34172504	34229515	+	ENSG00000257103.8	LSM14A	0.79803451898102	0.999828459195453	8	34.2447095682092
chr19	52453553	52516882	+	ENSG00000258405.11	ZNF578	0.291553956751426	0.999828459195453	1	6.62439194725862
chr19	55605405	55617269	+	ENSG00000261221.3	ZNF865	0.960321916696314	0.999828459195453	1	5.72145759493095
chr19	50776141	50793142	-	ENSG00000261341.6	AC010325.1	0.681084104547235	0.999828459195453	1	3.80609783170324
chr19	40771648	40777490	+	ENSG00000261857.7	MIA	0.61679587516621	0.999828459195453	3	5.43910980873024
chr19	38908980	38912158	-	ENSG00000262484.1	CCER2	0.86547803447807	0.999828459195453	1	2.14969052219669
chr19	35232291	35233003	-	ENSG00000262497.1	FAM187B2P	0.484252762454114	0.999828459195453	1	1.52195224988674
chr19	44141554	44160313	+	ENSG00000263002.8	ZNF234	0.708267004301264	0.999828459195453	4	18.9949207686626
chr19	56319790	56322310	-	ENSG00000266907.1	AC006116.2	0.819508427675044	0.999828459195453	1	2.8744443470441
chr19	30037423	30038181	+	ENSG00000266910.2	AC008507.1	0.808873779231055	0.999828459195453	1	4.39451491555522
chr19	56342432	56343419	-	ENSG00000266932.1	AC006116.3	0.518315216028671	0.999828459195453	1	2.66703824896667
chr19	34396315	34409364	+	ENSG00000266953.6	AC092073.1	0.696598817845254	0.999828459195453	1	2.22958166959096
chr19	35138808	35143109	+	ENSG00000266964.5	FXYD1	0.374950130275498	0.999828459195453	5	13.2099292426056
chr19	44025354	44087318	+	ENSG00000267022.1	AC067968.1	0.135095762587916	0.999828459195453	1	5.33928269550596
chr19	36714383	36772825	-	ENSG00000267041.6	ZNF850	0.083312771344675	0.999828459195453	3	13.4253091565373
chr19	35739252	35745432	-	ENSG00000267120.3	AD000671.2	0.1712673324894	0.999828459195453	1	2.89537286289707
chr19	56338288	56338648	-	ENSG00000267145.1	AC006116.4	0.784865509356073	0.999828459195453	1	1.73755161637355
chr19	58278966	58315197	+	ENSG00000267216.1	AC020915.1	0.424203249305568	0.999828459195453	1	5.27701300977239
chr19	20131894	20151908	-	ENSG00000267220.1	AC011447.2	0.199480839922283	0.999828459195453	1	1.48873371258289
chr19	27803538	27804060	+	ENSG00000267264.1	AC006504.3	0.638331192080217	0.999828459195453	1	3.64321483186055
chr19	45128569	45129030	+	ENSG00000267346.1	EIF5AP3	0.446788684118332	0.999828459195453	1	2.39805598788614
chr19	37093019	37210512	-	ENSG00000267360.6	AC012309.1	0.917052043879345	0.999828459195453	2	4.882334946065
chr19	56377037	56377792	-	ENSG00000267459.1	AC006116.8	0.471311433068901	0.999828459195453	1	3.25024569437163
chr19	44942237	44945496	+	ENSG00000267467.4	APOC4	0.635628570310758	0.999828459195453	1	3.07701589086467
chr19	44382298	44401608	-	ENSG00000267508.5	ZNF285	0.117952948201755	0.999828459195453	5	20.1210962031004
chr19	37689865	37719188	-	ENSG00000267552.6	AC093227.2	0.620958066584298	0.999828459195453	1	1.5225217490218
chr19	27902595	27984743	+	ENSG00000267623.3	AC005357.2	0.754358504548946	0.999828459195453	2	5.21019727830626
chr19	27918943	27929370	+	ENSG00000267630.1	AC005758.1	0.372226590644468	0.999828459195453	1	2.20933125833278
chr19	37817359	37832160	+	ENSG00000267640.6	AC016582.3	0.276801671185554	0.999828459195453	4	15.7811477586614
chr19	20175013	20177063	-	ENSG00000267641.1	BNIP3P16	0.130671403763574	0.999828459195453	1	2.34784052877408
chr19	44094339	44109886	+	ENSG00000267680.5	ZNF224	0.936476202971961	0.999828459195453	7	33.6708441706668
chr19	30037285	30037411	+	ENSG00000267692.1	TAF9P3	0.43926258307182	0.999828459195453	1	2.76298392493397
chr19	38289151	38304910	+	ENSG00000267748.4	AC011479.2	0.0997780728486397	0.999828459195453	1	2.38619617655116
chr19	35748361	35754519	+	ENSG00000267796.8	LIN37	0.54528315599562	0.999828459195453	4	13.394131441655
chr19	53223973	53224879	-	ENSG00000267809.1	NDUFV2P1	0.242399836194313	0.999828459195453	1	5.13995306520859
chr19	41907705	41928516	-	ENSG00000268041.2	ERFL	0.937591037378308	0.999828459195453	1	1.94469988067498
chr19	23125665	23128543	+	ENSG00000268105.1	AC124856.1	0.679887424491606	0.999828459195453	1	1.67918998715222
chr19	57487718	57517559	+	ENSG00000268107.6	AC003005.1	0.887693385717865	0.999828459195453	1	3.10833828308359
chr19	39638685	39642401	+	ENSG00000268153.5	AC005176.1	0.774969431599499	0.999828459195453	1	2.06214858342184
chr19	57437970	57477536	-	ENSG00000268163.1	AC004076.1	0.973970528991923	0.999828459195453	3	9.15766857009423
chr19	56643159	56657247	+	ENSG00000268182.6	SMIM17	0.706292280438144	0.999828459195453	1	4.62787137707424
chr19	20583084	20583647	-	ENSG00000268272.1	VN1R78P	0.272364956885627	0.999828459195453	1	1.77192652085233
chr19	21123817	21124188	+	ENSG00000268357.1	VN1R81P	0.374886170314072	0.999828459195453	1	4.30170371902887
chr19	57175233	57177921	+	ENSG00000268379.1	AC025588.1	0.651062138161334	0.999828459195453	1	3.0699864858138
chr19	21677550	21678221	-	ENSG00000268433.1	MTDHP3	0.557586242897079	0.999828459195453	1	2.20083854191634
chr19	48465837	48472431	+	ENSG00000268465.1	AC008403.1	0.5097051884909	0.999828459195453	1	1.05231324416062
chr19	51612091	51646889	-	ENSG00000268500.5	AC018755.2	0.981533524902872	0.999828459195453	1	2.25539495379696
chr19	21289554	21289998	-	ENSG00000268521.1	VN1R83P	0.291021820563334	0.999828459195453	1	5.1615874252679
chr19	57394183	57438457	+	ENSG00000268533.1	AC003002.2	0.575651586701974	0.999828459195453	1	4.39116127517768
