chr	start	end	strand	ens_gene	gene_name	target_id	transcript_name	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq
chr19	48342747	48363940	-	ENSG00000161558.11	TMEM143	ENST00000595720.5	TMEM143-205	0.735454107720517	0.999445023567487	0.261432094278398	0.773743918578703	2.22460312199607	0.43856289998795	0.797575971946761	-0.333382579271693	0.798903098819978	0.798903098819978
chr19	48343345	48363940	-	ENSG00000161558.11	TMEM143	ENST00000598258.5	TMEM143-208	0.588671126760147	0.999445023567487	0.499484811104272	0.923667206936623	1.1318790162135	2.02147668364272	0.637244539917627	1.51985045834967	1.63785175120264	1.63785175120264
chr19	48343414	48363921	-	ENSG00000161558.11	TMEM143	ENST00000597370.5	TMEM143-206	0.0631063521794102	0.999445023567487	-1.67573011759841	0.901685725516575	1.18183037296415	2.18020158553852	0.575710257093122	1.07369243979222	1.59238880317449	1.59238880317449
chr19	48360287	48363938	-	ENSG00000161558.11	TMEM143	ENST00000598012.1	TMEM143-207	0.820822916659417	0.999445023567487	0.190459192441689	0.840928884114935	1.7372925884947	1.66235566811028	0.751499830763186	1.06741814976198	1.13426387094025	1.13426387094025
chr19	48382575	48391551	-	ENSG00000105438.9	KDELR1	ENST00000330720.7	KDELR1-201	0.908732344358579	0.999445023567487	0.0251096820603722	0.219035232839458	8.19577065372899	0.0975872480825425	0.000981766284380183	0.106196074304236	0.126955388982381	0.126955388982381
chr19	48382578	48390855	-	ENSG00000105438.9	KDELR1	ENST00000597017.5	KDELR1-203	0.378046266319233	0.999445023567487	-0.206585836167302	0.23435667420819	6.59791735690358	0.143492900645862	0.00651560192407367	0.139945866731722	0.12476863473443	0.139945866731722
chr19	48384239	48391511	-	ENSG00000105438.9	KDELR1	ENST00000600980.1	KDELR1-205	0.332961121323871	0.999445023567487	-0.406894109843445	0.420272778087712	3.19228751285067	0.205478650165116	0.132509769972345	0.049366660775872	0.338501451365156	0.338501451365156
chr19	48389482	48391518	-	ENSG00000105438.9	KDELR1	ENST00000599084.1	KDELR1-204	0.0360932176664919	0.999445023567487	-1.61729317781566	0.771655097447963	1.85706624239599	1.70898168120165	0.541621539431616	0.640755050421114	1.04624936568152	1.04624936568152
chr19	48390199	48391502	-	ENSG00000105438.9	KDELR1	ENST00000594643.1	KDELR1-202	0.637749386856534	0.999445023567487	-0.314181148712267	0.667266813542819	2.09261441863094	0.0985117227587756	0.30381367184789	-0.221773388601546	0.883506329367008	0.883506329367008
chr19	48394875	48444931	+	ENSG00000105464.3	GRIN2D	ENST00000263269.3	GRIN2D-201	0.158244001577758	0.999445023567487	-0.703820624145866	0.498809063139459	2.77222536537049	0.698673115699971	0.15375662703431	0.482686874642837	0.509737990219195	0.509737990219195
chr19	48445841	48451202	+	ENSG00000105447.13	GRWD1	ENST00000598711.1	GRWD1-202	0.67641564415044	0.999445023567487	-0.111680548076571	0.267588518929554	5.64447218519711	0.176608169563105	0.0116538717010275	0.179289102866739	0.124943596124008	0.179289102866739
chr19	48445992	48446687	+	ENSG00000105447.13	GRWD1	ENST00000599949.1	GRWD1-203	0.889403261678692	0.999445023567487	0.105693608983251	0.760061226812652	1.7744412828629	0.179790378791321	0.433943904432244	-0.239153458156432	1.10657094491163	1.10657094491163
chr19	48461249	48466980	+	ENSG00000182324.7	KCNJ14	ENST00000391884.2	KCNJ14-202	0.76247436251581	0.999445023567487	0.0672678609901277	0.222569460019104	5.3901110759453	0.0682266656418887	0.00484727003137279	0.0689954048087883	0.127251835390482	0.127251835390482
chr19	48465837	48472431	+	ENSG00000268465.1	AC008403.1	ENST00000595676.1	AC008403.1-201	0.5097051884909	0.999445023567487	-0.595694314860626	0.903529795739161	1.05231324416062	1.71741712721358	0.465148761385575	1.32938295408076	1.71182748338362	1.71182748338362
chr19	48469208	48482313	+	ENSG00000105443.15	CYTH2	ENST00000427476.4	CYTH2-203	0.437013380100468	0.999445023567487	0.70908489983325	0.912303808811766	3.52781993702251	2.13958394930814	0.349732060736262	1.86972991145695	0.247411412816942	1.86972991145695
chr19	48469321	48479365	+	ENSG00000105443.15	CYTH2	ENST00000391881.7	CYTH2-202	0.760780837223834	0.999445023567487	0.0724856892387203	0.238082979723106	6.95765070108766	0.138688297571575	0.00491952384635462	0.146236490110533	0.124208390356114	0.146236490110533
chr19	48469347	48479382	+	ENSG00000105443.15	CYTH2	ENST00000493260.5	CYTH2-210	0.640175383208337	0.999445023567487	-0.10469897654885	0.223977261016298	5.53435357390356	0.0803433701985982	0.00810846800981584	0.077346072357875	0.125667034529818	0.125667034529818
chr19	48469351	48472540	+	ENSG00000105443.15	CYTH2	ENST00000462117.5	CYTH2-206	0.21480366519971	0.999445023567487	-0.752963361056188	0.607001173787136	2.38784096115715	0.593158649095443	0.280020586661884	0.221266241184962	0.702513879948679	0.702513879948679
chr19	48469369	48482314	+	ENSG00000105443.15	CYTH2	ENST00000452733.7	CYTH2-204	0.990296175341612	0.999445023567487	0.00272660306515167	0.224185919797539	7.25287148448283	0.121842594113687	0.00140976793507511	0.132615103092841	0.124203210101759	0.132615103092841
chr19	48469433	48480653	+	ENSG00000105443.15	CYTH2	ENST00000641098.1	CYTH2-214	0.634030706889605	0.999445023567487	0.106106819521085	0.222884782987405	6.25401738495912	0.0909784129488547	0.00752955039829921	0.089544395272406	0.124944120234614	0.124944120234614
chr19	48469634	48474330	+	ENSG00000105443.15	CYTH2	ENST00000325139.9	CYTH2-201	0.0590837493490434	0.999445023567487	1.41909372899839	0.751809999736054	1.69740292589187	1.64217873296547	0.342850882836158	0.926525186977175	1.16439785237218	1.16439785237218
chr19	48472352	48475148	+	ENSG00000105443.15	CYTH2	ENST00000595765.2	CYTH2-211	0.43827893883996	0.999445023567487	-0.956544746265148	1.23408764805388	1.55099378782412	3.91386692906641	1.01926672861209	3.04199279959898	1.27857229631584	3.04199279959898
chr19	48472721	48474009	+	ENSG00000105443.15	CYTH2	ENST00000474209.1	CYTH2-209	0.0520053625448438	0.999445023567487	-1.34202214309069	0.690664141188135	2.43097705575503	1.37947084112368	0.593340254462829	0.44380475542769	0.678704961332221	0.678704961332221
chr19	48472721	48476276	+	ENSG00000105443.15	CYTH2	ENST00000467412.1	CYTH2-207	0.966259010918387	0.999445023567487	0.0121080280121082	0.28623726094818	4.38602217868738	0.198658012095396	0.0356667044803694	0.182818014333275	0.146141165811894	0.182818014333275
chr19	48475100	48482313	+	ENSG00000105443.15	CYTH2	ENST00000620214.1	CYTH2-213	0.765473008917951	0.999445023567487	-0.0700458595750246	0.234815594283001	4.99950873567755	0.134858195303853	0.0163804994806221	0.130655136035322	0.13006193417919	0.130655136035322
chr19	48485271	48498405	-	ENSG00000142235.11	LMTK3	ENST00000648216.1	LMTK3-205	0.180735922113955	0.999445023567487	-0.66515002455072	0.496939647998172	4.29239968859566	0.705918713378253	0.116580587397203	0.541950115942923	0.15074345913499	0.541950115942923
chr19	48485271	48513189	-	ENSG00000142235.11	LMTK3	ENST00000270238.3	LMTK3-201	0.420562959049908	0.999445023567487	-1.4438405002303	1.79259984473502	3.19998039252717	8.29547089055651	0.0894873855505295	8.47961715670023	0.336117092078521	8.47961715670023
chr19	48485773	48513935	-	ENSG00000142235.11	LMTK3	ENST00000650440.1	LMTK3-206	0.492776212926732	0.999445023567487	-0.996444055725022	1.45275427052145	2.32386569974079	5.35705465730252	0.821406166197936	4.8065804218509	0.739129655318411	4.8065804218509
chr19	48552075	48599425	+	ENSG00000088002.11	SULT2B1	ENST00000201586.6	SULT2B1-201	0.80960113661554	0.999445023567487	0.0905764388837549	0.37592846595504	5.88146590524859	0.344588171256718	0.00633530699002048	0.370523923717472	0.124421364637374	0.370523923717472
chr19	48575540	48599425	+	ENSG00000088002.11	SULT2B1	ENST00000323090.4	SULT2B1-202	0.225010350649639	0.999445023567487	-0.56963567543138	0.469487998414579	3.7210140484636	0.6130120264915	0.20634435392058	0.381439594493626	0.206853496058231	0.381439594493626
chr19	48595786	48599423	+	ENSG00000088002.11	SULT2B1	ENST00000597923.1	SULT2B1-204	0.72328524937797	0.999445023567487	-0.25533189663495	0.721130754327724	1.96651130442467	0.444957106172406	0.41774608828933	0.0543215611831962	0.968999417943396	0.968999417943396
chr19	48600810	48613562	-	ENSG00000105523.3	FAM83E	ENST00000263266.3	FAM83E-201	0.700322214200875	0.999445023567487	-0.169519785305213	0.440442065171898	4.89029477214463	0.477243414627585	0.00929513675650926	0.508009430637855	0.13062719024501	0.508009430637855
chr19	48614172	48614841	-	ENSG00000105523.3	FAM83E	ENST00000595110.1	FAM83E-203	0.687265192722181	0.999445023567487	-0.160623400244994	0.398995779374326	3.33636071761657	0.392188168797945	0.0495889771104388	0.374938041445631	0.297253628621898	0.374938041445631
chr19	48614195	48614854	-	ENSG00000105523.3	FAM83E	ENST00000599126.1	FAM83E-204	0.70719341595465	0.999445023567487	-0.205425892520597	0.546886418304052	2.62919282943172	0.735284204259934	0.202759786233993	0.594799559167165	0.578564463373937	0.594799559167165
chr19	48615328	48619163	-	ENSG00000063177.13	RPL18	ENST00000552347.5	RPL18-213	0.374054965631715	0.999445023567487	0.203566006780415	0.229008003544432	5.23634677404882	0.0923010028764498	0.0107436535650403	0.0797370178346479	0.129108788268043	0.129108788268043
chr19	48615330	48619168	-	ENSG00000063177.13	RPL18	ENST00000547897.5	RPL18-204	0.178793262581277	0.999445023567487	0.801301747323584	0.595993861319846	5.24381401777414	1.01676880426018	0.0443066310473186	0.902916522901855	0.129051534576891	0.902916522901855
chr19	48615331	48616425	-	ENSG00000063177.13	RPL18	ENST00000549533.1	RPL18-207	0.886816016785078	0.999445023567487	-0.111145678465623	0.78087811376587	2.05154447627275	1.27459032412146	0.715156027180847	0.683599099528337	0.9108989823086	0.9108989823086
chr19	48615331	48617884	-	ENSG00000063177.13	RPL18	ENST00000084795.9	RPL18-201	0.80057793468726	0.999445023567487	-0.447946951629623	1.77335051113141	1.636452274978	7.67233377570297	2.14981716811929	6.23624159276083	1.21124304835517	6.23624159276083
chr19	48615331	48619178	-	ENSG00000063177.13	RPL18	ENST00000549920.6	RPL18-208	0.260556244437711	0.999445023567487	0.260640119512811	0.231664171257664	9.8523914486824	0.117307722502091	0.000246960975979833	0.110675994603078	0.142868474342688	0.142868474342688
chr19	48615331	48619181	-	ENSG00000063177.13	RPL18	ENST00000552588.5	RPL18-214	0.0136992017606178	0.996256978119572	2.84576258459748	1.15444157173297	3.52629455879661	5.19411348202372	0.784352279155193	2.76960863429891	0.247776318070269	2.76960863429891
chr19	48615332	48619175	-	ENSG00000063177.13	RPL18	ENST00000547892.1	RPL18-203	0.314623701308104	0.999445023567487	-0.341174746655222	0.339285799139504	4.80151074682972	0.307284543692745	0.021991578596878	0.28498136406374	0.131544841287603	0.28498136406374
chr19	48615333	48617797	-	ENSG00000063177.13	RPL18	ENST00000546623.5	RPL18-202	0.446064491221637	0.999445023567487	-0.532234572757989	0.698477459259222	2.17711152962943	1.03982418988296	0.47228262044903	0.595984350971863	0.828706075799551	0.828706075799551
chr19	48615336	48619176	-	ENSG00000063177.13	RPL18	ENST00000549370.5	RPL18-206	0.16632183205302	0.999445023567487	0.832514824633646	0.601476069123381	2.91606363727564	0.420520191281884	0.52125496081315	-0.243504332599023	0.44347427046182	0.44347427046182
chr19	48615366	48619177	-	ENSG00000063177.13	RPL18	ENST00000549273.5	RPL18-205	0.834142182216921	0.999445023567487	0.0937069794589175	0.447519235728283	3.29727160160759	0.255667761337803	0.225932972517774	0.0529599654873253	0.308129604407096	0.308129604407096
chr19	48615393	48619127	-	ENSG00000063177.13	RPL18	ENST00000550973.5	RPL18-211	0.543716921785603	0.999445023567487	0.340158678149626	0.560206860282755	3.15931085721042	0.333400298542488	0.487804701760889	-0.151919820382952	0.349079901726745	0.349079901726745
chr19	48615982	48619183	-	ENSG00000063177.13	RPL18	ENST00000552705.5	RPL18-215	0.458335354487976	0.999445023567487	-0.825215929860036	1.11276465559469	1.67783856700275	3.16689287716426	1.05206996697382	2.24991717633492	1.17932868803275	2.24991717633492
chr19	48616266	48619164	-	ENSG00000063177.13	RPL18	ENST00000552851.1	RPL18-216	0.882918893100805	0.999445023567487	-0.12863593158859	0.873469898891558	2.4236478519134	1.76750466180042	1.35183287593798	0.58800966460364	0.682699562114359	0.682699562114359
chr19	48617158	48619184	-	ENSG00000063177.13	RPL18	ENST00000550671.1	RPL18-210	0.578529246316866	0.999445023567487	-0.421305411027202	0.758378736457802	1.93606121785765	1.01236343373958	0.543495173532643	0.522771737084683	0.990206980897576	0.990206980897576
chr19	48619291	48630406	+	ENSG00000063176.16	SPHK2	ENST00000340932.7	SPHK2-202	0.0823396601976712	0.999445023567487	2.25043168867474	1.2953845325216	2.31134095732144	5.29567361366144	1.91102286889542	2.56370003002778	0.74647666050938	2.56370003002778
chr19	48619450	48628651	+	ENSG00000063176.16	SPHK2	ENST00000601712.5	SPHK2-213	0.667961733026361	0.999445023567487	-0.122098251104455	0.284646417237753	3.97235547823381	0.19724616405918	0.0429671893493966	0.170028129002963	0.173095698240707	0.173095698240707
chr19	48619452	48629916	+	ENSG00000063176.16	SPHK2	ENST00000600537.5	SPHK2-211	0.669336959168168	0.999445023567487	0.4041757895674	0.946418585861252	1.56846717821227	1.98071962764288	1.1239070195885	1.01132241911935	1.26464801951447	1.26464801951447
chr19	48619534	48630405	+	ENSG00000063176.16	SPHK2	ENST00000598088.5	SPHK2-206	0.349619276319361	0.999445023567487	-1.03076614679263	1.10203705889219	4.59887856911446	3.20177833723424	0.884794327263025	2.35383415052831	0.136485250781891	2.35383415052831
chr19	48620515	48629773	+	ENSG00000063176.16	SPHK2	ENST00000426514.2	SPHK2-203	0.87473650288613	0.999445023567487	0.192062486762921	1.2183223460305	1.29720035718138	3.60726821507739	1.44683929753586	2.51131893936352	1.49018995330519	2.51131893936352
chr19	48624006	48630717	+	ENSG00000063176.16	SPHK2	ENST00000597434.5	SPHK2-205	0.940818283410554	0.999445023567487	-0.0314264616378078	0.423300887782443	3.12580718824417	0.312524898675253	0.117411858029248	0.226102164515911	0.360411186230497	0.360411186230497
chr19	48624428	48626175	+	ENSG00000063176.16	SPHK2	ENST00000593308.1	SPHK2-204	0.740151558302817	0.999445023567487	0.332738461939771	1.00327394215204	2.24394103388247	2.46698203977383	1.07191098839777	1.61224528627237	0.786985674520261	1.61224528627237
chr19	48624472	48626301	+	ENSG00000063176.16	SPHK2	ENST00000599033.1	SPHK2-209	0.707514125183881	0.999445023567487	0.321463489439759	0.856786377332945	2.34490297206543	1.49267753492643	1.23063472342036	0.383753558320632	0.726919666935132	0.726919666935132
chr19	48624952	48630405	+	ENSG00000063176.16	SPHK2	ENST00000599748.5	SPHK2-210	0.728641132409985	0.999445023567487	0.3715527548097	1.07096186021218	4.26160863777342	2.81397442664193	0.60299880578914	2.45555934362187	0.152366530278148	2.45555934362187
chr19	48624969	48630717	+	ENSG00000063176.16	SPHK2	ENST00000599029.2	SPHK2-208	0.518217691430493	0.999445023567487	0.527915828525062	0.817086728016084	2.23793818484068	1.11235611522855	0.989677297503791	0.159595730045666	0.79067129209629	0.79067129209629
chr19	48625029	48626814	+	ENSG00000063176.16	SPHK2	ENST00000598574.1	SPHK2-207	0.778457107299845	0.999445023567487	0.0864698222039508	0.307360551677869	3.68990851092702	0.0854711027578508	0.039355124486367	0.0526692138400735	0.212566232120897	0.212566232120897
chr19	48630685	48634636	-	ENSG00000105516.11	DBP	ENST00000599385.5	DBP-204	0.462571240424683	0.999445023567487	0.2557861248823	0.34818857167981	4.98651642524776	0.309764692404016	0.0650541548334463	0.258239929029024	0.130108806344858	0.258239929029024
chr19	48630693	48637313	-	ENSG00000105516.11	DBP	ENST00000594723.1	DBP-203	0.140816012438394	0.999445023567487	-0.449025086295493	0.304886994383061	5.61082415086856	0.274226502196858	0.00586603355458259	0.242016844695915	0.125125651046247	0.242016844695915
chr19	48630731	48634526	-	ENSG00000105516.11	DBP	ENST00000593500.1	DBP-202	0.872923050614697	0.999445023567487	0.0859086417872657	0.537107891988427	3.13199450263429	0.0945470375148139	0.411018083675428	-0.308984421004794	0.358274950021245	0.358274950021245
chr19	48633086	48637363	-	ENSG00000105516.11	DBP	ENST00000601104.1	DBP-205	0.178174757738889	0.999445023567487	1.66560943398149	1.23708709567797	2.48914398448734	4.38256960230249	0.88507930671797	3.19594597939659	0.647748428751954	3.19594597939659
chr19	48637946	48646187	-	ENSG00000063180.9	CA11	ENST00000084798.9	CA11-201	0.852649213388712	0.999445023567487	0.0419252626824236	0.225721020532448	5.14163952635804	0.104988278476456	0.00624643398191547	0.108771944968589	0.129620176978644	0.129620176978644
chr19	48638099	48682245	+	ENSG00000232871.8	SEC1P	ENST00000430145.3	SEC1P-201	0.586552992580519	0.999445023567487	-0.267013294974953	0.490979520501945	2.85036608456571	0.291035303993974	0.169763583110902	0.131362958030901	0.473065455695283	0.473065455695283
chr19	48661407	48673007	-	ENSG00000142233.11	NTN5	ENST00000270235.8	NTN5-201	0.948235506779559	0.999445023567487	-0.0265788392554147	0.409391764545016	3.07502391335999	0.264840758115211	0.0682650326062384	0.22287141873485	0.378672612399846	0.378672612399846
chr19	48661965	48673081	-	ENSG00000142233.11	NTN5	ENST00000596844.5	NTN5-202	0.500109916488446	0.999445023567487	0.503192220790645	0.746225231623226	1.993445196415	0.753656951654338	0.534530428322003	0.22697157554731	0.950408495174363	0.950408495174363
chr19	48662475	48673027	-	ENSG00000142233.11	NTN5	ENST00000600468.1	NTN5-203	0.672296487274471	0.999445023567487	0.191313383646256	0.45227929970593	2.95759642666058	0.352445435064451	0.11995556976153	0.257974192606118	0.425528603418434	0.425528603418434
chr19	48712725	48719725	-	ENSG00000176909.12	MAMSTR	ENST00000318083.11	MAMSTR-201	0.710911037116627	0.999445023567487	0.21332988450542	0.575582829508616	3.2936411287485	0.393467473063833	0.574309435010337	-0.153631118539612	0.309145481323383	0.309145481323383
chr19	48720585	48740610	-	ENSG00000105538.10	RASIP1	ENST00000222145.9	RASIP1-201	0.103092751958887	0.999445023567487	-0.441958620928307	0.271133375371878	5.2361459502972	0.225566180610503	0.00772828860380426	0.188307197370989	0.129110286494369	0.188307197370989
chr19	48720587	48725581	-	ENSG00000105538.10	RASIP1	ENST00000601530.1	RASIP1-204	0.982059834008276	0.999445023567487	0.0178998206791401	0.796023127951746	3.01455815108605	1.53620572264756	0.55910653280427	1.13063432115328	0.4020356311985	1.13063432115328
chr19	48743032	48746180	-	ENSG00000182264.9	IZUMO1	ENST00000597553.1	IZUMO1-204	0.995673289237868	0.999445023567487	-0.00138691335570019	0.25575810149224	4.18493459555102	0.0414718750684665	0.017674277471187	0.027944272163151	0.156758273139253	0.156758273139253
chr19	48748011	48753660	-	ENSG00000174951.11	FUT1	ENST00000645652.1	FUT1-207	0.657068718767907	0.999445023567487	-0.767349141479938	1.72840454915181	5.0980596686785	7.38488425702224	0.00401401061333113	7.96233875079646	0.129766598790869	7.96233875079646
chr19	48748011	48755390	-	ENSG00000174951.11	FUT1	ENST00000310160.7	FUT1-201	0.891248152720184	0.999445023567487	0.250610130314365	1.83295004555323	1.95284682712749	8.15996706238836	1.3507023610469	7.60851329093598	0.978492398420336	7.60851329093598
chr19	48752612	48753660	-	ENSG00000174951.11	FUT1	ENST00000601931.5	FUT1-204	0.699902951671911	0.999445023567487	0.37635636574422	0.976404010157093	1.29086779003626	2.27085745988128	1.04660630552803	1.41356513659839	1.49569980394091	1.49569980394091
chr19	48752612	48753660	-	ENSG00000174951.11	FUT1	ENST00000599826.5	FUT1-203	0.492836874038831	0.999445023567487	-0.496373838143678	0.723784087398365	2.56677373863922	0.205978472695487	0.78844380872657	-0.627570685346463	0.608525271729653	0.608525271729653
chr19	48795062	48811012	-	ENSG00000105552.15	BCAT2	ENST00000545387.6	BCAT2-203	0.0185991090230618	0.999445023567487	-2.55024083041448	1.08360881560578	3.67068933207724	4.42322641107848	0.66490642039691	2.46631508695926	0.216261242204538	2.46631508695926
chr19	48795064	48811029	-	ENSG00000105552.15	BCAT2	ENST00000316273.11	BCAT2-201	0.652713532758128	0.999445023567487	0.182792686736814	0.406209841630363	7.00077785866713	0.408115762593483	0.00258744095825752	0.437429720208049	0.12418210368184	0.437429720208049
chr19	48795065	48811027	-	ENSG00000105552.15	BCAT2	ENST00000402551.5	BCAT2-202	0.17247709698621	0.999445023567487	1.92593080375059	1.41167517632714	1.56646988782361	5.73029757464679	0.841804202155947	4.47240060706609	1.266235507137	4.47240060706609
chr19	48795110	48810916	-	ENSG00000105552.15	BCAT2	ENST00000597011.5	BCAT2-207	0.307717706515448	0.999445023567487	1.63982196837118	1.60763285673648	3.58188784911203	6.91729699600962	1.53048378023887	5.36147195858432	0.234895991049285	5.36147195858432
chr19	48795865	48811029	-	ENSG00000105552.15	BCAT2	ENST00000599246.5	BCAT2-209	0.105687283865175	0.999445023567487	0.790648788010989	0.488692683439401	3.69278392053085	0.730504459261884	0.203388757061956	0.43346601319725	0.212024180631199	0.43346601319725
chr19	48796247	48797543	-	ENSG00000105552.15	BCAT2	ENST00000599510.1	BCAT2-210	0.165277851688729	0.999445023567487	0.784374686959665	0.565299713962963	3.36603671811857	0.923850015905248	0.20240886921307	0.649761175071217	0.289100877290195	0.649761175071217
chr19	48798810	48807792	-	ENSG00000105552.15	BCAT2	ENST00000595376.1	BCAT2-205	0.376799721094977	0.999445023567487	0.47352952785892	0.53578309200684	4.32790060253174	0.750270407408094	0.0209478715330506	0.744554852948042	0.148948465576124	0.744554852948042
chr19	48800066	48810921	-	ENSG00000105552.15	BCAT2	ENST00000601681.5	BCAT2-212	0.159558945704258	0.999445023567487	1.14982781098073	0.817477170351955	2.79959476757722	1.94055593584755	0.487974354747435	1.29407610937694	0.496749488945713	1.29407610937694
chr19	48807789	48811029	-	ENSG00000105552.15	BCAT2	ENST00000596981.1	BCAT2-206	0.255671937676883	0.999445023567487	0.634705284396022	0.558385024995585	3.58050383288196	0.853524644711135	0.127483291551172	0.70396693815368	0.235205837637267	0.70396693815368
chr19	48813018	48836491	-	ENSG00000087076.9	HSD17B14	ENST00000263278.9	HSD17B14-201	0.145201352565803	0.999445023567487	0.543449212056178	0.373070712412563	5.34534620629348	0.409007178347795	0.0113025066054005	0.359848843954646	0.127914309709435	0.359848843954646
chr19	48813024	48836510	-	ENSG00000087076.9	HSD17B14	ENST00000599157.5	HSD17B14-204	0.0985718779905546	0.999445023567487	0.61262122363751	0.370877193179454	4.19651085255961	0.424437257662502	0.044489373374679	0.322310339747108	0.156057921669778	0.322310339747108
chr19	48813109	48835823	-	ENSG00000087076.9	HSD17B14	ENST00000595764.1	HSD17B14-202	0.940601429099757	0.999445023567487	-0.0590962350835656	0.793089383845039	2.4748460362234	1.52567274489166	0.362095902891023	1.31521281915619	0.655234333986142	1.31521281915619
chr19	48837097	48868454	-	ENSG00000105559.12	PLEKHA4	ENST00000355496.9	PLEKHA4-202	0.816180293295279	0.999445023567487	-0.194382116774076	0.836193853660566	2.43609044244904	0.277450639639312	1.18865667752801	-0.893536815877187	0.675930418204541	0.675930418204541
chr19	48837097	48868617	-	ENSG00000105559.12	PLEKHA4	ENST00000263265.11	PLEKHA4-201	0.105764135410115	0.999445023567487	-0.411410562051041	0.254345087750861	5.39952318656943	0.197860093865959	0.00822277319088163	0.164287689910433	0.127123179905	0.164287689910433
chr19	48837183	48838314	-	ENSG00000105559.12	PLEKHA4	ENST00000601146.1	PLEKHA4-211	0.959551462224391	0.999445023567487	0.0126187319785943	0.248809411489404	4.32052038265462	0.0559485428267599	0.0157672765871933	0.0457336585497768	0.149315718734683	0.149315718734683
chr19	48874318	48876042	+	ENSG00000087074.8	PPP1R15A	ENST00000600406.1	PPP1R15A-202	0.0137279588161289	0.996256978119572	-0.987720944172368	0.400811307598825	5.16181797209556	0.625961140981225	0.015513534563391	0.412885676900823	0.129538318221291	0.412885676900823
chr19	48900312	48923372	+	ENSG00000104805.16	NUCB1	ENST00000405315.9	NUCB1-201	0.234818379369002	0.999445023567487	-0.266930272116212	0.224681565871216	8.9845249576763	0.139653292265564	0.000447769669076996	0.134170379777168	0.132645356176662	0.134170379777168
chr19	48900323	48918744	+	ENSG00000104805.16	NUCB1	ENST00000452087.5	NUCB1-207	0.782787038157051	0.999445023567487	0.2158918412649	0.783099565693642	6.51699840988292	0.147180575320643	1.51035317044936	-1.36088368082992	0.124966642322829	0.124966642322829
chr19	48900355	48905841	+	ENSG00000104805.16	NUCB1	ENST00000443560.1	NUCB1-205	0.56908684492751	0.999445023567487	-0.354193282882163	0.622049936723547	2.29633284123276	0.393343753661566	0.276500378196092	0.122723649061271	0.755355951877959	0.755355951877959
chr19	48900370	48905882	+	ENSG00000104805.16	NUCB1	ENST00000411700.5	NUCB1-203	0.578327116936138	0.999445023567487	-0.242258309797538	0.435849696083136	3.0095577317451	0.334507749351	0.102530716616936	0.249777384024908	0.404042503585096	0.404042503585096
chr19	48900566	48905841	+	ENSG00000104805.16	NUCB1	ENST00000451312.5	NUCB1-206	0.294430526338199	0.999445023567487	-0.799015739867653	0.762091100515589	1.81473489975171	0.914339450753475	0.471818851230361	0.363707570583461	1.07693540339647	1.07693540339647
chr19	48900798	48919259	+	ENSG00000104805.16	NUCB1	ENST00000424608.1	NUCB1-204	0.611637810333859	0.999445023567487	0.404795205698793	0.79725373799083	5.98537143220169	1.58060469962672	0.42383420070806	1.27113519326621	0.124489044756253	1.27113519326621
chr19	48911218	48921866	+	ENSG00000104805.16	NUCB1	ENST00000465524.5	NUCB1-209	0.216986191114714	0.999445023567487	0.37969177107829	0.307546875675549	5.08321824845221	0.25666545283036	0.122416384460102	0.121471389380076	0.129810497507343	0.129810497507343
chr19	48918376	48919148	+	ENSG00000104805.16	NUCB1	ENST00000460125.1	NUCB1-208	0.760271049833172	0.999445023567487	-0.0976567664578697	0.320055085202821	3.54630467260946	0.19732298664448	0.0301209382986301	0.184391188600964	0.243039748539197	0.243039748539197
chr19	48918745	48921264	+	ENSG00000104805.16	NUCB1	ENST00000469291.1	NUCB1-210	0.718426211023946	0.999445023567487	-0.199010806459903	0.551944734656903	2.55424631894941	0.635010513504282	0.197689681206819	0.490260470024473	0.614691625767793	0.614691625767793
chr19	48933699	48944969	+	ENSG00000104808.8	DHDH	ENST00000221403.7	DHDH-201	0.380728426195857	0.999445023567487	-0.503418717963131	0.574315081032728	4.88061620454753	0.861044491784712	0.0724706221678148	0.807096877303197	0.130702432391307	0.807096877303197
chr19	48933705	48944963	+	ENSG00000104808.8	DHDH	ENST00000522614.5	DHDH-203	0.718618563693914	0.999445023567487	0.277767539905362	0.770921934396809	2.54498289859737	1.45948147771303	0.410750172853843	1.17410483763714	0.61929187232062	1.17410483763714
chr19	48933758	48944968	+	ENSG00000104808.8	DHDH	ENST00000520557.1	DHDH-202	0.0364071768849659	0.999445023567487	0.996787245316427	0.476395930916522	3.37658402845025	0.754884321057388	0.318977156960672	0.246439646222318	0.286231064356179	0.286231064356179
chr19	48954815	48961704	+	ENSG00000087088.20	BAX	ENST00000502487.5	BAX-207	0.444557810258459	0.999445023567487	-0.214742042145244	0.280885032223459	3.98983519161262	0.126024503660853	0.0389502244163173	0.0873796243666987	0.171440179122812	0.171440179122812
chr19	48954875	48961798	+	ENSG00000087088.20	BAX	ENST00000345358.12	BAX-202	0.592129660638056	0.999445023567487	-0.27485608346159	0.513028157162374	4.67021529805857	0.656369640492136	0.193934037924249	0.507927002186209	0.134173882611493	0.507927002186209
chr19	48954897	48961713	+	ENSG00000087088.20	BAX	ENST00000513545.5	BAX-211	0.688514410834747	0.999445023567487	0.174325530070169	0.434865884142296	4.67831542233556	0.127590093980233	0.370333279868981	-0.238088013939857	0.133955619306647	0.133955619306647
